unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,due_date
58956125,2023-09-29T14:38:00.000,2023-09-29T18:05:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10005,18 PINE STREET,PINE STREET,NASSAU ST,WILLIAM ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T18:05:00.000,01 MANHATTAN,MANHATTAN,981440,197098,ONLINE,Unspecified,MANHATTAN,40.7076647915726,-74.01013529543087,"{'latitude': '40.7076647915726', 'longitude': '-74.01013529543087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1000447501,,,,,
58956077,2023-09-29T14:38:00.000,2023-09-30T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11429,,,,,108 AVENUE,221 STREET,INTERSECTION,QUEENS,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-30T10:30:00.000,13 QUEENS,QUEENS,1057802,197571,PHONE,Unspecified,QUEENS,40.708657799862344,-73.73470338338866,"{'latitude': '40.708657799862344', 'longitude': '-73.73470338338866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58960479,2023-09-29T14:38:00.000,,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11204,1652 66 STREET,66 STREET,CAMERON CT,WALLASTON CT,,,ADDRESS,BROOKLYN,,Open,,,11 BROOKLYN,BROOKLYN,985869,165359,ONLINE,Unspecified,BROOKLYN,40.62054857559387,-73.99416810433256,"{'latitude': '40.62054857559387', 'longitude': '-73.99416810433256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3055590031,,,,,
58958934,2023-09-29T14:38:00.000,2023-09-29T18:45:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10312,144 SCRANTON AVENUE,SCRANTON AVENUE,POMPEY AVE,LOVELACE AVE,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T18:45:00.000,03 STATEN ISLAND,STATEN ISLAND,936034,140702,ONLINE,Unspecified,STATEN ISLAND,40.55273910430789,-74.17350555438254,"{'latitude': '40.55273910430789', 'longitude': '-74.17350555438254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5056390300,,,,,
58966915,2023-09-29T14:38:00.000,2023-09-30T16:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11360,29-36 214 STREET,214 STREET,29 AVE,33 AVE,,,ADDRESS,BAYSIDE,,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T16:40:00.000,11 QUEENS,QUEENS,1046819,221672,ONLINE,Unspecified,QUEENS,40.77489329989314,-73.77409387385138,"{'latitude': '40.77489329989314', 'longitude': '-73.77409387385138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4060540052,,,,,
58966916,2023-09-29T14:38:00.000,2023-09-30T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11218,30 EAST   10 STREET,EAST   10 STREET,CATON AVE,CHURCH AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-30T09:50:00.000,14 BROOKLYN,BROOKLYN,992421,175257,ONLINE,Unspecified,BROOKLYN,40.64771286261957,-73.97055477371973,"{'latitude': '40.64771286261957', 'longitude': '-73.97055477371973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050700015,,,,,
58957402,2023-09-29T14:38:00.000,2023-09-29T22:09:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11218,1006 BEVERLEY ROAD,BEVERLEY ROAD,CONEY ISLAND AVE,STRATFORD RD,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T22:09:00.000,14 BROOKLYN,BROOKLYN,992625,173819,ONLINE,Unspecified,BROOKLYN,40.64376567259427,-73.96982141939996,"{'latitude': '40.64376567259427', 'longitude': '-73.96982141939996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051410003,,,,,
58955872,2023-09-29T14:38:00.000,2023-09-30T09:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11225,260 ROGERS AVENUE,ROGERS AVENUE,CARROLL ST,CROWN ST,,,ADDRESS,BROOKLYN,,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T09:30:00.000,09 BROOKLYN,BROOKLYN,997136,182343,ONLINE,Unspecified,BROOKLYN,40.667156769475135,-73.95355014024635,"{'latitude': '40.667156769475135', 'longitude': '-73.95355014024635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3012887501,,,,,
58957522,2023-09-29T14:38:00.000,2023-09-29T15:24:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11433,110-41 177 STREET,177 STREET,110 AVE,111 AVE,,,ADDRESS,JAMAICA,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T15:24:00.000,12 QUEENS,QUEENS,1046107,193496,ONLINE,Unspecified,QUEENS,40.697562406801126,-73.77692361321394,"{'latitude': '40.697562406801126', 'longitude': '-73.77692361321394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4102760052,,,,,
58965075,2023-09-29T14:38:00.000,2023-09-29T22:01:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11201,198 BALTIC STREET,BALTIC STREET,HENRY ST,CLINTON ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-29T22:01:00.000,06 BROOKLYN,BROOKLYN,985169,189554,ONLINE,Unspecified,BROOKLYN,40.6869586658723,-73.99668631881228,"{'latitude': '40.6869586658723', 'longitude': '-73.99668631881228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3003110023,,,,,
58960599,2023-09-29T14:38:00.000,2023-09-30T11:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11361,46-03 217 STREET,217 STREET,46 AVE,47 AVE,,,ADDRESS,BAYSIDE,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T11:05:00.000,11 QUEENS,QUEENS,1049584,215844,PHONE,Unspecified,QUEENS,40.75887700352054,-73.76416750544881,"{'latitude': '40.75887700352054', 'longitude': '-73.76416750544881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4073440001,,,,,
59442164,2023-09-29T14:37:56.000,2023-09-30T09:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11225,260 ROGERS AVENUE,ROGERS AVENUE,CARROLL STREET,CROWN STREET,CARROLL STREET,CROWN STREET,ADDRESS,BROOKLYN,ROGERS AVENUE,Closed,,2023-09-30T09:30:00.000,09 BROOKLYN,BROOKLYN,997136,182343,ONLINE,Unspecified,BROOKLYN,40.667156769475135,-73.95355014024635,"{'latitude': '40.667156769475135', 'longitude': '-73.95355014024635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3012887501,,,,,
59445473,2023-09-29T14:37:54.000,2023-09-29T15:24:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11433,110-41 177 STREET,177 STREET,110 AVENUE,111 AVENUE,110 AVENUE,111 AVENUE,ADDRESS,JAMAICA,177 STREET,Closed,,2023-09-29T15:24:00.000,12 QUEENS,QUEENS,1046107,193496,ONLINE,Unspecified,QUEENS,40.697562406801126,-73.77692361321394,"{'latitude': '40.697562406801126', 'longitude': '-73.77692361321394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58961326,2023-09-29T14:37:51.000,2023-10-04T11:35:34.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11201,230 DUFFIELD STREET,DUFFIELD STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,02 BROOKLYN,BROOKLYN,988577,191120,PHONE,Unspecified,BROOKLYN,40.691255965832234,-73.98439692853736,"{'latitude': '40.691255965832234', 'longitude': '-73.98439692853736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3001450033,,,,,
58959769,2023-09-29T14:37:47.000,2023-10-30T07:51:46.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,1829 CATON AVENUE,CATON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,14 BROOKLYN,BROOKLYN,994718,176760,PHONE,Unspecified,BROOKLYN,40.651835853839465,-73.96227491361473,"{'latitude': '40.651835853839465', 'longitude': '-73.96227491361473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050610049,,,,,
58963147,2023-09-29T14:37:47.000,2023-10-30T07:51:46.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11226,1829 CATON AVENUE,CATON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,14 BROOKLYN,BROOKLYN,994718,176760,PHONE,Unspecified,BROOKLYN,40.651835853839465,-73.96227491361473,"{'latitude': '40.651835853839465', 'longitude': '-73.96227491361473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050610049,,,,,
58956549,2023-09-29T14:37:47.000,2023-10-30T07:51:46.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11226,1829 CATON AVENUE,CATON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,14 BROOKLYN,BROOKLYN,994718,176760,PHONE,Unspecified,BROOKLYN,40.651835853839465,-73.96227491361473,"{'latitude': '40.651835853839465', 'longitude': '-73.96227491361473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050610049,,,,,
58959822,2023-09-29T14:37:44.000,2023-11-24T09:22:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10452,1153 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-24T00:00:00.000,04 BRONX,BRONX,1006704,242882,PHONE,Unspecified,BRONX,40.833301818888344,-73.91885847128074,"{'latitude': '40.833301818888344', 'longitude': '-73.91885847128074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2024630021,,,,,
58964664,2023-09-29T14:37:43.000,2023-10-07T17:07:11.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11368,39-06 114 STREET,114 STREET,,,,,ADDRESS,CORONA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,03 QUEENS,QUEENS,1024994,213725,PHONE,Unspecified,QUEENS,40.753208409320784,-73.85294128024894,"{'latitude': '40.753208409320784', 'longitude': '-73.85294128024894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4017860017,,,,,
58964887,2023-09-29T14:37:34.000,2023-10-02T14:09:07.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10065,2 AVENUE,2 AVENUE,2 AVENUE,EAST   63 STREET,2 AVENUE,EAST   63 STREET,INTERSECTION,,,Closed,See notes for information.,2023-10-02T14:09:09.000,08 MANHATTAN,MANHATTAN,994634,217302,UNKNOWN,Unspecified,MANHATTAN,40.763114133956435,-73.96251511418777,"{'latitude': '40.763114133956435', 'longitude': '-73.96251511418777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,"2 AVENUE AND EAST   63 STREET, MANHATTAN, NY, 10065",,,
58965007,2023-09-29T14:37:30.000,2023-09-30T11:04:57.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11213,1145 ST JOHNS PLACE,ST JOHNS PLACE,HAMPTON PLACE,ALBANY AVENUE,HAMPTON PLACE,ALBANY AVENUE,ADDRESS,BROOKLYN,ST JOHNS PLACE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-30T11:04:57.000,08 BROOKLYN,BROOKLYN,1000831,183780,ONLINE,Unspecified,BROOKLYN,40.67109486383945,-73.94022733015923,"{'latitude': '40.67109486383945', 'longitude': '-73.94022733015923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3012510049,,,,,
58964703,2023-09-29T14:37:29.000,2023-10-03T20:37:42.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11372,89-07 34 AVENUE,34 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,03 QUEENS,QUEENS,1017953,214164,ONLINE,Unspecified,QUEENS,40.754442992557145,-73.87835236707805,"{'latitude': '40.754442992557145', 'longitude': '-73.87835236707805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4014370032,,,,,
58957034,2023-09-29T14:37:27.000,2023-10-06T07:51:09.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11225,231 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,09 BROOKLYN,BROOKLYN,994725,178685,PHONE,Unspecified,BROOKLYN,40.65711954944715,-73.96224669674267,"{'latitude': '40.65711954944715', 'longitude': '-73.96224669674267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050260350,,,,,
59436172,2023-09-29T14:37:18.000,2023-09-29T22:09:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11218,1006 BEVERLEY ROAD,BEVERLEY ROAD,CONEY ISLAND AVENUE,STRATFORD ROAD,CONEY ISLAND AVENUE,STRATFORD ROAD,ADDRESS,BROOKLYN,BEVERLEY ROAD,Closed,,2023-09-29T22:09:00.000,14 BROOKLYN,BROOKLYN,992625,173819,ONLINE,Unspecified,BROOKLYN,40.64376567259427,-73.96982141939996,"{'latitude': '40.64376567259427', 'longitude': '-73.96982141939996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58965884,2023-09-29T14:37:11.000,2023-10-03T09:34:26.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10452,1363 PLIMPTON AVENUE,PLIMPTON AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-03T00:00:00.000,04 BRONX,BRONX,1005405,245967,ONLINE,Unspecified,BRONX,40.841772453120036,-73.9235429062861,"{'latitude': '40.841772453120036', 'longitude': '-73.9235429062861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025220117,,,,,
58967762,2023-09-29T14:37:10.000,2023-10-03T16:45:25.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10470,4459 MATILDA AVENUE,MATILDA AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,12 BRONX,BRONX,1024208,267253,PHONE,Unspecified,BRONX,40.900130862674295,-73.85545942006536,"{'latitude': '40.900130862674295', 'longitude': '-73.85545942006536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2050670040,,,,,
58967391,2023-09-29T14:37:10.000,2023-10-03T16:45:25.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10470,4459 MATILDA AVENUE,MATILDA AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,12 BRONX,BRONX,1024208,267253,PHONE,Unspecified,BRONX,40.900130862674295,-73.85545942006536,"{'latitude': '40.900130862674295', 'longitude': '-73.85545942006536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2050670040,,,,,
58961210,2023-09-29T14:37:10.000,2023-10-02T19:56:55.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10453,2200 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,05 BRONX,BRONX,1010131,251808,PHONE,Unspecified,BRONX,40.857791674858674,-73.90643995377303,"{'latitude': '40.857791674858674', 'longitude': '-73.90643995377303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2031960001,,,,,
