unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58945284,2023-09-27T12:21:06.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11207,42 ELDERT STREET,ELDERT STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,04 BROOKLYN,BROOKLYN,1008214,189280,ONLINE,Unspecified,BROOKLYN,40.68617420530764,-73.91359288938835,"{'latitude': '40.68617420530764', 'longitude': '-73.91359288938835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3034140032,,,,,,,
58939112,2023-09-27T12:21:04.000,2023-10-11T12:06:47.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10023,111 WEST   70 STREET,WEST   70 STREET,COLUMBUS AVENUE,BROADWAY,COLUMBUS AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   70 STREET,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-10-11T12:06:49.000,07 MANHATTAN,MANHATTAN,989737,222107,ONLINE,Unspecified,MANHATTAN,40.77630700359852,-73.98018872179547,"{'latitude': '40.77630700359852', 'longitude': '-73.98018872179547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1011420028,,,,,,,
58943657,2023-09-27T12:21:00.000,2023-11-08T11:43:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11215,326 22 STREET,22 STREET,6 AVE,7 AVE,22 STREET,6 AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-08T11:43:00.000,07 BROOKLYN,BROOKLYN,986525,179535,UNKNOWN,Unspecified,BROOKLYN,40.65945851621992,-73.99180030798595,"{'latitude': '40.65945851621992', 'longitude': '-73.99180030798595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3009000122,,,,,,,
58942836,2023-09-27T12:21:00.000,2023-09-27T12:28:21.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11210,817 EAST   43 STREET,EAST   43 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   43 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:28:25.000,17 BROOKLYN,BROOKLYN,1002175,170775,ONLINE,Unspecified,BROOKLYN,40.63539636652725,-73.93541692512404,"{'latitude': '40.63539636652725', 'longitude': '-73.93541692512404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050180011,,,,,,,
58945473,2023-09-27T12:20:44.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11432,187-16 WEXFORD TERRACE,WEXFORD TERRACE,CHELSEA STREET,87 DRIVE,CHELSEA STREET,87 DRIVE,ADDRESS,JAMAICA,WEXFORD TERRACE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-06T11:34:37.000,08 QUEENS,QUEENS,1046494,200015,ONLINE,Unspecified,QUEENS,40.71545275107263,-73.77546771133275,"{'latitude': '40.71545275107263', 'longitude': '-73.77546771133275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4099600038,,,,,,,
58939135,2023-09-27T12:20:32.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Odor,Restaurant/Bar/Deli/Bakery,10032,3809 BROADWAY,BROADWAY,WEST  158 STREET,FORT WASHINGTON AVENUE,WEST  158 STREET,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,BROADWAY,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-28T08:54:58.000,12 MANHATTAN,MANHATTAN,999685,243486,PHONE,Unspecified,MANHATTAN,40.83497468051184,-73.94422147982247,"{'latitude': '40.83497468051184', 'longitude': '-73.94422147982247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021360004,,,,,,,
58945461,2023-09-27T12:20:31.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2814 BRIGHTON EIGHTH STREET,BRIGHTON EIGHTH STREET,BRIGHTON    8 COURT,NEPTUNE AVENUE,BRIGHTON    8 COURT,NEPTUNE AVENUE,ADDRESS,BROOKLYN,BRIGHTON    8 STREET,In Progress,,,13 BROOKLYN,BROOKLYN,995048,151386,MOBILE,Unspecified,BROOKLYN,40.582189099227,-73.96112622466465,"{'latitude': '40.582189099227', 'longitude': '-73.96112622466465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3072630121,,,,,,,
58941948,2023-09-27T12:20:07.000,2023-09-27T12:40:06.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11209,149 92 STREET,92 STREET,COLONIAL ROAD,RIDGE BOULEVARD,COLONIAL ROAD,RIDGE BOULEVARD,ADDRESS,BROOKLYN,92 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T12:40:05.000,10 BROOKLYN,BROOKLYN,974039,165264,MOBILE,Unspecified,BROOKLYN,40.62028208411646,-74.03678150130635,"{'latitude': '40.62028208411646', 'longitude': '-74.03678150130635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3060840057,,,,,,,
58936983,2023-09-27T12:20:00.000,2023-09-27T14:40:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,11385,954 SENECA AVENUE,SENECA AVENUE,WEIRFIELD ST,CENTRE ST,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection scheduled an inspection.,2023-09-27T14:40:00.000,05 QUEENS,QUEENS,1011200,194287,ONLINE,Unspecified,QUEENS,40.69990866578479,-73.90280623150346,"{'latitude': '40.69990866578479', 'longitude': '-73.90280623150346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4035620027,,,,,,,
58940714,2023-09-27T12:19:37.000,2023-09-28T13:03:46.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11356,121-10 20 AVENUE,20 AVENUE,121 STREET,COLLEGE POINT BOULEVARD,121 STREET,COLLEGE POINT BOULEVARD,ADDRESS,COLLEGE POINT,20 AVENUE,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-09-28T13:03:51.000,07 QUEENS,QUEENS,1026717,224099,ONLINE,Unspecified,QUEENS,40.781674198021385,-73.84665686345912,"{'latitude': '40.781674198021385', 'longitude': '-73.84665686345912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4041640020,,,,,,,
58939585,2023-09-27T12:19:32.000,2023-10-02T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,267 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-03T09:56:47.000,01 BROOKLYN,BROOKLYN,999811,198433,UNKNOWN,Unspecified,BROOKLYN,40.71131581229605,-73.94387046928439,"{'latitude': '40.71131581229605', 'longitude': '-73.94387046928439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3027880022,N/A,,2023-10-27T12:19:32.000,,,,
58939095,2023-09-27T12:19:21.000,2023-09-28T10:45:52.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216,207 MADISON STREET,MADISON STREET,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,MADISON STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-27T12:19:21.000,03 BROOKLYN,BROOKLYN,997776,188718,ONLINE,Unspecified,BROOKLYN,40.684653749959466,-73.9512303538528,"{'latitude': '40.684653749959466', 'longitude': '-73.9512303538528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018170060,,,,,,,
58944087,2023-09-27T12:19:19.000,2023-09-27T12:19:19.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10032,550 WEST  157 STREET,WEST  157 STREET,,,,,ADDRESS,NEW YORK,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-27T00:00:00.000,12 MANHATTAN,MANHATTAN,999648,243069,UNKNOWN,Unspecified,MANHATTAN,40.83383020064888,-73.94435614647422,"{'latitude': '40.83383020064888', 'longitude': '-73.94435614647422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021150005,,,,,,,
58945462,2023-09-27T12:19:10.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2810 BRIGHTON EIGHTH STREET,BRIGHTON EIGHTH STREET,BRIGHTON    8 COURT,NEPTUNE AVENUE,BRIGHTON    8 COURT,NEPTUNE AVENUE,ADDRESS,BROOKLYN,BRIGHTON    8 STREET,In Progress,,,13 BROOKLYN,BROOKLYN,995044,151415,MOBILE,Unspecified,BROOKLYN,40.58226870334924,-73.96114057870952,"{'latitude': '40.58226870334924', 'longitude': '-73.96114057870952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3072630120,,,,,,,
58937018,2023-09-27T12:19:08.000,2023-10-02T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,256 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-03T09:56:47.000,01 BROOKLYN,BROOKLYN,999834,198302,UNKNOWN,Unspecified,BROOKLYN,40.71095620802022,-73.9437878100488,"{'latitude': '40.71095620802022', 'longitude': '-73.9437878100488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3027890001,N/A,,2023-10-27T12:19:08.000,,,,
58943396,2023-09-27T12:18:52.000,2023-09-27T12:43:42.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10014,8 AVENUE,8 AVENUE,8 AVENUE,WEST   12 STREET,8 AVENUE,WEST   12 STREET,INTERSECTION,,,Closed,See notes for information.,2023-09-27T12:43:45.000,02 MANHATTAN,MANHATTAN,982912,207985,UNKNOWN,Unspecified,MANHATTAN,40.73754731825787,-74.00482815202,"{'latitude': '40.73754731825787', 'longitude': '-74.00482815202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,"8 AVENUE AND WEST   12 STREET, MANHATTAN, NY, 10014",,,,,
58942171,2023-09-27T12:18:47.000,2023-10-17T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,249 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-18T06:53:52.000,01 BROOKLYN,BROOKLYN,999828,198301,UNKNOWN,Unspecified,BROOKLYN,40.71095347382442,-73.94380945462693,"{'latitude': '40.71095347382442', 'longitude': '-73.94380945462693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3027880029,N/A,,2023-10-27T12:18:47.000,,,,
58937421,2023-09-27T12:18:47.000,2023-09-27T12:34:24.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11235,AVENUE X,AVENUE X,AVENUE X,NOSTRAND AVENUE,AVENUE X,NOSTRAND AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T12:34:30.000,15 BROOKLYN,BROOKLYN,1000744,155622,PHONE,Unspecified,BROOKLYN,40.593807303460345,-73.9406097760033,"{'latitude': '40.593807303460345', 'longitude': '-73.9406097760033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58944154,2023-09-27T12:18:38.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2808 BRIGHTON EIGHTH STREET,BRIGHTON EIGHTH STREET,BRIGHTON    8 COURT,NEPTUNE AVENUE,BRIGHTON    8 COURT,NEPTUNE AVENUE,ADDRESS,BROOKLYN,BRIGHTON    8 STREET,In Progress,,,13 BROOKLYN,BROOKLYN,995042,151429,MOBILE,Unspecified,BROOKLYN,40.58230713300863,-73.96114775654318,"{'latitude': '40.58230713300863', 'longitude': '-73.96114775654318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3072630119,,,,,,,
58938723,2023-09-27T12:18:05.000,2023-10-01T17:33:27.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10027,2181 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999084,234963,PHONE,Unspecified,MANHATTAN,40.811582495569425,-73.94641219632909,"{'latitude': '40.811582495569425', 'longitude': '-73.94641219632909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019140001,,,,,,,
58945234,2023-09-27T12:18:05.000,2023-10-01T17:33:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10027,2181 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999084,234963,PHONE,Unspecified,MANHATTAN,40.811582495569425,-73.94641219632909,"{'latitude': '40.811582495569425', 'longitude': '-73.94641219632909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019140001,,,,,,,
58945793,2023-09-27T12:17:49.000,2023-10-21T11:38:47.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,Street,10021,115 EAST   73 STREET,EAST   73 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   73 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T09:27:36.000,08 MANHATTAN,MANHATTAN,994611,220353,ONLINE,Unspecified,MANHATTAN,40.771488364171894,-73.96259343800347,"{'latitude': '40.771488364171894', 'longitude': '-73.96259343800347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1014080009,,,,,,,
58939042,2023-09-27T12:17:44.000,2023-09-30T12:27:44.000,DOT,Department of Transportation,Street Condition,Crash Cushion Defect,Street,10011,7 AVENUE,7 AVENUE,7 AVENUE,WEST   21 STREET,7 AVENUE,WEST   21 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported and determined that this issue is not within its jurisdiction.,2023-09-30T12:27:49.000,04 MANHATTAN,MANHATTAN,985198,209903,PHONE,Unspecified,MANHATTAN,40.742811802044635,-73.99657888656024,"{'latitude': '40.742811802044635', 'longitude': '-73.99657888656024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58940360,2023-09-27T12:17:40.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11357,154-36 17 ROAD,17 ROAD,CLINTONVILLE STREET,157 STREET,CLINTONVILLE STREET,157 STREET,ADDRESS,WHITESTONE,17 ROAD,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-02T11:32:56.000,07 QUEENS,QUEENS,1037470,224575,PHONE,Unspecified,QUEENS,40.78292248155249,-73.80782543853243,"{'latitude': '40.78292248155249', 'longitude': '-73.80782543853243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4047327501,,,,,,,
58940715,2023-09-27T12:17:40.000,2023-09-29T15:58:35.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Street,11211,DRIGGS AVENUE,DRIGGS AVENUE,DRIGGS AVENUE,SOUTH    4 STREET,DRIGGS AVENUE,SOUTH    4 STREET,INTERSECTION,,,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-28T14:01:48.000,01 BROOKLYN,BROOKLYN,994945,198443,PHONE,Unspecified,BROOKLYN,40.71135047994516,-73.96142242647997,"{'latitude': '40.71135047994516', 'longitude': '-73.96142242647997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58942906,2023-09-27T12:17:34.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2804 BRIGHTON EIGHTH STREET,BRIGHTON EIGHTH STREET,BRIGHTON    8 COURT,NEPTUNE AVENUE,BRIGHTON    8 COURT,NEPTUNE AVENUE,ADDRESS,BROOKLYN,BRIGHTON    8 STREET,In Progress,,,13 BROOKLYN,BROOKLYN,995038,151457,MOBILE,Unspecified,BROOKLYN,40.58238399232557,-73.96116211223527,"{'latitude': '40.58238399232557', 'longitude': '-73.96116211223527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3072630118,,,,,,,
