unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location
58921415,2023-09-25T21:45:43.000,2023-09-25T22:23:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10028,344 EAST   85 STREET,EAST   85 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   85 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:24:00.000,08 MANHATTAN,1015470032,MANHATTAN,997781,222262,ONLINE,Unspecified,MANHATTAN,40.776723784199525,-73.95114487064093,"{'latitude': '40.776723784199525', 'longitude': '-73.95114487064093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58921190,2023-09-25T21:45:27.000,2023-09-25T21:55:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10457,1625 BATHGATE AVENUE,BATHGATE AVENUE,EAST  172 STREET,EAST  173 STREET,EAST  172 STREET,EAST  173 STREET,ADDRESS,BRONX,BATHGATE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T21:55:08.000,03 BRONX,2029140001,BRONX,1011711,245416,MOBILE,Unspecified,BRONX,40.84024276121237,-73.90075442423029,"{'latitude': '40.84024276121237', 'longitude': '-73.90075442423029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923406,2023-09-25T21:45:11.000,2023-09-25T22:09:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10032,120 HAVEN AVENUE,HAVEN AVENUE,WEST  171 STREET,WEST  172 STREET,WEST  171 STREET,WEST  172 STREET,ADDRESS,NEW YORK,HAVEN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:09:23.000,12 MANHATTAN,1021390289,MANHATTAN,1000212,247184,MOBILE,Unspecified,MANHATTAN,40.8451236747887,-73.94230822286974,"{'latitude': '40.8451236747887', 'longitude': '-73.94230822286974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923480,2023-09-25T21:44:50.000,2023-09-25T22:12:08.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10457,1700 BATHGATE AVENUE,BATHGATE AVENUE,EAST  173 STREET,EAST  174 STREET,EAST  173 STREET,EAST  174 STREET,ADDRESS,BRONX,BATHGATE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:12:10.000,03 BRONX,2029210001,BRONX,1011981,246035,MOBILE,Unspecified,BRONX,40.84194089082164,-73.89977607054955,"{'latitude': '40.84194089082164', 'longitude': '-73.89977607054955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922642,2023-09-25T21:44:23.000,2023-09-25T21:49:03.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,602 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T21:49:06.000,12 MANHATTAN,1021650063,MANHATTAN,1002877,249395,MOBILE,Unspecified,MANHATTAN,40.85118699615938,-73.93266992103403,"{'latitude': '40.85118699615938', 'longitude': '-73.93266992103403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916813,2023-09-25T21:44:19.000,2023-09-26T01:12:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,733 SHEPHARD AVENUE,SHEPHARD AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,SHEPHERD AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T01:12:41.000,05 BROOKLYN,3044530053,BROOKLYN,1018044,182119,PHONE,Unspecified,BROOKLYN,40.666486821548524,-73.87818475658884,"{'latitude': '40.666486821548524', 'longitude': '-73.87818475658884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919692,2023-09-25T21:44:11.000,,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Private House,10469,2513 COLDEN AVENUE,COLDEN AVENUE,MACE AVENUE,ALLERTON AVENUE,MACE AVENUE,ALLERTON AVENUE,ADDRESS,BRONX,COLDEN AVENUE,In Progress,,,11 BRONX,2044460068,BRONX,1023061,253920,ONLINE,Unspecified,BRONX,40.86354109849421,-73.85968572522255,"{'latitude': '40.86354109849421', 'longitude': '-73.85968572522255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919145,2023-09-25T21:44:04.000,2023-09-25T22:10:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,127 EAST  117 STREET,EAST  117 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST  117 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-25T22:10:20.000,11 MANHATTAN,1016450012,MANHATTAN,1000389,230582,ONLINE,Unspecified,MANHATTAN,40.799555572588964,-73.94170841868919,"{'latitude': '40.799555572588964', 'longitude': '-73.94170841868919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917267,2023-09-25T21:44:00.000,2023-09-27T11:10:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11412,116-34 NEWBURG STREET,NEWBURG STREET,TURIN DR,DUNKIRK DR,,,ADDRESS,SAINT ALBANS,,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-27T11:10:00.000,12 QUEENS,4103980003,QUEENS,1049387,191934,PHONE,Unspecified,QUEENS,40.693251560115925,-73.76511003054017,"{'latitude': '40.693251560115925', 'longitude': '-73.76511003054017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58925293,2023-09-25T21:43:59.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11221,714A QUINCY STREET,QUINCY STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,QUINCY STREET,In Progress,,,03 BROOKLYN,3016310020,BROOKLYN,1003228,190359,MOBILE,Unspecified,BROOKLYN,40.689147907016945,-73.93156788605651,"{'latitude': '40.689147907016945', 'longitude': '-73.93156788605651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916668,2023-09-25T21:43:53.000,2023-09-25T22:10:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,54-18 94 STREET,94 STREET,54 AVENUE,55 AVENUE,54 AVENUE,55 AVENUE,ADDRESS,ELMHURST,94 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:10:20.000,04 QUEENS,4018700030,QUEENS,1020721,208294,ONLINE,Unspecified,QUEENS,40.73832034961065,-73.86839339204172,"{'latitude': '40.73832034961065', 'longitude': '-73.86839339204172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916782,2023-09-25T21:43:53.000,2023-09-25T21:55:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,108-45 41 AVENUE,41 AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,41 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T21:55:23.000,04 QUEENS,4019960067,QUEENS,1023615,212616,MOBILE,Unspecified,QUEENS,40.750170735642165,-73.85792503557312,"{'latitude': '40.750170735642165', 'longitude': '-73.85792503557312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922352,2023-09-25T21:43:53.000,2023-09-25T22:15:19.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11419,112-11 103 AVENUE,103 AVENUE,112 STREET,113 STREET,112 STREET,113 STREET,ADDRESS,SOUTH RICHMOND HILL,103 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:15:23.000,09 QUEENS,4094300038,QUEENS,1031203,189377,ONLINE,Unspecified,QUEENS,40.686348350496814,-73.83070082090569,"{'latitude': '40.686348350496814', 'longitude': '-73.83070082090569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916666,2023-09-25T21:43:17.000,2023-09-25T22:09:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10032,112 HAVEN AVENUE,HAVEN AVENUE,WEST  171 STREET,WEST  172 STREET,WEST  171 STREET,WEST  172 STREET,ADDRESS,NEW YORK,HAVEN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:09:05.000,12 MANHATTAN,1021390236,MANHATTAN,1000195,247098,MOBILE,Unspecified,MANHATTAN,40.84488766079496,-73.94236987078908,"{'latitude': '40.84488766079496', 'longitude': '-73.94236987078908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923701,2023-09-25T21:43:12.000,2023-09-25T22:08:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10312,35 SERRELL AVENUE,SERRELL AVENUE,RICHMOND AVENUE,WAINWRIGHT AVENUE,RICHMOND AVENUE,WAINWRIGHT AVENUE,ADDRESS,STATEN ISLAND,SERRELL AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:08:50.000,03 STATEN ISLAND,5055990022,STATEN ISLAND,937519,138828,ONLINE,Unspecified,STATEN ISLAND,40.547603289501915,-74.16814884186256,"{'latitude': '40.547603289501915', 'longitude': '-74.16814884186256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920714,2023-09-25T21:42:48.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11221,712 QUINCY STREET,QUINCY STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,QUINCY STREET,In Progress,,,03 BROOKLYN,3016310016,BROOKLYN,1003207,190355,MOBILE,Unspecified,BROOKLYN,40.68913697294423,-73.9316436204549,"{'latitude': '40.68913697294423', 'longitude': '-73.9316436204549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918740,2023-09-25T21:42:43.000,2023-09-25T23:01:42.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10025,601 WEST  115 STREET,WEST  115 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  115 STREET,Closed,N/A,2023-09-25T23:01:47.000,09 MANHATTAN,1018960065,MANHATTAN,994058,233445,ONLINE,Unspecified,MANHATTAN,40.80742301620198,-73.96457082955617,"{'latitude': '40.80742301620198', 'longitude': '-73.96457082955617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924683,2023-09-25T21:42:40.000,2023-09-25T22:38:39.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10305,315 VIRGINIA AVENUE,VIRGINIA AVENUE,DEAD END,COLTON STREET,DEAD END,COLTON STREET,ADDRESS,STATEN ISLAND,VIRGINIA AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T22:38:44.000,01 STATEN ISLAND,5029920001,STATEN ISLAND,962937,161565,MOBILE,Unspecified,STATEN ISLAND,40.61010934682823,-74.07676082253766,"{'latitude': '40.61010934682823', 'longitude': '-74.07676082253766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919188,2023-09-25T21:42:40.000,2023-09-25T22:12:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10128,1361 MADISON AVENUE,MADISON AVENUE,EAST   95 STREET,EAST   96 STREET,EAST   95 STREET,EAST   96 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:12:48.000,08 MANHATTAN,1015070021,MANHATTAN,996847,225909,ONLINE,Unspecified,MANHATTAN,40.78673521094859,-73.95451033922208,"{'latitude': '40.78673521094859', 'longitude': '-73.95451033922208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917308,2023-09-25T21:42:32.000,2023-09-26T07:05:10.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11354,35-11 154 STREET,154 STREET,35 AVENUE,NORTHERN BOULEVARD,35 AVENUE,NORTHERN BOULEVARD,ADDRESS,FLUSHING,154 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-26T07:05:14.000,07 QUEENS,4052650017,QUEENS,1036651,218344,ONLINE,Unspecified,QUEENS,40.76582495374482,-73.81083138314604,"{'latitude': '40.76582495374482', 'longitude': '-73.81083138314604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919479,2023-09-25T21:42:29.000,2023-09-25T21:53:20.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11213,424 TROY AVENUE,TROY AVENUE,MONTGOMERY STREET,EMPIRE BOULEVARD,MONTGOMERY STREET,EMPIRE BOULEVARD,ADDRESS,BROOKLYN,TROY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T21:53:23.000,09 BROOKLYN,3014220042,BROOKLYN,1001689,181219,MOBILE,Unspecified,BROOKLYN,40.664063842428305,-73.93714096104911,"{'latitude': '40.664063842428305', 'longitude': '-73.93714096104911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924641,2023-09-25T21:42:03.000,2023-09-25T21:43:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,266 JEFFERSON STREET,JEFFERSON STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,JEFFERSON STREET,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-25T21:43:43.000,04 BROOKLYN,3031750010,BROOKLYN,1004587,195735,MOBILE,Unspecified,BROOKLYN,40.703900753769574,-73.92665128520994,"{'latitude': '40.703900753769574', 'longitude': '-73.92665128520994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919153,2023-09-25T21:41:56.000,2023-09-25T21:58:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,120 VERMILYEA AVENUE,VERMILYEA AVENUE,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,VERMILYEA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T21:58:29.000,12 MANHATTAN,1022350029,MANHATTAN,1005974,254961,ONLINE,Unspecified,MANHATTAN,40.866456912730875,-73.9214573171432,"{'latitude': '40.866456912730875', 'longitude': '-73.9214573171432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58916950,2023-09-25T21:41:40.000,2023-09-25T22:12:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,1803 HAIGHT AVENUE,HAIGHT AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,HAIGHT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T22:12:50.000,11 BRONX,2041300033,BRONX,1024834,248941,ONLINE,Unspecified,BRONX,40.84986727884993,-73.85330591516451,"{'latitude': '40.84986727884993', 'longitude': '-73.85330591516451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58925465,2023-09-25T21:41:26.000,2023-10-03T07:01:42.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11366,176-12 76 AVENUE,76 AVENUE,176 STREET,UTOPIA PARKWAY,176 STREET,UTOPIA PARKWAY,ADDRESS,FRESH MEADOWS,76 AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-26T12:09:29.000,08 QUEENS,4070130005,QUEENS,1041571,204222,ONLINE,Unspecified,QUEENS,40.72703318441121,-73.79319051259638,"{'latitude': '40.72703318441121', 'longitude': '-73.79319051259638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918941,2023-09-25T21:41:03.000,2023-09-25T22:11:43.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11230,1002 EAST   16 STREET,EAST   16 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST   16 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T22:11:45.000,14 BROOKLYN,3067170009,BROOKLYN,995242,166943,MOBILE,Unspecified,BROOKLYN,40.6248896533462,-73.96040248997451,"{'latitude': '40.6248896533462', 'longitude': '-73.96040248997451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918819,2023-09-25T21:41:00.000,2023-09-26T16:37:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10454,317 ALEXANDER AVENUE,ALEXANDER AVENUE,E 140 ST,E 141 ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-26T16:37:00.000,01 BRONX,2023150012,BRONX,1005324,235047,ONLINE,Unspecified,BRONX,40.811800370883205,-73.92386995124593,"{'latitude': '40.811800370883205', 'longitude': '-73.92386995124593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
