unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,due_date,taxi_company_borough,vehicle_type
58902897,2023-09-23T08:50:41.000,2023-09-23T08:56:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T08:56:58.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904088,2023-09-23T08:50:02.000,2023-09-23T09:16:23.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,10034,BROADWAY,BROADWAY,BROADWAY,WEST  218 STREET,BROADWAY,WEST  218 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:16:27.000,12 MANHATTAN,,MANHATTAN,1008010,256689,PHONE,Unspecified,MANHATTAN,40.87119449802614,-73.91409007761176,"{'latitude': '40.87119449802614', 'longitude': '-73.91409007761176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909927,2023-09-23T08:50:00.000,2023-10-02T14:19:00.000,DEP,Department of Environmental Protection,Sewer,RAIN GARDEN DEBRIS (GIRGD),,11205,68 VANDERBILT AVENUE,VANDERBILT AVENUE,PARK AVE,MYRTLE AVE,,,ADDRESS,BROOKLYN,,Closed,"NYC DEP investigated and determined the infrastructure required cleaning, which was completed at the time of the inspection.",2023-10-02T14:19:00.000,02 BROOKLYN,3020460050,BROOKLYN,992490,192618,ONLINE,Unspecified,BROOKLYN,40.69536485094183,-73.97028490083123,"{'latitude': '40.69536485094183', 'longitude': '-73.97028490083123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903115,2023-09-23T08:50:00.000,2023-09-23T09:05:00.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10036,163 WEST   47 STREET,WEST   47 STREET,AVENUE OF THE AMERICAS,WEST   47 STREET BIKE PATH,AVENUE OF THE AMERICAS,WEST   47 STREET BIKE PATH,ADDRESS,NEW YORK,WEST   47 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T09:05:03.000,05 MANHATTAN,1010000007,MANHATTAN,988831,215702,MOBILE,Unspecified,MANHATTAN,40.758727456073615,-73.98346427689557,"{'latitude': '40.758727456073615', 'longitude': '-73.98346427689557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58907886,2023-09-23T08:49:58.000,2023-09-24T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,10461,2944 BAISLEY AVENUE,BAISLEY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-24T00:00:00.000,10 BRONX,2053120061,BRONX,1031773,243918,UNKNOWN,Unspecified,BRONX,40.83604601871711,-73.82826000526696,"{'latitude': '40.83604601871711', 'longitude': '-73.82826000526696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58908656,2023-09-23T08:49:55.000,2023-10-18T17:34:55.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10468,2471 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-18T00:00:00.000,07 BRONX,2032130033,BRONX,1011143,253882,PHONE,Unspecified,BRONX,40.863481152365964,-73.9027732459544,"{'latitude': '40.863481152365964', 'longitude': '-73.9027732459544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58907362,2023-09-23T08:49:55.000,2023-09-23T08:49:55.000,DOB,Department of Buildings,BEST/Site Safety,Safety Netting/Guard Rails - Damaged/Inadequate/None (Over 6 Stories/75 Feet),,11378,66-10 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,MASPETH,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-23T00:00:00.000,05 QUEENS,4027740012,QUEENS,1012475,203214,UNKNOWN,Unspecified,QUEENS,40.72440716448532,-73.89817058907192,"{'latitude': '40.72440716448532', 'longitude': '-73.89817058907192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904791,2023-09-23T08:49:50.000,2023-09-26T13:18:44.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10302,85 NEWARK AVENUE,NEWARK AVENUE,RICHMOND TERRACE,BAYONNE BR PED AND BIKE PATH,RICHMOND TERRACE,BAYONNE BR PED AND BIKE PATH,ADDRESS,STATEN ISLAND,NEWARK AVENUE,Closed,The Department of Sanitation removed the items.,2023-09-26T10:56:09.000,01 STATEN ISLAND,5011230001,STATEN ISLAND,944218,171114,PHONE,Unspecified,STATEN ISLAND,40.63625452398668,-74.1442356393297,"{'latitude': '40.63625452398668', 'longitude': '-74.1442356393297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903323,2023-09-23T08:49:39.000,2023-09-23T11:46:03.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11209,8007 3 AVENUE,3 AVENUE,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-23T10:02:18.000,10 BROOKLYN,3059880009,BROOKLYN,976111,167962,ONLINE,Unspecified,BROOKLYN,40.62768967470705,-74.0293211108243,"{'latitude': '40.62768967470705', 'longitude': '-74.0293211108243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58907584,2023-09-23T08:49:37.000,2023-11-09T09:45:09.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11218,435 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,12 BROOKLYN,3053900084,BROOKLYN,991731,171657,PHONE,Unspecified,BROOKLYN,40.63783224642642,-73.97304526731234,"{'latitude': '40.63783224642642', 'longitude': '-73.97304526731234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903394,2023-09-23T08:49:36.000,2023-09-23T09:48:19.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,619 CORTELYOU ROAD,CORTELYOU ROAD,OCEAN PARKWAY,EAST    7 STREET,OCEAN PARKWAY,EAST    7 STREET,ADDRESS,BROOKLYN,CORTELYOU ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T09:48:23.000,12 BROOKLYN,,BROOKLYN,991851,171935,MOBILE,Unspecified,BROOKLYN,40.63859519486928,-73.97261258310677,"{'latitude': '40.63859519486928', 'longitude': '-73.97261258310677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909672,2023-09-23T08:49:33.000,2023-10-14T14:22:36.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10035,1429 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-14T00:00:00.000,11 MANHATTAN,1016220073,MANHATTAN,999144,231107,PHONE,Unspecified,MANHATTAN,40.8009987401566,-73.94620400115934,"{'latitude': '40.8009987401566', 'longitude': '-73.94620400115934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904365,2023-09-23T08:49:27.000,2023-09-23T09:52:31.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,1834 DECATUR STREET,DECATUR STREET,SENECA AVENUE,FOREST AVENUE,SENECA AVENUE,FOREST AVENUE,ADDRESS,RIDGEWOOD,DECATUR STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-23T09:52:35.000,05 QUEENS,4035790039,QUEENS,1012595,193677,PHONE,Unspecified,QUEENS,40.69823000088902,-73.89777780848878,"{'latitude': '40.69823000088902', 'longitude': '-73.89777780848878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903569,2023-09-23T08:49:21.000,2023-10-02T11:49:34.000,DSNY,Department of Sanitation,Dead Animal,Other,Street,10462,2251 GLEASON AVENUE,GLEASON AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,ADDRESS,BRONX,GLEASON AVENUE,Closed,The Department of Sanitation removed the items.,2023-09-23T16:37:36.000,09 BRONX,2038210066,BRONX,1025901,242486,PHONE,Unspecified,BRONX,40.832145243627146,-73.84948925609129,"{'latitude': '40.832145243627146', 'longitude': '-73.84948925609129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904173,2023-09-23T08:49:15.000,2023-09-23T09:35:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11428,93-45 222 STREET,222 STREET,93 ROAD,94 AVENUE,93 ROAD,94 AVENUE,ADDRESS,QUEENS VILLAGE,222 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:36:04.000,13 QUEENS,4107410184,QUEENS,1058225,202454,ONLINE,Unspecified,QUEENS,40.72205687833085,-73.7331240042316,"{'latitude': '40.72205687833085', 'longitude': '-73.7331240042316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903810,2023-09-23T08:49:08.000,2023-09-23T09:18:52.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10032,671 WEST  162 STREET,WEST  162 STREET,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  162 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T09:18:55.000,12 MANHATTAN,1021360205,MANHATTAN,999461,244668,MOBILE,Unspecified,MANHATTAN,40.838219316270994,-73.94502828323425,"{'latitude': '40.838219316270994', 'longitude': '-73.94502828323425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903718,2023-09-23T08:49:02.000,2023-09-23T09:43:23.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11418,91-58 117 STREET,117 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,RICHMOND HILL,117 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T09:43:27.000,09 QUEENS,4093480034,QUEENS,1031358,192314,ONLINE,Unspecified,QUEENS,40.69440890027352,-73.83012139904504,"{'latitude': '40.69440890027352', 'longitude': '-73.83012139904504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903324,2023-09-23T08:49:00.000,2023-09-23T11:46:00.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11209,8005 3 AVENUE,3 AVENUE,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-23T10:04:58.000,10 BROOKLYN,3059880009,BROOKLYN,976112,167966,ONLINE,Unspecified,BROOKLYN,40.62770065478359,-74.02931751310281,"{'latitude': '40.62770065478359', 'longitude': '-74.02931751310281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903406,2023-09-23T08:48:54.000,2023-09-23T10:49:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462,1513 CASTLE HILL AVENUE,CASTLE HILL AVENUE,STARLING AVENUE,MANNING STREET,STARLING AVENUE,MANNING STREET,ADDRESS,BRONX,CASTLE HILL AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T10:50:00.000,09 BRONX,2039480043,BRONX,1025121,244164,PHONE,Unspecified,BRONX,40.83675450692084,-73.85229764739469,"{'latitude': '40.83675450692084', 'longitude': '-73.85229764739469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904367,2023-09-23T08:48:13.000,2023-09-23T09:49:37.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,34 CARLTON AVENUE,CARLTON AVENUE,FLUSHING AVENUE,PARK AVENUE,FLUSHING AVENUE,PARK AVENUE,ADDRESS,BROOKLYN,CARLTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T09:49:40.000,02 BROOKLYN,3020300042,BROOKLYN,991567,193198,PHONE,Unspecified,BROOKLYN,40.69695762738553,-73.97361279440962,"{'latitude': '40.69695762738553', 'longitude': '-73.97361279440962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903099,2023-09-23T08:47:57.000,2023-09-23T10:35:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,340 WEBSTER AVENUE,WEBSTER AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,WEBSTER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T10:35:45.000,14 BROOKLYN,3054250001,BROOKLYN,992912,170186,MOBILE,Unspecified,BROOKLYN,40.63379358847941,-73.96879190404287,"{'latitude': '40.63379358847941', 'longitude': '-73.96879190404287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904150,2023-09-23T08:47:15.000,2023-09-23T10:53:57.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10462,978 SACKET AVENUE,SACKET AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,ADDRESS,BRONX,SACKET AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T10:54:01.000,11 BRONX,2040620052,BRONX,1024728,246701,MOBILE,Unspecified,BRONX,40.84371963335118,-73.85370258218684,"{'latitude': '40.84371963335118', 'longitude': '-73.85370258218684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903474,2023-09-23T08:47:12.000,2023-09-23T09:18:35.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10032,656 WEST  162 STREET,WEST  162 STREET,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  162 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T09:18:39.000,12 MANHATTAN,1021360180,MANHATTAN,999514,244631,MOBILE,Unspecified,MANHATTAN,40.83811767058312,-73.9448368284078,"{'latitude': '40.83811767058312', 'longitude': '-73.9448368284078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58907766,2023-09-23T08:47:00.000,2023-09-26T06:22:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10457,2104 RYER AVENUE,RYER AVENUE,E 180 ST,E 181 ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T06:22:00.000,05 BRONX,2031490082,BRONX,1011729,250204,ONLINE,Unspecified,BRONX,40.85338434735667,-73.90066974943997,"{'latitude': '40.85338434735667', 'longitude': '-73.90066974943997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58906730,2023-09-23T08:47:00.000,2023-09-23T09:48:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11101,8 COURT SQUARE,COURT SQUARE,THOMSON AVE,44 DR,,,ADDRESS,LONG ISLAND CITY,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-23T09:48:00.000,02 QUEENS,4000810005,QUEENS,1000259,211162,ONLINE,Unspecified,QUEENS,40.74625300207733,-73.94222422152392,"{'latitude': '40.74625300207733', 'longitude': '-73.94222422152392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58906251,2023-09-23T08:46:54.000,2023-10-08T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11230,1309 NEWKIRK AVENUE,NEWKIRK AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-08T00:00:00.000,14 BROOKLYN,3051990037,BROOKLYN,993989,170545,UNKNOWN,Unspecified,BROOKLYN,40.6347778485227,-73.96491109085552,"{'latitude': '40.6347778485227', 'longitude': '-73.96491109085552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58909668,2023-09-23T08:46:53.000,2023-10-18T17:34:55.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10468,2471 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-18T00:00:00.000,07 BRONX,2032130033,BRONX,1011143,253882,PHONE,Unspecified,BRONX,40.863481152365964,-73.9027732459544,"{'latitude': '40.863481152365964', 'longitude': '-73.9027732459544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
