unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,road_ramp,vehicle_type
58846782,2023-09-18T19:01:35.000,2023-09-18T20:39:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10457,1929 CROTONA AVENUE,CROTONA AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:39:12.000,06 BRONX,2029460028,BRONX,1014241,247104,ONLINE,Unspecified,BRONX,40.844867594257494,-73.89160332391295,"{'latitude': '40.844867594257494', 'longitude': '-73.89160332391295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FAIRMOUNT PLACE,EAST TREMONT AVENUE,FAIRMOUNT PLACE,EAST TREMONT AVENUE,CROTONA AVENUE,,,,,,,,,
58846633,2023-09-18T19:01:26.000,2023-09-18T21:33:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11355,146-36 45 AVENUE,45 AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:33:55.000,07 QUEENS,4052050016,QUEENS,1035205,214517,MOBILE,Unspecified,QUEENS,40.75532929634825,-73.81608046250321,"{'latitude': '40.75532929634825', 'longitude': '-73.81608046250321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BURLING STREET,147 STREET,BURLING STREET,147 STREET,45 AVENUE,,,,,,,,,
58853225,2023-09-18T19:01:10.000,2023-09-18T19:07:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11230,679 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T19:07:05.000,14 BROOKLYN,3054210001,BROOKLYN,992050,169453,ONLINE,Unspecified,BROOKLYN,40.63178245988618,-73.97189842855657,"{'latitude': '40.63178245988618', 'longitude': '-73.97189842855657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEBSTER AVENUE,LAWRENCE AVENUE,WEBSTER AVENUE,LAWRENCE AVENUE,OCEAN PARKWAY,,,,,,,,,
58847723,2023-09-18T19:01:09.000,2023-09-19T12:03:18.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tobacco Sales,Business,10462,1516 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BRONX,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-19T12:03:22.000,09 BRONX,2039437501,BRONX,1023394,245129,PHONE,Unspecified,BRONX,40.83941097207172,-73.85853315236876,"{'latitude': '40.83941097207172', 'longitude': '-73.85853315236876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HAWTHORNE DRIVE,PINE DRIVE,HAWTHORNE DRIVE,PINE DRIVE,METROPOLITAN AVENUE,,,,,,,,,
58846137,2023-09-18T19:01:00.000,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Tattoo Artist Unlicensed,Tattoo Parlor,10019,315 WEST   54 STREET,WEST   54 STREET,ADDRESS,NEW YORK,In Progress,The Department of Health and Mental Hygiene will investigate the complaint. Please visit 311 Online at www.nyc.gov/311 or call 311 in 30 days for an updated status of your complaint.,2023-09-22T09:58:07.000,04 MANHATTAN,1010450022,MANHATTAN,988409,218023,ONLINE,Unspecified,MANHATTAN,40.76509821289297,-73.98498610551243,"{'latitude': '40.76509821289297', 'longitude': '-73.98498610551243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   54 STREET,,,,,,,,,
58850513,2023-09-18T19:00:55.000,2023-09-18T20:38:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229,2355 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T20:38:49.000,15 BROOKLYN,3068260048,BROOKLYN,997477,159509,PHONE,Unspecified,BROOKLYN,40.60448180777532,-73.95236570455687,"{'latitude': '40.60448180777532', 'longitude': '-73.95236570455687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE R,AVENUE S,AVENUE R,AVENUE S,OCEAN AVENUE,,,,,,,,,
58854380,2023-09-18T19:00:52.000,2023-09-18T19:14:03.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11216,20 HANCOCK STREET,HANCOCK STREET,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-18T19:14:07.000,03 BROOKLYN,3019990013,BROOKLYN,996715,187731,PHONE,Unspecified,BROOKLYN,40.6819462180348,-73.9550577441645,"{'latitude': '40.6819462180348', 'longitude': '-73.9550577441645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRANKLIN AVENUE,SPENCER PLACE,FRANKLIN AVENUE,SPENCER PLACE,HANCOCK STREET,,,,,,,,,
58845578,2023-09-18T19:00:00.000,2023-09-18T23:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11205,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T23:40:00.000,02 BROOKLYN,,BROOKLYN,993642,190545,UNKNOWN,Unspecified,BROOKLYN,40.689673797761074,-73.96613344747152,"{'latitude': '40.689673797761074', 'longitude': '-73.96613344747152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,WASHINGTON AVENUE,DE KALB AVENUE,,,N/A,,,,,,,
58851634,2023-09-18T18:59:46.000,2023-09-18T20:22:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10303,75 RONALD AVENUE,RONALD AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T20:22:10.000,01 STATEN ISLAND,,STATEN ISLAND,942356,168072,MOBILE,Unspecified,STATEN ISLAND,40.62789627927755,-74.15092554420842,"{'latitude': '40.62789627927755', 'longitude': '-74.15092554420842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRANITE AVENUE,LAKE AVENUE,GRANITE AVENUE,LAKE AVENUE,RONALD AVENUE,,,,,,,,,
58855117,2023-09-18T18:59:26.000,2023-09-21T07:19:38.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11433,164-04 SOUTH ROAD,SOUTH ROAD,ADDRESS,JAMAICA,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T07:19:38.000,12 QUEENS,4101630002,QUEENS,1041725,194494,ONLINE,Unspecified,QUEENS,40.70033122093962,-73.79271794737396,"{'latitude': '40.70033122093962', 'longitude': '-73.79271794737396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",164 STREET,165 STREET,164 STREET,165 STREET,SOUTH ROAD,,,,,,,,,
58847236,2023-09-18T18:59:06.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10456,3475 3 AVENUE,3 AVENUE,ADDRESS,BRONX,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T00:00:00.000,03 BRONX,2023727501,BRONX,1010177,241700,UNKNOWN,Unspecified,BRONX,40.83004805755818,-73.90631274439146,"{'latitude': '40.83004805755818', 'longitude': '-73.90631274439146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58854435,2023-09-18T18:59:04.000,2023-09-18T19:13:40.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,57 PITT STREET,PITT STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T19:13:44.000,03 MANHATTAN,1003430065,MANHATTAN,989016,200763,ONLINE,Unspecified,MANHATTAN,40.71772350595003,-73.98280707888735,"{'latitude': '40.71772350595003', 'longitude': '-73.98280707888735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,PITT STREET,,,,,,,,,
58847753,2023-09-18T18:59:00.000,2023-09-20T19:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11217,674 WARREN STREET,WARREN STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T19:45:00.000,06 BROOKLYN,3009370030,BROOKLYN,990110,187236,ONLINE,Unspecified,BROOKLYN,40.680594392546936,-73.97887234082934,"{'latitude': '40.680594392546936', 'longitude': '-73.97887234082934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVE,5 AVE,,,,,N/A,,,,,,,
58848110,2023-09-18T18:59:00.000,2023-09-18T21:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11223,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T21:00:00.000,15 BROOKLYN,,BROOKLYN,994811,160732,UNKNOWN,Unspecified,BROOKLYN,40.60784227081624,-73.9619648365069,"{'latitude': '40.60784227081624', 'longitude': '-73.9619648365069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,CONEY ISLAND AVENUE,QUENTIN ROAD,,,N/A,,,,,,,
58854859,2023-09-18T18:58:56.000,2023-09-20T08:29:24.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10301,201 FOREST AVENUE,FOREST AVENUE,ADDRESS,STATEN ISLAND,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-20T08:29:30.000,01 STATEN ISLAND,5001290001,STATEN ISLAND,957575,169458,ONLINE,Unspecified,STATEN ISLAND,40.63175945426944,-74.09610375607251,"{'latitude': '40.63175945426944', 'longitude': '-74.09610375607251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HAVENWOOD ROAD,BRIGHTON AVENUE,HAVENWOOD ROAD,BRIGHTON AVENUE,FOREST AVENUE,,,,,,,,,
58850731,2023-09-18T18:58:56.000,2023-09-18T19:20:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10039,210P WEST  153 STREET,WEST  153 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-18T19:20:16.000,10 MANHATTAN,1020370011,MANHATTAN,1002046,240511,ONLINE,Unspecified,MANHATTAN,40.826804719288,-73.93569726672507,"{'latitude': '40.826804719288', 'longitude': '-73.93569726672507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BOULEVARD,DEAD END,ADAM CLAYTON POWELL JR BOULEVARD,DEAD END,WEST  153 STREET,,,,,,,,,
58853227,2023-09-18T18:58:54.000,2023-09-18T19:26:16.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,112 EAST  103 STREET,EAST  103 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T19:26:19.000,11 MANHATTAN,1016300069,MANHATTAN,998462,227362,MOBILE,Unspecified,MANHATTAN,40.79072085606751,-73.94867525837975,"{'latitude': '40.79072085606751', 'longitude': '-73.94867525837975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,EAST  103 STREET,,,,,,,,,
58849490,2023-09-18T18:58:38.000,2023-09-18T19:27:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10461,1144 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T19:27:39.000,11 BRONX,2043100001,BRONX,1024176,251526,ONLINE,Unspecified,BRONX,40.856965325061324,-73.85566890870618,"{'latitude': '40.856965325061324', 'longitude': '-73.85566890870618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WILLIAMSBRIDGE ROAD,YATES AVENUE,WILLIAMSBRIDGE ROAD,YATES AVENUE,PELHAM PARKWAY SOUTH,,,,,,,,,
58851376,2023-09-18T18:58:11.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-30T08:05:37.000,Unspecified MANHATTAN,,MANHATTAN,988724,216795,MOBILE,Unspecified,MANHATTAN,40.76172751557814,-73.98384978008896,"{'latitude': '40.76172751557814', 'longitude': '-73.98384978008896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,1,1 Downtown,Platform,,,
58854593,2023-09-18T18:58:10.000,2023-09-19T13:07:04.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11101,11-15A 46 AVENUE,46 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-19T00:00:00.000,02 QUEENS,4000540119,QUEENS,998324,211144,ONLINE,Unspecified,QUEENS,40.74620688788952,-73.94920758760445,"{'latitude': '40.74620688788952', 'longitude': '-73.94920758760445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58845579,2023-09-18T18:58:00.000,2023-09-18T20:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11211,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T20:10:00.000,01 BROOKLYN,,BROOKLYN,996576,197075,UNKNOWN,Unspecified,BROOKLYN,40.707593522846096,-73.95554180676132,"{'latitude': '40.707593522846096', 'longitude': '-73.95554180676132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,BROADWAY,KEAP STREET,,,N/A,,,,,,,
58848393,2023-09-18T18:57:49.000,2023-10-02T02:02:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11105,24-20 DITMARS BOULEVARD,DITMARS BOULEVARD,ADDRESS,ASTORIA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,01 QUEENS,4008670035,QUEENS,1007809,223140,ONLINE,Unspecified,QUEENS,40.77911262227158,-73.91493463859986,"{'latitude': '40.77911262227158', 'longitude': '-73.91493463859986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58854714,2023-09-18T18:57:49.000,2023-10-02T02:02:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11105,24-20 DITMARS BOULEVARD,DITMARS BOULEVARD,ADDRESS,ASTORIA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,01 QUEENS,4008670035,QUEENS,1007809,223140,ONLINE,Unspecified,QUEENS,40.77911262227158,-73.91493463859986,"{'latitude': '40.77911262227158', 'longitude': '-73.91493463859986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58852647,2023-09-18T18:57:42.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-21T01:19:42.000,Unspecified BROOKLYN,,BROOKLYN,986845,191842,MOBILE,Unspecified,BROOKLYN,40.69323836637393,-73.99064220610673,"{'latitude': '40.69323836637393', 'longitude': '-73.99064220610673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,5,,Mezzanine,,,
58852023,2023-09-18T18:57:35.000,2023-10-03T09:16:08.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10037,66 EAST  131 STREET,EAST  131 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,11 MANHATTAN,1017550043,MANHATTAN,1001629,234112,ONLINE,Unspecified,MANHATTAN,40.80924209757873,-73.9372205936573,"{'latitude': '40.80924209757873', 'longitude': '-73.9372205936573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58852018,2023-09-18T18:57:35.000,2023-10-03T09:16:08.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10037,66 EAST  131 STREET,EAST  131 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,11 MANHATTAN,1017550043,MANHATTAN,1001629,234112,ONLINE,Unspecified,MANHATTAN,40.80924209757873,-73.9372205936573,"{'latitude': '40.80924209757873', 'longitude': '-73.9372205936573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
