unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,taxi_pick_up_location,due_date,road_ramp,taxi_company_borough
58886958,2023-09-21T22:49:56.000,2023-09-21T23:12:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435,88-16 146 STREET,146 STREET,88 AVENUE,89 AVENUE,88 AVENUE,89 AVENUE,ADDRESS,JAMAICA,146 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T23:12:59.000,12 QUEENS,QUEENS,1036914,195939,MOBILE,Unspecified,QUEENS,40.70432733721859,-73.81005733343495,"{'latitude': '40.70432733721859', 'longitude': '-73.81005733343495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4096870014,,,,,,,,
58883146,2023-09-21T22:49:49.000,2023-09-21T22:56:54.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11377,40-52 72 STREET,72 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,WOODSIDE,72 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T22:56:58.000,04 QUEENS,QUEENS,1013782,210997,ONLINE,Unspecified,QUEENS,40.74576529793688,-73.89342106960484,"{'latitude': '40.74576529793688', 'longitude': '-73.89342106960484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58881712,2023-09-21T22:49:21.000,2023-09-21T23:00:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,6 ALBANY AVENUE,ALBANY AVENUE,DECATUR STREET,FULTON STREET,DECATUR STREET,FULTON STREET,ADDRESS,BROOKLYN,ALBANY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T23:00:31.000,03 BROOKLYN,BROOKLYN,1001313,187243,ONLINE,Unspecified,BROOKLYN,40.6805991000235,-73.93848100682325,"{'latitude': '40.6805991000235', 'longitude': '-73.93848100682325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3018580024,,,,,,,,
58891392,2023-09-21T22:48:59.000,2023-09-22T05:09:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11418,87-47 134 STREET,134 STREET,JAMAICA AVENUE,89 AVENUE,JAMAICA AVENUE,89 AVENUE,ADDRESS,RICHMOND HILL,134 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T05:09:58.000,09 QUEENS,QUEENS,1034550,195121,MOBILE,Unspecified,QUEENS,40.702095878013026,-73.81858963103309,"{'latitude': '40.702095878013026', 'longitude': '-73.81858963103309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4093420071,,,,,,,,
58885721,2023-09-21T22:48:56.000,2023-09-22T00:41:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11208,417 MONTAUK AVENUE,MONTAUK AVENUE,DUMONT AVENUE,HEGEMAN AVENUE,DUMONT AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,MONTAUK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T00:41:09.000,05 BROOKLYN,BROOKLYN,1018636,182656,ONLINE,Unspecified,BROOKLYN,40.66795848611312,-73.8760480728016,"{'latitude': '40.66795848611312', 'longitude': '-73.8760480728016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044560065,,,,,,,,
58884014,2023-09-21T22:48:55.000,2023-09-21T23:12:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,45 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,JEROME AVENUE,KOSSUTH AVENUE,JEROME AVENUE,KOSSUTH AVENUE,ADDRESS,BRONX,EAST MOSHOLU PARKWAY NORTH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:12:14.000,07 BRONX,BRONX,1016541,259702,MOBILE,Unspecified,BRONX,40.87943716046651,-73.88322973055384,"{'latitude': '40.87943716046651', 'longitude': '-73.88322973055384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2033260105,,,,,,,,
58891337,2023-09-21T22:48:46.000,2023-09-27T11:56:34.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10036,555 WEST   42 STREET,WEST   42 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-21T22:48:46.000,04 MANHATTAN,MANHATTAN,985020,216301,ONLINE,Unspecified,MANHATTAN,40.76037271089344,-73.99722051490447,"{'latitude': '40.76037271089344', 'longitude': '-73.99722051490447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010710001,,,,,,,,
58888388,2023-09-21T22:48:29.000,2023-09-21T22:56:57.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11225,320 STERLING STREET,STERLING STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,STERLING STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:57:00.000,09 BROOKLYN,BROOKLYN,998073,180888,MOBILE,Unspecified,BROOKLYN,40.663161704647315,-73.95017554238143,"{'latitude': '40.663161704647315', 'longitude': '-73.95017554238143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3013210011,,,,,,,,
58885738,2023-09-21T22:47:55.000,2023-09-21T23:23:26.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10467,3524 HULL AVENUE,HULL AVENUE,EAST GUN HILL ROAD,EAST  211 STREET,EAST GUN HILL ROAD,EAST  211 STREET,ADDRESS,BRONX,HULL AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:23:29.000,07 BRONX,BRONX,1019276,259643,ONLINE,Unspecified,BRONX,40.87926479342878,-73.87333978296894,"{'latitude': '40.87926479342878', 'longitude': '-73.87333978296894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2033560122,,,,,,,,
58885582,2023-09-21T22:47:44.000,2023-09-21T23:16:34.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11412,190-20 109 ROAD,109 ROAD,190 PLACE,191 STREET,190 PLACE,191 STREET,ADDRESS,SAINT ALBANS,109 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:16:39.000,12 QUEENS,QUEENS,1049175,195698,MOBILE,Unspecified,QUEENS,40.70358438353356,-73.76583823460496,"{'latitude': '40.70358438353356', 'longitude': '-73.76583823460496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4109260050,,,,,,,,
58883066,2023-09-21T22:47:41.000,2023-09-21T23:14:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10035,413 EAST  120 STREET,EAST  120 STREET,1 AVENUE,PLEASANT AVENUE,1 AVENUE,PLEASANT AVENUE,ADDRESS,NEW YORK,EAST  120 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:14:26.000,11 MANHATTAN,MANHATTAN,1002804,230152,ONLINE,Unspecified,MANHATTAN,40.798370599185816,-73.93298700210931,"{'latitude': '40.798370599185816', 'longitude': '-73.93298700210931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018080008,,,,,,,,
58881439,2023-09-21T22:47:34.000,2023-09-21T23:33:33.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11691,125 BEACH   17 STREET,BEACH   17 STREET,BOARDWALK,SEAGIRT BOULEVARD,BOARDWALK,SEAGIRT BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH   17 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T23:33:37.000,14 QUEENS,QUEENS,1053344,155877,MOBILE,Unspecified,QUEENS,40.594253257596634,-73.75121009186816,"{'latitude': '40.594253257596634', 'longitude': '-73.75121009186816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4156380001,,,,,,,,
58889663,2023-09-21T22:47:32.000,2023-09-21T23:36:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,1910 BARTOW AVENUE,BARTOW AVENUE,ELY AVENUE,GRACE AVENUE,ELY AVENUE,GRACE AVENUE,ADDRESS,BRONX,BARTOW AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T23:36:12.000,12 BRONX,BRONX,1030044,255520,MOBILE,Unspecified,BRONX,40.86789914255028,-73.83442905143794,"{'latitude': '40.86789914255028', 'longitude': '-73.83442905143794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2048040100,,,,,,,,
58890140,2023-09-21T22:47:27.000,2023-10-04T10:10:42.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10036,416 WEST   47 STREET,WEST   47 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   47 STREET,Closed,The Department of Health and Mental Hygiene has determined that this issue is not within its jurisdiction; it cannot be determined if another agency would regulate the issue reported. This Service Request has been closed.,2023-10-04T10:10:50.000,04 MANHATTAN,MANHATTAN,986723,216864,ONLINE,Unspecified,MANHATTAN,40.76191768899676,-73.99107295312487,"{'latitude': '40.76191768899676', 'longitude': '-73.99107295312487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010560040,,,,,,,,
58885447,2023-09-21T22:47:17.000,2023-09-21T22:59:59.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10010,256 3 AVENUE,3 AVENUE,EAST   20 STREET,EAST   21 STREET,EAST   20 STREET,EAST   21 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T23:00:04.000,06 MANHATTAN,MANHATTAN,988638,207949,ONLINE,Unspecified,MANHATTAN,40.737447519846064,-73.98416599444239,"{'latitude': '40.737447519846064', 'longitude': '-73.98416599444239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1008760030,,,,,,,,
58889549,2023-09-21T22:47:15.000,2023-09-22T01:48:07.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,96 WYTHE AVENUE,WYTHE AVENUE,NORTH   11 STREET,NORTH   10 STREET,NORTH   11 STREET,NORTH   10 STREET,ADDRESS,BROOKLYN,WYTHE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T01:48:11.000,01 BROOKLYN,BROOKLYN,995800,202137,ONLINE,Unspecified,BROOKLYN,40.72148854900699,-73.95833204713233,"{'latitude': '40.72148854900699', 'longitude': '-73.95833204713233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3022950021,,,,,,,,
58881639,2023-09-21T22:47:06.000,2023-09-21T23:05:20.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10038,6 PLATT STREET,PLATT STREET,GOLD STREET,PEARL STREET,GOLD STREET,PEARL STREET,ADDRESS,NEW YORK,PLATT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:05:24.000,01 MANHATTAN,MANHATTAN,982427,197093,ONLINE,Unspecified,MANHATTAN,40.707651326155535,-74.0065753166599,"{'latitude': '40.707651326155535', 'longitude': '-74.0065753166599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1000690030,,,,,,,,
58888243,2023-09-21T22:47:01.000,2023-09-21T23:20:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,54 IRVING AVENUE,IRVING AVENUE,TROUTMAN STREET,STARR STREET,TROUTMAN STREET,STARR STREET,ADDRESS,BROOKLYN,IRVING AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:20:14.000,04 BROOKLYN,BROOKLYN,1005270,195986,ONLINE,Unspecified,BROOKLYN,40.70458809338309,-73.92418715178995,"{'latitude': '40.70458809338309', 'longitude': '-73.92418715178995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3031870034,,,,,,,,
58881275,2023-09-21T22:47:00.000,2023-09-25T07:48:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10304,7 NAVY PIER COURT,NAVY PIER COURT,FRONT ST,DEAD END,,,ADDRESS,STATEN ISLAND,,Closed,,2023-09-25T07:48:00.000,01 STATEN ISLAND,STATEN ISLAND,963602,168384,ONLINE,Unspecified,STATEN ISLAND,40.628827651071944,-74.0743866176229,"{'latitude': '40.628827651071944', 'longitude': '-74.0743866176229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5004877501,,,,N/A,,,,
58885017,2023-09-21T22:46:58.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11229,2001 AVENUE U,AVENUE U,OCEAN AVENUE,EAST 21 STREET,OCEAN AVENUE,EAST   21 STREET,ADDRESS,BROOKLYN,AVENUE U,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-22T02:34:14.000,15 BROOKLYN,BROOKLYN,997788,157660,MOBILE,Unspecified,BROOKLYN,40.599406209532496,-73.95124940865254,"{'latitude': '40.599406209532496', 'longitude': '-73.95124940865254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3073250049,,,,,,,,
58890066,2023-09-21T22:46:55.000,2023-09-21T22:46:55.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11420,130-25 129 STREET,129 STREET,SUTTER AVENUE,133 AVENUE,SUTTER AVENUE,133 AVENUE,ADDRESS,SOUTH OZONE PARK,129 STREET,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-21T22:46:55.000,10 QUEENS,QUEENS,1037023,184186,MOBILE,Unspecified,QUEENS,40.67206747753468,-73.8097562667958,"{'latitude': '40.67206747753468', 'longitude': '-73.8097562667958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4117670022,,,,,,,,
58881771,2023-09-21T22:46:45.000,2023-09-21T23:23:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10039,85 BRADHURST AVENUE,BRADHURST AVENUE,WEST  146 STREET,WEST  147 STREET,WEST  146 STREET,WEST  147 STREET,ADDRESS,NEW YORK,BRADHURST AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:23:36.000,10 MANHATTAN,MANHATTAN,1000239,239560,MOBILE,Unspecified,MANHATTAN,40.82419795129009,-73.94222880941287,"{'latitude': '40.82419795129009', 'longitude': '-73.94222880941287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020520001,,,,,,,,
58885644,2023-09-21T22:46:27.000,2023-09-21T23:13:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435,88-16 146 STREET,146 STREET,88 AVENUE,89 AVENUE,88 AVENUE,89 AVENUE,ADDRESS,JAMAICA,146 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T23:13:16.000,12 QUEENS,QUEENS,1036914,195939,MOBILE,Unspecified,QUEENS,40.70432733721859,-73.81005733343495,"{'latitude': '40.70432733721859', 'longitude': '-73.81005733343495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4096870014,,,,,,,,
58885373,2023-09-21T22:46:26.000,2023-09-22T00:50:57.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10461,1038 VAN NEST AVENUE,VAN NEST AVENUE,PAULDING AVENUE,HONE AVENUE,PAULDING AVENUE,HONE AVENUE,ADDRESS,BRONX,VAN NEST AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T00:51:01.000,11 BRONX,BRONX,1024664,248031,ONLINE,Unspecified,BRONX,40.84737038072107,-73.85392587756117,"{'latitude': '40.84737038072107', 'longitude': '-73.85392587756117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2040990006,,,,,,,,
58890912,2023-09-21T22:46:26.000,2023-09-21T23:09:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:09:39.000,12 MANHATTAN,MANHATTAN,1005613,254344,ONLINE,Unspecified,MANHATTAN,40.86476431663921,-73.92276447154296,"{'latitude': '40.86476431663921', 'longitude': '-73.92276447154296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1022210011,,,,,,,,
58888389,2023-09-21T22:46:10.000,2023-09-21T23:15:25.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10458,2 EAST MOSHOLU PARKWAY SOUTH,EAST MOSHOLU PARKWAY SOUTH,GRAND CONCOURSE,VAN CORTLANDT AVENUE EAST,GRAND CONCOURSE,VAN CORTLANDT AVENUE EAST,ADDRESS,BRONX,EAST MOSHOLU PARKWAY SOUTH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:15:29.000,07 BRONX,BRONX,1016186,259157,MOBILE,Unspecified,BRONX,40.87794259739218,-73.88451607340221,"{'latitude': '40.87794259739218', 'longitude': '-73.88451607340221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58883140,2023-09-21T22:45:58.000,2023-09-21T22:56:08.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10457,1487 TELLER AVENUE,TELLER AVENUE,EAST  171 STREET,EAST  172 STREET,EAST  171 STREET,EAST  172 STREET,ADDRESS,BRONX,TELLER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:56:13.000,04 BRONX,BRONX,1009445,245122,ONLINE,Unspecified,BRONX,40.83944257304853,-73.9089449721118,"{'latitude': '40.83944257304853', 'longitude': '-73.9089449721118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2027840050,,,,,,,,
