unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58975166,2023-09-30T20:49:08.000,2023-10-11T09:46:36.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,50 LENOX ROAD,LENOX ROAD,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-11T00:00:00.000,14 BROOKLYN,3050830032,BROOKLYN,995951,177427,ONLINE,Unspecified,BROOKLYN,40.653665079899866,-73.95783021184418,"{'latitude': '40.653665079899866', 'longitude': '-73.95783021184418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58971441,2023-09-30T20:49:03.000,2023-10-02T18:35:14.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,816 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,14 BROOKLYN,3051620020,BROOKLYN,995459,173411,PHONE,Unspecified,BROOKLYN,40.642642667131156,-73.95961002721761,"{'latitude': '40.642642667131156', 'longitude': '-73.95961002721761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,,,,,
58977284,2023-09-30T20:48:52.000,2023-09-30T21:24:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,583 WEST  187 STREET,WEST  187 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  187 STREET,Closed,2023-09-30T21:24:39.000,12 MANHATTAN,,MANHATTAN,1003457,250018,ONLINE,Unspecified,MANHATTAN,40.85289570302671,-73.930571640258,"{'latitude': '40.85289570302671', 'longitude': '-73.930571640258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
59449667,2023-09-30T20:48:51.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11226,50 LENOX ROAD,LENOX ROAD,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,LENOX ROAD,Closed,2023-10-11T00:00:00.000,14 BROOKLYN,3050830032,BROOKLYN,995951,177427,ONLINE,Unspecified,BROOKLYN,40.653665079899866,-73.95783021184418,"{'latitude': '40.653665079899866', 'longitude': '-73.95783021184418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977131,2023-09-30T20:48:50.000,2023-09-30T21:39:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11101,40-04 12 STREET,12 STREET,40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,ADDRESS,LONG ISLAND CITY,12 STREET,Closed,2023-09-30T21:39:27.000,01 QUEENS,4004700200,QUEENS,1000055,214679,PHONE,Unspecified,QUEENS,40.75590664306597,-73.94295218222582,"{'latitude': '40.75590664306597', 'longitude': '-73.94295218222582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
58973955,2023-09-30T20:48:45.000,2023-10-16T19:04:31.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11210,2501 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-16T00:00:00.000,18 BROOKLYN,3076300027,BROOKLYN,999171,166449,ONLINE,Unspecified,BROOKLYN,40.62352798084708,-73.94624978072031,"{'latitude': '40.62352798084708', 'longitude': '-73.94624978072031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58969632,2023-09-30T20:48:43.000,2023-09-30T21:58:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11223,2555 SHELL ROAD,SHELL ROAD,86 STREET,BOUCK COURT,86 STREET,BOUCK COURT,ADDRESS,BROOKLYN,SHELL ROAD,Closed,2023-09-30T21:58:19.000,15 BROOKLYN,3071920074,BROOKLYN,991411,154134,PHONE,Unspecified,BROOKLYN,40.589735496311725,-73.9742168403344,"{'latitude': '40.589735496311725', 'longitude': '-73.9742168403344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58970201,2023-09-30T20:48:39.000,2023-10-12T18:47:54.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10463,3011 HEATH AVENUE,HEATH AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-12T00:00:00.000,08 BRONX,2032600064,BRONX,1011090,258495,PHONE,Unspecified,BRONX,40.876142581624165,-73.90294637982645,"{'latitude': '40.876142581624165', 'longitude': '-73.90294637982645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58975076,2023-09-30T20:48:34.000,2023-10-02T18:42:50.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11206,114 WALTON STREET,WALTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,01 BROOKLYN,3022500024,BROOKLYN,998636,195390,ONLINE,Unspecified,BROOKLYN,40.70296548606597,-73.94811527041402,"{'latitude': '40.70296548606597', 'longitude': '-73.94811527041402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
58972654,2023-09-30T20:48:33.000,2023-10-01T17:33:04.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11218,352 EAST    8 STREET,EAST    8 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T00:00:00.000,12 BROOKLYN,3053590043,BROOKLYN,992218,173040,MOBILE,Unspecified,BROOKLYN,40.641627860602014,-73.97128892827205,"{'latitude': '40.641627860602014', 'longitude': '-73.97128892827205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,,,,,
58971349,2023-09-30T20:48:20.000,2023-09-30T21:05:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1088 BROOK AVENUE,BROOK AVENUE,EAST  166 STREET,EAST  167 STREET,EAST  166 STREET,EAST  167 STREET,ADDRESS,BRONX,BROOK AVENUE,Closed,2023-09-30T21:05:43.000,03 BRONX,2023920051,BRONX,1008944,241426,ONLINE,Unspecified,BRONX,40.82929953985468,-73.91076919725046,"{'latitude': '40.82929953985468', 'longitude': '-73.91076919725046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
59457084,2023-09-30T20:48:19.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,10463,3011 HEATH AVENUE,HEATH AVENUE,WEST  230 STREET,ALBANY CRESCENT,WEST  230 STREET,ALBANY CRESCENT,ADDRESS,BRONX,HEATH AVENUE,Closed,2023-10-12T00:00:00.000,08 BRONX,2032600064,BRONX,1011090,258495,PHONE,Unspecified,BRONX,40.876142581624165,-73.90294637982645,"{'latitude': '40.876142581624165', 'longitude': '-73.90294637982645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977426,2023-09-30T20:48:18.000,2023-10-02T08:41:10.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11217,59 5 AVENUE,5 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,06 BROOKLYN,3009330003,BROOKLYN,990536,187387,ONLINE,Unspecified,BROOKLYN,40.68100856097735,-73.97733629853808,"{'latitude': '40.68100856097735', 'longitude': '-73.97733629853808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
59440048,2023-09-30T20:48:16.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11226,816 OCEAN AVENUE,OCEAN AVENUE,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,2023-10-02T00:00:00.000,14 BROOKLYN,3051620020,BROOKLYN,995459,173411,PHONE,Unspecified,BROOKLYN,40.642642667131156,-73.95961002721761,"{'latitude': '40.642642667131156', 'longitude': '-73.95961002721761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59453922,2023-09-30T20:48:12.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11206,114 WALTON STREET,WALTON STREET,HARRISON AVENUE,THROOP AVENUE,HARRISON AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,WALTON STREET,Closed,2023-10-02T00:00:00.000,01 BROOKLYN,3022500024,BROOKLYN,998636,195390,ONLINE,Unspecified,BROOKLYN,40.70296548606597,-73.94811527041402,"{'latitude': '40.70296548606597', 'longitude': '-73.94811527041402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974589,2023-09-30T20:48:08.000,2023-09-30T22:08:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11356,124-07 11 AVENUE,11 AVENUE,124 STREET,125 STREET,124 STREET,125 STREET,ADDRESS,COLLEGE POINT,11 AVENUE,Closed,2023-09-30T22:08:10.000,07 QUEENS,4039690006,QUEENS,1027556,226396,PHONE,Unspecified,QUEENS,40.78797476969225,-73.84361253597021,"{'latitude': '40.78797476969225', 'longitude': '-73.84361253597021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
59453327,2023-09-30T20:47:55.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11210,2501 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,2023-10-16T00:00:00.000,18 BROOKLYN,3076300027,BROOKLYN,999171,166449,ONLINE,Unspecified,BROOKLYN,40.62352798084708,-73.94624978072031,"{'latitude': '40.62352798084708', 'longitude': '-73.94624978072031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976408,2023-09-30T20:47:54.000,2023-10-02T00:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11432,161 STREET,161 STREET,89 AVENUE,HILLSIDE AVENUE,,,BLOCKFACE,QUEENS,,Closed,2023-10-02T00:00:00.000,12 QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,The Department of Transportation inspected this complaint and repaired the problem.,N/A,,,,,
58972811,2023-09-30T20:47:52.000,2023-09-30T21:41:25.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11235,2642 EAST   29 STREET,EAST   29 STREET,AVENUE Z,VOORHIES AVENUE,AVENUE Z,VOORHIES AVENUE,ADDRESS,BROOKLYN,EAST   29 STREET,Closed,2023-09-30T21:41:29.000,15 BROOKLYN,3074730023,BROOKLYN,1000734,153664,PHONE,Unspecified,BROOKLYN,40.588433005427746,-73.94065055985962,"{'latitude': '40.588433005427746', 'longitude': '-73.94065055985962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58975815,2023-09-30T20:47:41.000,2023-09-30T21:18:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11233,73 HULL STREET,HULL STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,HULL STREET,Closed,2023-09-30T21:18:34.000,16 BROOKLYN,3015320147,BROOKLYN,1007932,186709,PHONE,Unspecified,BROOKLYN,40.67911815806297,-73.91461873325586,"{'latitude': '40.67911815806297', 'longitude': '-73.91461873325586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
59460834,2023-09-30T20:47:37.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,11217,59 5 AVENUE,5 AVENUE,BERGEN STREET,ST MARKS AVENUE,BERGEN STREET,ST MARKS AVENUE,ADDRESS,BROOKLYN,5 AVENUE,Closed,2023-10-02T00:00:00.000,06 BROOKLYN,3009330003,BROOKLYN,990536,187387,ONLINE,Unspecified,BROOKLYN,40.68100856097735,-73.97733629853808,"{'latitude': '40.68100856097735', 'longitude': '-73.97733629853808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977170,2023-09-30T20:47:32.000,2023-09-30T20:49:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11374,61-11 ALDERTON STREET,ALDERTON STREET,61 ROAD,62 AVENUE,61 ROAD,62 AVENUE,ADDRESS,REGO PARK,ALDERTON STREET,Closed,2023-09-30T20:49:08.000,06 QUEENS,4031010087,QUEENS,1020122,204620,MOBILE,Unspecified,QUEENS,40.728238583724035,-73.87057448524045,"{'latitude': '40.728238583724035', 'longitude': '-73.87057448524045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,
58977914,2023-09-30T20:47:23.000,2023-10-01T08:24:49.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11421,91-52 86 STREET,86 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,WOODHAVEN,86 STREET,Closed,2023-10-01T08:24:56.000,09 QUEENS,4089790029,QUEENS,1024148,189636,MOBILE,Unspecified,QUEENS,40.68709385898098,-73.85613756313488,"{'latitude': '40.68709385898098', 'longitude': '-73.85613756313488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58968844,2023-09-30T20:47:23.000,2023-09-30T21:19:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11693,92-01 DESOTA ROAD,DESOTA ROAD,BEACH   92 STREET,BEACH   94 STREET,BEACH   92 STREET,BEACH   94 STREET,ADDRESS,FAR ROCKAWAY,DE SOTA ROAD,Closed,2023-09-30T21:19:49.000,14 QUEENS,4161270013,QUEENS,1035346,153185,MOBILE,Unspecified,QUEENS,40.586986305066155,-73.81603644160894,"{'latitude': '40.586986305066155', 'longitude': '-73.81603644160894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58974830,2023-09-30T20:47:14.000,2023-09-30T20:57:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,53-04 97 STREET,97 STREET,CHRISTIE AVENUE,55 AVENUE,CHRISTIE AVENUE,55 AVENUE,ADDRESS,CORONA,97 STREET,Closed,2023-09-30T20:57:37.000,04 QUEENS,4018960032,QUEENS,1021599,208910,ONLINE,Unspecified,QUEENS,40.74000745056217,-73.8652216896922,"{'latitude': '40.74000745056217', 'longitude': '-73.8652216896922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58974314,2023-09-30T20:47:09.000,2023-09-30T22:01:41.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11249,400 BEDFORD AVENUE,BEDFORD AVENUE,WILLIAMSBURG BR PEDESTRIAN PATH,BROADWAY,WILLIAMSBURG BR PEDESTRIAN PATH,BROADWAY,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,2023-09-30T22:01:45.000,01 BROOKLYN,3024567502,BROOKLYN,994280,198142,ONLINE,Unspecified,BROOKLYN,40.71052508537662,-73.96382157366769,"{'latitude': '40.71052508537662', 'longitude': '-73.96382157366769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58969901,2023-09-30T20:47:06.000,2023-09-30T21:20:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11385,69-12 COOPER AVENUE,COOPER AVENUE,69 STREET,69 PLACE,69 STREET,69 PLACE,ADDRESS,RIDGEWOOD,COOPER AVENUE,Closed,2023-09-30T21:20:09.000,05 QUEENS,4037060020,QUEENS,1016953,194715,ONLINE,Unspecified,QUEENS,40.701064034039845,-73.88205628182155,"{'latitude': '40.701064034039845', 'longitude': '-73.88205628182155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58972010,2023-09-30T20:47:00.000,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10469,1333 WARING AVENUE,WARING AVENUE,YOUNG AVE,FISH AVE,,,ADDRESS,BRONX,,Open,,11 BRONX,2044670005,BRONX,1026323,252997,ONLINE,Unspecified,BRONX,40.86099280184279,-73.84789836076045,"{'latitude': '40.86099280184279', 'longitude': '-73.84789836076045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971337,2023-09-30T20:47:00.000,2023-09-30T21:16:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10022,645 5 AVENUE,5 AVENUE,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,5 AVENUE,Closed,2023-09-30T21:16:49.000,05 MANHATTAN,1012877501,MANHATTAN,990786,215850,ONLINE,Unspecified,MANHATTAN,40.759132449114034,-73.97640730320619,"{'latitude': '40.759132449114034', 'longitude': '-73.97640730320619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
