unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,vehicle_type,due_date,taxi_company_borough
58827780,2023-09-16T13:27:59.000,2023-09-16T13:49:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,77 DAHLGREN PLACE,DAHLGREN PLACE,88 STREET,90 STREET,88 STREET,90 STREET,ADDRESS,BROOKLYN,DAHLGREN PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T13:49:46.000,10 BROOKLYN,3060717503,BROOKLYN,977503,164340,ONLINE,Unspecified,BROOKLYN,40.61774921144845,-74.02430274885059,"{'latitude': '40.61774921144845', 'longitude': '-74.02430274885059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58833030,2023-09-16T13:27:53.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11413,229-17 141 AVENUE,141 AVENUE,,,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-25T00:00:00.000,13 QUEENS,4131840003,QUEENS,1054648,182744,UNKNOWN,Unspecified,QUEENS,40.667986917505225,-73.74623449125481,"{'latitude': '40.667986917505225', 'longitude': '-73.74623449125481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58855115,2023-09-16T13:27:45.000,2023-09-28T16:39:04.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10452,1345 PLAZA DRIVE,PLAZA DRIVE,MARCY PLACE,WEST  170 STREET,MARCY PLACE,WEST  170 STREET,ADDRESS,BRONX,PLAZA DRIVE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T06:44:31.000,04 BRONX,2028560045,BRONX,1006793,245055,ONLINE,Unspecified,BRONX,40.83926584570055,-73.91852955081795,"{'latitude': '40.83926584570055', 'longitude': '-73.91852955081795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58856758,2023-09-16T13:27:42.000,2023-09-20T07:18:43.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10014,99 JANE STREET,JANE STREET,WASHINGTON STREET,WEST STREET,WASHINGTON STREET,WEST STREET,ADDRESS,NEW YORK,JANE STREET,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-20T07:18:48.000,02 MANHATTAN,1006427502,MANHATTAN,981905,208205,ONLINE,Unspecified,MANHATTAN,40.738150954112605,-74.00846197240061,"{'latitude': '40.738150954112605', 'longitude': '-74.00846197240061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58827736,2023-09-16T13:27:41.000,2023-09-16T14:44:53.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,10468,10 WEST  195 STREET,WEST  195 STREET,JEROME AVENUE,RESERVOIR AVENUE,JEROME AVENUE,RESERVOIR AVENUE,ADDRESS,BRONX,WEST  195 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T14:44:58.000,07 BRONX,2032470002,BRONX,1012704,255827,MOBILE,Unspecified,BRONX,40.868814689528996,-73.89712148070981,"{'latitude': '40.868814689528996', 'longitude': '-73.89712148070981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828653,2023-09-16T13:27:39.000,2023-10-02T11:51:07.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Street/Curbside,11212,HOWARD AVENUE,HOWARD AVENUE,BLAKE AVENUE,DUMONT AVENUE,BLAKE AVENUE,DUMONT AVENUE,BLOCKFACE,,,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-02T11:51:11.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,
58834514,2023-09-16T13:27:33.000,2023-09-16T13:51:13.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11209,552 82 STREET,82 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,82 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T13:51:17.000,10 BROOKLYN,3060090024,BROOKLYN,977719,166461,ONLINE,Unspecified,BROOKLYN,40.62357107616581,-74.02352676703748,"{'latitude': '40.62357107616581', 'longitude': '-74.02352676703748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835160,2023-09-16T13:27:11.000,2023-09-21T10:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10312,RAVENNA STREET,RAVENNA STREET,HOLDRIDGE AVENUE,LUNA CIRCLE,,,BLOCKFACE,STATEN ISLAND,,Closed,The Department of Transportation inspected this complaint and found that the problem was fixed.,2023-09-21T10:40:00.000,03 STATEN ISLAND,,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,N/A,,,,,,,,
58830435,2023-09-16T13:27:08.000,2023-09-16T14:35:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,10 WEST  195 STREET,WEST  195 STREET,JEROME AVENUE,RESERVOIR AVENUE,JEROME AVENUE,RESERVOIR AVENUE,ADDRESS,BRONX,WEST  195 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T14:35:18.000,07 BRONX,2032470002,BRONX,1012704,255827,MOBILE,Unspecified,BRONX,40.868814689528996,-73.89712148070981,"{'latitude': '40.868814689528996', 'longitude': '-73.89712148070981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836855,2023-09-16T13:27:03.000,2023-11-03T12:24:48.000,DSNY,Department of Sanitation,Obstruction,Merchandise,Sidewalk,10013,266 CANAL STREET,CANAL STREET,LAFAYETTE STREET,CORTLANDT ALLEY,LAFAYETTE STREET,CORTLANDT ALLEY,ADDRESS,NEW YORK,CANAL STREET,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-03T12:24:48.000,01 MANHATTAN,1001960015,MANHATTAN,983958,201152,PHONE,Unspecified,MANHATTAN,40.71879249644917,-74.00105338091791,"{'latitude': '40.71879249644917', 'longitude': '-74.00105338091791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826621,2023-09-16T13:27:00.000,2023-10-01T09:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Vehicle Signal,,10467,,,,,WHITE PLAINS ROAD,BURKE AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-01T09:10:00.000,12 BRONX,,BRONX,1020990,256795,UNKNOWN,Unspecified,BRONX,40.87144095159528,-73.86715728320962,"{'latitude': '40.87144095159528', 'longitude': '-73.86715728320962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58835440,2023-09-16T13:26:56.000,2023-09-18T15:34:45.000,DSNY,Department of Sanitation,Oil or Gas Spill,Emergency Personnel Report,Street,11220,50 STREET,50 STREET,2 AVENUE,3 AVENUE,2 AVENUE,3 AVENUE,BLOCKFACE,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T10:42:10.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,
58828188,2023-09-16T13:26:46.000,2023-09-16T13:45:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11355,140-18 QUINCE AVENUE,QUINCE AVENUE,152 STREET,ROBINSON STREET,152 STREET,ROBINSON STREET,ADDRESS,FLUSHING,QUINCE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T13:45:11.000,07 QUEENS,4052300003,QUEENS,1035658,211429,ONLINE,Unspecified,QUEENS,40.74685091367265,-73.81446899357348,"{'latitude': '40.74685091367265', 'longitude': '-73.81446899357348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58832751,2023-09-16T13:26:45.000,2023-09-16T14:21:48.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11201,200 SCHERMERHORN STREET,SCHERMERHORN STREET,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,ADDRESS,BROOKLYN,SCHERMERHORN STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T14:21:54.000,02 BROOKLYN,3001710001,BROOKLYN,988223,190233,PHONE,Unspecified,BROOKLYN,40.688821521050095,-73.98567396820371,"{'latitude': '40.688821521050095', 'longitude': '-73.98567396820371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830432,2023-09-16T13:26:03.000,2023-09-16T14:22:30.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,RESERVOIR AVENUE,RESERVOIR AVENUE,GOULDEN AVENUE,RESERVOIR AVENUE,GOULDEN AVENUE,RESERVOIR AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T14:22:34.000,08 BRONX,,BRONX,1012518,256571,MOBILE,Unspecified,BRONX,40.870857338454016,-73.89779084451898,"{'latitude': '40.870857338454016', 'longitude': '-73.89779084451898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834363,2023-09-16T13:26:00.000,2023-09-16T14:00:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11210,1548 EAST   24 STREET,EAST   24 STREET,AVENUE O,KINGS HWY,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-16T14:00:00.000,14 BROOKLYN,3067700022,BROOKLYN,998104,162609,PHONE,Unspecified,BROOKLYN,40.61298971284153,-73.95010133522243,"{'latitude': '40.61298971284153', 'longitude': '-73.95010133522243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58829133,2023-09-16T13:25:41.000,2023-09-16T13:36:41.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10034,110 POST AVENUE,POST AVENUE,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,POST AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T13:36:44.000,12 MANHATTAN,1022220035,MANHATTAN,1006237,254210,MOBILE,Unspecified,MANHATTAN,40.86439499522772,-73.92050891043958,"{'latitude': '40.86439499522772', 'longitude': '-73.92050891043958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831155,2023-09-16T13:25:40.000,2023-10-05T19:42:50.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10314,460N BRIELLE AVENUE,BRIELLE AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,02 STATEN ISLAND,5009550075,STATEN ISLAND,946636,155642,PHONE,Unspecified,STATEN ISLAND,40.59379773284344,-74.13543738839154,"{'latitude': '40.59379773284344', 'longitude': '-74.13543738839154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836430,2023-09-16T13:25:37.000,2023-10-05T15:02:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10029,1503 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,11 MANHATTAN,1016250023,MANHATTAN,997997,225872,ONLINE,Unspecified,MANHATTAN,40.78663194187984,-73.9503575929079,"{'latitude': '40.78663194187984', 'longitude': '-73.9503575929079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831830,2023-09-16T13:25:24.000,2023-09-16T14:22:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,RESERVOIR AVENUE,RESERVOIR AVENUE,GOULDEN AVENUE,RESERVOIR AVENUE,GOULDEN AVENUE,RESERVOIR AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T14:22:30.000,08 BRONX,,BRONX,1012518,256571,MOBILE,Unspecified,BRONX,40.870857338454016,-73.89779084451898,"{'latitude': '40.870857338454016', 'longitude': '-73.89779084451898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830845,2023-09-16T13:25:17.000,2023-09-16T13:36:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,327 EAST   93 STREET,EAST   93 STREET,CLARKSON AVENUE,LENOX ROAD,CLARKSON AVENUE,LENOX ROAD,ADDRESS,BROOKLYN,EAST   93 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T13:36:51.000,17 BROOKLYN,3046480059,BROOKLYN,1005845,179078,ONLINE,Unspecified,BROOKLYN,40.658178110891335,-73.92216748421076,"{'latitude': '40.658178110891335', 'longitude': '-73.92216748421076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831346,2023-09-16T13:25:05.000,2023-10-23T12:02:00.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park,11229,2401 AVENUE V,AVENUE V,EAST   24 STREET,BEDFORD AVENUE,EAST   24 STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,AVENUE V,Closed,NYC Parks didn't take action because the issue you reported is out of their jurisdiction.,2023-10-23T12:02:04.000,15 BROOKLYN,3073570071,BROOKLYN,998955,157042,MOBILE,Galapo Playground,BROOKLYN,40.59770806532139,-73.94704836604602,"{'latitude': '40.59770806532139', 'longitude': '-73.94704836604602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834095,2023-09-16T13:25:00.000,2023-09-18T12:29:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,369 BUCHANAN AVENUE,BUCHANAN AVENUE,SOUTH GANNON AVENUE,WESTWOOD AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-18T12:29:00.000,02 STATEN ISLAND,5007720070,STATEN ISLAND,947064,160112,PHONE,Unspecified,STATEN ISLAND,40.60606876886164,-74.1339208904585,"{'latitude': '40.60606876886164', 'longitude': '-74.1339208904585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834583,2023-09-16T13:25:00.000,2023-09-16T18:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Visor,,10467,,,,,WHITE PLAINS ROAD,BURKE AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T18:45:00.000,12 BRONX,,BRONX,1020990,256795,UNKNOWN,Unspecified,BRONX,40.87144095159528,-73.86715728320962,"{'latitude': '40.87144095159528', 'longitude': '-73.86715728320962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58833578,2023-09-16T13:24:55.000,2023-09-16T13:49:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,1695 MADISON AVENUE,MADISON AVENUE,EAST  112 STREET,EAST  115 STREET,EAST  112 STREET,EAST  115 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T13:49:33.000,11 MANHATTAN,1016200023,MANHATTAN,999020,229830,ONLINE,Unspecified,MANHATTAN,40.79749393222475,-73.94665468854132,"{'latitude': '40.79749393222475', 'longitude': '-73.94665468854132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828544,2023-09-16T13:24:49.000,2023-09-16T13:26:08.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T13:26:11.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835707,2023-09-16T13:24:34.000,2023-09-16T14:30:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,2887 RESERVOIR AVENUE,RESERVOIR AVENUE,WEST  195 STREET,GOULDEN AVENUE,WEST  195 STREET,GOULDEN AVENUE,ADDRESS,BRONX,RESERVOIR AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T14:30:12.000,08 BRONX,,BRONX,1012452,256483,MOBILE,Unspecified,BRONX,40.87061601666171,-73.89802985217285,"{'latitude': '40.87061601666171', 'longitude': '-73.89802985217285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831743,2023-09-16T13:24:16.000,2023-09-16T15:05:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10471,254 WEST  261 STREET,WEST  261 STREET,HUXLEY AVENUE,SPENCER AVENUE,HUXLEY AVENUE,SPENCER AVENUE,ADDRESS,BRONX,WEST  261 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T15:05:40.000,08 BRONX,2058750912,BRONX,1012473,270689,ONLINE,Unspecified,BRONX,40.909606907599944,-73.89789405018078,"{'latitude': '40.909606907599944', 'longitude': '-73.89789405018078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
