unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_company_borough
58805746,2023-09-13T22:29:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11204,5709 19 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:59:10.000,12 BROOKLYN,3055060006,BROOKLYN,988836,165975,ONLINE,Unspecified,BROOKLYN,40.622238328097545,-73.98348007983238,"{'latitude': '40.622238328097545', 'longitude': '-73.98348007983238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:59:06.000,55 STREET,58 STREET,55 STREET,58 STREET,19 AVENUE,,,,,
58801785,2023-09-13T22:29:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,1226 FLUSHING AVENUE,FLUSHING AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:30:46.000,04 BROOKLYN,3031680001,BROOKLYN,1005289,197021,MOBILE,Unspecified,BROOKLYN,40.70742887810631,-73.92411539070756,"{'latitude': '40.70742887810631', 'longitude': '-73.92411539070756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:30:41.000,WYCKOFF AVENUE,GARDNER AVENUE,WYCKOFF AVENUE,GARDNER AVENUE,FLUSHING AVENUE,,,,,
58806853,2023-09-13T22:28:27.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10032,4087 BROADWAY,BROADWAY,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T23:04:27.000,12 MANHATTAN,1021420100,MANHATTAN,1001137,246863,ONLINE,Unspecified,MANHATTAN,40.84424090362248,-73.93896578622551,"{'latitude': '40.84424090362248', 'longitude': '-73.93896578622551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:04:24.000,WEST  172 STREET,WEST  173 STREET,WEST  172 STREET,WEST  173 STREET,BROADWAY,,,,,
58805731,2023-09-13T22:28:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,157 EAST  106 STREET,EAST  106 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:17:38.000,11 MANHATTAN,1016340027,MANHATTAN,999271,227841,ONLINE,Unspecified,MANHATTAN,40.79203424375497,-73.94575259229374,"{'latitude': '40.79203424375497', 'longitude': '-73.94575259229374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:17:36.000,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,EAST  106 STREET,,,,,
58809977,2023-09-13T22:28:22.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11230,809 EAST   13 STREET,EAST   13 STREET,ADDRESS,BROOKLYN,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-21T09:15:04.000,14 BROOKLYN,3066970080,BROOKLYN,994217,168623,PHONE,Unspecified,BROOKLYN,40.6295021122282,-73.96409246211758,"{'latitude': '40.6295021122282', 'longitude': '-73.96409246211758', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,AVENUE H,DEAD END,AVENUE H,DEAD END,EAST   13 STREET,,,,,
58806875,2023-09-13T22:28:13.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,599 JOHNSON AVENUE,JOHNSON AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:29:26.000,01 BROOKLYN,3029890042,BROOKLYN,1005537,197676,MOBILE,Unspecified,BROOKLYN,40.70922610426098,-73.92321882049573,"{'latitude': '40.70922610426098', 'longitude': '-73.92321882049573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:29:23.000,GARDNER AVENUE,SCOTT AVENUE,GARDNER AVENUE,SCOTT AVENUE,JOHNSON AVENUE,,,,,
58806366,2023-09-13T22:27:19.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11226,11 JOHNSON PLACE,JOHNSON PLACE,ADDRESS,BROOKLYN,,Closed,,The Department of Sanitation removed the items.,2023-09-14T10:26:37.000,17 BROOKLYN,3051040110,BROOKLYN,996806,176147,MOBILE,Unspecified,BROOKLYN,40.65015058799269,-73.95475122026863,"{'latitude': '40.65015058799269', 'longitude': '-73.95475122026863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T14:25:20.000,CHURCH AVENUE,ERASMUS STREET,CHURCH AVENUE,ERASMUS STREET,WOODS PLACE,,,,,
58804466,2023-09-13T22:27:15.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10026,141 CENTRAL PARK NORTH,CENTRAL PARK NORTH,ADDRESS,NEW YORK,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-19T00:00:00.000,10 MANHATTAN,1018200010,MANHATTAN,997032,230316,PHONE,Unspecified,MANHATTAN,40.798830969027264,-73.95383388924596,"{'latitude': '40.798830969027264', 'longitude': '-73.95383388924596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-19T08:45:44.000,,,,,,,,,,
58806964,2023-09-13T22:27:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,201 WEST  108 STREET,WEST  108 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T23:11:03.000,07 MANHATTAN,1018800029,MANHATTAN,993927,231423,ONLINE,Unspecified,MANHATTAN,40.801873327327534,-73.96504695167482,"{'latitude': '40.801873327327534', 'longitude': '-73.96504695167482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T23:10:59.000,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  108 STREET,,,,,
58804399,2023-09-13T22:27:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,315 WEST   94 STREET,WEST   94 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:54:53.000,07 MANHATTAN,1012530013,MANHATTAN,991140,228687,MOBILE,Unspecified,MANHATTAN,40.79436636526294,-73.9751163229012,"{'latitude': '40.79436636526294', 'longitude': '-73.9751163229012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:54:50.000,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,WEST   94 STREET,,,,,
58801912,2023-09-13T22:27:03.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10301,23 BROOK STREET,BROOK STREET,ADDRESS,STATEN ISLAND,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,01 STATEN ISLAND,5000230041,STATEN ISLAND,961648,171447,PHONE,Unspecified,STATEN ISLAND,40.63723016323338,-74.08143636539732,"{'latitude': '40.63723016323338', 'longitude': '-74.08143636539732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T19:22:34.000,,,,,,,,,,
58800634,2023-09-13T22:27:03.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10301,23 BROOK STREET,BROOK STREET,ADDRESS,STATEN ISLAND,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,01 STATEN ISLAND,5000230041,STATEN ISLAND,961648,171447,PHONE,Unspecified,STATEN ISLAND,40.63723016323338,-74.08143636539732,"{'latitude': '40.63723016323338', 'longitude': '-74.08143636539732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T19:22:34.000,,,,,,,,,,
58805522,2023-09-13T22:26:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1644 HERING AVENUE,HERING AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:51:56.000,11 BRONX,2041130058,BRONX,1026346,248523,PHONE,Unspecified,BRONX,40.848712914901476,-73.84784330653945,"{'latitude': '40.848712914901476', 'longitude': '-73.84784330653945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:51:54.000,PIERCE AVENUE,VAN NEST AVENUE,PIERCE AVENUE,VAN NEST AVENUE,HERING AVENUE,,,,,
58808939,2023-09-13T22:26:22.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11101,31-08 37 AVENUE,37 AVENUE,ADDRESS,LONG ISLAND CITY,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T11:09:28.000,01 QUEENS,4003730021,QUEENS,1003393,214307,MOBILE,Unspecified,QUEENS,40.754879001217866,-73.93090480454471,"{'latitude': '40.754879001217866', 'longitude': '-73.93090480454471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T11:09:23.000,31 STREET,32 STREET,31 STREET,32 STREET,37 AVENUE,,,,,
58803708,2023-09-13T22:26:22.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10016,10 EAST   28 STREET,EAST   28 STREET,ADDRESS,NEW YORK,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-14T00:26:17.000,05 MANHATTAN,1008570066,MANHATTAN,987959,210476,ONLINE,Unspecified,MANHATTAN,40.74438381691545,-73.98661475823005,"{'latitude': '40.74438381691545', 'longitude': '-73.98661475823005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,EAST   28 STREET,,,,,
58807957,2023-09-13T22:26:21.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11214,1605 79 STREET,79 STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T00:16:12.000,11 BROOKLYN,3062590001,BROOKLYN,983481,162896,ONLINE,Unspecified,BROOKLYN,40.613788265887095,-74.00276977985938,"{'latitude': '40.613788265887095', 'longitude': '-74.00276977985938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:16:08.000,16 AVENUE,NEW UTRECHT AVENUE,16 AVENUE,NEW UTRECHT AVENUE,79 STREET,,,,,
58806996,2023-09-13T22:26:14.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,98-120 QUEENS BOULEVARD,QUEENS BOULEVARD,ADDRESS,REGO PARK,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:29:31.000,06 QUEENS,4031590070,QUEENS,1024543,204276,ONLINE,Unspecified,QUEENS,40.72727535516951,-73.85462568619012,"{'latitude': '40.72727535516951', 'longitude': '-73.85462568619012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:29:27.000,66 ROAD,99 STREET,66 ROAD,99 STREET,QUEENS BOULEVARD,,,,,
58805667,2023-09-13T22:26:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,81-06 DONGAN AVENUE,DONGAN AVENUE,ADDRESS,ELMHURST,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:52:13.000,04 QUEENS,4015407502,QUEENS,1016881,208256,ONLINE,Unspecified,QUEENS,40.73823105061437,-73.88225030445047,"{'latitude': '40.73823105061437', 'longitude': '-73.88225030445047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:52:10.000,QUEENS BOULEVARD,POYER STREET,QUEENS BOULEVARD,POYER STREET,DONGAN AVENUE,,,,,
58805617,2023-09-13T22:26:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,400 KENT AVENUE,KENT AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:32:46.000,01 BROOKLYN,3021280001,BROOKLYN,992973,198207,ONLINE,Unspecified,BROOKLYN,40.710704880025176,-73.96853586620725,"{'latitude': '40.710704880025176', 'longitude': '-73.96853586620725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:32:42.000,BROADWAY,SOUTH    8 STREET,BROADWAY,SOUTH    8 STREET,KENT AVENUE,,,,,
58801348,2023-09-13T22:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10469,980 MACE AVENUE,MACE AVENUE,ADDRESS,BRONX,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-14T17:42:00.000,11 BRONX,2044440016,BRONX,1023144,253743,PHONE,Unspecified,BRONX,40.86305492232783,-73.8593866811868,"{'latitude': '40.86305492232783', 'longitude': '-73.8593866811868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T17:42:00.000,COLDEN AVE,PAULDING AVE,,,,,,,,
58806554,2023-09-13T22:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10014,355 HUDSON STREET,HUDSON STREET,ADDRESS,NEW YORK,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T21:45:00.000,02 MANHATTAN,1005980058,MANHATTAN,982239,204431,ONLINE,Unspecified,MANHATTAN,40.72779233381799,-74.00725559971184,"{'latitude': '40.72779233381799', 'longitude': '-74.00725559971184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T21:45:00.000,CHARLTON ST,KING ST,,,,,,,,
58808237,2023-09-13T22:25:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11421,89-43 98 STREET,98 STREET,ADDRESS,WOODHAVEN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:57:35.000,09 QUEENS,4092910080,QUEENS,1026820,191523,ONLINE,Unspecified,QUEENS,40.692260783750385,-73.8464910795824,"{'latitude': '40.692260783750385', 'longitude': '-73.8464910795824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:57:32.000,89 AVENUE,91 AVENUE,89 AVENUE,91 AVENUE,98 STREET,,,,,
58806193,2023-09-13T22:25:50.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11229,2686 GERRITSEN AVENUE,GERRITSEN AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T06:05:43.000,15 BROOKLYN,3089320509,BROOKLYN,1004830,155520,ONLINE,Unspecified,BROOKLYN,40.593518788370595,-73.9258975639017,"{'latitude': '40.593518788370595', 'longitude': '-73.9258975639017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T06:05:38.000,DEVON AVENUE,EVERETT AVENUE,DEVON AVENUE,EVERETT AVENUE,GERRITSEN AVENUE,,,,,
58807948,2023-09-13T22:25:47.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11210,2738 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:48:17.000,14 BROOKLYN,3052240001,BROOKLYN,997148,171098,ONLINE,Unspecified,BROOKLYN,40.63629167911622,-73.95352838832655,"{'latitude': '40.63629167911622', 'longitude': '-73.95352838832655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:48:13.000,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,BEDFORD AVENUE,,,,,
58804419,2023-09-13T22:25:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10025,67 WEST  109 STREET,WEST  109 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:54:07.000,07 MANHATTAN,1018450004,MANHATTAN,995100,231072,ONLINE,Unspecified,MANHATTAN,40.80090856594766,-73.96081067681591,"{'latitude': '40.80090856594766', 'longitude': '-73.96081067681591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:54:02.000,MANHATTAN AVENUE,COLUMBUS AVENUE,MANHATTAN AVENUE,COLUMBUS AVENUE,WEST  109 STREET,,,,,
58809568,2023-09-13T22:25:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,96-28 41 AVENUE,41 AVENUE,ADDRESS,CORONA,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:59:35.000,04 QUEENS,4016110023,QUEENS,1020961,211566,MOBILE,Unspecified,QUEENS,40.747300169981614,-73.86750948856015,"{'latitude': '40.747300169981614', 'longitude': '-73.86750948856015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-13T22:59:31.000,JUNCTION BOULEVARD,97 STREET,JUNCTION BOULEVARD,97 STREET,41 AVENUE,,,,,
