unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_company_borough,vehicle_type
58889524,2023-09-21T14:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Conduit,,11433,,,,,LIBERTY AVENUE,172 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T12:50:00.000,12 QUEENS,,QUEENS,1043590,195903,UNKNOWN,Unspecified,QUEENS,40.70418627441093,-73.78597948570489,"{'latitude': '40.70418627441093', 'longitude': '-73.78597948570489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T12:50:00.000,N/A,,,,,,,,
58888888,2023-09-21T14:24:48.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11418,85-34 111 STREET,111 STREET,85 AVENUE,86 AVENUE,85 AVENUE,86 AVENUE,ADDRESS,RICHMOND HILL,111 STREET,Closed,The Department of Transportation has approved the sidewalk re-inspection request. The property owner will be notified by mail within 120 days with the date of re-inspection.,2023-09-27T10:57:07.000,09 QUEENS,4092160020,QUEENS,1028973,194339,PHONE,Unspecified,QUEENS,40.69997941856045,-73.838708605347,"{'latitude': '40.69997941856045', 'longitude': '-73.838708605347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T10:57:03.000,,,,,,,,,
58890668,2023-09-21T14:24:48.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10472,1340 STRATFORD AVENUE,STRATFORD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,09 BRONX,2038670023,BRONX,1018491,242613,UNKNOWN,Unspecified,BRONX,40.83252565879467,-73.87626546717489,"{'latitude': '40.83252565879467', 'longitude': '-73.87626546717489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T00:00:00.000,N/A,,,,,,,,
58883467,2023-09-21T14:24:35.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,11385,751 WOODWARD AVENUE,WOODWARD AVENUE,WOODBINE STREET,MYRTLE AVENUE LINE,WOODBINE STREET,MYRTLE AVENUE LINE,ADDRESS,RIDGEWOOD,WOODWARD AVENUE,In Progress,,,05 QUEENS,4034800004,QUEENS,1010650,195912,MOBILE,Rosemary's Playground,QUEENS,40.70437056511764,-73.90478340599073,"{'latitude': '40.70437056511764', 'longitude': '-73.90478340599073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58882122,2023-09-21T14:24:13.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10473,2141 HOMER AVENUE,HOMER AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,ADDRESS,BRONX,HOMER AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T01:20:36.000,09 BRONX,2036110015,BRONX,1025650,238654,PHONE,Unspecified,BRONX,40.82162869150267,-73.85041991769354,"{'latitude': '40.82162869150267', 'longitude': '-73.85041991769354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T01:20:33.000,,,,,,,,,
58886853,2023-09-21T14:24:00.000,DOT,Department of Transportation,Traffic Signal Condition,Support Bracket,,11413,,,,,SPRINGFIELD BOULEVARD,144 AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T01:30:00.000,12 QUEENS,,QUEENS,1051575,182390,UNKNOWN,Unspecified,QUEENS,40.66703917169033,-73.75731529191802,"{'latitude': '40.66703917169033', 'longitude': '-73.75731529191802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T01:30:00.000,N/A,,,,,,,,
58885570,2023-09-21T14:24:00.000,DOT,Department of Transportation,Traffic Signal Condition,Blank Out Matrix Sgn,,11413,,,,,SPRINGFIELD BOULEVARD,141 AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T01:50:00.000,13 QUEENS,,QUEENS,1051806,184083,UNKNOWN,Unspecified,QUEENS,40.671684301124984,-73.75646564992091,"{'latitude': '40.671684301124984', 'longitude': '-73.75646564992091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T01:50:00.000,N/A,,,,,,,,
58885349,2023-09-21T14:23:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11103,25-98 36 STREET,36 STREET,ASTORIA BOULEVARD SOUTH,28 AVENUE,ASTORIA BOULEVARD SOUTH,28 AVENUE,ADDRESS,ASTORIA,36 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T15:22:53.000,01 QUEENS,4006330078,QUEENS,1007988,219394,ONLINE,Unspecified,QUEENS,40.76883035973988,-73.91430154965258,"{'latitude': '40.76883035973988', 'longitude': '-73.91430154965258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:22:51.000,,,,,,,,,
58884901,2023-09-21T14:23:28.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11101,PLACELLA PARK,PLACELLA PARK,37 AVENUE,21 STREET,37 AVENUE,21 STREET,ADDRESS,LONG ISLAND CITY,SIXTEEN OAKS GROVE,Closed,NYC Parks didn't take action because the issue you reported is out of their jurisdiction.,2023-10-12T16:24:19.000,01 QUEENS,4201099999,QUEENS,1001330,215636,MOBILE,Mafera Park,QUEENS,40.75853099218921,-73.9383476666168,"{'latitude': '40.75853099218921', 'longitude': '-73.9383476666168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T16:24:11.000,,,,,,,,,
58886818,2023-09-21T14:23:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,148-23 94 AVENUE,94 AVENUE,148 STREET,150 STREET,148 STREET,150 STREET,ADDRESS,JAMAICA,94 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T16:43:47.000,12 QUEENS,4099980002,QUEENS,1038389,194306,MOBILE,Unspecified,QUEENS,40.69983624452786,-73.80475061246887,"{'latitude': '40.69983624452786', 'longitude': '-73.80475061246887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:43:49.000,,,,,,,,,
58884227,2023-09-21T14:23:00.000,DOT,Department of Transportation,Traffic Signal Condition,Temporary,,11434,,,,,153 LANE,SOUTH CONDUIT AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T12:25:00.000,13 QUEENS,,QUEENS,1043896,182136,UNKNOWN,Unspecified,QUEENS,40.66639706351163,-73.78499771602807,"{'latitude': '40.66639706351163', 'longitude': '-73.78499771602807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T12:25:00.000,N/A,,,,,,,,
58881269,2023-09-21T14:23:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10031,3681 BROADWAY,BROADWAY,W 152 ST,W 153 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-22T09:39:00.000,09 MANHATTAN,1020990036,MANHATTAN,998893,242056,ONLINE,Unspecified,MANHATTAN,40.831051091594,-73.94708670548621,"{'latitude': '40.831051091594', 'longitude': '-73.94708670548621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T09:39:00.000,N/A,,,,,,,,
58884081,2023-09-21T14:22:54.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11238,1006 ATLANTIC AVENUE,ATLANTIC AVENUE,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T14:38:11.000,08 BROOKLYN,3011250010,BROOKLYN,995258,187109,MOBILE,Unspecified,BROOKLYN,40.68024090137038,-73.96031193770453,"{'latitude': '40.68024090137038', 'longitude': '-73.96031193770453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T14:38:07.000,,,,,,,,,
58884793,2023-09-21T14:22:38.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11363,41-06 MORGAN STREET,MORGAN STREET,41 AVENUE,41 DRIVE,41 AVENUE,41 DRIVE,ADDRESS,LITTLE NECK,MORGAN STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-22T08:31:48.000,11 QUEENS,4081410057,QUEENS,1056859,221199,ONLINE,Unspecified,QUEENS,40.773518275251526,-73.73784964551442,"{'latitude': '40.773518275251526', 'longitude': '-73.73784964551442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58889365,2023-09-21T14:22:33.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,720 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T14:28:51.000,12 BROOKLYN,3053780028,BROOKLYN,992842,172502,ONLINE,Unspecified,BROOKLYN,40.64015058263925,-73.96904115616385,"{'latitude': '40.64015058263925', 'longitude': '-73.96904115616385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T14:28:48.000,,,,,,,,,
58891128,2023-09-21T14:22:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11355,149-64 ELM AVENUE,ELM AVENUE,,,,,ADDRESS,FLUSHING,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,07 QUEENS,4054100036,QUEENS,1036074,215065,PHONE,Unspecified,QUEENS,40.756828362685205,-73.81293963580366,"{'latitude': '40.756828362685205', 'longitude': '-73.81293963580366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58891438,2023-09-21T14:22:06.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11433,93 AVENUE,93 AVENUE,93 AVENUE,172 STREET,93 AVENUE,172 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-28T14:25:28.000,12 QUEENS,,QUEENS,1043212,196515,PHONE,Unspecified,QUEENS,40.70586859219404,-73.78733744745965,"{'latitude': '40.70586859219404', 'longitude': '-73.78733744745965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T14:25:22.000,,,,,,,,,
58884413,2023-09-21T14:22:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,11374,,,,,63 ROAD,99 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T15:30:00.000,06 QUEENS,,QUEENS,1023868,206183,UNKNOWN,Unspecified,QUEENS,40.73251264576087,-73.85704980640867,"{'latitude': '40.73251264576087', 'longitude': '-73.85704980640867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:30:00.000,N/A,,,,,,,,
58890744,2023-09-21T14:22:00.000,DOT,Department of Transportation,Traffic Signal Condition,In Post Base,,11430,,,,,SOUTH CONDUIT AVENUE,130 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T04:00:00.000,10 QUEENS,,QUEENS,1036807,182096,UNKNOWN,Unspecified,QUEENS,40.6663321924498,-73.8105512270341,"{'latitude': '40.6663321924498', 'longitude': '-73.8105512270341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T04:00:00.000,N/A,,,,,,,,
58887518,2023-09-21T14:21:59.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11378,66-33 54 AVENUE,54 AVENUE,66 STREET,67 STREET,66 STREET,67 STREET,ADDRESS,MASPETH,54 AVENUE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-25T16:36:09.000,05 QUEENS,4024000022,QUEENS,1012485,204848,UNKNOWN,Unspecified,QUEENS,40.72889206190212,-73.89812765558507,"{'latitude': '40.72889206190212', 'longitude': '-73.89812765558507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T16:36:05.000,,,,,,,,,
58882499,2023-09-21T14:21:51.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11235,3070 BRIGHTON    1 STREET,BRIGHTON    1 STREET,BRIGHTON    1 LANE,BRIGHTON BEACH AVENUE,BRIGHTON    1 LANE,BRIGHTON BEACH AVENUE,ADDRESS,BROOKLYN,BRIGHTON    1 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-22T06:53:27.000,13 BROOKLYN,3086697503,BROOKLYN,993396,149449,ONLINE,Unspecified,BROOKLYN,40.5768742751118,-73.96707619424537,"{'latitude': '40.5768742751118', 'longitude': '-73.96707619424537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T06:53:24.000,,,,,,,,,
58889411,2023-09-21T14:21:47.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,10031,750 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-13T00:00:00.000,09 MANHATTAN,1020997501,MANHATTAN,998291,242329,UNKNOWN,Unspecified,MANHATTAN,40.83180137564441,-73.94926149404901,"{'latitude': '40.83180137564441', 'longitude': '-73.94926149404901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-13T00:00:00.000,,,,,,,,,
58883224,2023-09-21T14:21:46.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10009,540 EAST    5 STREET,EAST    5 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,03 MANHATTAN,1004000026,MANHATTAN,988852,203206,PHONE,Unspecified,MANHATTAN,40.72442903821303,-73.98339702390918,"{'latitude': '40.72442903821303', 'longitude': '-73.98339702390918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T10:17:52.000,,,,,,,,,
58888554,2023-09-21T14:21:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10009,540 EAST    5 STREET,EAST    5 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,03 MANHATTAN,1004000026,MANHATTAN,988852,203206,PHONE,Unspecified,MANHATTAN,40.72442903821303,-73.98339702390918,"{'latitude': '40.72442903821303', 'longitude': '-73.98339702390918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T10:17:51.000,,,,,,,,,
58883241,2023-09-21T14:21:46.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10009,540 EAST    5 STREET,EAST    5 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-25T00:00:00.000,03 MANHATTAN,1004000026,MANHATTAN,988852,203206,PHONE,Unspecified,MANHATTAN,40.72442903821303,-73.98339702390918,"{'latitude': '40.72442903821303', 'longitude': '-73.98339702390918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T10:17:52.000,,,,,,,,,
