unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,due_date,vehicle_type
58821865,2023-09-15T08:09:27.000,2023-09-23T14:41:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11213,988 MONTGOMERY STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,09 BROOKLYN,3014240033,BROOKLYN,1003034,181334,PHONE,Unspecified,BROOKLYN,40.66437674053805,-73.93229257740659,"{'latitude': '40.66437674053805', 'longitude': '-73.93229257740659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58820945,2023-09-15T08:09:27.000,2023-09-20T20:07:57.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11213,988 MONTGOMERY STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,09 BROOKLYN,3014240033,BROOKLYN,1003034,181334,PHONE,Unspecified,BROOKLYN,40.66437674053805,-73.93229257740659,"{'latitude': '40.66437674053805', 'longitude': '-73.93229257740659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58860665,2023-09-15T08:09:02.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10019,1680 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-15T09:12:42.000,05 MANHATTAN,1010240038,MANHATTAN,989090,217226,ONLINE,Unspecified,MANHATTAN,40.76291030689787,-73.98252828507496,"{'latitude': '40.76291030689787', 'longitude': '-73.98252828507496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   52 STREET,WEST   53 STREET,WEST   52 STREET,WEST   53 STREET,BROADWAY,,,,,,,,
58823207,2023-09-15T08:09:00.000,2023-09-15T09:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11356,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T09:50:00.000,07 QUEENS,,QUEENS,1031965,224106,UNKNOWN,Unspecified,QUEENS,40.78166663756555,-73.82770697459341,"{'latitude': '40.78166663756555', 'longitude': '-73.82770697459341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,20 AVENUE,PETRACCA PLACE,,N/A,,,,,,,
58864990,2023-09-15T08:08:50.000,2023-09-15T08:41:31.000,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T08:41:36.000,0 Unspecified,,Unspecified,1019757,259418,PHONE,Unspecified,Unspecified,40.87864531682358,-73.87160159690426,"{'latitude': '40.87864531682358', 'longitude': '-73.87160159690426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58866359,2023-09-15T08:08:33.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Worker Hygiene,Restaurant/Bar/Deli/Bakery,,,,,,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-15T14:32:11.000,0 Unspecified,,Unspecified,984570,166875,PHONE,Unspecified,Unspecified,40.62470982101607,-73.9988472372056,"{'latitude': '40.62470982101607', 'longitude': '-73.9988472372056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58855496,2023-09-15T08:08:24.000,2023-09-15T08:20:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T08:21:00.000,0 Unspecified,,Unspecified,1024520,235065,PHONE,Unspecified,Unspecified,40.81178313048826,-73.85452418655778,"{'latitude': '40.81178313048826', 'longitude': '-73.85452418655778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58821980,2023-09-15T08:08:15.000,2023-09-19T12:16:51.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11215,1504 8 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-19T12:16:55.000,07 BROOKLYN,3011040040,BROOKLYN,989153,180475,MOBILE,Unspecified,BROOKLYN,40.662037543702844,-73.98232762878466,"{'latitude': '40.662037543702844', 'longitude': '-73.98232762878466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15 STREET,16 STREET,15 STREET,16 STREET,8 AVENUE,,,,,,,,
58847659,2023-09-15T08:08:13.000,2023-09-18T12:23:47.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10303,309 HARBOR ROAD,HARBOR ROAD,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the requested items.,2023-09-18T03:08:26.000,01 STATEN ISLAND,5012330001,STATEN ISLAND,939730,168469,ONLINE,Unspecified,STATEN ISLAND,40.628973150934215,-74.16038845839026,"{'latitude': '40.628973150934215', 'longitude': '-74.16038845839026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONFEDERATION PLACE,NETHERLAND AVENUE,CONFEDERATION PLACE,NETHERLAND AVENUE,HARBOR ROAD,,,,,,,,
58863438,2023-09-15T08:08:12.000,2023-09-15T09:29:37.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T09:29:42.000,0 Unspecified,,Unspecified,,202877,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58864841,2023-09-15T08:08:08.000,2023-09-15T08:21:46.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,,,,,,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-15T08:21:32.000,0 Unspecified,,Unspecified,994242,185854,ONLINE,Unspecified,Unspecified,40.676797415844796,-73.96397686771616,"{'latitude': '40.676797415844796', 'longitude': '-73.96397686771616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58857061,2023-09-15T08:08:05.000,,DSNY,Department of Sanitation,Obstruction,Cone,Street,,,,,,In Progress,,,0 Unspecified,,Unspecified,919559,127740,ONLINE,Unspecified,Unspecified,40.51705609068048,-74.23266680326259,"{'latitude': '40.51705609068048', 'longitude': '-74.23266680326259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58825756,2023-09-15T08:08:00.000,2023-09-15T09:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10002,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T09:55:00.000,03 MANHATTAN,,MANHATTAN,986240,200309,UNKNOWN,Unspecified,MANHATTAN,40.716478444788585,-73.9928213861294,"{'latitude': '40.716478444788585', 'longitude': '-73.9928213861294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,ELDRIDGE STREET,HESTER STREET,,N/A,,,,,,,
58825573,2023-09-15T08:08:00.000,2023-09-20T13:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,11201,75 HENRY STREET,HENRY STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T13:15:00.000,02 BROOKLYN,3002170001,BROOKLYN,986343,193794,ONLINE,Unspecified,BROOKLYN,40.698596285975455,-73.99245185485975,"{'latitude': '40.698596285975455', 'longitude': '-73.99245185485975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ORANGE ST,PINEAPPLE ST,,,,N/A,,,,,,,
58868630,2023-09-15T08:07:24.000,2023-09-15T12:15:19.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T12:14:23.000,0 Unspecified,,Unspecified,987080,217218,ONLINE,Unspecified,Unspecified,40.76288922085007,-73.98978410384949,"{'latitude': '40.76288922085007', 'longitude': '-73.98978410384949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58866711,2023-09-15T08:07:23.000,2023-09-15T08:25:48.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T08:25:53.000,0 Unspecified,,Unspecified,983829,178115,ONLINE,Unspecified,Unspecified,40.655561210106235,-74.00151730490774,"{'latitude': '40.655561210106235', 'longitude': '-74.00151730490774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58819746,2023-09-15T08:07:22.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,11354,151-64 28 AVENUE,28 AVENUE,ADDRESS,FLUSHING,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-21T00:00:00.000,07 QUEENS,4048340036,QUEENS,1036151,220852,UNKNOWN,Unspecified,QUEENS,40.772711695282474,-73.81261701960553,"{'latitude': '40.772711695282474', 'longitude': '-73.81261701960553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58819806,2023-09-15T08:07:20.000,2023-09-15T08:07:20.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11204,1826 63 STREET,63 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T00:00:00.000,11 BROOKLYN,3055400017,BROOKLYN,987514,165102,UNKNOWN,Unspecified,BROOKLYN,40.61984271079392,-73.98824267683544,"{'latitude': '40.61984271079392', 'longitude': '-73.98824267683544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58864758,2023-09-15T08:07:19.000,2023-09-15T08:44:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T08:44:56.000,0 Unspecified,,Unspecified,940555,143550,MOBILE,Unspecified,Unspecified,40.56057973253493,-74.15725514477468,"{'latitude': '40.56057973253493', 'longitude': '-74.15725514477468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58832840,2023-09-15T08:07:18.000,2023-09-18T12:16:38.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10314,417 INGRAM AVENUE,INGRAM AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T12:40:43.000,01 STATEN ISLAND,5004620190,STATEN ISLAND,946493,162688,MOBILE,Unspecified,STATEN ISLAND,40.613136937139046,-74.13599167720548,"{'latitude': '40.613136937139046', 'longitude': '-74.13599167720548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",IOWA PLACE,VICTORY BOULEVARD,IOWA PLACE,VICTORY BOULEVARD,INGRAM AVENUE,,,,,,,,
58863202,2023-09-15T08:07:15.000,2023-09-15T11:02:09.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T11:02:13.000,0 Unspecified,,Unspecified,1012914,194922,MOBILE,Unspecified,Unspecified,40.70164620510106,-73.89662208286899,"{'latitude': '40.70164620510106', 'longitude': '-73.89662208286899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58861076,2023-09-15T08:07:14.000,2023-09-15T11:32:25.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,,,,,,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-15T11:32:29.000,0 Unspecified,,Unspecified,1007261,211179,MOBILE,Unspecified,Unspecified,40.74628421475913,-73.91695426546639,"{'latitude': '40.74628421475913', 'longitude': '-73.91695426546639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58862575,2023-09-15T08:07:13.000,2023-09-23T14:14:32.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10458,500 EAST FORDHAM ROAD,EAST FORDHAM ROAD,ADDRESS,BRONX,Closed,The Department of Transportation inspected the condition you reported. It has been entered into the maintenance system. It will be repaired within 30 days.,2023-09-23T14:14:38.000,06 BRONX,2030590001,BRONX,1015157,252634,ONLINE,Unspecified,BRONX,40.860042630559846,-73.88826712824729,"{'latitude': '40.860042630559846', 'longitude': '-73.88826712824729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,BATHGATE AVENUE,WASHINGTON AVENUE,BATHGATE AVENUE,EAST FORDHAM ROAD,,,,,,,,
58867669,2023-09-15T08:07:01.000,2023-09-15T08:39:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T08:39:15.000,0 Unspecified,,Unspecified,,196853,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58869361,2023-09-15T08:06:50.000,2023-09-15T08:22:51.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T08:22:55.000,0 Unspecified,,Unspecified,987680,202333,ONLINE,Unspecified,Unspecified,40.72203339664702,-73.98762577992677,"{'latitude': '40.72203339664702', 'longitude': '-73.98762577992677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58864681,2023-09-15T08:06:39.000,2023-09-15T08:45:50.000,DSNY,Department of Sanitation,Dirty Condition,Broken Glass,Street,,,,,,Closed,The Department of Sanitation cleaned the location.,2023-09-15T08:45:39.000,0 Unspecified,,Unspecified,990176,209252,PHONE,Unspecified,Unspecified,40.741023034637486,-73.97861500617964,"{'latitude': '40.741023034637486', 'longitude': '-73.97861500617964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58848730,2023-09-15T08:06:22.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11102,1-09 26 AVENUE,26 AVENUE,ADDRESS,ASTORIA,In Progress,,,01 QUEENS,4009130001,QUEENS,1002193,222367,MOBILE,Whitey Ford Field,QUEENS,40.77700412645179,-73.93521459529559,"{'latitude': '40.77700412645179', 'longitude': '-73.93521459529559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 STREET,2 STREET,1 STREET,2 STREET,26 AVENUE,,,,,,,,
58822738,2023-09-15T08:06:18.000,2023-09-19T20:44:45.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10452,1070 OGDEN AVENUE,OGDEN AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,04 BRONX,2025140005,BRONX,1004091,243431,PHONE,Unspecified,BRONX,40.83481492189523,-73.92829938385677,"{'latitude': '40.83481492189523', 'longitude': '-73.92829938385677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58823598,2023-09-15T08:06:18.000,2023-09-19T20:44:45.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10452,1070 OGDEN AVENUE,OGDEN AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,04 BRONX,2025140005,BRONX,1004091,243431,PHONE,Unspecified,BRONX,40.83481492189523,-73.92829938385677,"{'latitude': '40.83481492189523', 'longitude': '-73.92829938385677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
