unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,taxi_pick_up_location,vehicle_type,bridge_highway_direction
58861394,2023-09-19T19:19:23.000,2023-09-20T00:57:36.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10472,1552 EAST  172 STREET,EAST  172 STREET,BOYNTON AVENUE,WARD AVENUE,BOYNTON AVENUE,WARD AVENUE,ADDRESS,BRONX,EAST  172 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:57:41.000,09 BRONX,2037740045,BRONX,1017936,242178,ONLINE,Unspecified,BRONX,40.83133384426455,-73.87827321730241,"{'latitude': '40.83133384426455', 'longitude': '-73.87827321730241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861498,2023-09-19T19:19:21.000,2023-09-20T01:50:37.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10473,625 BEACH AVENUE,BEACH AVENUE,RANDALL AVENUE,BEND,RANDALL AVENUE,BEND,ADDRESS,BRONX,BEACH AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T01:50:42.000,09 BRONX,2035570069,BRONX,1022149,237226,PHONE,Unspecified,BRONX,40.81772495354077,-73.86307723298408,"{'latitude': '40.81772495354077', 'longitude': '-73.86307723298408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859819,2023-09-19T19:19:18.000,2023-09-19T19:55:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11207,893 SCHENCK AVENUE,SCHENCK AVENUE,STANLEY AVENUE,WORTMAN AVENUE,STANLEY AVENUE,WORTMAN AVENUE,ADDRESS,BROOKLYN,SCHENCK AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T19:55:50.000,05 BROOKLYN,3043770001,BROOKLYN,1017022,179173,MOBILE,Unspecified,BROOKLYN,40.65840455203174,-73.88188301444583,"{'latitude': '40.65840455203174', 'longitude': '-73.88188301444583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864525,2023-09-19T19:19:16.000,2023-09-21T13:37:35.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11201,64 WILLOUGHBY STREET,WILLOUGHBY STREET,LAWRENCE STREET,BRIDGE STREET,LAWRENCE STREET,BRIDGE STREET,ADDRESS,BROOKLYN,WILLOUGHBY STREET,Closed,This request required re-assignment to a new DOT unit.,2023-09-21T13:37:44.000,02 BROOKLYN,3001520025,BROOKLYN,988098,191457,ONLINE,Unspecified,BROOKLYN,40.69218117427024,-73.98612399998582,"{'latitude': '40.69218117427024', 'longitude': '-73.98612399998582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866943,2023-09-19T19:19:02.000,2023-09-19T21:27:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11364,212-08 75 AVENUE,75 AVENUE,210 STREET,BELL BOULEVARD,210 STREET,BELL BOULEVARD,ADDRESS,OAKLAND GARDENS,75 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T21:27:34.000,11 QUEENS,4077480500,QUEENS,1050736,208226,ONLINE,Unspecified,QUEENS,40.73795900176431,-73.76008452932835,"{'latitude': '40.73795900176431', 'longitude': '-73.76008452932835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58858835,2023-09-19T19:19:01.000,2023-09-20T05:49:40.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11220,4500 3 AVENUE,3 AVENUE,45 STREET,46 STREET,45 STREET,46 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T05:49:48.000,07 BROOKLYN,,BROOKLYN,980983,176236,MOBILE,Unspecified,BROOKLYN,40.65040317218673,-74.0117735199832,"{'latitude': '40.65040317218673', 'longitude': '-74.0117735199832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862157,2023-09-19T19:19:00.000,2023-09-19T19:25:11.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T19:25:14.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862158,2023-09-19T19:18:55.000,2023-09-19T19:24:13.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T19:24:16.000,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,40.720328269590894,-73.80776061338688,"{'latitude': '40.720328269590894', 'longitude': '-73.80776061338688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863421,2023-09-19T19:18:54.000,2023-09-19T20:05:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11224,1601 MERMAID AVENUE,MERMAID AVENUE,WEST   16 STREET,WEST   17 STREET,WEST   16 STREET,WEST   17 STREET,ADDRESS,BROOKLYN,MERMAID AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T20:05:07.000,13 BROOKLYN,3070210042,BROOKLYN,988730,149397,MOBILE,Unspecified,BROOKLYN,40.57673513111134,-73.98387291276352,"{'latitude': '40.57673513111134', 'longitude': '-73.98387291276352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863211,2023-09-19T19:18:51.000,2023-09-19T19:36:18.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10027,166 WEST  122 STREET,WEST  122 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  122 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T19:36:21.000,10 MANHATTAN,1019060061,MANHATTAN,998471,233133,MOBILE,Unspecified,MANHATTAN,40.80656066143251,-73.94863053422903,"{'latitude': '40.80656066143251', 'longitude': '-73.94863053422903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859504,2023-09-19T19:18:29.000,2023-09-19T23:10:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,1805 WEST    3 STREET,WEST    3 STREET,HIGHLAWN AVENUE,LLOYD COURT,HIGHLAWN AVENUE,LLOYD COURT,ADDRESS,BROOKLYN,WEST    3 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T23:10:34.000,11 BROOKLYN,3066780172,BROOKLYN,990941,159147,PHONE,Unspecified,BROOKLYN,40.60349553679216,-73.9759041089527,"{'latitude': '40.60349553679216', 'longitude': '-73.9759041089527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862244,2023-09-19T19:18:23.000,2023-09-19T19:44:56.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11210,1517 BROOKLYN AVENUE,BROOKLYN AVENUE,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,BROOKLYN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T19:45:00.000,17 BROOKLYN,3050110034,BROOKLYN,1000301,170979,PHONE,Unspecified,BROOKLYN,40.6359598971012,-73.94216838660296,"{'latitude': '40.6359598971012', 'longitude': '-73.94216838660296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868281,2023-09-19T19:18:11.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,11215,95 PROSPECT PARK WEST,PROSPECT PARK WEST,4 STREET,5 STREET,4 STREET,5 STREET,ADDRESS,BROOKLYN,PROSPECT PARK WEST,In Progress,,,55 BROOKLYN,3011170001,BROOKLYN,991322,182426,ONLINE,Unspecified,BROOKLYN,40.66739113906443,-73.97450763994523,"{'latitude': '40.66739113906443', 'longitude': '-73.97450763994523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860780,2023-09-19T19:18:07.000,2023-09-29T03:13:39.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10458,223 EAST  198 STREET,EAST  198 STREET,GRAND CONCOURSE,VALENTINE AVENUE,GRAND CONCOURSE,VALENTINE AVENUE,ADDRESS,BRONX,EAST  198 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T04:16:41.000,07 BRONX,2033050001,BRONX,1014639,256140,MOBILE,Unspecified,BRONX,40.86966732875212,-73.89012386619474,"{'latitude': '40.86966732875212', 'longitude': '-73.89012386619474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868020,2023-09-19T19:17:57.000,2023-09-19T20:43:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11233,121 MACDOUGAL STREET,MACDOUGAL STREET,HOWARD AVENUE,SARATOGA AVENUE,HOWARD AVENUE,SARATOGA AVENUE,ADDRESS,BROOKLYN,MAC DOUGAL STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T20:44:03.000,03 BROOKLYN,3015250043,BROOKLYN,1007208,186872,PHONE,Unspecified,BROOKLYN,40.67956746326828,-73.91722843046426,"{'latitude': '40.67956746326828', 'longitude': '-73.91722843046426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869144,2023-09-19T19:17:45.000,2023-09-19T20:29:47.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11356,119-01 POPPENHUSEN AVENUE,POPPENHUSEN AVENUE,119 STREET,5 AVENUE,119 STREET,5 AVENUE,ADDRESS,COLLEGE POINT,POPPENHUSEN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T20:29:56.000,07 QUEENS,4039140001,QUEENS,1025666,227859,ONLINE,Unspecified,QUEENS,40.79199936490559,-73.85042870590401,"{'latitude': '40.79199936490559', 'longitude': '-73.85042870590401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861086,2023-09-19T19:17:34.000,2023-09-19T19:40:02.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,10032,4039 BROADWAY,BROADWAY,ST NICHOLAS AVENUE,WEST  170 STREET,ST NICHOLAS AVENUE,WEST  170 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T19:40:07.000,12 MANHATTAN,1021380159,MANHATTAN,1001052,246164,ONLINE,Unspecified,MANHATTAN,40.842322515816875,-73.93927475062537,"{'latitude': '40.842322515816875', 'longitude': '-73.93927475062537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870374,2023-09-19T19:17:27.000,2023-09-20T10:24:19.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,10312,14 EAGAN AVENUE,EAGAN AVENUE,SNEDEN AVENUE,MOSELY AVENUE,SNEDEN AVENUE,MOSELY AVENUE,ADDRESS,STATEN ISLAND,EAGAN AVENUE,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond. Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-20T10:24:22.000,03 STATEN ISLAND,5062160034,STATEN ISLAND,935924,136317,PHONE,Unspecified,STATEN ISLAND,40.54070253520202,-74.17387006869559,"{'latitude': '40.54070253520202', 'longitude': '-74.17387006869559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864331,2023-09-19T19:17:27.000,2023-09-19T19:17:27.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11234,1252 EAST   53 STREET,EAST   53 STREET,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,EAST   53 STREET,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-19T19:17:27.000,18 BROOKLYN,3077780001,BROOKLYN,1005064,168376,PHONE,Unspecified,BROOKLYN,40.62880530429012,-73.92501537467136,"{'latitude': '40.62880530429012', 'longitude': '-73.92501537467136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861110,2023-09-19T19:17:24.000,2023-09-19T20:15:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10458,2847 BRIGGS AVENUE,BRIGGS AVENUE,EAST  198 STREET,EAST  199 STREET,EAST  198 STREET,EAST  199 STREET,ADDRESS,BRONX,BRIGGS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T20:15:32.000,07 BRONX,2033020071,BRONX,1015016,256003,ONLINE,Unspecified,BRONX,40.86928999991364,-73.88876139482211,"{'latitude': '40.86928999991364', 'longitude': '-73.88876139482211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58858128,2023-09-19T19:17:14.000,2023-09-25T09:01:48.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10017,204 EAST   47 STREET,EAST   47 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,06 MANHATTAN,1013207503,MANHATTAN,992080,213896,PHONE,Unspecified,MANHATTAN,40.753768166148994,-73.97173868715373,"{'latitude': '40.753768166148994', 'longitude': '-73.97173868715373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869826,2023-09-19T19:17:13.000,2023-09-21T16:26:33.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10453,1738 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,05 BRONX,2028760112,BRONX,1007077,248609,PHONE,Unspecified,BRONX,40.84901980016448,-73.91749107675265,"{'latitude': '40.84901980016448', 'longitude': '-73.91749107675265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862159,2023-09-19T19:17:12.000,2023-09-19T19:23:41.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T19:23:44.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867661,2023-09-19T19:17:09.000,2023-09-19T19:24:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10030,2400 7 AVENUE,7 AVENUE,WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T19:24:04.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857355,2023-09-19T19:17:04.000,2023-09-19T19:31:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T19:31:11.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869945,2023-09-19T19:17:03.000,2023-09-19T19:22:31.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T19:22:36.000,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,40.720328269590894,-73.80776061338688,"{'latitude': '40.720328269590894', 'longitude': '-73.80776061338688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859141,2023-09-19T19:17:00.000,2023-10-04T10:20:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10469,3052 BOSTON ROAD,BOSTON ROAD,LURTING AVE,LURTING AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-10-04T10:20:00.000,11 BRONX,,BRONX,1023921,256449,PHONE,Unspecified,BRONX,40.87047860221281,-73.85656158183815,"{'latitude': '40.87047860221281', 'longitude': '-73.85656158183815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
