unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,taxi_company_borough
58928018,2023-09-26T16:26:00.000,2023-09-27T10:07:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10025,314 WEST  101 STREET,WEST  101 STREET,WEST END AVE,RIVERSIDE DR,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-27T10:07:00.000,07 MANHATTAN,1018890026,MANHATTAN,992197,230234,ONLINE,Unspecified,MANHATTAN,40.798611572626044,-73.97129706911532,"{'latitude': '40.798611572626044', 'longitude': '-73.97129706911532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58931907,2023-09-26T16:26:00.000,,DEP,Department of Environmental Protection,Water System,installation of hydrant side post (WHFP),,11219,4412 10 AVENUE,10 AVENUE,44 ST,45 ST,,,ADDRESS,BROOKLYN,,Started,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2023-09-27T00:50:00.000,12 BROOKLYN,3056070040,BROOKLYN,985372,173061,ONLINE,Unspecified,BROOKLYN,40.6416890141834,-73.99595709695822,"{'latitude': '40.6416890141834', 'longitude': '-73.99595709695822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926027,2023-09-26T16:25:58.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11233,723 HANCOCK STREET,HANCOCK STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,03 BROOKLYN,3016580091,BROOKLYN,1004831,188969,PHONE,Unspecified,BROOKLYN,40.685329094638924,-73.92579193249453,"{'latitude': '40.685329094638924', 'longitude': '-73.92579193249453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933251,2023-09-26T16:25:57.000,2023-09-26T18:37:15.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,11237,384 TROUTMAN STREET,TROUTMAN STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,TROUTMAN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T18:37:23.000,04 BROOKLYN,3031880029,BROOKLYN,1005486,196504,ONLINE,Unspecified,BROOKLYN,40.70600936507791,-73.92340647125503,"{'latitude': '40.70600936507791', 'longitude': '-73.92340647125503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928587,2023-09-26T16:25:35.000,2023-09-26T19:13:45.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11214,8320 BAY PARKWAY,BAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-26T00:00:00.000,11 BROOKLYN,3063300038,BROOKLYN,986411,159145,MOBILE,Unspecified,BROOKLYN,40.60349230966157,-73.99221772269495,"{'latitude': '40.60349230966157', 'longitude': '-73.99221772269495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929555,2023-09-26T16:25:30.000,2023-10-10T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10457,1495 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,Closed,The City has removed the graffiti from this property.,2023-10-11T06:21:06.000,04 BRONX,2028200001,BRONX,1009193,245504,UNKNOWN,Unspecified,BRONX,40.840491766656,-73.90985428172824,"{'latitude': '40.840491766656', 'longitude': '-73.90985428172824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-26T16:25:30.000,,,,,,
58933593,2023-09-26T16:25:24.000,2023-09-26T17:14:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,1470 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  131 STREET,WEST  133 STREET,WEST  131 STREET,WEST  133 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T17:14:52.000,09 MANHATTAN,1019840001,MANHATTAN,997153,237061,ONLINE,Unspecified,MANHATTAN,40.817343949772905,-73.95338389635391,"{'latitude': '40.817343949772905', 'longitude': '-73.95338389635391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930349,2023-09-26T16:25:23.000,,DPR,Department of Parks and Recreation,Uprooted Stump,Remove Stump,Street,11231,106 BUTLER STREET,BUTLER STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,BUTLER STREET,In Progress,,,06 BROOKLYN,3004090028,BROOKLYN,986827,188327,ONLINE,Unspecified,BROOKLYN,40.68359050391124,-73.99070846015292,"{'latitude': '40.68359050391124', 'longitude': '-73.99070846015292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934027,2023-09-26T16:25:23.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11213,706 MONTGOMERY STREET,MONTGOMERY STREET,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,MONTGOMERY STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-13T11:43:40.000,09 BROOKLYN,3013120022,BROOKLYN,1000522,181512,PHONE,Unspecified,BROOKLYN,40.66487028394361,-73.941346715028,"{'latitude': '40.66487028394361', 'longitude': '-73.941346715028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933568,2023-09-26T16:25:22.000,2023-09-26T16:47:00.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10454,530 EAST  137 STREET,EAST  137 STREET,BROOK AVENUE,ST ANNS AVENUE,BROOK AVENUE,ST ANNS AVENUE,ADDRESS,BRONX,EAST  137 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T16:47:04.000,01 BRONX,2022630019,BRONX,1006829,233052,ONLINE,Unspecified,BRONX,40.806320932699876,-73.91843983606847,"{'latitude': '40.806320932699876', 'longitude': '-73.91843983606847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927620,2023-09-26T16:25:00.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,10314,34 KNOX PLACE,KNOX PLACE,ROYAL OAK ROAD,SLOSSON AVENUE,ROYAL OAK ROAD,SLOSSON AVENUE,ADDRESS,STATEN ISLAND,KNOX PLACE,In Progress,,,01 STATEN ISLAND,5003290055,STATEN ISLAND,952171,163625,UNKNOWN,Unspecified,STATEN ISLAND,40.61573118213658,-74.11554535760493,"{'latitude': '40.61573118213658', 'longitude': '-74.11554535760493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933171,2023-09-26T16:24:52.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Locksmith,Business,11385,1738 GEORGE STREET,GEORGE STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,GEORGE STREET,In Progress,,,05 QUEENS,4035640026,QUEENS,1011379,193772,ONLINE,Unspecified,QUEENS,40.6984945649144,-73.90216275231893,"{'latitude': '40.6984945649144', 'longitude': '-73.90216275231893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932981,2023-09-26T16:24:50.000,2023-10-24T14:30:13.000,DOT,Department of Transportation,Outdoor Dining,Site Setup Condition,Street,10002,129 ALLEN STREET,ALLEN STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,ALLEN STREET,Closed,"The Department of Transportation's inspectors could not find the condition you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",2023-10-24T14:30:19.000,03 MANHATTAN,1004150031,MANHATTAN,987026,201580,ONLINE,Unspecified,MANHATTAN,40.71996682272388,-73.98998548986862,"{'latitude': '40.71996682272388', 'longitude': '-73.98998548986862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935549,2023-09-26T16:24:50.000,,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10314,1401 RICHMOND AVENUE,RICHMOND AVENUE,CHRISTOPHER LANE,LANDER AVENUE,CHRISTOPHER LANE,LANDER AVENUE,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,In Progress,,2023-09-27T10:20:27.000,02 STATEN ISLAND,5015440055,STATEN ISLAND,940463,163107,PHONE,Unspecified,STATEN ISLAND,40.614259256978755,-74.15771296737637,"{'latitude': '40.614259256978755', 'longitude': '-74.15771296737637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925968,2023-09-26T16:24:46.000,2023-09-26T16:46:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10026,234 WEST  114 STREET,WEST  114 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  114 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T16:46:57.000,10 MANHATTAN,1018290050,MANHATTAN,996831,231602,MOBILE,Unspecified,MANHATTAN,40.802360975539656,-73.95455745266254,"{'latitude': '40.802360975539656', 'longitude': '-73.95455745266254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930437,2023-09-26T16:24:03.000,2023-10-25T15:37:16.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10468,SEDGWICK AVENUE,SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  183 STREET,SEDGWICK AVENUE,WEST  183 STREET,INTERSECTION,,,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-25T13:33:10.000,07 BRONX,,BRONX,1008865,252830,PHONE,Unspecified,BRONX,40.86060037705433,-73.91101279869241,"{'latitude': '40.86060037705433', 'longitude': '-73.91101279869241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933242,2023-09-26T16:24:00.000,2023-09-27T00:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,10461,,,,,MORRIS PARK AVENUE,HAIGHT AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T00:30:00.000,11 BRONX,,BRONX,1024906,248825,UNKNOWN,Unspecified,BRONX,40.84954856236909,-73.85304636935012,"{'latitude': '40.84954856236909', 'longitude': '-73.85304636935012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58927564,2023-09-26T16:23:57.000,2023-09-27T01:48:21.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10469,2568 BOUCK AVENUE,BOUCK AVENUE,GABRIEL DRIVE,ALLERTON AVENUE,GABRIEL DRIVE,ALLERTON AVENUE,ADDRESS,BRONX,BOUCK AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T01:48:26.000,11 BRONX,2044680037,BRONX,1025722,254328,ONLINE,Unspecified,BRONX,40.86464883324727,-73.85006284590932,"{'latitude': '40.86464883324727', 'longitude': '-73.85006284590932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930216,2023-09-26T16:23:36.000,2023-09-26T16:23:36.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Other (Explain Below),11238,727 CLASSON AVENUE,CLASSON AVENUE,PROSPECT PLACE,PARK PLACE,PROSPECT PLACE,PARK PLACE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-26T16:23:36.000,08 BROOKLYN,3011630001,BROOKLYN,995402,185426,MOBILE,Unspecified,BROOKLYN,40.67562126714233,-73.95979554750588,"{'latitude': '40.67562126714233', 'longitude': '-73.95979554750588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933422,2023-09-26T16:23:33.000,2023-10-02T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11222,101 GUERNSEY STREET,GUERNSEY STREET,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-03T09:56:47.000,01 BROOKLYN,3026430008,BROOKLYN,997199,203262,UNKNOWN,Unspecified,BROOKLYN,40.72457446413472,-73.95328283019283,"{'latitude': '40.72457446413472', 'longitude': '-73.95328283019283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-26T16:23:33.000,,,,,,
58934060,2023-09-26T16:23:28.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11225,652 MONTGOMERY STREET,MONTGOMERY STREET,BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,ADDRESS,BROOKLYN,MONTGOMERY STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-19T11:40:40.000,09 BROOKLYN,3013110036,BROOKLYN,999951,181553,ONLINE,Unspecified,BROOKLYN,40.664983850822765,-73.94340481867454,"{'latitude': '40.664983850822765', 'longitude': '-73.94340481867454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927351,2023-09-26T16:23:18.000,2023-09-29T09:31:51.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11368,39-06 114 STREET,114 STREET,,,,,ADDRESS,CORONA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,03 QUEENS,4017860017,QUEENS,1024994,213725,PHONE,Unspecified,QUEENS,40.753208409320784,-73.85294128024894,"{'latitude': '40.753208409320784', 'longitude': '-73.85294128024894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931983,2023-09-26T16:23:04.000,2023-10-05T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11231,273 COURT STREET,COURT STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-05T00:00:00.000,06 BROOKLYN,3004080004,BROOKLYN,985712,188754,UNKNOWN,Unspecified,BROOKLYN,40.684762775860605,-73.99472857196487,"{'latitude': '40.684762775860605', 'longitude': '-73.99472857196487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58933191,2023-09-26T16:23:00.000,2023-09-28T08:53:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10469,2568 BOUCK AVENUE,BOUCK AVENUE,BEND,ALLERTON AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T08:53:00.000,11 BRONX,2044680037,BRONX,1025722,254328,ONLINE,Unspecified,BRONX,40.86464883324727,-73.85006284590932,"{'latitude': '40.86464883324727', 'longitude': '-73.85006284590932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58930623,2023-09-26T16:23:00.000,2023-10-03T14:31:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10032,2042 AMSTERDAM AVENUE,AMSTERDAM AVENUE,W 161 ST,ST NICHOLAS AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-10-03T14:31:00.000,12 MANHATTAN,1021200033,MANHATTAN,1000818,243677,ONLINE,Unspecified,MANHATTAN,40.83549686735601,-73.94012660931809,"{'latitude': '40.83549686735601', 'longitude': '-73.94012660931809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
