unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,taxi_pick_up_location
58946560,2023-09-28T23:05:56.000,2023-10-29T16:36:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11213,1417 PROSPECT PLACE,PROSPECT PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-29T00:00:00.000,08 BROOKLYN,3013610076,BROOKLYN,1003725,184555,PHONE,Unspecified,BROOKLYN,40.6732161711646,-73.92979254543171,"{'latitude': '40.6732161711646', 'longitude': '-73.92979254543171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951305,2023-09-28T23:05:51.000,2023-09-28T23:10:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1158 GERARD AVENUE,GERARD AVENUE,MCCLELLAN STREET,EAST  167 STREET,MCCLELLAN STREET,EAST  167 STREET,ADDRESS,BRONX,GERARD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T23:10:24.000,04 BRONX,2024790001,BRONX,1006131,243252,MOBILE,Unspecified,BRONX,40.834318800045416,-73.92092790077417,"{'latitude': '40.834318800045416', 'longitude': '-73.92092790077417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949202,2023-09-28T23:05:48.000,2023-09-29T02:44:28.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,11415,83-00 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,METROPOLITAN AVENUE,84 AVENUE,METROPOLITAN AVENUE,84 AVENUE,ADDRESS,KEW GARDENS,LEFFERTS BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T02:44:33.000,09 QUEENS,,QUEENS,1030901,196550,ONLINE,Unspecified,QUEENS,40.70603812943651,-73.83174006435989,"{'latitude': '40.70603812943651', 'longitude': '-73.83174006435989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59449532,2023-09-28T23:05:43.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10451,779 CONCOURSE VILLAGE EAST,CONCOURSE VILLAGE EAST,EAST  156 STREET,EAST  158 STREET,EAST  156 STREET,EAST  158 STREET,ADDRESS,BRONX,CONCOURSE VILLAGE EAST,Closed,,2023-10-01T00:00:00.000,04 BRONX,,BRONX,1006547,239425,PHONE,Unspecified,BRONX,40.823813743802845,-73.91943730769296,"{'latitude': '40.823813743802845', 'longitude': '-73.91943730769296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948188,2023-09-28T23:05:11.000,2023-09-28T23:40:04.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T23:40:10.000,Unspecified BROOKLYN,,BROOKLYN,991914,185945,MOBILE,Unspecified,BROOKLYN,40.677049511904656,-73.97236966310787,"{'latitude': '40.677049511904656', 'longitude': '-73.97236966310787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Q,B Q to Manhattan,,Platform,,
58951073,2023-09-28T23:05:04.000,2023-09-28T23:24:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11223,557 AVENUE Z,AVENUE Z,SHELL ROAD,WEST    3 STREET,SHELL ROAD,WEST    3 STREET,ADDRESS,BROOKLYN,AVENUE Z,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T23:24:48.000,13 BROOKLYN,3072120104,BROOKLYN,991676,152735,ONLINE,Unspecified,BROOKLYN,40.58589530241178,-73.97326424604715,"{'latitude': '40.58589530241178', 'longitude': '-73.97326424604715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59436517,2023-09-28T23:05:03.000,2023-10-29T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11213,1417 PROSPECT PLACE,PROSPECT PLACE,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,,2023-10-29T00:00:00.000,08 BROOKLYN,3013610076,BROOKLYN,1003725,184555,PHONE,Unspecified,BROOKLYN,40.6732161711646,-73.92979254543171,"{'latitude': '40.6732161711646', 'longitude': '-73.92979254543171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951173,2023-09-28T23:05:00.000,2023-09-29T02:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Post,,10302,,,,,RICHMOND TERRACE,NICHOLAS AVENUE,INTERSECTION,STATEN ISLAND,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T02:00:00.000,01 STATEN ISLAND,,STATEN ISLAND,945650,172370,UNKNOWN,Unspecified,STATEN ISLAND,40.63970832773852,-74.13908332508666,"{'latitude': '40.63970832773852', 'longitude': '-74.13908332508666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,
59453462,2023-09-28T23:04:58.000,2023-10-29T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,11213,1417 PROSPECT PLACE,PROSPECT PLACE,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,,2023-10-29T00:00:00.000,08 BROOKLYN,3013610076,BROOKLYN,1003725,184555,PHONE,Unspecified,BROOKLYN,40.6732161711646,-73.92979254543171,"{'latitude': '40.6732161711646', 'longitude': '-73.92979254543171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58953153,2023-09-28T23:04:24.000,2023-09-28T23:16:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10034,570 WEST  204 STREET,WEST  204 STREET,POST AVENUE,SHERMAN AVENUE,POST AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,WEST  204 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T23:16:39.000,12 MANHATTAN,,MANHATTAN,1005949,254270,ONLINE,Unspecified,MANHATTAN,40.86456038961465,-73.92154994150562,"{'latitude': '40.86456038961465', 'longitude': '-73.92154994150562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951977,2023-09-28T23:04:23.000,2023-09-29T01:06:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11102,25-50 30 ROAD,30 ROAD,CRESCENT STREET,29 STREET,CRESCENT STREET,29 STREET,ADDRESS,ASTORIA,30 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T01:06:52.000,01 QUEENS,4005770043,QUEENS,1005177,218888,ONLINE,Unspecified,QUEENS,40.76744862291508,-73.92445133545704,"{'latitude': '40.76744862291508', 'longitude': '-73.92445133545704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948497,2023-09-28T23:04:21.000,2023-09-29T00:45:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1449 76 STREET,76 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,76 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T00:45:11.000,11 BROOKLYN,3062230059,BROOKLYN,982928,164329,ONLINE,Unspecified,BROOKLYN,40.6177214890517,-74.00476185271097,"{'latitude': '40.6177214890517', 'longitude': '-74.00476185271097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58954232,2023-09-28T23:04:19.000,2023-09-29T03:03:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11102,14-26 28 AVENUE,28 AVENUE,14 STREET,21 STREET,14 STREET,21 STREET,ADDRESS,ASTORIA,28 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T03:03:54.000,01 QUEENS,4005380031,QUEENS,1004009,220541,ONLINE,Unspecified,QUEENS,40.77198836396682,-73.92866307624226,"{'latitude': '40.77198836396682', 'longitude': '-73.92866307624226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952332,2023-09-28T23:03:56.000,2023-09-29T01:03:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,1324 AVENUE N,AVENUE N,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,BROOKLYN,AVENUE N,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T01:03:36.000,14 BROOKLYN,,BROOKLYN,995040,163500,MOBILE,Unspecified,BROOKLYN,40.615439584499015,-73.96113567624292,"{'latitude': '40.615439584499015', 'longitude': '-73.96113567624292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58947590,2023-09-28T23:03:37.000,2023-09-28T23:24:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10458,2965 BRIGGS AVENUE,BRIGGS AVENUE,BEDFORD PARK BOULEVARD,EAST  201 STREET,BEDFORD PARK BOULEVARD,EAST  201 STREET,ADDRESS,BRONX,BRIGGS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T23:24:39.000,07 BRONX,,BRONX,1015883,256704,ONLINE,Unspecified,BRONX,40.871210964504456,-73.88562333398892,"{'latitude': '40.871210964504456', 'longitude': '-73.88562333398892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946280,2023-09-28T23:03:36.000,2023-09-28T23:16:20.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10128,15 EAST   94 STREET,EAST   94 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   94 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T23:16:24.000,08 MANHATTAN,1015060011,MANHATTAN,996425,225759,ONLINE,Unspecified,MANHATTAN,40.78632409251364,-73.95603451627146,"{'latitude': '40.78632409251364', 'longitude': '-73.95603451627146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952469,2023-09-28T23:03:27.000,2023-09-28T23:37:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10470,4731 RICHARDSON AVENUE,RICHARDSON AVENUE,EAST  241 STREET,EAST  242 STREET,EAST  241 STREET,EAST  242 STREET,ADDRESS,BRONX,RICHARDSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T23:37:25.000,12 BRONX,,BRONX,1025490,268882,PHONE,Unspecified,BRONX,40.904596037469766,-73.85081199828203,"{'latitude': '40.904596037469766', 'longitude': '-73.85081199828203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946831,2023-09-28T23:03:02.000,2023-09-29T04:31:24.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11208,436 AMBER STREET,AMBER STREET,LORING AVENUE,STANLEY AVENUE,LORING AVENUE,STANLEY AVENUE,ADDRESS,BROOKLYN,AMBER STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T04:31:27.000,05 BROOKLYN,3045180118,BROOKLYN,1023742,182621,ONLINE,Unspecified,BROOKLYN,40.66784111538494,-73.85764260407561,"{'latitude': '40.66784111538494', 'longitude': '-73.85764260407561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952613,2023-09-28T23:03:02.000,2023-09-30T10:07:14.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10037,60 WEST  142 STREET,WEST  142 STREET,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-30T00:00:00.000,10 MANHATTAN,1017370059,MANHATTAN,1001843,237298,PHONE,Unspecified,MANHATTAN,40.81798635263026,-73.93643919542686,"{'latitude': '40.81798635263026', 'longitude': '-73.93643919542686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58953915,2023-09-28T23:03:02.000,2023-10-06T12:07:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10037,60 WEST  142 STREET,WEST  142 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,10 MANHATTAN,1017370059,MANHATTAN,1001843,237298,PHONE,Unspecified,MANHATTAN,40.81798635263026,-73.93643919542686,"{'latitude': '40.81798635263026', 'longitude': '-73.93643919542686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952945,2023-09-28T23:02:59.000,2023-09-29T02:47:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,78-28 78 STREET,78 STREET,78 AVENUE,MYRTLE AVENUE,78 AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,78 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T02:48:02.000,05 QUEENS,,QUEENS,1019692,195769,ONLINE,Unspecified,QUEENS,40.703946467489814,-73.87217251555823,"{'latitude': '40.703946467489814', 'longitude': '-73.87217251555823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951320,2023-09-28T23:02:48.000,2023-09-28T23:29:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,3872 BROADWAY,BROADWAY,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T23:29:33.000,12 MANHATTAN,1021200008,MANHATTAN,1000088,244201,ONLINE,Unspecified,MANHATTAN,40.83693643474811,-73.94276344313859,"{'latitude': '40.83693643474811', 'longitude': '-73.94276344313859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946327,2023-09-28T23:02:35.000,2023-09-29T00:00:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,60-32 78 AVENUE,78 AVENUE,60 STREET,60 LANE,60 STREET,60 LANE,ADDRESS,RIDGEWOOD,78 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:00:20.000,05 QUEENS,4035820019,QUEENS,1013087,192926,ONLINE,Unspecified,QUEENS,40.69616709252591,-73.8960066977715,"{'latitude': '40.69616709252591', 'longitude': '-73.8960066977715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948979,2023-09-28T23:02:24.000,2023-10-01T17:50:22.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11201,120 NASSAU STREET,NASSAU STREET,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-01T00:00:00.000,02 BROOKLYN,3001077501,BROOKLYN,987949,193754,ONLINE,Unspecified,BROOKLYN,40.69848596973355,-73.98666003690991,"{'latitude': '40.69848596973355', 'longitude': '-73.98666003690991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58967080,2023-09-28T23:02:15.000,2023-11-03T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10458,2308 HUGHES AVENUE,HUGHES AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-03T00:00:00.000,06 BRONX,2030870003,BRONX,1015313,250230,UNKNOWN,Unspecified,BRONX,40.85344382752478,-73.8877143085214,"{'latitude': '40.85344382752478', 'longitude': '-73.8877143085214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952952,2023-09-28T23:02:11.000,2023-10-02T12:42:24.000,TLC,Taxi and Limousine Commission,Lost Property,Clothing/Glasses,Taxi,,,,,,,,,,,Closed,See notes for information.,2023-10-02T12:42:27.000,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,
58948455,2023-09-28T23:02:00.000,2023-09-29T10:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11420,HAWTREE CREEK ROAD,HAWTREE CREEK ROAD,115 AVENUE,121 STREET,,,BLOCKFACE,QUEENS,,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T10:15:00.000,10 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,
58949634,2023-09-28T23:02:00.000,2023-09-29T20:52:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10044,460 MAIN STREET,MAIN STREET,BEND,BEND,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-29T20:52:00.000,08 MANHATTAN,1013730009,MANHATTAN,997601,215931,ONLINE,Unspecified,MANHATTAN,40.759347108874934,-73.95180735586068,"{'latitude': '40.759347108874934', 'longitude': '-73.95180735586068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,
