unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,due_date,road_ramp
58971561,2023-09-30T11:45:24.000,2023-10-28T15:32:56.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457,1781 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-28T00:00:00.000,05 BRONX,2027990030,BRONX,1010608,247596,PHONE,Unspecified,BRONX,40.84622958076113,-73.9047321555997,"{'latitude': '40.84622958076113', 'longitude': '-73.9047321555997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58975657,2023-09-30T11:45:24.000,2023-10-04T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,80 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T06:46:32.000,01 BROOKLYN,3030970001,BROOKLYN,1000159,195721,UNKNOWN,Unspecified,BROOKLYN,40.70387139604101,-73.94262161888221,"{'latitude': '40.70387139604101', 'longitude': '-73.94262161888221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The City has removed the graffiti from this property.,,,,N/A,,2023-10-30T11:45:24.000,
58971793,2023-09-30T11:45:20.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11217,126 FLATBUSH AVENUE,FLATBUSH AVENUE,STATE STREET,4 AVENUE,STATE STREET,4 AVENUE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,In Progress,2023-11-27T10:18:24.000,02 BROOKLYN,3001807501,BROOKLYN,990327,188807,ONLINE,Unspecified,BROOKLYN,40.684906283343814,-73.97808855169275,"{'latitude': '40.684906283343814', 'longitude': '-73.97808855169275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.","126 FLATBUSH AVENUE, BROOKLYN, NY, 11217",,,,,,
58976959,2023-09-30T11:45:11.000,2023-10-04T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11206,88 MOORE STREET,MOORE STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T06:46:32.000,01 BROOKLYN,3031060010,BROOKLYN,1000345,195700,UNKNOWN,Unspecified,BROOKLYN,40.703813419626954,-73.94195083019125,"{'latitude': '40.703813419626954', 'longitude': '-73.94195083019125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The City has removed the graffiti from this property.,,,,N/A,,2023-10-30T11:45:11.000,
58970219,2023-09-30T11:45:00.000,2023-10-01T10:03:44.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10472,1155 EVERGREEN AVENUE,EVERGREEN AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-01T00:00:00.000,09 BRONX,2037370058,BRONX,1017247,240671,MOBILE,Unspecified,BRONX,40.82720016538179,-73.88077037736518,"{'latitude': '40.82720016538179', 'longitude': '-73.88077037736518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58968517,2023-09-30T11:45:00.000,2023-10-30T00:00:00.000,DOT,Department of Transportation,Street Light Condition,Traffic Signal Light,,11205,,,,,CLERMONT AVENUE,PARK AVENUE,INTERSECTION,BROOKLYN,,Closed,2023-10-30T00:00:00.000,02 BROOKLYN,,BROOKLYN,992167,192910,UNKNOWN,Unspecified,BROOKLYN,40.69616661794854,-73.97144936057619,"{'latitude': '40.69616661794854', 'longitude': '-73.97144936057619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,,,,,,
59449120,2023-09-30T11:44:55.000,2023-09-30T14:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11231,192 NELSON STREET,NELSON STREET,COURT STREET,DENNETT PLACE,COURT STREET,DENNETT PLACE,ADDRESS,BROOKLYN,NELSON STREET,Closed,2023-09-30T14:30:00.000,06 BROOKLYN,3004740018,BROOKLYN,984808,185660,ONLINE,Unspecified,BROOKLYN,40.676270551266875,-73.99798831580742,"{'latitude': '40.676270551266875', 'longitude': '-73.99798831580742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58970798,2023-09-30T11:44:41.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,92 MOORE STREET,MOORE STREET,,,,,ADDRESS,BROOKLYN,,Open,2023-11-09T08:07:00.000,01 BROOKLYN,3031060012,BROOKLYN,1000382,195704,UNKNOWN,Unspecified,BROOKLYN,40.70382433130749,-73.94181737428082,"{'latitude': '40.70382433130749', 'longitude': '-73.94181737428082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",,,,N/A,,2023-11-14T08:07:00.000,
58969406,2023-09-30T11:44:41.000,2023-10-02T06:52:53.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11414,162-04 84 STREET,84 STREET,162 AVENUE,163 AVENUE,162 AVENUE,163 AVENUE,ADDRESS,HOWARD BEACH,84 STREET,Closed,2023-10-02T06:52:53.000,10 QUEENS,4140570010,QUEENS,1026712,177113,PHONE,Unspecified,QUEENS,40.65270914588512,-73.84697130763128,"{'latitude': '40.65270914588512', 'longitude': '-73.84697130763128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,,,,,,,
58974017,2023-09-30T11:44:37.000,2023-09-30T11:48:47.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,2023-09-30T11:48:53.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department reviewed your complaint and provided additional information below.,,,,,,,
59439964,2023-09-30T11:44:29.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,10472,1155 EVERGREEN AVENUE,EVERGREEN AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,ADDRESS,BRONX,EVERGREEN AVENUE,Closed,2023-10-01T00:00:00.000,09 BRONX,2037370058,BRONX,1017247,240671,MOBILE,Unspecified,BRONX,40.82720016538179,-73.88077037736518,"{'latitude': '40.82720016538179', 'longitude': '-73.88077037736518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453364,2023-09-30T11:44:18.000,2023-09-30T13:25:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11233,158 MAC DOUGAL STREET,MAC DOUGAL STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,MAC DOUGAL STREET,Closed,2023-09-30T13:25:00.000,16 BROOKLYN,3015320027,BROOKLYN,1007931,186974,ONLINE,Unspecified,BROOKLYN,40.679845525337974,-73.91462140736488,"{'latitude': '40.679845525337974', 'longitude': '-73.91462140736488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975720,2023-09-30T11:44:07.000,2023-09-30T12:15:17.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11362,245-61 60 AVENUE,60 AVENUE,61 AVENUE,246 PLACE,61 AVENUE,246 PLACE,ADDRESS,LITTLE NECK,60 AVENUE,Closed,2023-09-30T12:15:20.000,11 QUEENS,4082760574,QUEENS,1058495,215309,PHONE,Unspecified,QUEENS,40.75733823383155,-73.7320080627005,"{'latitude': '40.75733823383155', 'longitude': '-73.7320080627005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,
59457130,2023-09-30T11:44:06.000,2023-10-28T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Public Area,10457,274 EAST  175 STREET,EAST  175 STREET,TOPPING AVENUE,CLAY AVENUE,TOPPING AVENUE,CLAY AVENUE,ADDRESS,BRONX,EAST  175 STREET,Closed,2023-10-28T00:00:00.000,05 BRONX,2027990030,BRONX,1010473,247753,PHONE,Unspecified,BRONX,40.846660901271896,-73.9052194826106,"{'latitude': '40.846660901271896', 'longitude': '-73.9052194826106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974390,2023-09-30T11:44:00.000,2023-10-02T07:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10456,,,,,WESTCHESTER AVENUE,UNION AVENUE,INTERSECTION,BRONX,,Closed,2023-10-02T07:30:00.000,01 BRONX,,BRONX,1010961,237575,ONLINE,Unspecified,BRONX,40.81872377437533,-73.9034961826548,"{'latitude': '40.81872377437533', 'longitude': '-73.9034961826548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",,,,N/A,,,
58973436,2023-09-30T11:44:00.000,2023-09-30T13:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10002,,,,,MONTGOMERY STREET,CHERRY STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-30T13:45:00.000,03 MANHATTAN,,MANHATTAN,988449,198568,UNKNOWN,Unspecified,MANHATTAN,40.711699042805705,-73.98485385003656,"{'latitude': '40.711699042805705', 'longitude': '-73.98485385003656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,,,N/A,,,
58975624,2023-09-30T11:44:00.000,2023-10-01T11:20:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Odor (SA2),,11379,,,,,75 STREET,LUTHERAN AVENUE,INTERSECTION,QUEENS,,Closed,2023-10-01T11:20:00.000,05 QUEENS,,QUEENS,1016241,202364,PHONE,Unspecified,QUEENS,40.72206130443118,-73.88458776870442,"{'latitude': '40.72206130443118', 'longitude': '-73.88458776870442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,,,,,,
58976795,2023-09-30T11:44:00.000,2023-10-01T00:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,222-20 145 ROAD,145 ROAD,222 ST,223 ST,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,2023-10-01T00:25:00.000,13 QUEENS,4134700045,QUEENS,1051725,180853,ONLINE,Unspecified,QUEENS,40.66281932199811,-73.75678997613002,"{'latitude': '40.66281932199811', 'longitude': '-73.75678997613002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58974029,2023-09-30T11:43:44.000,2023-09-30T11:46:04.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,541 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,2023-09-30T11:46:08.000,05 BROOKLYN,3044520719,BROOKLYN,1019673,177998,ONLINE,Unspecified,BROOKLYN,40.655169229629884,-73.87233445375232,"{'latitude': '40.655169229629884', 'longitude': '-73.87233445375232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department reviewed your complaint and provided additional information below.,,,,,,,
58977870,2023-09-30T11:43:44.000,2023-10-03T09:45:25.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10309,1700 DRUMGOOLE ROAD WEST,DRUMGOOLE ROAD WEST,VERNON AVENUE,FOSTER ROAD,VERNON AVENUE,FOSTER ROAD,ADDRESS,STATEN ISLAND,DRUMGOOLE ROAD WEST,Closed,2023-10-03T09:45:29.000,03 STATEN ISLAND,,STATEN ISLAND,928319,133535,ONLINE,Unspecified,STATEN ISLAND,40.53302179336256,-74.20120869546025,"{'latitude': '40.53302179336256', 'longitude': '-74.20120869546025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation investigated this complaint and found no condition at the location.,,,,,,,
58973336,2023-09-30T11:43:33.000,2023-09-30T12:26:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10472,1471 WATSON AVENUE,WATSON AVENUE,COLGATE AVENUE,EVERGREEN AVENUE,COLGATE AVENUE,EVERGREEN AVENUE,ADDRESS,BRONX,WATSON AVENUE,Closed,2023-09-30T12:26:35.000,09 BRONX,2037370001,BRONX,1017167,240126,MOBILE,Unspecified,BRONX,40.82570459552015,-73.88106211863997,"{'latitude': '40.82570459552015', 'longitude': '-73.88106211863997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,
58975492,2023-09-30T11:43:29.000,2023-10-03T05:44:50.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10301,202 VAN DUZER STREET,VAN DUZER STREET,GRANT STREET,CLINTON STREET,GRANT STREET,CLINTON STREET,ADDRESS,STATEN ISLAND,VAN DUZER STREET,Closed,2023-10-02T12:48:00.000,01 STATEN ISLAND,5005060007,STATEN ISLAND,962951,169937,ONLINE,Unspecified,STATEN ISLAND,40.6330887649155,-74.07673681441936,"{'latitude': '40.6330887649155', 'longitude': '-74.07673681441936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation investigated this complaint and found no condition at the location.,,,,,,,
58975565,2023-09-30T11:43:12.000,2023-10-03T12:50:31.000,DSNY,Department of Sanitation,Illegal Posting,Sticker or Decal,Sidewalk,11357,20 AVENUE,20 AVENUE,20 AVENUE,PARSONS BOULEVARD,20 AVENUE,PARSONS BOULEVARD,INTERSECTION,,,Closed,2023-10-03T12:50:35.000,07 QUEENS,,QUEENS,1033479,224119,ONLINE,Unspecified,QUEENS,40.78169401596304,-73.8222400254042,"{'latitude': '40.78169401596304', 'longitude': '-73.8222400254042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,,,,,,,
58972241,2023-09-30T11:43:02.000,2023-09-30T12:12:38.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11362,48-44 GLENWOOD STREET,GLENWOOD STREET,IOWA ROAD,CONCORD STREET,IOWA ROAD,CONCORD STREET,ADDRESS,LITTLE NECK,GLENWOOD STREET,Closed,2023-09-30T12:12:43.000,11 QUEENS,4082630080,QUEENS,1059030,219697,PHONE,Unspecified,QUEENS,40.769377597363984,-73.73002814477417,"{'latitude': '40.769377597363984', 'longitude': '-73.73002814477417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,,
58970415,2023-09-30T11:42:54.000,2023-09-30T12:11:12.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11429,104-44 211 STREET,211 STREET,104 AVENUE,109 AVENUE,104 AVENUE,109 AVENUE,ADDRESS,QUEENS VILLAGE,211 STREET,Closed,2023-09-30T12:11:15.000,13 QUEENS,4109200022,QUEENS,1054302,198162,MOBILE,Unspecified,QUEENS,40.71030835046199,-73.74732140343853,"{'latitude': '40.71030835046199', 'longitude': '-73.74732140343853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,,
58976445,2023-09-30T11:42:42.000,2023-09-30T11:50:02.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,1132 ESSEX STREET,ESSEX STREET,VANDALIA AVENUE,SCHROEDERS AVENUE,VANDALIA AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,ESSEX STREET,Closed,2023-09-30T11:50:08.000,05 BROOKLYN,3044520701,BROOKLYN,1019860,178375,ONLINE,Unspecified,BROOKLYN,40.6562032609717,-73.87165851044746,"{'latitude': '40.6562032609717', 'longitude': '-73.87165851044746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department reviewed your complaint and provided additional information below.,,,,,,,
59452407,2023-09-30T11:42:36.000,2023-10-01T00:25:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,222-20 145 ROAD,145 ROAD,222 STREET,223 STREET,222 STREET,223 STREET,ADDRESS,SPRINGFIELD GARDENS,145 ROAD,Closed,2023-10-01T00:25:00.000,13 QUEENS,4134700045,QUEENS,1051725,180853,ONLINE,Unspecified,QUEENS,40.66281932199811,-73.75678997613002,"{'latitude': '40.66281932199811', 'longitude': '-73.75678997613002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971409,2023-09-30T11:42:18.000,2023-10-03T11:17:59.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10457,1781 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-03T00:00:00.000,05 BRONX,2027990030,BRONX,1010608,247596,PHONE,Unspecified,BRONX,40.84622958076113,-73.9047321555997,"{'latitude': '40.84622958076113', 'longitude': '-73.9047321555997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
