unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough
58789705,2023-09-12T12:01:38.000,2023-09-14T12:50:57.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,11210,1155 EAST   21 STREET,EAST   21 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-14T12:51:02.000,14 BROOKLYN,3076030035,BROOKLYN,996686,167005,PHONE,Unspecified,BROOKLYN,40.625057920992866,-73.95520052030031,"{'latitude': '40.625057920992866', 'longitude': '-73.95520052030031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,AVENUE J,AVENUE K,AVENUE J,AVENUE K,EAST   21 STREET,,,,,,,
58790296,2023-09-12T12:01:16.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,10455,2870 3 AVENUE,3 AVENUE,ADDRESS,BRONX,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-02T00:00:00.000,01 BRONX,2022940002,BRONX,1007216,236724,UNKNOWN,Unspecified,BRONX,40.816398549669046,-73.91702934686998,"{'latitude': '40.816398549669046', 'longitude': '-73.91702934686998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58788977,2023-09-12T12:01:02.000,2023-09-12T12:43:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10466,3728 ROMBOUTS AVENUE,ROMBOUTS AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T12:43:27.000,12 BRONX,2049510076,BRONX,1031199,262486,ONLINE,Unspecified,BRONX,40.8870125544877,-73.83020427044603,"{'latitude': '40.8870125544877', 'longitude': '-73.83020427044603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CONNER STREET,LIGHT STREET,CONNER STREET,LIGHT STREET,ROMBOUTS AVENUE,,,,,,,
58792364,2023-09-12T12:00:50.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,11377,40-54 69 STREET,69 STREET,ADDRESS,WOODSIDE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-12T12:26:50.000,02 QUEENS,4013000057,QUEENS,1013024,210863,PHONE,Unspecified,QUEENS,40.74540000064145,-73.89615720947852,"{'latitude': '40.74540000064145', 'longitude': '-73.89615720947852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,69 STREET,,,,,,,
58798780,2023-09-12T12:00:47.000,2023-09-12T12:19:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11235,64 NEPTUNE AVENUE,NEPTUNE AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T12:19:22.000,13 BROOKLYN,3087070371,BROOKLYN,996314,151548,ONLINE,Unspecified,BROOKLYN,40.58263212459709,-73.95656822185532,"{'latitude': '40.58263212459709', 'longitude': '-73.95656822185532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GUIDER AVENUE,EAST   12 STREET,GUIDER AVENUE,EAST   12 STREET,NEPTUNE AVENUE,,,,,,,
58791721,2023-09-12T12:00:39.000,2023-09-12T13:05:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11226,55 EAST   21 STREET,EAST   21 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T13:06:01.000,14 BROOKLYN,3050630009,BROOKLYN,995201,177258,PHONE,Unspecified,BROOKLYN,40.65320217107313,-73.96053344640458,"{'latitude': '40.65320217107313', 'longitude': '-73.96053344640458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WOODRUFF AVENUE,CATON AVENUE,WOODRUFF AVENUE,CATON AVENUE,KENMORE PLACE,,,,,,,
58796745,2023-09-12T12:00:34.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11435,138-10 HOOVER AVENUE,HOOVER AVENUE,ADDRESS,JAMAICA,In Progress,,,08 QUEENS,4096700006,QUEENS,1034065,199553,UNKNOWN,Unspecified,QUEENS,40.714263387468606,-73.82030602194689,"{'latitude': '40.714263387468606', 'longitude': '-73.82030602194689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,138 STREET,141 STREET,138 STREET,141 STREET,HOOVER AVENUE,,,,,,,
58796750,2023-09-12T12:00:33.000,2023-11-22T15:13:07.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11221,158 VAN BUREN STREET,VAN BUREN STREET,ADDRESS,BROOKLYN,Closed,NYC Parks inspected and determined that the site is ineligible for the Trees and Sidewalks Program because of one or more of the following reasons:  - The property adjacent to the sidewalk is not in Tax Class 1 - The property adjacent to the sidewalk is not owner-occupied - The property adjacent to the sidewalk contains a place of business  You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.,2023-11-22T15:13:38.000,03 BROOKLYN,3017960043,BROOKLYN,1000860,190817,UNKNOWN,Unspecified,BROOKLYN,40.690409772134366,-73.94010544331779,"{'latitude': '40.690409772134366', 'longitude': '-73.94010544331779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,VAN BUREN STREET,,,,,,,
58794948,2023-09-12T12:00:19.000,2023-09-22T16:06:59.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10463,223 NAPLES TERRACE,NAPLES TERRACE,ADDRESS,BRONX,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-22T00:00:00.000,08 BRONX,2057050036,BRONX,1010496,259816,PHONE,Unspecified,BRONX,40.87977010194551,-73.9050891105516,"{'latitude': '40.87977010194551', 'longitude': '-73.9050891105516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58789326,2023-09-12T12:00:19.000,2023-09-13T19:14:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11356,112-23 15 AVENUE,15 AVENUE,ADDRESS,COLLEGE POINT,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,07 QUEENS,4040640029,QUEENS,1024496,224902,ONLINE,Unspecified,QUEENS,40.78388860902421,-73.85467179688735,"{'latitude': '40.78388860902421', 'longitude': '-73.85467179688735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58798830,2023-09-12T12:00:07.000,2023-09-12T12:54:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11373,46-16 76 STREET,76 STREET,ADDRESS,ELMHURST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T12:54:47.000,04 QUEENS,4015290073,QUEENS,1015220,208926,MOBILE,Unspecified,QUEENS,40.74007600524696,-73.88824096895387,"{'latitude': '40.74007600524696', 'longitude': '-73.88824096895387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,46 AVENUE,47 AVENUE,46 AVENUE,47 AVENUE,76 STREET,,,,,,,
58795456,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,10471,4901 HENRY HUDSON PARKWAY WEST,HENRY HUDSON PARKWAY WEST,ADDRESS,BRONX,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-13T12:00:00.000,08 BRONX,2059120091,BRONX,1009612,266041,PHONE,Unspecified,BRONX,40.89685834264653,-73.90826225758906,"{'latitude': '40.89685834264653', 'longitude': '-73.90826225758906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HENRY HUDSON PARKWAY ET 21 SB,WEST 249 STREET,,,,,,,,,,
58799777,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,10467,3420 DUNCOMB AVENUE,DUNCOMB AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-14T12:00:00.000,12 BRONX,2046260010,BRONX,1020271,258432,PHONE,Unspecified,BRONX,40.87593697184968,-73.86974820363105,"{'latitude': '40.87593697184968', 'longitude': '-73.86974820363105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BRONX BOULEVARD,BARKER AVENUE,,,,,,,,,,
58795448,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,11366,158-50 75 AVENUE,75 AVENUE,ADDRESS,FRESH MEADOWS,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-13T12:00:00.000,08 QUEENS,4068230024,QUEENS,1037001,204052,PHONE,Unspecified,QUEENS,40.7265950105624,-73.80967997789038,"{'latitude': '40.7265950105624', 'longitude': '-73.80967997789038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,PARSONS BOULEVARD,160 STREET,,,,,,,,,,
58791176,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,11230,109 AVENUE N,AVENUE N,ADDRESS,BROOKLYN,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-13T12:00:00.000,12 BROOKLYN,3065640052,BROOKLYN,991532,162997,PHONE,Unspecified,BROOKLYN,40.61406253106317,-73.97377162535497,"{'latitude': '40.61406253106317', 'longitude': '-73.97377162535497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,24 AVENUE,EAST 2 STREET,,,,,DSNY Garage,,,,,
58799768,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,11385,1721 PALMETTO STREET,PALMETTO STREET,ADDRESS,RIDGEWOOD,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-13T12:00:00.000,05 QUEENS,4034530044,QUEENS,1009664,195116,PHONE,Unspecified,QUEENS,40.70218862004453,-73.9083426028553,"{'latitude': '40.70218862004453', 'longitude': '-73.9083426028553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,CYPRESS AVENUE,SENECA AVENUE,,,,,,,,,,
58792617,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,11238,545 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-14T12:00:00.000,08 BROOKLYN,3011560080,BROOKLYN,995761,185382,PHONE,Unspecified,BROOKLYN,40.6755000375337,-73.95850137979879,"{'latitude': '40.6755000375337', 'longitude': '-73.95850137979879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,,,,,DSNY Garage,,,,,
58795461,2023-09-12T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,11208,1233 GLENMORE AVENUE,GLENMORE AVENUE,ADDRESS,BROOKLYN,Closed,The vehicle you reported has been removed by the Department of Sanitation.,2023-09-15T12:00:00.000,05 BROOKLYN,3042060039,BROOKLYN,1022169,186253,PHONE,Unspecified,BROOKLYN,40.67781700500678,-73.86329237865131,"{'latitude': '40.67781700500678', 'longitude': '-73.86329237865131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,FORBELL STREET,DREW STREET,,,,,DSNY Garage,,,,,
58789753,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,11379,57-35 80 STREET,80 STREET,ADDRESS,MIDDLE VILLAGE,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-13T12:00:00.000,05 QUEENS,4029180065,QUEENS,1017137,204420,PHONE,Unspecified,QUEENS,40.72770123469282,-73.88134527388218,"{'latitude': '40.72770123469282', 'longitude': '-73.88134527388218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,QUEENS MIDTOWN EXPRESSWAY,58 AVENUE,,,,,,,,,,
58789742,2023-09-12T12:00:00.000,2023-09-12T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,10460,349 BRONX PARK AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-12T12:00:00.000,06 BRONX,2039060022,BRONX,1018445,244847,PHONE,Unspecified,BRONX,40.83865751509837,-73.87642030527945,"{'latitude': '40.83865751509837', 'longitude': '-73.87642030527945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,EAST 177 STREET,WYATT STREET,,,,,,,,,,
58789744,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,10457,1879 CROTONA AVENUE,CROTONA AVENUE,ADDRESS,BRONX,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-13T12:00:00.000,06 BRONX,2029460047,BRONX,1014022,246766,PHONE,Unspecified,BRONX,40.843940625165146,-73.8923963569546,"{'latitude': '40.843940625165146', 'longitude': '-73.8923963569546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,EAST 176 STREET,FAIRMOUNT PLACE,,,,,,,,,,
58799773,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,10128,143 EAST   87 STREET,EAST   87 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-13T12:00:00.000,08 MANHATTAN,,MANHATTAN,996612,223563,PHONE,Unspecified,MANHATTAN,40.780296397629556,-73.95536327633728,"{'latitude': '40.780296397629556', 'longitude': '-73.95536327633728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,PARK AVENUE,LEXINGTON AVENUE,,,,,,,,,,
58799766,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,11236,755 EAST   87 STREET,EAST   87 STREET,ADDRESS,BROOKLYN,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-14T12:00:00.000,18 BROOKLYN,3080080014,BROOKLYN,1009562,172236,PHONE,Unspecified,BROOKLYN,40.639388468794465,-73.90879638843616,"{'latitude': '40.639388468794465', 'longitude': '-73.90879638843616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,GLENWOOD ROAD,FLATLANDS AVENUE,,,,,,,,,,
58794061,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,10017,44 EAST   46 STREET,EAST   46 STREET,ADDRESS,NEW YORK,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-13T12:00:00.000,05 MANHATTAN,1012810021,MANHATTAN,990630,214402,PHONE,Unspecified,MANHATTAN,40.755158172663464,-73.97697178321688,"{'latitude': '40.755158172663464', 'longitude': '-73.97697178321688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,MADISON AVENUE,VANDERBILT AVENUE,,,,,,,,,,
58798377,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,10469,2715 WOODHULL AVENUE,WOODHULL AVENUE,ADDRESS,BRONX,Closed,"The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. When DSNY returned, the vehicle wasn't in the same exact location. This indicated that the vehicle wasn't abandoned. DSNY closed your Service Request. No further action will be taken.",2023-09-14T12:00:00.000,11 BRONX,2045340086,BRONX,1028040,254696,PHONE,Unspecified,BRONX,40.86564768571849,-73.84168000180033,"{'latitude': '40.86564768571849', 'longitude': '-73.84168000180033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ALLERTON AVENUE,BANTAM PLACE,,,,,DSNY Garage,,,,,
58796910,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,10467,3424 DUNCOMB AVENUE,DUNCOMB AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-14T12:00:00.000,12 BRONX,2046260012,BRONX,1020293,258449,PHONE,Unspecified,BRONX,40.87598354173917,-73.86966856037282,"{'latitude': '40.87598354173917', 'longitude': '-73.86966856037282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BRONX BOULEVARD,BARKER AVENUE,,,,,,,,,,
