unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,vehicle_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment
59456192,2023-09-29T12:02:39.000,2023-09-30T14:20:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11420,111-38 134 STREET,134 STREET,111 AVENUE,LINDEN BOULEVARD,111 AVENUE,LINDEN BOULEVARD,ADDRESS,SOUTH OZONE PARK,134 STREET,Closed,,2023-09-30T14:20:00.000,10 QUEENS,4116370023,QUEENS,1037289,188444,PHONE,Unspecified,QUEENS,40.68375310730184,-73.8087638439371,"{'latitude': '40.68375310730184', 'longitude': '-73.8087638439371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59438719,2023-09-29T12:02:38.000,2023-09-29T13:35:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10466,1148 EAST  226 STREET,EAST  226 STREET,EAST  225 STREET,SCHIEFFELIN AVENUE,EAST  225 STREET,SCHIEFFELIN AVENUE,ADDRESS,BRONX,EAST  226 STREET,Closed,,2023-09-29T13:35:00.000,12 BRONX,2049050001,BRONX,1026492,261484,PHONE,Unspecified,BRONX,40.8842861696177,-73.84723388762903,"{'latitude': '40.8842861696177', 'longitude': '-73.84723388762903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59456987,2023-09-29T12:02:38.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,11416,93-10 95 AVENUE,95 AVENUE,93 STREET,94 STREET,93 STREET,94 STREET,ADDRESS,OZONE PARK,95 AVENUE,Closed,,2023-09-30T00:00:00.000,09 QUEENS,4090360004,QUEENS,1026164,189495,ONLINE,Unspecified,QUEENS,40.6866975295803,-73.848869251084,"{'latitude': '40.6866975295803', 'longitude': '-73.848869251084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59443346,2023-09-29T12:02:37.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,11416,93-10 95 AVENUE,95 AVENUE,93 STREET,94 STREET,93 STREET,94 STREET,ADDRESS,OZONE PARK,95 AVENUE,Closed,,2023-09-30T00:00:00.000,09 QUEENS,4090360004,QUEENS,1026164,189495,ONLINE,Unspecified,QUEENS,40.6866975295803,-73.848869251084,"{'latitude': '40.6866975295803', 'longitude': '-73.848869251084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59450101,2023-09-29T12:02:37.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,11416,93-10 95 AVENUE,95 AVENUE,93 STREET,94 STREET,93 STREET,94 STREET,ADDRESS,OZONE PARK,95 AVENUE,Closed,,2023-09-30T00:00:00.000,09 QUEENS,4090360004,QUEENS,1026164,189495,ONLINE,Unspecified,QUEENS,40.6866975295803,-73.848869251084,"{'latitude': '40.6866975295803', 'longitude': '-73.848869251084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59442107,2023-09-29T12:02:36.000,2023-09-29T17:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11208,9 COX PLACE,COX PLACE,CRESCENT STREET,DEAD END,CRESCENT STREET,DEAD END,ADDRESS,BROOKLYN,COX PLACE,Closed,,2023-09-29T17:15:00.000,05 BROOKLYN,,BROOKLYN,1019236,189822,PHONE,Unspecified,BROOKLYN,40.687625165024734,-73.87384804256999,"{'latitude': '40.687625165024734', 'longitude': '-73.87384804256999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59450237,2023-09-29T12:02:36.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11416,93-10 95 AVENUE,95 AVENUE,93 STREET,94 STREET,93 STREET,94 STREET,ADDRESS,OZONE PARK,95 AVENUE,Closed,,2023-09-30T00:00:00.000,09 QUEENS,4090360004,QUEENS,1026164,189495,ONLINE,Unspecified,QUEENS,40.6866975295803,-73.848869251084,"{'latitude': '40.6866975295803', 'longitude': '-73.848869251084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59455754,2023-09-29T12:02:35.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Toilet,Apartment,11416,93-10 95 AVENUE,95 AVENUE,93 STREET,94 STREET,93 STREET,94 STREET,ADDRESS,OZONE PARK,95 AVENUE,Closed,,2023-09-30T00:00:00.000,09 QUEENS,4090360004,QUEENS,1026164,189495,ONLINE,Unspecified,QUEENS,40.6866975295803,-73.848869251084,"{'latitude': '40.6866975295803', 'longitude': '-73.848869251084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59456287,2023-09-29T12:02:34.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11416,93-10 95 AVENUE,95 AVENUE,93 STREET,94 STREET,93 STREET,94 STREET,ADDRESS,OZONE PARK,95 AVENUE,Closed,,2023-09-30T00:00:00.000,09 QUEENS,4090360004,QUEENS,1026164,189495,ONLINE,Unspecified,QUEENS,40.6866975295803,-73.848869251084,"{'latitude': '40.6866975295803', 'longitude': '-73.848869251084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58965442,2023-09-29T12:02:33.000,2023-09-29T12:54:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11417,107-04 76 STREET,76 STREET,PITKIN AVENUE,NORTH CONDUIT AVENUE,PITKIN AVENUE,NORTH CONDUIT AVENUE,ADDRESS,OZONE PARK,76 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T12:54:11.000,10 QUEENS,,QUEENS,1022885,185732,MOBILE,Unspecified,QUEENS,40.676383883456836,-73.86071400788488,"{'latitude': '40.676383883456836', 'longitude': '-73.86071400788488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58963376,2023-09-29T12:02:29.000,2023-09-30T12:54:20.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10312,5196 HYLAN BOULEVARD,HYLAN BOULEVARD,WENDY DRIVE,ARBUTUS AVENUE,WENDY DRIVE,ARBUTUS AVENUE,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T12:55:11.000,03 STATEN ISLAND,,STATEN ISLAND,934327,131080,ONLINE,Unspecified,STATEN ISLAND,40.526319133199465,-74.17957720488918,"{'latitude': '40.526319133199465', 'longitude': '-74.17957720488918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956676,2023-09-29T12:02:28.000,2023-11-05T15:31:55.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10460,1547 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-05T00:00:00.000,09 BRONX,2039170028,BRONX,1020447,244888,PHONE,Unspecified,BRONX,40.83876206907432,-73.86918492707444,"{'latitude': '40.83876206907432', 'longitude': '-73.86918492707444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58964666,2023-09-29T12:02:28.000,2023-11-05T15:31:54.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10460,1547 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-05T00:00:00.000,09 BRONX,2039170028,BRONX,1020447,244888,PHONE,Unspecified,BRONX,40.83876206907432,-73.86918492707444,"{'latitude': '40.83876206907432', 'longitude': '-73.86918492707444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962682,2023-09-29T12:02:28.000,2023-11-05T15:31:54.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10460,1547 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-05T00:00:00.000,09 BRONX,2039170028,BRONX,1020447,244888,PHONE,Unspecified,BRONX,40.83876206907432,-73.86918492707444,"{'latitude': '40.83876206907432', 'longitude': '-73.86918492707444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58961842,2023-09-29T12:02:25.000,2023-10-18T11:05:58.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,10031,3628 BROADWAY,BROADWAY,WEST  149 STREET,WEST  150 STREET,WEST  149 STREET,WEST  150 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Department of Transportation inspected this location and determined that the establishment has 24 hours to come into compliance.,2023-10-18T11:06:05.000,09 MANHATTAN,,MANHATTAN,998537,241402,ONLINE,Unspecified,MANHATTAN,40.82925663237593,-73.94837452376649,"{'latitude': '40.82925663237593', 'longitude': '-73.94837452376649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59459947,2023-09-29T12:02:19.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10030,212 WEST  133 STREET,WEST  133 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  133 STREET,Closed,,2023-10-14T00:00:00.000,10 MANHATTAN,,MANHATTAN,999381,235950,ONLINE,Unspecified,MANHATTAN,40.81429103122533,-73.94533705954535,"{'latitude': '40.81429103122533', 'longitude': '-73.94533705954535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59452829,2023-09-29T12:02:17.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10466,714 EAST  237 STREET,EAST  237 STREET,WHITE PLAINS ROAD,FURMAN AVENUE,WHITE PLAINS ROAD,FURMAN AVENUE,ADDRESS,BRONX,EAST  237 STREET,Closed,,2023-10-10T00:00:00.000,12 BRONX,,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59455839,2023-09-29T12:02:16.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Safety,Smoke Detector,Apartment,10466,714 EAST  237 STREET,EAST  237 STREET,WHITE PLAINS ROAD,FURMAN AVENUE,WHITE PLAINS ROAD,FURMAN AVENUE,ADDRESS,BRONX,EAST  237 STREET,Closed,,2023-10-10T00:00:00.000,12 BRONX,,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59445394,2023-09-29T12:02:16.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Safety,Carbon Monoxide Detector,Apartment,10466,714 EAST  237 STREET,EAST  237 STREET,WHITE PLAINS ROAD,FURMAN AVENUE,WHITE PLAINS ROAD,FURMAN AVENUE,ADDRESS,BRONX,EAST  237 STREET,Closed,,2023-10-10T00:00:00.000,12 BRONX,,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59435269,2023-09-29T12:02:15.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Safety,Window Guard Broken/Missing,Apartment,10466,714 EAST  237 STREET,EAST  237 STREET,WHITE PLAINS ROAD,FURMAN AVENUE,WHITE PLAINS ROAD,FURMAN AVENUE,ADDRESS,BRONX,EAST  237 STREET,Closed,,2023-10-10T00:00:00.000,12 BRONX,,BRONX,1024440,266128,ONLINE,Unspecified,BRONX,40.89704204823336,-73.85462695860399,"{'latitude': '40.89704204823336', 'longitude': '-73.85462695860399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59449602,2023-09-29T12:02:09.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10469,1186 EAST  214 STREET,EAST  214 STREET,MSGR CAHILL PLACE,WILSON AVENUE,MSGR CAHILL PLACE,WILSON AVENUE,ADDRESS,BRONX,EAST  214 STREET,Closed,,2023-10-05T00:00:00.000,12 BRONX,,BRONX,1025343,258452,PHONE,Unspecified,BRONX,40.87596970847726,-73.85140778162629,"{'latitude': '40.87596970847726', 'longitude': '-73.85140778162629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58959279,2023-09-29T12:02:09.000,2023-09-29T14:10:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11233,2342 DEAN STREET,DEAN STREET,ROCKAWAY AVENUE,EASTERN PARKWAY,ROCKAWAY AVENUE,EASTERN PARKWAY,ADDRESS,BROOKLYN,DEAN STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T14:10:37.000,16 BROOKLYN,,BROOKLYN,1009184,185099,MOBILE,Unspecified,BROOKLYN,40.6746956358037,-73.9101108279974,"{'latitude': '40.6746956358037', 'longitude': '-73.9101108279974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58957912,2023-09-29T12:02:06.000,2023-09-29T12:34:49.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10466,EAST  232 STREET,EAST  232 STREET,EAST  232 STREET,WHITE PLAINS ROAD,EAST  232 STREET,WHITE PLAINS ROAD,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T12:34:56.000,12 BRONX,,BRONX,1023584,264564,ONLINE,Unspecified,BRONX,40.892753229006566,-73.8577324168085,"{'latitude': '40.892753229006566', 'longitude': '-73.8577324168085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58963527,2023-09-29T12:02:00.000,2023-10-01T12:35:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11204,1460 WEST    5 STREET,WEST    5 STREET,65 ST,AVENUE O,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-10-01T12:35:00.000,11 BROOKLYN,3065797501,BROOKLYN,989984,162088,PHONE,Unspecified,BROOKLYN,40.61156865050691,-73.97934799766453,"{'latitude': '40.61156865050691', 'longitude': '-73.97934799766453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962060,2023-09-29T12:02:00.000,2023-09-29T13:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10003,95 EAST   10 STREET,EAST   10 STREET,4 AVE,3 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T13:35:00.000,03 MANHATTAN,1005560028,MANHATTAN,987190,205555,PHONE,Unspecified,MANHATTAN,40.73087717914658,-73.9893921180059,"{'latitude': '40.73087717914658', 'longitude': '-73.9893921180059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58966949,2023-09-29T12:02:00.000,2023-09-30T19:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,3708 CYPRESS AVENUE,CYPRESS AVENUE,DEAD END,SEA GATE AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection inspected the condition and determined that it is outside its jurisdiction.,2023-09-30T19:20:00.000,13 BROOKLYN,3069740032,BROOKLYN,983090,150174,ONLINE,Unspecified,BROOKLYN,40.578868899201,-74.00417589704283,"{'latitude': '40.578868899201', 'longitude': '-74.00417589704283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58963526,2023-09-29T12:02:00.000,2023-10-01T16:00:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11209,8901 RIDGE BOULEVARD,RIDGE BOULEVARD,89 ST,90 ST,,,ADDRESS,BROOKLYN,,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-10-01T16:00:00.000,10 BROOKLYN,3060630010,BROOKLYN,974636,165852,ONLINE,Unspecified,BROOKLYN,40.621896689345114,-74.03463185843027,"{'latitude': '40.621896689345114', 'longitude': '-74.03463185843027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58955820,2023-09-29T12:02:00.000,2023-10-01T13:00:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10466,3633 MAROLLA PLACE,MAROLLA PLACE,HARPER AVE,PRATT AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-10-01T13:00:00.000,12 BRONX,2049220072,BRONX,1029751,261565,PHONE,Unspecified,BRONX,40.884492287524886,-73.83544735110779,"{'latitude': '40.884492287524886', 'longitude': '-73.83544735110779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956028,2023-09-29T12:02:00.000,2023-09-29T19:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11217,636 WARREN STREET,WARREN STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T19:25:00.000,06 BROOKLYN,3009377501,BROOKLYN,989844,187372,ONLINE,Unspecified,BROOKLYN,40.680967853756286,-73.97983126498666,"{'latitude': '40.680967853756286', 'longitude': '-73.97983126498666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59453294,2023-09-29T12:01:58.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10040,620 WEST  189 STREET,WEST  189 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  189 STREET,Closed,,2023-10-02T00:00:00.000,12 MANHATTAN,1021680036,MANHATTAN,1003436,250616,PHONE,Unspecified,MANHATTAN,40.85453708017364,-73.93064583838354,"{'latitude': '40.85453708017364', 'longitude': '-73.93064583838354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
