unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58836302,2023-09-16T23:40:48.000,2023-09-17T00:12:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11214,7609 18 AVENUE,18 AVENUE,76 STREET,77 STREET,76 STREET,77 STREET,ADDRESS,BROOKLYN,18 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:12:25.000,11 BROOKLYN,3062380007,BROOKLYN,985163,162485,ONLINE,Unspecified,BROOKLYN,40.612660141989764,-73.99671161732546,"{'latitude': '40.612660141989764', 'longitude': '-73.99671161732546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834987,2023-09-16T23:40:38.000,2023-09-17T00:27:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1465 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST  171 STREET,EAST  172 STREET,EAST  171 STREET,EAST  172 STREET,ADDRESS,BRONX,TOWNSEND AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:27:51.000,04 BRONX,2028440021,BRONX,1007557,245808,PHONE,Unspecified,BRONX,40.84133062706953,-73.91576583802922,"{'latitude': '40.84133062706953', 'longitude': '-73.91576583802922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833174,2023-09-16T23:40:34.000,2023-09-17T00:31:17.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11211,488 DRIGGS AVENUE,DRIGGS AVENUE,NORTH   10 STREET,NORTH    9 STREET,NORTH   10 STREET,NORTH    9 STREET,ADDRESS,BROOKLYN,DRIGGS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:31:21.000,01 BROOKLYN,3023050018,BROOKLYN,996761,201052,ONLINE,Unspecified,BROOKLYN,40.718509178861716,-73.95486714649024,"{'latitude': '40.718509178861716', 'longitude': '-73.95486714649024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826723,2023-09-16T23:40:30.000,2023-09-17T00:07:27.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11368,96-10 57 AVENUE,57 AVENUE,96 STREET,97 STREET,96 STREET,97 STREET,ADDRESS,CORONA,57 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:07:31.000,04 QUEENS,4019180052,QUEENS,1021769,207808,ONLINE,Unspecified,QUEENS,40.73698201773687,-73.86461437160887,"{'latitude': '40.73698201773687', 'longitude': '-73.86461437160887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58828113,2023-09-16T23:40:28.000,2023-09-17T00:17:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,86-20 57 AVENUE,57 AVENUE,VAN HORN STREET,SEABURY STREET,VAN HORN STREET,SEABURY STREET,ADDRESS,ELMHURST,57 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:17:46.000,04 QUEENS,4028700008,QUEENS,1018608,206237,ONLINE,Unspecified,QUEENS,40.73268285875954,-73.87602870521063,"{'latitude': '40.73268285875954', 'longitude': '-73.87602870521063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58832398,2023-09-16T23:40:17.000,2023-09-17T01:48:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1748 MONROE AVENUE,MONROE AVENUE,CROSS BRONX EXPRESSWAY,EAST  175 STREET,CROSS BRONX EXPRESSWAY,EAST  175 STREET,ADDRESS,BRONX,MONROE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:48:37.000,05 BRONX,2027980011,BRONX,1010107,247476,ONLINE,Unspecified,BRONX,40.84590169752644,-73.90654342164052,"{'latitude': '40.84590169752644', 'longitude': '-73.90654342164052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826877,2023-09-16T23:40:17.000,2023-09-17T00:13:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,115-20 121 STREET,121 STREET,115 AVENUE,HAWTREE CREEK ROAD,115 AVENUE,HAWTREE CREEK ROAD,ADDRESS,SOUTH OZONE PARK,121 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:13:55.000,10 QUEENS,4116640014,QUEENS,1034841,185963,MOBILE,Unspecified,QUEENS,40.676957670413366,-73.81760889410788,"{'latitude': '40.676957670413366', 'longitude': '-73.81760889410788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58835270,2023-09-16T23:40:04.000,2023-09-17T06:51:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1441 83 STREET,83 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,83 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T06:51:56.000,11 BROOKLYN,3063040065,BROOKLYN,981809,162895,MOBILE,Unspecified,BROOKLYN,40.613785218228216,-74.00879197963366,"{'latitude': '40.613785218228216', 'longitude': '-74.00879197963366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58836177,2023-09-16T23:40:02.000,2023-09-17T00:04:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,438 EAST   49 STREET,EAST   49 STREET,CHURCH AVENUE,SNYDER AVENUE,CHURCH AVENUE,SNYDER AVENUE,ADDRESS,BROOKLYN,EAST   49 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:04:55.000,17 BROOKLYN,3046960016,BROOKLYN,1003303,176501,ONLINE,Unspecified,BROOKLYN,40.651110645876535,-73.9313366154708,"{'latitude': '40.651110645876535', 'longitude': '-73.9313366154708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830586,2023-09-16T23:39:59.000,2023-09-17T00:06:34.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10014,287 BLEECKER STREET,BLEECKER STREET,JONES STREET,7 AVENUE SOUTH,JONES STREET,7 AVENUE SOUTH,ADDRESS,NEW YORK,BLEECKER STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T00:06:37.000,02 MANHATTAN,1005900052,MANHATTAN,983292,205986,ONLINE,Unspecified,MANHATTAN,40.7320606052063,-74.00345664333629,"{'latitude': '40.7320606052063', 'longitude': '-74.00345664333629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834054,2023-09-16T23:39:54.000,2023-09-17T18:01:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11414,79 STREET,79 STREET,79 STREET,159 AVENUE,79 STREET,159 AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T18:01:17.000,10 QUEENS,,QUEENS,1025022,178780,MOBILE,Unspecified,QUEENS,40.657292632238345,-73.85305180444757,"{'latitude': '40.657292632238345', 'longitude': '-73.85305180444757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830816,2023-09-16T23:39:49.000,2023-09-16T23:53:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,672 EAST  231 STREET,EAST  231 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,CARPENTER AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  231 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T23:53:17.000,12 BRONX,2048330080,BRONX,1023174,264429,MOBILE,Unspecified,BRONX,40.89238451539139,-73.8592161325675,"{'latitude': '40.89238451539139', 'longitude': '-73.8592161325675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58828378,2023-09-16T23:39:49.000,2023-09-16T23:51:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,275 WEST  113 STREET,WEST  113 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  113 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-16T23:51:27.000,10 MANHATTAN,1018290001,MANHATTAN,996430,231532,MOBILE,Unspecified,MANHATTAN,40.80216940662052,-73.9560059906128,"{'latitude': '40.80216940662052', 'longitude': '-73.9560059906128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830648,2023-09-16T23:39:48.000,2023-09-17T00:41:44.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,1330 PARK AVENUE,PARK AVENUE,EAST  100 STREET,EAST  101 STREET,EAST  100 STREET,EAST  101 STREET,ADDRESS,NEW YORK,PARK AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:41:48.000,11 MANHATTAN,1016050024,MANHATTAN,997970,226894,MOBILE,Unspecified,MANHATTAN,40.78943709959109,-73.95045300631404,"{'latitude': '40.78943709959109', 'longitude': '-73.95045300631404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834391,2023-09-16T23:39:31.000,2023-09-17T00:27:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11238,1091 PACIFIC STREET,PACIFIC STREET,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T00:27:21.000,08 BROOKLYN,3011260029,BROOKLYN,996096,186580,MOBILE,Unspecified,BROOKLYN,40.67878783463957,-73.95729155662568,"{'latitude': '40.67878783463957', 'longitude': '-73.95729155662568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830789,2023-09-16T23:39:31.000,2023-09-17T02:01:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,1712 DEKALB AVENUE,DEKALB AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T02:01:09.000,04 BROOKLYN,3032500021,BROOKLYN,1007158,196545,PHONE,Unspecified,BROOKLYN,40.7061177296307,-73.91737580310057,"{'latitude': '40.7061177296307', 'longitude': '-73.91737580310057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58828062,2023-09-16T23:39:26.000,2023-09-16T23:57:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,200 WEST  131 STREET,WEST  131 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  131 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T23:57:07.000,10 MANHATTAN,1019330050,MANHATTAN,999270,235411,ONLINE,Unspecified,MANHATTAN,40.81281181632886,-73.94573926927536,"{'latitude': '40.81281181632886', 'longitude': '-73.94573926927536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58828415,2023-09-16T23:39:24.000,2023-09-17T00:30:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10040,30 DONGAN PLACE,DONGAN PLACE,BROADWAY,ARDEN STREET,BROADWAY,ARDEN STREET,ADDRESS,NEW YORK,DONGAN PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:30:22.000,12 MANHATTAN,1021750128,MANHATTAN,1004045,253896,MOBILE,Unspecified,MANHATTAN,40.863538348017215,-73.92843472016791,"{'latitude': '40.863538348017215', 'longitude': '-73.92843472016791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834753,2023-09-16T23:39:20.000,2023-09-17T00:26:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,37-31 58 STREET,58 STREET,37 AVENUE,38 AVENUE,37 AVENUE,38 AVENUE,ADDRESS,WOODSIDE,58 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:26:52.000,02 QUEENS,4012130034,QUEENS,1010678,212358,ONLINE,Unspecified,QUEENS,40.74951071967485,-73.90461783169435,"{'latitude': '40.74951071967485', 'longitude': '-73.90461783169435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833256,2023-09-16T23:39:00.000,2023-09-17T00:08:32.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11373,48-30 92 STREET,92 STREET,48 AVENUE,50 AVENUE,48 AVENUE,50 AVENUE,ADDRESS,ELMHURST,92 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:08:35.000,04 QUEENS,4018510023,QUEENS,1019693,209519,MOBILE,Unspecified,QUEENS,40.74168684615517,-73.87209649857596,"{'latitude': '40.74168684615517', 'longitude': '-73.87209649857596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58827102,2023-09-16T23:38:53.000,2023-09-17T00:02:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11691,8-11 MEEHAN AVENUE,MEEHAN AVENUE,DEAD END,BEACH    9 STREET,DEAD END,BEACH    9 STREET,ADDRESS,FAR ROCKAWAY,MEEHAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:02:15.000,14 QUEENS,4155980611,QUEENS,1055247,157407,MOBILE,Unspecified,QUEENS,40.598437741777694,-73.74434183287251,"{'latitude': '40.598437741777694', 'longitude': '-73.74434183287251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829347,2023-09-16T23:38:48.000,2023-09-17T01:05:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1210 ROSEDALE AVENUE,ROSEDALE AVENUE,GLEASON AVENUE,WESTCHESTER AVENUE,GLEASON AVENUE,WESTCHESTER AVENUE,ADDRESS,BRONX,ROSEDALE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:05:08.000,09 BRONX,2037610010,BRONX,1020554,241700,MOBILE,Unspecified,BRONX,40.830011499485565,-73.86881548649062,"{'latitude': '40.830011499485565', 'longitude': '-73.86881548649062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829005,2023-09-16T23:38:47.000,2023-09-17T00:25:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,901 NEWKIRK AVENUE,NEWKIRK AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,NEWKIRK AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T00:25:22.000,14 BROOKLYN,3054250053,BROOKLYN,992954,169912,MOBILE,Unspecified,BROOKLYN,40.633041475465006,-73.96864093674586,"{'latitude': '40.633041475465006', 'longitude': '-73.96864093674586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833712,2023-09-16T23:38:47.000,2023-09-17T00:15:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,181 EAST HOUSTON STREET,EAST HOUSTON STREET,1 AVENUE,ORCHARD STREET,1 AVENUE,ORCHARD STREET,ADDRESS,NEW YORK,EAST HOUSTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:15:05.000,03 MANHATTAN,1004170056,MANHATTAN,987552,202596,MOBILE,Unspecified,MANHATTAN,40.72275531675946,-73.98808742936484,"{'latitude': '40.72275531675946', 'longitude': '-73.98808742936484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829864,2023-09-16T23:38:43.000,2023-09-17T07:20:28.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472,1321 MORRISON AVENUE,MORRISON AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,MORRISON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T07:20:32.000,09 BRONX,2038670063,BRONX,1018756,242575,PHONE,Unspecified,BRONX,40.83242032844646,-73.87530805021707,"{'latitude': '40.83242032844646', 'longitude': '-73.87530805021707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833635,2023-09-16T23:38:38.000,2023-09-17T00:03:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10282,2 RIVER TERRACE,RIVER TERRACE,BEND,MURRAY STREET,BEND,MURRAY STREET,ADDRESS,NEW YORK,RIVER TERRACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:04:06.000,01 MANHATTAN,1000167516,MANHATTAN,979634,199965,ONLINE,Unspecified,MANHATTAN,40.71553326676061,-74.01665126225527,"{'latitude': '40.71553326676061', 'longitude': '-74.01665126225527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833414,2023-09-16T23:38:32.000,2023-09-17T01:05:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,122-70 134 STREET,134 STREET,ROCKAWAY BOULEVARD,SUTTER AVENUE,ROCKAWAY BOULEVARD,SUTTER AVENUE,ADDRESS,SOUTH OZONE PARK,134 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:05:58.000,10 QUEENS,4117570088,QUEENS,1038474,184988,ONLINE,Unspecified,QUEENS,40.67426001351998,-73.80451905765918,"{'latitude': '40.67426001351998', 'longitude': '-73.80451905765918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
