unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58902589,2023-09-22T12:00:00.000,2023-09-22T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11417,94-30 ALBERT ROAD,ALBERT ROAD,95 STREET,95 STREET,,,ADDRESS,OZONE PARK,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-22T12:00:00.000,10 QUEENS,4115450035,QUEENS,1028504,183458,PHONE,Unspecified,QUEENS,40.670115967601184,-73.84047149352696,"{'latitude': '40.670115967601184', 'longitude': '-73.84047149352696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898362,2023-09-22T12:00:00.000,2023-09-25T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,8524 FOSTER AVENUE,FOSTER AVENUE,EAST 86 STREET,EAST 86 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-25T12:00:00.000,18 BROOKLYN,3079640058,BROOKLYN,1007931,173618,PHONE,Unspecified,BROOKLYN,40.64318627153028,-73.9146683151766,"{'latitude': '40.64318627153028', 'longitude': '-73.9146683151766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901781,2023-09-22T11:59:58.000,2023-09-22T13:04:45.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11379,ELIOT AVENUE,ELIOT AVENUE,83 STREET,83 PLACE,83 STREET,83 PLACE,BLOCKFACE,,,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-22T13:04:49.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
58902561,2023-09-22T11:59:43.000,2023-10-11T08:59:06.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11230,1494 OCEAN AVENUE,OCEAN AVENUE,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,This request required re-assignment to a new DOT unit.,2023-10-11T08:59:14.000,14 BROOKLYN,3067217501,BROOKLYN,996371,167119,PHONE,Unspecified,BROOKLYN,40.62537126363504,-73.95633507224319,"{'latitude': '40.62537126363504', 'longitude': '-73.95633507224319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898222,2023-09-22T11:59:41.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11223,1718 WEST   10 STREET,WEST   10 STREET,KINGS HIGHWAY,HIGHLAWN AVENUE,KINGS HIGHWAY,HIGHLAWN AVENUE,ADDRESS,BROOKLYN,WEST   10 STREET,In Progress,,,11 BROOKLYN,3066460012,BROOKLYN,988990,159594,ONLINE,Unspecified,BROOKLYN,40.604723718995984,-73.98292981259432,"{'latitude': '40.604723718995984', 'longitude': '-73.98292981259432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893957,2023-09-22T11:59:38.000,2023-09-22T12:21:07.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T12:21:09.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900701,2023-09-22T11:59:34.000,2023-09-22T12:31:07.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Store/Commercial,10019,1626 BROADWAY,BROADWAY,WEST   49 STREET,WEST   50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T12:31:12.000,05 MANHATTAN,1010210026,MANHATTAN,988633,216613,ONLINE,Unspecified,MANHATTAN,40.76122801792308,-73.98417839003005,"{'latitude': '40.76122801792308', 'longitude': '-73.98417839003005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901322,2023-09-22T11:59:17.000,2023-09-22T13:03:11.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10473,BANYER PLACE,BANYER PLACE,BANYER PLACE,FTELEY AVENUE,BANYER PLACE,FTELEY AVENUE,INTERSECTION,,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-22T13:03:13.000,09 BRONX,,BRONX,1020137,239531,PHONE,Unspecified,BRONX,40.824059923680714,-73.87033391563159,"{'latitude': '40.824059923680714', 'longitude': '-73.87033391563159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895881,2023-09-22T11:59:00.000,2023-09-28T08:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10011,251 WEST   19 STREET,WEST   19 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T08:45:00.000,04 MANHATTAN,1007697505,MANHATTAN,984500,209736,ONLINE,Unspecified,MANHATTAN,40.742353475975584,-73.99909781384376,"{'latitude': '40.742353475975584', 'longitude': '-73.99909781384376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58901454,2023-09-22T11:59:00.000,2023-10-04T15:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11361,42-50 BELL BOULEVARD,BELL BOULEVARD,42 AVE,43 AVE,,,ADDRESS,BAYSIDE,,Closed,"The Department of Environmental Protection attempted to investigate this complaint but the address was incorrect. If the problem still exists, please call 311 and file a new complaint with the correct address. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-04T15:00:00.000,11 QUEENS,,QUEENS,1047900,216995,ONLINE,Unspecified,QUEENS,40.762048475968655,-73.77023522041992,"{'latitude': '40.762048475968655', 'longitude': '-73.77023522041992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58899301,2023-09-22T11:59:00.000,2023-10-30T05:03:18.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11219,4711 12 AVENUE,12 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,12 BROOKLYN,3056280001,BROOKLYN,986117,171479,PHONE,Unspecified,BROOKLYN,40.637346636873566,-73.99327307593036,"{'latitude': '40.637346636873566', 'longitude': '-73.99327307593036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899508,2023-09-22T11:59:00.000,2023-09-26T21:00:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11691,333 BEACH   32 STREET,BEACH   32 STREET,SEAGIRT BLVD,DEAD END,,,ADDRESS,FAR ROCKAWAY,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-26T21:00:00.000,14 QUEENS,4159450001,QUEENS,1049588,156636,PHONE,Unspecified,QUEENS,40.596365036852184,-73.76472708466362,"{'latitude': '40.596365036852184', 'longitude': '-73.76472708466362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893793,2023-09-22T11:59:00.000,2023-10-30T05:03:18.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,11219,4711 12 AVENUE,12 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,12 BROOKLYN,3056280001,BROOKLYN,986117,171479,PHONE,Unspecified,BROOKLYN,40.637346636873566,-73.99327307593036,"{'latitude': '40.637346636873566', 'longitude': '-73.99327307593036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895902,2023-09-22T11:59:00.000,2023-09-24T10:45:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11413,137-12 227 STREET,227 STREET,137 AVE,138 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-24T10:45:00.000,13 QUEENS,4131320044,QUEENS,1054886,184698,ONLINE,Unspecified,QUEENS,40.673348292077776,-73.74535609557647,"{'latitude': '40.673348292077776', 'longitude': '-73.74535609557647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901478,2023-09-22T11:59:00.000,2023-09-27T08:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10012,49 EAST HOUSTON STREET,EAST HOUSTON STREET,MULBERRY ST,MOTT ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T08:45:00.000,02 MANHATTAN,1005090022,MANHATTAN,985771,203342,PHONE,Unspecified,MANHATTAN,40.72480339151846,-73.99451254490344,"{'latitude': '40.72480339151846', 'longitude': '-73.99451254490344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58895235,2023-09-22T11:59:00.000,2023-10-30T05:03:18.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11219,4711 12 AVENUE,12 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,12 BROOKLYN,3056280001,BROOKLYN,986117,171479,PHONE,Unspecified,BROOKLYN,40.637346636873566,-73.99327307593036,"{'latitude': '40.637346636873566', 'longitude': '-73.99327307593036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899445,2023-09-22T11:59:00.000,2023-10-30T05:03:18.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11219,4711 12 AVENUE,12 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,12 BROOKLYN,3056280001,BROOKLYN,986117,171479,PHONE,Unspecified,BROOKLYN,40.637346636873566,-73.99327307593036,"{'latitude': '40.637346636873566', 'longitude': '-73.99327307593036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897941,2023-09-22T11:58:50.000,2023-09-23T10:05:18.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11221,466 KOSCIUSZKO STREET,KOSCIUSZKO STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-23T00:00:00.000,03 BROOKLYN,3016060021,BROOKLYN,1002144,191559,PHONE,Unspecified,BROOKLYN,40.692443887548585,-73.93547345529943,"{'latitude': '40.692443887548585', 'longitude': '-73.93547345529943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896647,2023-09-22T11:58:48.000,2023-09-28T17:14:33.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11212,235 LIVONIA AVENUE,LIVONIA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,16 BROOKLYN,3035750001,BROOKLYN,1009434,180662,PHONE,Unspecified,BROOKLYN,40.66251635926115,-73.9092261333891,"{'latitude': '40.66251635926115', 'longitude': '-73.9092261333891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902262,2023-09-22T11:58:48.000,2023-09-28T17:14:33.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11212,235 LIVONIA AVENUE,LIVONIA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,16 BROOKLYN,3035750001,BROOKLYN,1009434,180662,PHONE,Unspecified,BROOKLYN,40.66251635926115,-73.9092261333891,"{'latitude': '40.66251635926115', 'longitude': '-73.9092261333891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896538,2023-09-22T11:58:48.000,2023-09-28T17:14:33.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,11212,235 LIVONIA AVENUE,LIVONIA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,16 BROOKLYN,3035750001,BROOKLYN,1009434,180662,PHONE,Unspecified,BROOKLYN,40.66251635926115,-73.9092261333891,"{'latitude': '40.66251635926115', 'longitude': '-73.9092261333891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893899,2023-09-22T11:58:43.000,2023-10-01T10:15:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10453,1901 HENNESSY PLACE,HENNESSY PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,05 BRONX,2032280009,BRONX,1007665,250572,PHONE,Unspecified,BRONX,40.85440611052071,-73.9153588773285,"{'latitude': '40.85440611052071', 'longitude': '-73.9153588773285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895216,2023-09-22T11:58:43.000,2023-10-01T10:16:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10453,1901 HENNESSY PLACE,HENNESSY PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,05 BRONX,2032280009,BRONX,1007665,250572,PHONE,Unspecified,BRONX,40.85440611052071,-73.9153588773285,"{'latitude': '40.85440611052071', 'longitude': '-73.9153588773285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895143,2023-09-22T11:58:43.000,2023-10-01T10:16:00.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10453,1901 HENNESSY PLACE,HENNESSY PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,05 BRONX,2032280009,BRONX,1007665,250572,PHONE,Unspecified,BRONX,40.85440611052071,-73.9153588773285,"{'latitude': '40.85440611052071', 'longitude': '-73.9153588773285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892401,2023-09-22T11:58:43.000,2023-10-01T10:16:00.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10453,1901 HENNESSY PLACE,HENNESSY PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,05 BRONX,2032280009,BRONX,1007665,250572,PHONE,Unspecified,BRONX,40.85440611052071,-73.9153588773285,"{'latitude': '40.85440611052071', 'longitude': '-73.9153588773285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898000,2023-09-22T11:58:41.000,2023-09-25T21:34:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11218,1249 36 STREET,36 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,12 BROOKLYN,3053080040,BROOKLYN,988267,173484,PHONE,Unspecified,BROOKLYN,40.64284921845925,-73.98552529057919,"{'latitude': '40.64284921845925', 'longitude': '-73.98552529057919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896671,2023-09-22T11:58:41.000,2023-09-25T21:34:46.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,11218,1249 36 STREET,36 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,12 BROOKLYN,3053080040,BROOKLYN,988267,173484,PHONE,Unspecified,BROOKLYN,40.64284921845925,-73.98552529057919,"{'latitude': '40.64284921845925', 'longitude': '-73.98552529057919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
