unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,due_date,bridge_highway_direction,road_ramp
58929870,2023-09-26T21:33:23.000,2023-09-27T17:06:23.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10455,718 EAST  149 STREET,EAST  149 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,01 BRONX,2025790019,BRONX,1009469,235556,ONLINE,Unspecified,BRONX,40.81318657341566,-73.90889419223052,"{'latitude': '40.81318657341566', 'longitude': '-73.90889419223052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933759,2023-09-26T21:33:07.000,2023-09-28T08:18:22.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11232,859 42 STREET,42 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-28T00:00:00.000,12 BROOKLYN,3009230050,BROOKLYN,984861,174214,ONLINE,Unspecified,BROOKLYN,40.64485380123782,-73.997798279034,"{'latitude': '40.64485380123782', 'longitude': '-73.997798279034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933734,2023-09-26T21:33:02.000,2023-09-28T08:17:09.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,2020 ALBEMARLE ROAD,ALBEMARLE ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,14 BROOKLYN,3051240007,BROOKLYN,995418,175113,ONLINE,Unspecified,BROOKLYN,40.64731434155107,-73.95975494697113,"{'latitude': '40.64731434155107', 'longitude': '-73.95975494697113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58926358,2023-09-26T21:33:02.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11223,2158 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE U,AVENUE V,AVENUE U,AVENUE V,ADDRESS,BROOKLYN,OCEAN PARKWAY,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-02T11:13:49.000,15 BROOKLYN,,BROOKLYN,993899,156648,ONLINE,Unspecified,BROOKLYN,40.59663356169311,-73.96525521412248,"{'latitude': '40.59663356169311', 'longitude': '-73.96525521412248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934185,2023-09-26T21:32:50.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,Street,10022,537 MADISON AVENUE,MADISON AVENUE,EAST   54 STREET,EAST   55 STREET,EAST   54 STREET,EAST   55 STREET,ADDRESS,NEW YORK,MADISON AVENUE,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-11-27T13:52:58.000,05 MANHATTAN,,MANHATTAN,991561,216372,ONLINE,Unspecified,MANHATTAN,40.760564598409964,-73.9736092540522,"{'latitude': '40.760564598409964', 'longitude': '-73.9736092540522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,"537 MADISON AVENUE, MANHATTAN (NEW YORK), NY, 10022",,,
58933474,2023-09-26T21:32:31.000,2023-09-27T00:48:09.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11223,128 STRYKER STREET,STRYKER STREET,SOUTHGATE COURT,AVENUE X,SOUTHGATE COURT,AVENUE X,ADDRESS,BROOKLYN,STRYKER STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T00:48:14.000,15 BROOKLYN,3071730040,BROOKLYN,991766,154448,ONLINE,Unspecified,BROOKLYN,40.59059706955137,-73.97293831468046,"{'latitude': '40.59059706955137', 'longitude': '-73.97293831468046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934904,2023-09-26T21:32:09.000,2023-09-26T22:24:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451,180 EAST  163 STREET,EAST  163 STREET,GRAND CONCOURSE,SHERIDAN AVENUE,GRAND CONCOURSE,SHERIDAN AVENUE,ADDRESS,BRONX,EAST  163 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T22:25:00.000,04 BRONX,2024610016,BRONX,1006181,241049,ONLINE,Unspecified,BRONX,40.82827207596835,-73.92075441623977,"{'latitude': '40.82827207596835', 'longitude': '-73.92075441623977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934567,2023-09-26T21:32:02.000,2023-09-27T00:36:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11365,72-04 160 STREET,160 STREET,72 AVENUE,73 AVENUE,72 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T00:36:03.000,08 QUEENS,4068210054,QUEENS,1037204,204546,MOBILE,Unspecified,QUEENS,40.72794970409676,-73.80894369037782,"{'latitude': '40.72794970409676', 'longitude': '-73.80894369037782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931932,2023-09-26T21:32:00.000,2023-09-27T18:29:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11217,,,,,5 AVENUE,STERLING PLACE,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T18:29:00.000,06 BROOKLYN,,BROOKLYN,990164,186672,ONLINE,Unspecified,BROOKLYN,40.67904630455807,-73.97867814405423,"{'latitude': '40.67904630455807', 'longitude': '-73.97867814405423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58926804,2023-09-26T21:32:00.000,2023-09-29T20:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11226,601 PARKSIDE AVENUE,PARKSIDE AVENUE,BEDFORD AVE,ROGERS AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T20:30:00.000,09 BROOKLYN,3050490055,BROOKLYN,997085,178295,ONLINE,Unspecified,BROOKLYN,40.656045978778664,-73.95374168430227,"{'latitude': '40.656045978778664', 'longitude': '-73.95374168430227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58932340,2023-09-26T21:31:56.000,2023-09-26T22:00:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,2116 BEEKMAN PLACE,BEEKMAN PLACE,DEAD END,FLATBUSH AVENUE,DEAD END,FLATBUSH AVENUE,ADDRESS,BROOKLYN,BEEKMAN PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:00:02.000,09 BROOKLYN,,BROOKLYN,995106,179737,MOBILE,Unspecified,BROOKLYN,40.66000659902708,-73.96087182826301,"{'latitude': '40.66000659902708', 'longitude': '-73.96087182826301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931097,2023-09-26T21:31:45.000,2023-09-26T22:12:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031,610 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T22:12:19.000,09 MANHATTAN,1020880038,MANHATTAN,997302,239524,MOBILE,Unspecified,MANHATTAN,40.82410396969219,-73.95284079702623,"{'latitude': '40.82410396969219', 'longitude': '-73.95284079702623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934592,2023-09-26T21:31:44.000,2023-09-26T22:23:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10451,814 COURTLANDT AVENUE,COURTLANDT AVENUE,EAST  158 STREET,EAST  159 STREET,EAST  158 STREET,EAST  159 STREET,ADDRESS,BRONX,COURTLANDT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:23:35.000,01 BRONX,2024050107,BRONX,1007402,239205,MOBILE,Unspecified,BRONX,40.823207706796275,-73.91634881437793,"{'latitude': '40.823207706796275', 'longitude': '-73.91634881437793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58925978,2023-09-26T21:31:39.000,2023-09-26T21:41:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11249,170 BEDFORD AVENUE,BEDFORD AVENUE,NORTH    8 STREET,NORTH    7 STREET,NORTH    8 STREET,NORTH    7 STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T21:41:08.000,01 BROOKLYN,3023190020,BROOKLYN,996063,200926,ONLINE,Unspecified,BROOKLYN,40.718164298743126,-73.95738536990474,"{'latitude': '40.718164298743126', 'longitude': '-73.95738536990474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58925915,2023-09-26T21:31:30.000,2023-09-26T22:06:11.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10028,409 EAST   82 STREET,EAST   82 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   82 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:06:15.000,08 MANHATTAN,1015620007,MANHATTAN,997896,221298,ONLINE,Unspecified,MANHATTAN,40.77407768096667,-73.95073160852279,"{'latitude': '40.77407768096667', 'longitude': '-73.95073160852279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928873,2023-09-26T21:31:05.000,2023-09-27T08:34:21.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,69-14 64 STREET,64 STREET,CATALPA AVENUE,SHALER AVENUE,CATALPA AVENUE,SHALER AVENUE,ADDRESS,RIDGEWOOD,64 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T08:34:25.000,05 QUEENS,4036310012,QUEENS,1013715,195759,UNKNOWN,Unspecified,QUEENS,40.70394094112089,-73.89372958343215,"{'latitude': '40.70394094112089', 'longitude': '-73.89372958343215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934144,2023-09-26T21:31:04.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,11238,336 WAVERLY AVENUE,WAVERLY AVENUE,LAFAYETTE AVENUE,GREENE AVENUE,LAFAYETTE AVENUE,GREENE AVENUE,ADDRESS,BROOKLYN,WAVERLY AVENUE,In Progress,,,02 BROOKLYN,3019440004,BROOKLYN,993474,189806,MOBILE,Underwood Park,BROOKLYN,40.687645589361985,-73.9667402493143,"{'latitude': '40.687645589361985', 'longitude': '-73.9667402493143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932033,2023-09-26T21:31:01.000,2023-09-26T21:54:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10458,203 EAST  199 STREET,EAST  199 STREET,GRAND CONCOURSE,VALENTINE AVENUE,GRAND CONCOURSE,VALENTINE AVENUE,ADDRESS,BRONX,EAST  199 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T21:54:32.000,07 BRONX,2033200052,BRONX,1015216,256612,ONLINE,Unspecified,BRONX,40.870960818051536,-73.88803545430704,"{'latitude': '40.870960818051536', 'longitude': '-73.88803545430704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934374,2023-09-26T21:30:55.000,2023-09-27T04:42:42.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11419,101-60 124 STREET,124 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,SOUTH RICHMOND HILL,124 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-27T04:42:50.000,09 QUEENS,4094900036,QUEENS,1033708,190988,ONLINE,Unspecified,QUEENS,40.69075652325336,-73.82165670047036,"{'latitude': '40.69075652325336', 'longitude': '-73.82165670047036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932710,2023-09-26T21:30:31.000,2023-09-27T20:58:43.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11378,64-20 PERRY AVENUE,PERRY AVENUE,64 STREET,REMSEN PLACE,64 STREET,REMSEN PLACE,ADDRESS,MASPETH,PERRY AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T20:58:48.000,05 QUEENS,4027160118,QUEENS,1011601,202946,MOBILE,Unspecified,QUEENS,40.7236743154099,-73.90132486968018,"{'latitude': '40.7236743154099', 'longitude': '-73.90132486968018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929585,2023-09-26T21:30:26.000,2023-09-26T21:59:59.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10465,926 VINCENT AVENUE,VINCENT AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,ADDRESS,BRONX,VINCENT AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-26T22:00:02.000,10 BRONX,2054630042,BRONX,1034139,242711,PHONE,Unspecified,BRONX,40.83272011017415,-73.81971868653685,"{'latitude': '40.83272011017415', 'longitude': '-73.81971868653685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932871,2023-09-26T21:30:20.000,2023-10-02T11:14:00.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11435,94 AVENUE,94 AVENUE,94 AVENUE,VAN WYCK EXPRESSWAY,94 AVENUE,VAN WYCK EXPRESSWAY,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-02T11:14:04.000,12 QUEENS,,QUEENS,1036011,193342,PHONE,Unspecified,QUEENS,40.69720452421717,-73.8133341233296,"{'latitude': '40.69720452421717', 'longitude': '-73.8133341233296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929223,2023-09-26T21:30:18.000,,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11234,1520 EAST   56 STREET,EAST   56 STREET,AVENUE N,MILL LANE,AVENUE N,MILL LANE,ADDRESS,BROOKLYN,EAST   56 STREET,In Progress,,,18 BROOKLYN,3079000053,BROOKLYN,1006174,164642,ONLINE,Unspecified,BROOKLYN,40.618553582128115,-73.92102861244607,"{'latitude': '40.618553582128115', 'longitude': '-73.92102861244607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933317,2023-09-26T21:30:17.000,2023-09-26T23:31:25.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10459,845 EAST  170 STREET,EAST  170 STREET,STEBBINS AVENUE,LOUIS NINE BOULEVARD,STEBBINS AVENUE,LOUIS NINE BOULEVARD,ADDRESS,BRONX,EAST  170 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T23:31:29.000,03 BRONX,2029650036,BRONX,1013630,242905,PHONE,Unspecified,BRONX,40.83334462257283,-73.89383005744115,"{'latitude': '40.83334462257283', 'longitude': '-73.89383005744115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933697,2023-09-26T21:30:00.000,2023-11-24T20:02:39.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11368,40-69 JUNCTION BOULEVARD,JUNCTION BOULEVARD,,,,,ADDRESS,CORONA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-24T00:00:00.000,04 QUEENS,4016050041,QUEENS,1020689,211611,ONLINE,Unspecified,QUEENS,40.74742480853809,-73.86849089505816,"{'latitude': '40.74742480853809', 'longitude': '-73.86849089505816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58926257,2023-09-26T21:30:00.000,2023-11-24T20:02:40.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,11368,40-69 JUNCTION BOULEVARD,JUNCTION BOULEVARD,,,,,ADDRESS,CORONA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-24T00:00:00.000,04 QUEENS,4016050041,QUEENS,1020689,211611,ONLINE,Unspecified,QUEENS,40.74742480853809,-73.86849089505816,"{'latitude': '40.74742480853809', 'longitude': '-73.86849089505816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
