unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,location_type,landmark,facility_type,taxi_pick_up_location,due_date,vehicle_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58966999,2023-09-29T15:34:27.000,2023-09-29T16:47:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11435,109-76 143 STREET,143 STREET,GLASSBORO AVENUE,110 AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T16:47:09.000,12 QUEENS,,QUEENS,1039178,189553,MOBILE,Unspecified,QUEENS,40.686785530219616,-73.80194389258047,"{'latitude': '40.686785530219616', 'longitude': '-73.80194389258047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GLASSBORO AVENUE,110 AVENUE,Street/Sidewalk,143 STREET,,,,,,,,
59454213,2023-09-29T15:34:22.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,Water Drainage,Drain/Pipe Clogged,11249,BERRY STREET,BERRY STREET,BERRY STREET,SOUTH    2 STREET,INTERSECTION,,Closed,,2023-10-02T00:00:00.000,01 BROOKLYN,,BROOKLYN,994341,199344,ONLINE,Unspecified,BROOKLYN,40.71382421963032,-73.96359974374042,"{'latitude': '40.71382421963032', 'longitude': '-73.96359974374042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BERRY STREET,SOUTH    2 STREET,Street,,,,,,,,,
59449674,2023-09-29T15:34:15.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11238,243 ST MARKS AVENUE,ST MARKS AVENUE,VANDERBILT AVENUE,UNDERHILL AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-03T00:00:00.000,08 BROOKLYN,,BROOKLYN,993278,186410,ONLINE,Unspecified,BROOKLYN,40.678324545720294,-73.96745153285218,"{'latitude': '40.678324545720294', 'longitude': '-73.96745153285218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VANDERBILT AVENUE,UNDERHILL AVENUE,Apartment,ST MARKS AVENUE,,,,,,,,
58967970,2023-09-29T15:34:13.000,2023-10-02T16:07:16.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,11238,217 LAFAYETTE AVENUE,LAFAYETTE AVENUE,VANDERBILT AVENUE,CLINTON AVENUE,ADDRESS,BROOKLYN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-02T14:47:15.000,02 BROOKLYN,,BROOKLYN,993013,189906,ONLINE,Unspecified,BROOKLYN,40.687920534831306,-73.96840238547787,"{'latitude': '40.687920534831306', 'longitude': '-73.96840238547787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VANDERBILT AVENUE,CLINTON AVENUE,Street,LAFAYETTE AVENUE,,,,,,,,
58958845,2023-09-29T15:34:08.000,2023-09-30T10:04:51.000,DSNY,Department of Sanitation,Dirty Condition,Trash,11434,118-01 152 STREET,152 STREET,118 AVENUE,119 AVENUE,ADDRESS,JAMAICA,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-30T10:04:53.000,12 QUEENS,4122060019,QUEENS,1042416,187186,MOBILE,Unspecified,QUEENS,40.68026798653719,-73.79028898117248,"{'latitude': '40.68026798653719', 'longitude': '-73.79028898117248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",118 AVENUE,119 AVENUE,Sidewalk,152 STREET,,,,,,,,
58960326,2023-09-29T15:33:51.000,2023-09-29T16:39:58.000,DHS,Department of Homeless Services,Homeless Person Assistance,,10011,171 MACDOUGAL STREET,MACDOUGAL STREET,WASHINGTON SQUARE NORTH,MAC DOUGAL ALLEY,ADDRESS,NEW YORK,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-29T16:39:58.000,02 MANHATTAN,1005537502,MANHATTAN,984711,206167,MOBILE,Unspecified,MANHATTAN,40.732557445640445,-73.99833661329937,"{'latitude': '40.732557445640445', 'longitude': '-73.99833661329937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON SQUARE NORTH,MAC DOUGAL ALLEY,Residential Building/House,MAC DOUGAL STREET,,,,,,,,
58958780,2023-09-29T15:33:29.000,2023-10-04T10:32:55.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10302,16 MONTELL STREET,MONTELL STREET,DECKER AVENUE,LA GRANGE PLACE,ADDRESS,STATEN ISLAND,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-04T10:32:52.000,01 STATEN ISLAND,,STATEN ISLAND,946003,168283,PHONE,Unspecified,STATEN ISLAND,40.628491925567594,-74.13778823536404,"{'latitude': '40.628491925567594', 'longitude': '-74.13778823536404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DECKER AVENUE,LA GRANGE PLACE,Sidewalk,MONTELL STREET,,,,,,,,
59445667,2023-09-29T15:33:24.000,2023-10-01T12:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,10308,162 LAMOKA AVENUE,LAMOKA AVENUE,ABINGDON AVENUE,NOTRE DAME AVENUE,ADDRESS,STATEN ISLAND,Closed,,2023-10-01T12:30:00.000,03 STATEN ISLAND,5054610065,STATEN ISLAND,940811,139861,PHONE,Unspecified,STATEN ISLAND,40.55045540781721,-74.15631013054224,"{'latitude': '40.55045540781721', 'longitude': '-74.15631013054224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ABINGDON AVENUE,NOTRE DAME AVENUE,Sewer,LAMOKA AVENUE,,,,,,,,
59445446,2023-09-29T15:33:22.000,2023-09-29T15:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,10467,763 BARTHOLDI STREET,BARTHOLDI STREET,HOLLAND AVENUE,CAPUCHIN WAY,ADDRESS,BRONX,Closed,,2023-09-29T15:45:00.000,12 BRONX,,BRONX,1021716,257744,PHONE,Unspecified,BRONX,40.87404261044954,-73.86452694490333,"{'latitude': '40.87404261044954', 'longitude': '-73.86452694490333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOLLAND AVENUE,CAPUCHIN WAY,Sewer,BARTHOLDI STREET,,,,,,,,
59449300,2023-09-29T15:33:18.000,2023-09-29T15:35:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,11211,265 NORTH    9 STREET,NORTH    9 STREET,ROEBLING STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T15:35:00.000,01 BROOKLYN,,BROOKLYN,997286,200414,ONLINE,Unspecified,BROOKLYN,40.716757264214955,-73.95297446920557,"{'latitude': '40.716757264214955', 'longitude': '-73.95297446920557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROEBLING STREET,HAVEMEYER STREET,Street,NORTH    9 STREET,,,,,,,,
59434840,2023-09-29T15:33:14.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,10456,1363 FRANKLIN AVENUE,FRANKLIN AVENUE,EAST  169 STREET,JEFFERSON PLACE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,03 BRONX,,BRONX,1011685,242852,PHONE,Unspecified,BRONX,40.83320540910321,-73.90085887719049,"{'latitude': '40.83320540910321', 'longitude': '-73.90085887719049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  169 STREET,JEFFERSON PLACE,Apartment,FRANKLIN AVENUE,,,,,,,,
58971922,2023-09-29T15:33:13.000,2023-09-30T15:21:43.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,11103,25-97 STEINWAY STREET,STEINWAY STREET,25 AVENUE,28 AVENUE,ADDRESS,ASTORIA,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-30T06:15:12.000,01 QUEENS,,QUEENS,1008615,218913,ONLINE,Unspecified,QUEENS,40.767508434396056,-73.91203971205353,"{'latitude': '40.767508434396056', 'longitude': '-73.91203971205353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25 AVENUE,28 AVENUE,Sidewalk,STEINWAY STREET,,,,,,,,
58967850,2023-09-29T15:33:11.000,2023-10-06T10:36:25.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,10016,138 EAST   31 STREET,EAST   31 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,06 MANHATTAN,1008860058,MANHATTAN,989570,210468,PHONE,Unspecified,MANHATTAN,40.74436103650958,-73.98080089992976,"{'latitude': '40.74436103650958', 'longitude': '-73.98080089992976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58961048,2023-09-29T15:33:10.000,2023-09-29T15:59:11.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10468,233 LANDING ROAD,LANDING ROAD,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T15:59:15.000,07 BRONX,,BRONX,1008841,253488,ONLINE,Unspecified,BRONX,40.86240645467484,-73.91109714827905,"{'latitude': '40.86240645467484', 'longitude': '-73.91109714827905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,Residential Building/House,LANDING ROAD,,,,,,,,
58959309,2023-09-29T15:33:09.000,2023-09-29T16:04:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10011,359 WEST   24 STREET,WEST   24 STREET,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T16:04:15.000,04 MANHATTAN,,MANHATTAN,984132,211367,PHONE,Unspecified,MANHATTAN,40.74683016564044,-74.00042586048032,"{'latitude': '40.74683016564044', 'longitude': '-74.00042586048032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,Street/Sidewalk,WEST   24 STREET,,,,,,,,
58968002,2023-09-29T15:33:07.000,2023-09-29T15:33:07.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11434,118-01 152 STREET,152 STREET,118 AVENUE,119 AVENUE,ADDRESS,JAMAICA,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-29T15:33:07.000,12 QUEENS,4122060019,QUEENS,1042416,187186,MOBILE,Unspecified,QUEENS,40.68026798653719,-73.79028898117248,"{'latitude': '40.68026798653719', 'longitude': '-73.79028898117248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",118 AVENUE,119 AVENUE,1-2 Family Dwelling,152 STREET,,,,,,,,
58957035,2023-09-29T15:33:04.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,11211,525 UNION AVENUE,UNION AVENUE,,,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,01 BROOKLYN,3023150014,BROOKLYN,997560,200223,ONLINE,Unspecified,BROOKLYN,40.71623260707624,-73.95198643071517,"{'latitude': '40.71623260707624', 'longitude': '-73.95198643071517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58974311,2023-09-29T15:33:03.000,2023-09-30T05:37:27.000,DSNY,Department of Sanitation,Obstruction,Cone,10009,637 EAST    5 STREET,EAST    5 STREET,DEAD END,AVENUE C,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-30T05:37:29.000,03 MANHATTAN,,MANHATTAN,989577,202816,ONLINE,Unspecified,MANHATTAN,40.723358175864696,-73.98078169650918,"{'latitude': '40.723358175864696', 'longitude': '-73.98078169650918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,AVENUE C,Street,EAST    5 STREET,,,,,,,,
58966171,2023-09-29T15:33:02.000,2023-10-20T15:13:15.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10467,844 EAST  218 STREET,EAST  218 STREET,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-20T00:00:00.000,12 BRONX,2046760067,BRONX,1023242,260472,PHONE,Unspecified,BRONX,40.88152350708512,-73.85899322271548,"{'latitude': '40.88152350708512', 'longitude': '-73.85899322271548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58956723,2023-09-29T15:33:02.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10032,554 WEST  156 STREET,WEST  156 STREET,,,ADDRESS,NEW YORK,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,12 MANHATTAN,1021140017,MANHATTAN,999573,242813,PHONE,Unspecified,MANHATTAN,40.83312768498829,-73.94462775917613,"{'latitude': '40.83312768498829', 'longitude': '-73.94462775917613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58956672,2023-09-29T15:33:02.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10032,554 WEST  156 STREET,WEST  156 STREET,,,ADDRESS,NEW YORK,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,12 MANHATTAN,1021140017,MANHATTAN,999573,242813,PHONE,Unspecified,MANHATTAN,40.83312768498829,-73.94462775917613,"{'latitude': '40.83312768498829', 'longitude': '-73.94462775917613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58958421,2023-09-29T15:33:02.000,2023-10-01T16:17:53.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11691,29-43A FAR ROCKAWAY BOULEVARD,FAR ROCKAWAY BOULEVARD,,,ADDRESS,FAR ROCKAWAY,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,14 QUEENS,4157880222,QUEENS,1049661,157424,PHONE,Unspecified,QUEENS,40.5985273914399,-73.7644565934571,"{'latitude': '40.5985273914399', 'longitude': '-73.7644565934571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58958410,2023-09-29T15:33:02.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,10032,554 WEST  156 STREET,WEST  156 STREET,,,ADDRESS,NEW YORK,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,12 MANHATTAN,1021140017,MANHATTAN,999573,242813,PHONE,Unspecified,MANHATTAN,40.83312768498829,-73.94462775917613,"{'latitude': '40.83312768498829', 'longitude': '-73.94462775917613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58956768,2023-09-29T15:33:01.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11385,1822 CENTRE STREET,CENTRE STREET,,,ADDRESS,RIDGEWOOD,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,05 QUEENS,4035740021,QUEENS,1011430,194269,ONLINE,Unspecified,QUEENS,40.69985855657562,-73.90197682183899,"{'latitude': '40.69985855657562', 'longitude': '-73.90197682183899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58961392,2023-09-29T15:33:00.000,2023-10-05T16:23:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,,210 HILLSIDE AVENUE,HILLSIDE AVENUE,,,ADDRESS,QUEENS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,Unspecified QUEENS,4163400050,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,RESIDENTIAL BUILDING,,,,,,,,,
58966101,2023-09-29T15:33:00.000,2023-10-05T16:23:30.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,,210 HILLSIDE AVENUE,HILLSIDE AVENUE,,,ADDRESS,QUEENS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,Unspecified QUEENS,4163400050,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,RESIDENTIAL BUILDING,,,,,,,,,
58961901,2023-09-29T15:32:57.000,2023-10-03T11:34:12.000,DSNY,Department of Sanitation,Missed Collection,Trash,11235,206 ORIENTAL BOULEVARD,ORIENTAL BOULEVARD,AMHERST STREET,BEAUMONT STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-10-02T13:09:53.000,15 BROOKLYN,3087390033,BROOKLYN,997658,149496,ONLINE,Unspecified,BROOKLYN,40.576997859509326,-73.95173373974397,"{'latitude': '40.576997859509326', 'longitude': '-73.95173373974397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMHERST STREET,BEAUMONT STREET,Street,ORIENTAL BOULEVARD,,,,,,,,
58962322,2023-09-29T15:32:48.000,2023-09-29T17:55:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11101,2-17 51 AVENUE,51 AVENUE,2 STREET,5 STREET,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T17:55:31.000,02 QUEENS,,QUEENS,995799,209907,MOBILE,Unspecified,QUEENS,40.742815290831494,-73.95832231786349,"{'latitude': '40.742815290831494', 'longitude': '-73.95832231786349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 STREET,5 STREET,Street/Sidewalk,51 AVENUE,,,,,,,,
58957361,2023-09-29T15:32:48.000,2023-09-30T11:40:26.000,DSNY,Department of Sanitation,Obstruction,Cone,10310,147 BODINE STREET,BODINE STREET,DE GROOT PLACE,CASTLETON AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T11:40:29.000,01 STATEN ISLAND,,STATEN ISLAND,949482,170586,PHONE,Unspecified,STATEN ISLAND,40.63482750427129,-74.12526670952704,"{'latitude': '40.63482750427129', 'longitude': '-74.12526670952704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DE GROOT PLACE,CASTLETON AVENUE,Street,BODINE STREET,,,,,,,,
58958846,2023-09-29T15:32:33.000,,DSNY,Department of Sanitation,Dirty Condition,Trash,11235,19 LAKE AVENUE,LAKE AVENUE,EMMONS AVENUE,DEAD END,ADDRESS,BROOKLYN,In Progress,,2023-10-03T07:14:22.000,15 BROOKLYN,,BROOKLYN,1001371,152393,MOBILE,Unspecified,BROOKLYN,40.584943156870544,-73.9383603086484,"{'latitude': '40.584943156870544', 'longitude': '-73.9383603086484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EMMONS AVENUE,DEAD END,Sidewalk,LAKE AVENUE,,,,,,,,
58961725,2023-09-29T15:32:29.000,2023-09-30T14:48:50.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,11418,115-35 MAYFAIR ROAD,MAYFAIR ROAD,PARK LANE SOUTH,116 STREET,ADDRESS,RICHMOND HILL,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-30T14:48:57.000,09 QUEENS,,QUEENS,1029385,196459,UNKNOWN,Unspecified,QUEENS,40.70579621917015,-73.83720854135997,"{'latitude': '40.70579621917015', 'longitude': '-73.83720854135997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK LANE SOUTH,116 STREET,Street,MAYFAIR ROAD,,,,,,,,
