unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,bridge_highway_direction
58781516,2023-09-11T22:28:01.000,2023-09-14T14:30:37.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,10025,2794 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,"The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  Unfortunately, DCWP doesn't know of any agency that can act on the complaint and can't provide further assistance.",2023-09-14T14:30:42.000,07 MANHATTAN,1018790061,MANHATTAN,993210,231750,PHONE,Unspecified,MANHATTAN,40.802771608813686,-73.96763629862909,"{'latitude': '40.802771608813686', 'longitude': '-73.96763629862909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  107 STREET,WEST  108 STREET,WEST  107 STREET,WEST  108 STREET,BROADWAY,,,,,,
58779786,2023-09-11T22:27:51.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Restaurant/Bar/Deli/Bakery,11234,2278 FLATBUSH AVENUE,FLATBUSH AVENUE,ADDRESS,BROOKLYN,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T10:01:26.000,18 BROOKLYN,3085090043,BROOKLYN,1004252,163177,ONLINE,Unspecified,BROOKLYN,40.61453700955034,-73.92795609312111,"{'latitude': '40.61453700955034', 'longitude': '-73.92795609312111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FILLMORE AVENUE,FILLMORE AVENUE,FILLMORE AVENUE,FILLMORE AVENUE,FLATBUSH AVENUE,,,,,,
58778688,2023-09-11T22:27:49.000,2023-09-16T12:43:55.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Street,10312,4 POILLON AVENUE,POILLON AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-16T12:16:34.000,03 STATEN ISLAND,5062470050,STATEN ISLAND,934374,134805,MOBILE,Unspecified,STATEN ISLAND,40.53654380768566,-74.17943558940313,"{'latitude': '40.53654380768566', 'longitude': '-74.17943558940313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ANNADALE ROAD,AMBOY ROAD,ANNADALE ROAD,AMBOY ROAD,POILLON AVENUE,,,,,,
58781430,2023-09-11T22:27:47.000,2023-09-12T00:01:44.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11368,38-10 JUNCTION BOULEVARD,JUNCTION BOULEVARD,ADDRESS,CORONA,Closed,N/A,2023-09-12T00:01:49.000,03 QUEENS,4014840048,QUEENS,1020366,212381,PHONE,Unspecified,QUEENS,40.7495395874485,-73.86965247185385,"{'latitude': '40.7495395874485', 'longitude': '-73.86965247185385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38 AVENUE,ROOSEVELT AVENUE,38 AVENUE,ROOSEVELT AVENUE,JUNCTION BOULEVARD,,,,,,
58782785,2023-09-11T22:27:37.000,2023-09-11T23:01:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11234,1836 EAST   52 STREET,EAST   52 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T23:01:37.000,18 BROOKLYN,3085120042,BROOKLYN,1005225,163112,ONLINE,Unspecified,BROOKLYN,40.61435634813058,-73.92445171112387,"{'latitude': '40.61435634813058', 'longitude': '-73.92445171112387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FILLMORE AVENUE,AVENUE S,FILLMORE AVENUE,AVENUE S,EAST   52 STREET,,,,,,
58783407,2023-09-11T22:27:34.000,2023-09-11T22:51:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:51:15.000,03 BRONX,2023860144,BRONX,1009228,240291,ONLINE,Unspecified,BRONX,40.82618349190198,-73.90974720069485,"{'latitude': '40.82618349190198', 'longitude': '-73.90974720069485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  164 STREET,WEIHER COURT,EAST  164 STREET,WEIHER COURT,WASHINGTON AVENUE,,,,,,
58783989,2023-09-11T22:27:27.000,2023-09-20T09:02:41.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,,,,,,Closed,See notes for information.,2023-09-20T09:02:46.000,0 Unspecified,,Unspecified,986586,211328,PHONE,Unspecified,Unspecified,40.74672281267809,-73.99156941965673,"{'latitude': '40.74672281267809', 'longitude': '-73.99156941965673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58787340,2023-09-11T22:27:10.000,2023-09-11T23:41:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462,2015 PAULDING AVENUE,PAULDING AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T23:41:08.000,11 BRONX,2043010021,BRONX,1023322,249956,ONLINE,Unspecified,BRONX,40.85265996959434,-73.85876523408555,"{'latitude': '40.85265996959434', 'longitude': '-73.85876523408555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEILL AVENUE,LYDIG AVENUE,NEILL AVENUE,LYDIG AVENUE,PAULDING AVENUE,,,,,,
58778867,2023-09-11T22:27:03.000,2023-09-11T23:02:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,40-44 70 STREET,70 STREET,ADDRESS,WOODSIDE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T23:02:05.000,02 QUEENS,4013010052,QUEENS,1013267,210940,ONLINE,Unspecified,QUEENS,40.74561055218951,-73.89527991285573,"{'latitude': '40.74561055218951', 'longitude': '-73.89527991285573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,70 STREET,,,,,,
58786213,2023-09-11T22:27:00.000,2023-09-11T23:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10019,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-11T23:30:00.000,05 MANHATTAN,,MANHATTAN,990567,217741,UNKNOWN,Unspecified,MANHATTAN,40.76432291713917,-73.97719604038008,"{'latitude': '40.76432291713917', 'longitude': '-73.97719604038008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,AVENUE OF THE AMERICAS,WEST 57 STREET,,N/A,,,,,
58777376,2023-09-11T22:27:00.000,2023-09-14T07:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11385,,,INTERSECTION,QUEENS,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T07:00:00.000,05 QUEENS,,QUEENS,1011246,193597,ONLINE,Unspecified,QUEENS,40.698014637725116,-73.90264310073974,"{'latitude': '40.698014637725116', 'longitude': '-73.90264310073974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,GEORGE STREET,CYPRESS AVENUE,,N/A,,,,,
58781727,2023-09-11T22:26:37.000,2023-09-11T23:30:42.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10471,HUXLEY AVENUE,HUXLEY AVENUE,INTERSECTION,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T23:30:51.000,08 BRONX,,BRONX,1012531,270693,PHONE,Unspecified,BRONX,40.90961770054067,-73.89768419946479,"{'latitude': '40.90961770054067', 'longitude': '-73.89768419946479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HUXLEY AVENUE,WEST  261 STREET,HUXLEY AVENUE,WEST  261 STREET,,,,,,,
58777480,2023-09-11T22:26:21.000,2023-09-11T22:37:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,3301 PERRY AVENUE,PERRY AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T22:37:35.000,07 BRONX,2033430126,BRONX,1018715,258823,ONLINE,Unspecified,BRONX,40.877016358193174,-73.87537267430177,"{'latitude': '40.877016358193174', 'longitude': '-73.87537267430177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOLT PLACE,EAST  209 STREET,HOLT PLACE,EAST  209 STREET,PERRY AVENUE,,,,,,
58787688,2023-09-11T22:26:18.000,2023-09-11T23:05:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,49 CROWN STREET,CROWN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T23:05:07.000,09 BROOKLYN,3011890060,BROOKLYN,995283,182413,ONLINE,Unspecified,BROOKLYN,40.66735140693541,-73.9602294900116,"{'latitude': '40.66735140693541', 'longitude': '-73.9602294900116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,CROWN STREET,,,,,,
58784208,2023-09-11T22:26:18.000,2023-09-14T06:03:15.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10028,91 EAST END AVENUE,EAST END AVENUE,ADDRESS,NEW YORK,Unspecified,The Department of Sanitation collected the requested items.,2023-09-05T14:15:30.000,08 MANHATTAN,1015900041,MANHATTAN,999239,221049,ONLINE,Unspecified,MANHATTAN,40.77339206602299,-73.94588331197204,"{'latitude': '40.77339206602299', 'longitude': '-73.94588331197204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   83 STREET,CARL SCHURZ PARK PATH,EAST   83 STREET,CARL SCHURZ PARK PATH,EAST END AVENUE,,,,,,
58777685,2023-09-11T22:26:08.000,2023-09-11T23:04:50.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11237,909 HART STREET,HART STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T23:04:55.000,04 BROOKLYN,3032210059,BROOKLYN,1006137,195647,MOBILE,Unspecified,BROOKLYN,40.70365551642472,-73.92106124578052,"{'latitude': '40.70365551642472', 'longitude': '-73.92106124578052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,HART STREET,,,,,,
58786789,2023-09-11T22:26:01.000,2023-11-20T08:53:07.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,,,,,,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-20T08:53:09.000,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,
58778783,2023-09-11T22:26:00.000,2023-09-15T09:48:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11363,41-75 GLENWOOD STREET,GLENWOOD STREET,ADDRESS,LITTLE NECK,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-15T09:48:00.000,11 QUEENS,4081400118,QUEENS,1057218,221283,ONLINE,Unspecified,QUEENS,40.77374587605829,-73.73655259366558,"{'latitude': '40.77374587605829', 'longitude': '-73.73655259366558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41 DR,NASSAU CNTY BNDY,,,,N/A,,,,,
58777377,2023-09-11T22:26:00.000,2023-09-13T19:02:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,,,INTERSECTION,MANHATTAN,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-13T19:02:00.000,04 MANHATTAN,,MANHATTAN,985766,216503,ONLINE,Unspecified,MANHATTAN,40.76092705262407,-73.99452761756353,"{'latitude': '40.76092705262407', 'longitude': '-73.99452761756353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,10 AVENUE,WEST 44 STREET,,N/A,,,,,
58782944,2023-09-11T22:26:00.000,2023-09-12T17:16:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10010,251 PARK AVENUE SOUTH,PARK AVENUE SOUTH,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T17:16:00.000,05 MANHATTAN,1008760001,MANHATTAN,987668,208295,ONLINE,Unspecified,MANHATTAN,40.738397632221066,-73.98766604315713,"{'latitude': '40.738397632221066', 'longitude': '-73.98766604315713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E 20 ST,E 21 ST,,,,N/A,,,,,
58781449,2023-09-11T22:25:54.000,2023-09-12T07:43:12.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Street,11436,141-11 115 AVENUE,115 AVENUE,ADDRESS,JAMAICA,Closed,The Department of Sanitation periodically conducted surveillance at the location and during those times no violations were observed.,2023-09-12T07:43:15.000,12 QUEENS,4119710039,QUEENS,1039300,187868,ONLINE,Unspecified,QUEENS,40.682159843828146,-73.8015177603015,"{'latitude': '40.682159843828146', 'longitude': '-73.8015177603015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",141 STREET,142 STREET,141 STREET,142 STREET,115 AVENUE,,,,,,
58780586,2023-09-11T22:25:54.000,2023-09-11T22:55:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,590 WEST  172 STREET,WEST  172 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T22:55:27.000,12 MANHATTAN,1021280008,MANHATTAN,1001506,246537,MOBILE,Unspecified,MANHATTAN,40.84334541595811,-73.93763295913492,"{'latitude': '40.84334541595811', 'longitude': '-73.93763295913492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,WEST  172 STREET,,,,,,
58785808,2023-09-11T22:25:45.000,2023-09-11T23:16:12.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10305,98 DUER AVENUE,DUER AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T23:16:18.000,02 STATEN ISLAND,5031050072,STATEN ISLAND,966693,157786,MOBILE,Unspecified,STATEN ISLAND,40.599745003362465,-74.06322340858641,"{'latitude': '40.599745003362465', 'longitude': '-74.06322340858641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MAJOR AVENUE,MC CLEAN AVENUE,MAJOR AVENUE,MC CLEAN AVENUE,DUER AVENUE,,,,,,
58786557,2023-09-11T22:25:38.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,01 BROOKLYN,3026880032,BROOKLYN,1000485,203138,ONLINE,Unspecified,BROOKLYN,40.72422869382112,-73.94142796067328,"{'latitude': '40.72422869382112', 'longitude': '-73.94142796067328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58781250,2023-09-11T22:25:06.000,2023-09-13T09:31:20.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10465,MILES AVENUE,MILES AVENUE,INTERSECTION,,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-09-13T09:31:25.000,10 BRONX,,BRONX,1036771,238489,ONLINE,Unspecified,BRONX,40.821116691134634,-73.81024064288519,"{'latitude': '40.821116691134634', 'longitude': '-73.81024064288519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MILES AVENUE,PRENTISS AVENUE,MILES AVENUE,PRENTISS AVENUE,,,,,,,
58780371,2023-09-11T22:24:51.000,2023-09-11T22:52:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,1260 EAST   57 STREET,EAST   57 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:52:32.000,18 BROOKLYN,3078540061,BROOKLYN,1006319,166155,ONLINE,Unspecified,BROOKLYN,40.622706090197596,-73.92050136915019,"{'latitude': '40.622706090197596', 'longitude': '-73.92050136915019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE L,AVENUE M,AVENUE L,AVENUE M,EAST   57 STREET,,,,,,
58780549,2023-09-11T22:24:29.000,2023-09-11T23:03:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11364,222-09 77 AVENUE,77 AVENUE,ADDRESS,OAKLAND GARDENS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T23:03:15.000,11 QUEENS,4077540009,QUEENS,1053620,208361,ONLINE,Unspecified,QUEENS,40.73830739127201,-73.74967624661627,"{'latitude': '40.73830739127201', 'longitude': '-73.74967624661627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",222 STREET,SPRINGFIELD BOULEVARD,222 STREET,SPRINGFIELD BOULEVARD,77 AVENUE,,,,,,
