unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58895394,2023-09-22T14:49:41.000,2023-09-25T10:09:42.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Dust from Construction,3+ Family Apartment Building,10016,133 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,EAST   28 STREET,EAST   29 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-25T10:09:42.000,06 MANHATTAN,1008840061,MANHATTAN,989210,210016,PHONE,Unspecified,MANHATTAN,40.7431206187187,-73.98210042043412,"{'latitude': '40.7431206187187', 'longitude': '-73.98210042043412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893489,2023-09-22T14:49:37.000,2023-09-22T15:20:38.000,NYPD,New York City Police Department,Graffiti,Police Report Not Requested,Street/Sidewalk,10314,2171 RICHMOND AVENUE,RICHMOND AVENUE,DRAPER PLACE,TRAVIS AVENUE,DRAPER PLACE,TRAVIS AVENUE,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-22T15:20:41.000,02 STATEN ISLAND,5023610012,STATEN ISLAND,939197,155641,ONLINE,Unspecified,STATEN ISLAND,40.59376029634109,-74.16222306308741,"{'latitude': '40.59376029634109', 'longitude': '-74.16222306308741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895094,2023-09-22T14:49:32.000,2023-09-22T20:15:29.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Park/Playground,11422,CRAFT AVENUE,CRAFT AVENUE,CRAFT AVENUE,HUXLEY STREET,CRAFT AVENUE,HUXLEY STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T20:15:34.000,13 QUEENS,,QUEENS,1057226,176046,PHONE,Unspecified,QUEENS,40.64958158881333,-73.73701404890306,"{'latitude': '40.64958158881333', 'longitude': '-73.73701404890306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898497,2023-09-22T14:49:27.000,2023-09-22T14:57:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10034,PARK TERRACE EAST,PARK TERRACE EAST,PARK TERRACE EAST,WEST  217 STREET,PARK TERRACE EAST,WEST  217 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T14:57:34.000,12 MANHATTAN,,MANHATTAN,1007552,256634,MOBILE,Unspecified,MANHATTAN,40.871044760907196,-73.91574627561857,"{'latitude': '40.871044760907196', 'longitude': '-73.91574627561857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900943,2023-09-22T14:49:16.000,2023-09-22T15:03:03.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11217,229 BOND STREET,BOND STREET,BUTLER STREET,DOUGLASS STREET,BUTLER STREET,DOUGLASS STREET,ADDRESS,BROOKLYN,BOND STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T15:03:02.000,06 BROOKLYN,3004110006,BROOKLYN,987616,187917,PHONE,Unspecified,BROOKLYN,40.68246488245066,-73.98786387456252,"{'latitude': '40.68246488245066', 'longitude': '-73.98786387456252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902393,2023-09-22T14:49:07.000,2023-11-14T14:42:27.000,DOE,Department of Education,School Maintenance,Plumbing Problem,School,10003,345 EAST   15 STREET,EAST   15 STREET,NATHAN D PERLMAN PLACE,1 AVENUE,NATHAN D PERLMAN PLACE,1 AVENUE,ADDRESS,NEW YORK,EAST   15 STREET,Closed,The Department of Education completed the work and corrected the condition.,2023-11-14T14:42:32.000,06 MANHATTAN,1009220008,MANHATTAN,988953,206127,ONLINE,Unspecified,MANHATTAN,40.7324464171464,-73.98303059725197,"{'latitude': '40.7324464171464', 'longitude': '-73.98303059725197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896183,2023-09-22T14:49:00.000,2023-09-23T08:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11232,,,,,3 AVENUE,43 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-23T08:05:00.000,07 BROOKLYN,,BROOKLYN,981334,176674,UNKNOWN,Unspecified,BROOKLYN,40.65160550948103,-74.01050878572379,"{'latitude': '40.65160550948103', 'longitude': '-74.01050878572379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58892084,2023-09-22T14:49:00.000,2023-10-06T12:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,11366,,,,,UNION TURNPIKE,168 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-06T12:00:00.000,08 QUEENS,,QUEENS,1039633,202726,UNKNOWN,Unspecified,QUEENS,40.72293938441036,-73.80019494496143,"{'latitude': '40.72293938441036', 'longitude': '-73.80019494496143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58900549,2023-09-22T14:48:56.000,2023-09-22T16:22:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,14 WILSON AVENUE,WILSON AVENUE,NOLL STREET,GEORGE STREET,NOLL STREET,GEORGE STREET,ADDRESS,BROOKLYN,WILSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T16:22:17.000,04 BROOKLYN,3031540029,BROOKLYN,1003523,195552,ONLINE,Unspecified,BROOKLYN,40.70340084335057,-73.93048929721881,"{'latitude': '40.70340084335057', 'longitude': '-73.93048929721881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896798,2023-09-22T14:48:54.000,2023-09-22T14:48:54.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Parking Lot/Garage,11357,143-10 20 AVENUE,20 AVENUE,WHITESTONE EXPRESSWAY,144 STREET,WHITESTONE EXPRESSWAY,144 STREET,ADDRESS,WHITESTONE,20 AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-22T14:48:54.000,07 QUEENS,4041910094,QUEENS,1032855,224124,MOBILE,Unspecified,QUEENS,40.78171119317007,-73.8244931718144,"{'latitude': '40.78171119317007', 'longitude': '-73.8244931718144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897464,2023-09-22T14:48:48.000,2023-09-22T15:13:43.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11233,272 MCDONOUGH STREET,MCDONOUGH STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,MAC DONOUGH STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T15:13:47.000,03 BROOKLYN,3016740011,BROOKLYN,1002030,187719,PHONE,Unspecified,BROOKLYN,40.68190420036443,-73.93589467777443,"{'latitude': '40.68190420036443', 'longitude': '-73.93589467777443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898841,2023-09-22T14:48:39.000,2023-09-22T15:25:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10011,359 WEST   24 STREET,WEST   24 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   24 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T15:25:46.000,04 MANHATTAN,1007480005,MANHATTAN,984132,211367,ONLINE,Unspecified,MANHATTAN,40.74683016564044,-74.00042586048032,"{'latitude': '40.74683016564044', 'longitude': '-74.00042586048032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899931,2023-09-22T14:48:26.000,2023-09-22T15:14:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11105,28-19 23 AVENUE,23 AVENUE,28 STREET,29 STREET,28 STREET,29 STREET,ADDRESS,ASTORIA,23 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T15:14:21.000,01 QUEENS,4008450063,QUEENS,1007972,221794,MOBILE,Unspecified,QUEENS,40.77541777256768,-73.91435084075295,"{'latitude': '40.77541777256768', 'longitude': '-73.91435084075295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893381,2023-09-22T14:48:12.000,2023-09-23T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,10453,65 EAST  175 STREET,EAST  175 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-23T00:00:00.000,05 BRONX,2028500067,BRONX,1008893,247913,UNKNOWN,Unspecified,BRONX,40.84710460483617,-73.91092964891654,"{'latitude': '40.84710460483617', 'longitude': '-73.91092964891654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58897326,2023-09-22T14:48:12.000,2023-09-22T14:48:12.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11355,147-18 DELAWARE AVENUE,DELAWARE AVENUE,,,,,ADDRESS,FLUSHING,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-22T00:00:00.000,07 QUEENS,4054050005,QUEENS,1035353,215085,UNKNOWN,Unspecified,QUEENS,40.75688745405456,-73.81554194830437,"{'latitude': '40.75688745405456', 'longitude': '-73.81554194830437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891825,2023-09-22T14:48:11.000,2023-09-22T14:48:11.000,DOB,Department of Buildings,General Construction/Plumbing,Failure to Comply with Vacate Order,,10457,609 EAST  182 STREET,EAST  182 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-22T00:00:00.000,06 BRONX,2030710001,BRONX,1014776,249682,UNKNOWN,Unspecified,BRONX,40.851941604544194,-73.88965793475116,"{'latitude': '40.851941604544194', 'longitude': '-73.88965793475116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896106,2023-09-22T14:48:10.000,2023-09-24T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,10459,1431 LONGFELLOW AVENUE,LONGFELLOW AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-24T00:00:00.000,03 BRONX,2029990035,BRONX,1015337,241869,UNKNOWN,Unspecified,BRONX,40.830495259070744,-73.88766631182453,"{'latitude': '40.830495259070744', 'longitude': '-73.88766631182453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58893017,2023-09-22T14:48:08.000,2023-09-22T14:48:08.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10016,133 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-22T00:00:00.000,06 MANHATTAN,1008840061,MANHATTAN,989210,210016,UNKNOWN,Unspecified,MANHATTAN,40.7431206187187,-73.98210042043412,"{'latitude': '40.7431206187187', 'longitude': '-73.98210042043412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895363,2023-09-22T14:48:06.000,2023-09-27T07:53:01.000,DOT,Department of Transportation,Street Condition,Crash Cushion Defect,Street,11201,HOYT STREET,HOYT STREET,HOYT STREET,LIVINGSTON STREET,HOYT STREET,LIVINGSTON STREET,INTERSECTION,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-27T07:53:05.000,02 BROOKLYN,,BROOKLYN,988205,190528,PHONE,Unspecified,BROOKLYN,40.689631236272874,-73.98573870027596,"{'latitude': '40.689631236272874', 'longitude': '-73.98573870027596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898162,2023-09-22T14:48:01.000,2023-11-14T14:43:16.000,DOE,Department of Education,School Maintenance,Other School Condition,School,10003,345 EAST   15 STREET,EAST   15 STREET,NATHAN D PERLMAN PLACE,1 AVENUE,NATHAN D PERLMAN PLACE,1 AVENUE,ADDRESS,NEW YORK,EAST   15 STREET,Closed,The Department of Education completed the work and corrected the condition.,2023-11-14T14:43:22.000,06 MANHATTAN,1009220008,MANHATTAN,988953,206127,ONLINE,Unspecified,MANHATTAN,40.7324464171464,-73.98303059725197,"{'latitude': '40.7324464171464', 'longitude': '-73.98303059725197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892669,2023-09-22T14:47:34.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11204,1667 71 STREET,71 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,71 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-25T12:32:00.000,11 BROOKLYN,3061700059,BROOKLYN,985104,164314,ONLINE,Unspecified,BROOKLYN,40.61768037463404,-73.99692388826838,"{'latitude': '40.61768037463404', 'longitude': '-73.99692388826838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897010,2023-09-22T14:47:26.000,2023-09-22T22:35:34.000,DHS,Department of Homeless Services,Encampment,N/A,Park/Playground,11213,900 ST MARKS AVENUE,ST MARKS AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-22T22:35:37.000,08 BROOKLYN,3012290028,BROOKLYN,1000161,185127,PHONE,Unspecified,BROOKLYN,40.674793305216035,-73.94263942562581,"{'latitude': '40.674793305216035', 'longitude': '-73.94263942562581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892917,2023-09-22T14:47:26.000,2023-09-22T16:26:00.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,11213,900 ST MARKS AVENUE,ST MARKS AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-22T16:26:05.000,08 BROOKLYN,3012290028,BROOKLYN,1000161,185127,PHONE,Unspecified,BROOKLYN,40.674793305216035,-73.94263942562581,"{'latitude': '40.674793305216035', 'longitude': '-73.94263942562581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893971,2023-09-22T14:47:17.000,2023-09-22T16:44:49.000,NYPD,New York City Police Department,Drug Activity,Use Indoor,Other,10461,1511 WILKINSON AVENUE,WILKINSON AVENUE,EASTCHESTER ROAD,BASSETT AVENUE,EASTCHESTER ROAD,BASSETT AVENUE,ADDRESS,BRONX,WILKINSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T16:44:53.000,11 BRONX,2042190068,BRONX,1027778,250010,PHONE,Unspecified,BRONX,40.85278733955531,-73.84265767543496,"{'latitude': '40.85278733955531', 'longitude': '-73.84265767543496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898644,2023-09-22T14:47:15.000,2023-09-25T10:51:10.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Scale Dealer or Repairer,Business,10310,1402 RICHMOND TERRACE,RICHMOND TERRACE,ELM STREET,NORTH BURGHER AVENUE,ELM STREET,NORTH BURGHER AVENUE,ADDRESS,STATEN ISLAND,RICHMOND TERRACE,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Department of Motor Vehicles. Call (800) 698-2931 or (518) 486-9786. You can also visit dmv.ny.gov.,2023-09-25T10:51:14.000,01 STATEN ISLAND,5001580003,STATEN ISLAND,952205,173144,PHONE,Unspecified,STATEN ISLAND,40.64185893150107,-74.11546808855164,"{'latitude': '40.64185893150107', 'longitude': '-74.11546808855164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895536,2023-09-22T14:47:12.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10461,1544 GILLESPIE AVENUE,GILLESPIE AVENUE,ZULETTE AVENUE,MIDDLETOWN ROAD,ZULETTE AVENUE,MIDDLETOWN ROAD,ADDRESS,BRONX,GILLESPIE AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-25T13:53:19.000,10 BRONX,2053960001,BRONX,1031000,246412,ONLINE,Unspecified,BRONX,40.84289543630503,-73.83103610339097,"{'latitude': '40.84289543630503', 'longitude': '-73.83103610339097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
