unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,taxi_pick_up_location,road_ramp,due_date,vehicle_type
58873444,2023-09-20T06:40:38.000,2023-09-20T08:21:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11369,32-40 91 STREET,91 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,91 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T08:21:53.000,03 QUEENS,4014200001,QUEENS,1018263,215328,MOBILE,Unspecified,QUEENS,40.75763668588008,-73.87722756589582,"{'latitude': '40.75763668588008', 'longitude': '-73.87722756589582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872152,2023-09-20T06:39:05.000,2023-09-20T06:52:50.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11224,2924 NEPTUNE AVENUE,NEPTUNE AVENUE,WEST   29 STREET,WEST   30 STREET,WEST   29 STREET,WEST   30 STREET,ADDRESS,BROOKLYN,NEPTUNE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T06:52:54.000,13 BROOKLYN,3070100003,BROOKLYN,985320,149754,MOBILE,Unspecified,BROOKLYN,40.57771609325513,-73.99614816145295,"{'latitude': '40.57771609325513', 'longitude': '-73.99614816145295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873121,2023-09-20T06:38:48.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-01T22:56:10.000,Unspecified QUEENS,,QUEENS,1011132,210944,ONLINE,Unspecified,QUEENS,40.74562827897181,-73.90298493860112,"{'latitude': '40.74562827897181', 'longitude': '-73.90298493860112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,Mezzanine,,,,,,
58877365,2023-09-20T06:38:32.000,2023-09-20T08:16:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,50-40 JACOBUS STREET,JACOBUS STREET,QUEENS BOULEVARD,51 AVENUE,QUEENS BOULEVARD,51 AVENUE,ADDRESS,ELMHURST,JACOBUS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T08:16:47.000,04 QUEENS,4024500017,QUEENS,1015452,208140,MOBILE,Unspecified,QUEENS,40.73791781651883,-73.88740741522943,"{'latitude': '40.73791781651883', 'longitude': '-73.88740741522943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880009,2023-09-20T06:38:15.000,2023-09-20T08:49:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11413,122-24 MILBURN STREET,MILBURN STREET,122 AVENUE,DEAD END,122 AVENUE,DEAD END,ADDRESS,SPRINGFIELD GARDENS,MILBURN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T08:50:02.000,12 QUEENS,4127020060,QUEENS,1051215,188223,PHONE,Unspecified,QUEENS,40.68305211279475,-73.75855501395829,"{'latitude': '40.68305211279475', 'longitude': '-73.75855501395829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884235,2023-09-20T06:37:28.000,2023-09-20T08:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10461,,,,,HAIGHT AVENUE,MORRIS PARK AVENUE,INTERSECTION,BRONX,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-20T08:00:00.000,11 BRONX,,BRONX,1024906,248825,UNKNOWN,Unspecified,BRONX,40.84954856236909,-73.85304636935012,"{'latitude': '40.84954856236909', 'longitude': '-73.85304636935012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,
58880272,2023-09-20T06:37:11.000,2023-09-20T06:53:17.000,NYPD,New York City Police Department,Graffiti,Police Report Not Requested,Store/Commercial,10314,141 EAST SERVICE ROAD,EAST SERVICE ROAD,GLEN STREET,W SHORE EXPRESSWAY EXIT    7 NB,GLEN STREET,W SHORE EXPRESSWAY EXIT    7 NB,ADDRESS,STATEN ISLAND,EAST SERVICE ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T06:53:24.000,02 STATEN ISLAND,5026380060,STATEN ISLAND,930764,153845,ONLINE,Unspecified,STATEN ISLAND,40.58878377001752,-74.19257359518079,"{'latitude': '40.58878377001752', 'longitude': '-74.19257359518079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872878,2023-09-20T06:36:53.000,2023-10-02T09:58:46.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11372,37-21 91 STREET,91 STREET,37 AVENUE,ELMHURST AVENUE,37 AVENUE,ELMHURST AVENUE,ADDRESS,JACKSON HEIGHTS,91 STREET,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-02T09:58:50.000,03 QUEENS,4014790069,QUEENS,1018657,212544,PHONE,Unspecified,QUEENS,40.749993795761306,-73.87581964152653,"{'latitude': '40.749993795761306', 'longitude': '-73.87581964152653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872371,2023-09-20T06:36:25.000,2023-09-20T07:06:39.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,180 MYRTLE AVENUE,MYRTLE AVENUE,HUDSON WALK,NAVY WALK,HUDSON WALK,NAVY WALK,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T07:06:43.000,02 BROOKLYN,3020617502,BROOKLYN,989559,191953,MOBILE,Unspecified,BROOKLYN,40.69354182375344,-73.9808552006961,"{'latitude': '40.69354182375344', 'longitude': '-73.9808552006961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870832,2023-09-20T06:35:43.000,2023-09-20T06:42:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11223,424 AVENUE W,AVENUE W,EAST    3 STREET,EAST    4 STREET,EAST    3 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,AVENUE W,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T06:42:14.000,15 BROOKLYN,3071790007,BROOKLYN,993333,155333,PHONE,Unspecified,BROOKLYN,40.59302474971594,-73.9672950737263,"{'latitude': '40.59302474971594', 'longitude': '-73.9672950737263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874343,2023-09-20T06:35:16.000,2023-09-26T07:47:23.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11372,78 STREET,78 STREET,78 STREET,ROOSEVELT AVENUE,78 STREET,ROOSEVELT AVENUE,INTERSECTION,,,Closed,"The Department of Transportation inspected the condition and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If the condition still exists, a summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2023-09-26T07:47:26.000,03 QUEENS,,QUEENS,1015381,211538,ONLINE,Unspecified,QUEENS,40.74724472150323,-73.88764789199443,"{'latitude': '40.74724472150323', 'longitude': '-73.88764789199443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871385,2023-09-20T06:34:44.000,2023-10-05T05:03:09.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10467,718 EAST  218 STREET,EAST  218 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-05T00:00:00.000,12 BRONX,2046650067,BRONX,1022300,260869,PHONE,Unspecified,BRONX,40.882617258674294,-73.86239751659953,"{'latitude': '40.882617258674294', 'longitude': '-73.86239751659953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875333,2023-09-20T06:34:44.000,2023-10-05T05:03:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10467,718 EAST  218 STREET,EAST  218 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-05T00:00:00.000,12 BRONX,2046650067,BRONX,1022300,260869,PHONE,Unspecified,BRONX,40.882617258674294,-73.86239751659953,"{'latitude': '40.882617258674294', 'longitude': '-73.86239751659953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878917,2023-09-20T06:34:44.000,2023-09-20T09:35:34.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Hours of Operation,Park,10003,297 2 AVENUE,2 AVENUE,EAST   15 STREET,EAST   17 STREET,EAST   15 STREET,EAST   17 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-20T09:35:38.000,06 MANHATTAN,1008970040,MANHATTAN,988769,206723,PHONE,Unspecified,MANHATTAN,40.73408238651555,-73.98369410722287,"{'latitude': '40.73408238651555', 'longitude': '-73.98369410722287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876172,2023-09-20T06:34:22.000,2023-09-20T07:05:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11365,61-49 188 STREET,188 STREET,HORACE HARDING EXPRESSWAY,64 AVENUE,HORACE HARDING EXPRESSWAY,64 AVENUE,ADDRESS,FRESH MEADOWS,188 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T07:05:58.000,08 QUEENS,4071170004,QUEENS,1043618,208729,MOBILE,Unspecified,QUEENS,40.73939025280154,-73.78576536386267,"{'latitude': '40.73939025280154', 'longitude': '-73.78576536386267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877111,2023-09-20T06:34:11.000,2023-09-28T16:38:12.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10452,EDWARD L GRANT HIGHWAY,EDWARD L GRANT HIGHWAY,EDWARD L GRANT HIGHWAY,PLIMPTON AVENUE,EDWARD L GRANT HIGHWAY,PLIMPTON AVENUE,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-23T13:10:17.000,04 BRONX,,BRONX,1005605,246324,ONLINE,Unspecified,BRONX,40.84275183202696,-73.92281894219362,"{'latitude': '40.84275183202696', 'longitude': '-73.92281894219362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875623,2023-09-20T06:34:01.000,2023-09-20T14:21:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10461,2401 FRISBY AVENUE,FRISBY AVENUE,ZEREGA AVENUE,ROWLAND STREET,ZEREGA AVENUE,ROWLAND STREET,ADDRESS,BRONX,FRISBY AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T14:21:16.000,10 BRONX,2039770001,BRONX,1026215,244683,MOBILE,Unspecified,BRONX,40.83817387850537,-73.8483408375805,"{'latitude': '40.83817387850537', 'longitude': '-73.8483408375805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873729,2023-09-20T06:34:00.000,2023-09-20T06:46:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11102,3-04 27 AVENUE,27 AVENUE,3 STREET,4 STREET,3 STREET,4 STREET,ADDRESS,ASTORIA,27 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T06:46:44.000,01 QUEENS,4004900101,QUEENS,1002470,221625,ONLINE,Unspecified,QUEENS,40.77496696541085,-73.93421646508578,"{'latitude': '40.77496696541085', 'longitude': '-73.93421646508578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871151,2023-09-20T06:33:53.000,2023-09-20T06:58:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,135 EAST   17 STREET,EAST   17 STREET,IRVING PLACE,3 AVENUE,IRVING PLACE,3 AVENUE,ADDRESS,NEW YORK,EAST   17 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T06:58:43.000,06 MANHATTAN,1008730028,MANHATTAN,987867,207312,ONLINE,Unspecified,MANHATTAN,40.73569946119071,-73.98694847413354,"{'latitude': '40.73569946119071', 'longitude': '-73.98694847413354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873230,2023-09-20T06:33:44.000,2023-09-20T08:01:57.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11201,27 CADMAN PLAZA WEST,CADMAN PLAZA WEST,ELIZABETH PLACE,FRONT STREET,ELIZABETH PLACE,FRONT STREET,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,Closed,N/A,2023-09-20T08:02:00.000,02 BROOKLYN,3000350001,BROOKLYN,986087,195206,ONLINE,Unspecified,BROOKLYN,40.702471952598245,-73.99337470199114,"{'latitude': '40.702471952598245', 'longitude': '-73.99337470199114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878380,2023-09-20T06:33:43.000,2023-09-20T12:10:37.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11205,467 FLUSHING AVENUE,FLUSHING AVENUE,BEDFORD AVENUE,SPENCER STREET,BEDFORD AVENUE,SPENCER STREET,ADDRESS,BROOKLYN,FLUSHING AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-20T12:10:41.000,01 BROOKLYN,3022630083,BROOKLYN,996350,193967,MOBILE,Unspecified,BROOKLYN,40.699063105763585,-73.95636254210213,"{'latitude': '40.699063105763585', 'longitude': '-73.95636254210213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880126,2023-09-20T06:33:07.000,2023-09-20T06:55:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229,1902 AVENUE T,AVENUE T,EAST   19 STREET,OCEAN AVENUE,EAST   19 STREET,OCEAN AVENUE,ADDRESS,BROOKLYN,AVENUE T,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T06:55:52.000,15 BROOKLYN,3073240001,BROOKLYN,997346,158430,MOBILE,Unspecified,BROOKLYN,40.601520367271426,-73.95283956580492,"{'latitude': '40.601520367271426', 'longitude': '-73.95283956580492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877195,2023-09-20T06:33:05.000,2023-09-23T13:53:39.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11237,321 STOCKHOLM STREET,STOCKHOLM STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,STOCKHOLM STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-22T03:54:18.000,04 BROOKLYN,3032480042,BROOKLYN,1006691,195519,ONLINE,Unspecified,BROOKLYN,40.703302799002515,-73.91906358920771,"{'latitude': '40.703302799002515', 'longitude': '-73.91906358920771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871892,2023-09-20T06:33:01.000,2023-09-20T06:57:55.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11368,97-11 37 AVENUE,37 AVENUE,97 STREET,98 STREET,97 STREET,98 STREET,ADDRESS,CORONA,37 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T06:57:59.000,03 QUEENS,4017380032,QUEENS,1020335,213224,MOBILE,Unspecified,QUEENS,40.75185353351172,-73.86975983127296,"{'latitude': '40.75185353351172', 'longitude': '-73.86975983127296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878942,2023-09-20T06:32:36.000,2023-09-20T06:49:06.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10463,3036 JOHNSON AVENUE,JOHNSON AVENUE,WEST  230 STREET,WEST  231 STREET,WEST  230 STREET,WEST  231 STREET,ADDRESS,BRONX,JOHNSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T06:49:09.000,08 BRONX,2057380374,BRONX,1008796,260492,ONLINE,Ewen Park,BRONX,40.88163040262322,-73.9112341757852,"{'latitude': '40.88163040262322', 'longitude': '-73.9112341757852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872814,2023-09-20T06:31:08.000,2023-09-21T02:40:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10473,2143 QUIMBY AVENUE,QUIMBY AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,ADDRESS,BRONX,QUIMBY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T02:40:08.000,09 BRONX,2036880066,BRONX,1025380,240232,MOBILE,Unspecified,BRONX,40.825961108984465,-73.85138576533971,"{'latitude': '40.825961108984465', 'longitude': '-73.85138576533971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
