unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_company_borough,road_ramp
58832091,2023-09-17T01:02:38.000,2023-09-17T01:28:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,7221 6 AVENUE,6 AVENUE,73 STREET,73 STREET,73 STREET,73 STREET,ADDRESS,BROOKLYN,6 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:29:04.000,10 BROOKLYN,,BROOKLYN,978820,168729,PHONE,Unspecified,BROOKLYN,40.62979700274906,-74.01956243487419,"{'latitude': '40.62979700274906', 'longitude': '-74.01956243487419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828813,2023-09-17T01:02:37.000,2023-09-18T09:59:21.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10466,EAST  225 STREET,EAST  225 STREET,EAST  225 STREET,WHITE PLAINS ROAD,EAST  225 STREET,WHITE PLAINS ROAD,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T09:57:37.000,12 BRONX,,BRONX,1022835,262759,PHONE,Unspecified,BRONX,40.88780238727701,-73.86045187899009,"{'latitude': '40.88780238727701', 'longitude': '-73.86045187899009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58835273,2023-09-17T01:02:34.000,2023-09-17T05:40:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,91-46 81 STREET,81 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,WOODHAVEN,81 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T05:40:24.000,09 QUEENS,4089600031,QUEENS,1023129,189239,MOBILE,Unspecified,QUEENS,40.686008721066,-73.85981411260335,"{'latitude': '40.686008721066', 'longitude': '-73.85981411260335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58831236,2023-09-17T01:02:28.000,2023-09-17T16:24:23.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11418,84-10 101 STREET,101 STREET,PARK LANE SOUTH,85 ROAD,PARK LANE SOUTH,85 ROAD,ADDRESS,RICHMOND HILL,101 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T16:24:27.000,09 QUEENS,4091777501,QUEENS,1026374,193698,ONLINE,Unspecified,QUEENS,40.69823277919532,-73.84808576624488,"{'latitude': '40.69823277919532', 'longitude': '-73.84808576624488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828889,2023-09-17T01:02:27.000,2023-09-19T11:55:29.000,DSNY,Department of Sanitation,Obstruction,Sign,Street,11385,69 STREET,69 STREET,69 STREET,COOPER AVENUE,69 STREET,COOPER AVENUE,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T09:49:45.000,05 QUEENS,,QUEENS,1016844,194641,ONLINE,Unspecified,QUEENS,40.700861323692955,-73.88244974915018,"{'latitude': '40.700861323692955', 'longitude': '-73.88244974915018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58831356,2023-09-17T01:02:25.000,2023-09-17T03:43:29.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11237,476 JEFFERSON STREET,JEFFERSON STREET,SCOTT AVENUE,CYPRESS AVENUE,SCOTT AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,JEFFERSON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T03:43:36.000,04 BROOKLYN,3031780020,BROOKLYN,1005911,197483,MOBILE,Unspecified,BROOKLYN,40.70869545749204,-73.92187044219384,"{'latitude': '40.70869545749204', 'longitude': '-73.92187044219384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58829578,2023-09-17T01:02:17.000,2023-09-17T01:26:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,EAST  165 STREET,EAST  165 STREET,EAST  165 STREET,INTERVALE AVENUE,EAST  165 STREET,INTERVALE AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:26:21.000,02 BRONX,,BRONX,1012796,239444,PHONE,Unspecified,BRONX,40.82384790855236,-73.89685859072819,"{'latitude': '40.82384790855236', 'longitude': '-73.89685859072819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58835322,2023-09-17T01:01:54.000,2023-09-17T02:28:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,35-12 103 STREET,103 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,CORONA,103 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T02:28:44.000,03 QUEENS,,QUEENS,1021641,214190,ONLINE,Unspecified,QUEENS,40.754499529300816,-73.86504077261479,"{'latitude': '40.754499529300816', 'longitude': '-73.86504077261479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58831964,2023-09-17T01:01:48.000,2023-09-17T01:58:53.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10454,800 EAST  132 STREET,EAST  132 STREET,WALNUT AVENUE,LOCUST AVENUE,WALNUT AVENUE,LOCUST AVENUE,ADDRESS,BRONX,EAST  132 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:58:57.000,01 BRONX,2025830030,BRONX,1008645,230440,MOBILE,Unspecified,BRONX,40.79914688513406,-73.91188955136633,"{'latitude': '40.79914688513406', 'longitude': '-73.91188955136633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58835028,2023-09-17T01:01:45.000,2023-09-17T01:25:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,116 AVENUE C,AVENUE C,EAST    7 STREET,EAST    8 STREET,EAST    7 STREET,EAST    8 STREET,ADDRESS,NEW YORK,AVENUE C,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:25:08.000,03 MANHATTAN,1003770002,MANHATTAN,990179,203199,ONLINE,Unspecified,MANHATTAN,40.724409035026966,-73.97860951410591,"{'latitude': '40.724409035026966', 'longitude': '-73.97860951410591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828681,2023-09-17T01:01:43.000,2023-09-17T04:27:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,104-64 128 STREET,128 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,128 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T04:27:33.000,10 QUEENS,4095810038,QUEENS,1035040,190188,MOBILE,Unspecified,QUEENS,40.68855316839335,-73.81685961403421,"{'latitude': '40.68855316839335', 'longitude': '-73.81685961403421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58832238,2023-09-17T01:01:42.000,2023-09-17T01:34:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,120-16 135 STREET,135 STREET,120 AVENUE,ROCKAWAY BOULEVARD,120 AVENUE,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,135 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:35:01.000,10 QUEENS,4117010025,QUEENS,1038717,185406,ONLINE,Unspecified,QUEENS,40.675405834797544,-73.80363965231098,"{'latitude': '40.675405834797544', 'longitude': '-73.80363965231098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58833744,2023-09-17T01:01:29.000,2023-09-17T01:26:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,1636 CROTONA PARK EAST,CROTONA PARK EAST,SUBURBAN PLACE,EAST  173 STREET,SUBURBAN PLACE,EAST  173 STREET,ADDRESS,BRONX,CROTONA PARK EAST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:26:14.000,03 BRONX,,BRONX,1014456,244160,ONLINE,Unspecified,BRONX,40.836786445960364,-73.89083950856899,"{'latitude': '40.836786445960364', 'longitude': '-73.89083950856899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58834716,2023-09-17T01:01:23.000,2023-09-17T02:08:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,1393 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T02:08:37.000,04 BROOKLYN,3032010037,BROOKLYN,1006496,196975,MOBILE,Unspecified,BROOKLYN,40.70729966674657,-73.91976207181666,"{'latitude': '40.70729966674657', 'longitude': '-73.91976207181666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58828586,2023-09-17T01:01:22.000,2023-09-17T05:40:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421,91-46 81 STREET,81 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,WOODHAVEN,81 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T05:40:10.000,09 QUEENS,4089600031,QUEENS,1023129,189239,MOBILE,Unspecified,QUEENS,40.686008721066,-73.85981411260335,"{'latitude': '40.686008721066', 'longitude': '-73.85981411260335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58829969,2023-09-17T01:01:21.000,2023-09-17T02:29:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,1889 HARRISON AVENUE,HARRISON AVENUE,KINGSLAND PLACE,WEST BURNSIDE AVENUE,KINGSLAND PLACE,WEST BURNSIDE AVENUE,ADDRESS,BRONX,HARRISON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T02:29:40.000,05 BRONX,2028680170,BRONX,1008678,249853,PHONE,Unspecified,BRONX,40.8524299257652,-73.91169968215536,"{'latitude': '40.8524299257652', 'longitude': '-73.91169968215536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58832943,2023-09-17T01:01:16.000,2023-09-18T12:57:36.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Left in Front of Other Residence,Street,11356,3-24 JULIUS ROAD,JULIUS ROAD,POWELLS COVE BOULEVARD,PEARL ROAD,POWELLS COVE BOULEVARD,PEARL ROAD,ADDRESS,COLLEGE POINT,JULIUS ROAD,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T12:57:40.000,07 QUEENS,4039307501,QUEENS,1028607,228321,ONLINE,Unspecified,QUEENS,40.79325315545307,-73.8398044399345,"{'latitude': '40.79325315545307', 'longitude': '-73.8398044399345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58831965,2023-09-17T01:01:14.000,2023-09-17T01:19:48.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10035,25 CENTRAL ROAD,CENTRAL ROAD,REILLY BOULEVARD,BEND,REILLY BOULEVARD,BEND,ADDRESS,NEW YORK,CENTRAL ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:19:51.000,11 MANHATTAN,1018190203,MANHATTAN,1006125,228643,MOBILE,Unspecified,MANHATTAN,40.7942212081307,-73.92099719649754,"{'latitude': '40.7942212081307', 'longitude': '-73.92099719649754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58835023,2023-09-17T01:01:08.000,2023-09-17T01:14:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11218,1118 CORTELYOU ROAD,CORTELYOU ROAD,STRATFORD ROAD,WESTMINSTER ROAD,STRATFORD ROAD,WESTMINSTER ROAD,ADDRESS,BROOKLYN,CORTELYOU ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T01:14:33.000,14 BROOKLYN,3051540009,BROOKLYN,993223,172357,ONLINE,Unspecified,BROOKLYN,40.63975221090946,-73.9676685232978,"{'latitude': '40.63975221090946', 'longitude': '-73.9676685232978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58834071,2023-09-17T01:01:08.000,2023-09-17T03:57:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,511 MILLER AVENUE,MILLER AVENUE,BLAKE AVENUE,DUMONT AVENUE,BLAKE AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,MILLER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T03:57:37.000,05 BROOKLYN,,BROOKLYN,1014758,182676,MOBILE,Unspecified,BROOKLYN,40.66802759411726,-73.89002707368032,"{'latitude': '40.66802759411726', 'longitude': '-73.89002707368032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58831226,2023-09-17T01:00:58.000,2023-09-17T02:21:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11429,215-16 111 AVENUE,111 AVENUE,215 STREET,216 STREET,215 STREET,216 STREET,ADDRESS,QUEENS VILLAGE,111 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T02:21:35.000,13 QUEENS,4111430065,QUEENS,1055832,197051,PHONE,Unspecified,QUEENS,40.70724668588631,-73.74181451392955,"{'latitude': '40.70724668588631', 'longitude': '-73.74181451392955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58827067,2023-09-17T01:00:46.000,2023-09-17T01:49:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,CROES AVENUE,CROES AVENUE,NYCTA SUBWAY,EAST  172 STREET,NYCTA SUBWAY,EAST  172 STREET,BLOCKFACE,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T01:49:07.000,Unspecified BRONX,,BRONX,,,ONLINE,Unspecified,BRONX,,,,,,,,,,
58834923,2023-09-17T01:00:42.000,2023-09-17T01:42:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,314 SCHOLES STREET,SCHOLES STREET,WATERBURY STREET,BOGART STREET,WATERBURY STREET,BOGART STREET,ADDRESS,BROOKLYN,SCHOLES STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T01:42:28.000,01 BROOKLYN,3030470015,BROOKLYN,1002045,197773,ONLINE,Unspecified,BROOKLYN,40.709500058355616,-73.93581403429589,"{'latitude': '40.709500058355616', 'longitude': '-73.93581403429589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58836629,2023-09-17T01:00:41.000,2023-09-17T02:50:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1121 MORRISON AVENUE,MORRISON AVENUE,WATSON AVENUE,HARROD PLACE,WATSON AVENUE,HARROD PLACE,ADDRESS,BRONX,MORRISON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T02:50:08.000,09 BRONX,2037440034,BRONX,1019105,240689,MOBILE,Unspecified,BRONX,40.82724243354069,-73.87405669347525,"{'latitude': '40.82724243354069', 'longitude': '-73.87405669347525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58831368,2023-09-17T01:00:35.000,2023-09-17T05:07:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,191 TROUTMAN STREET,TROUTMAN STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,TROUTMAN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T05:07:24.000,04 BROOKLYN,3031730041,BROOKLYN,1004198,194786,PHONE,Unspecified,BROOKLYN,40.70129685776318,-73.9280570877141,"{'latitude': '40.70129685776318', 'longitude': '-73.9280570877141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58830872,2023-09-17T01:00:35.000,2023-09-17T01:35:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,120-16 135 STREET,135 STREET,120 AVENUE,ROCKAWAY BOULEVARD,120 AVENUE,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,135 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:35:23.000,10 QUEENS,4117010025,QUEENS,1038717,185406,ONLINE,Unspecified,QUEENS,40.675405834797544,-73.80363965231098,"{'latitude': '40.675405834797544', 'longitude': '-73.80363965231098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58826657,2023-09-17T01:00:26.000,2023-09-17T01:18:25.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11220,839 61 STREET,61 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,61 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:18:28.000,12 BROOKLYN,3057140057,BROOKLYN,981689,170390,ONLINE,Unspecified,BROOKLYN,40.63435739015564,-74.00922703849471,"{'latitude': '40.63435739015564', 'longitude': '-74.00922703849471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58835341,2023-09-17T01:00:23.000,2023-09-17T03:11:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1160 GERARD AVENUE,GERARD AVENUE,MCCLELLAN STREET,EAST  167 STREET,MCCLELLAN STREET,EAST  167 STREET,ADDRESS,BRONX,GERARD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T03:12:01.000,04 BRONX,2024790001,BRONX,1006137,243266,MOBILE,Unspecified,BRONX,40.83435721112315,-73.92090617270485,"{'latitude': '40.83435721112315', 'longitude': '-73.92090617270485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
