unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
59435630,2023-09-29T13:45:23.000,2023-10-08T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10456,1310 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST  169 STREET,MARCY PLACE,EAST  169 STREET,MARCY PLACE,ADDRESS,BRONX,SHERIDAN AVENUE,Closed,2023-10-08T00:00:00.000,04 BRONX,2028300005,BRONX,1007957,244042,PHONE,Unspecified,BRONX,40.836482407851925,-73.91432643558511,"{'latitude': '40.836482407851925', 'longitude': '-73.91432643558511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59003584,2023-09-29T13:45:21.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11233,414 STUYVESANT AVENUE,STUYVESANT AVENUE,BAINBRIDGE STREET,CHAUNCEY STREET,BAINBRIDGE STREET,CHAUNCEY STREET,ADDRESS,BROOKLYN,STUYVESANT AVENUE,In Progress,2023-10-17T15:06:42.000,03 BROOKLYN,,BROOKLYN,1003230,187189,UNKNOWN,Unspecified,BROOKLYN,40.6804469794659,-73.93156960383325,"{'latitude': '40.6804469794659', 'longitude': '-73.93156960383325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",,,,,,,
59456675,2023-09-29T13:45:20.000,2023-10-08T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10456,1310 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST  169 STREET,MARCY PLACE,EAST  169 STREET,MARCY PLACE,ADDRESS,BRONX,SHERIDAN AVENUE,Closed,2023-10-08T00:00:00.000,04 BRONX,2028300005,BRONX,1007957,244042,PHONE,Unspecified,BRONX,40.836482407851925,-73.91432643558511,"{'latitude': '40.836482407851925', 'longitude': '-73.91432643558511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58961418,2023-09-29T13:45:20.000,2023-10-16T07:59:48.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385,1881 STARR STREET,STARR STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,2023-10-16T00:00:00.000,05 QUEENS,4033950016,QUEENS,1007198,198305,ONLINE,Unspecified,QUEENS,40.71094840722109,-73.91722553340122,"{'latitude': '40.71094840722109', 'longitude': '-73.91722553340122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
59453374,2023-09-29T13:45:16.000,2023-09-29T21:25:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11236,9019 SCHENCK STREET,SCHENCK STREET,SKIDMORE PLACE,EAST   91 STREET,SKIDMORE PLACE,EAST   91 STREET,ADDRESS,BROOKLYN,SCHENCK STREET,Closed,2023-09-29T21:25:00.000,18 BROOKLYN,3083210024,BROOKLYN,1014334,168363,PHONE,Unspecified,BROOKLYN,40.62874299116976,-73.8916193109344,"{'latitude': '40.62874299116976', 'longitude': '-73.8916193109344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460830,2023-09-29T13:45:13.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,11233,221 BAINBRIDGE STREET,BAINBRIDGE STREET,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,BAINBRIDGE STREET,Closed,2023-09-30T00:00:00.000,03 BROOKLYN,,BROOKLYN,1004214,187510,ONLINE,Unspecified,BROOKLYN,40.68132588668723,-73.92802094577448,"{'latitude': '40.68132588668723', 'longitude': '-73.92802094577448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59452226,2023-09-29T13:45:05.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,11219,1472 43 STREET,43 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,43 STREET,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58966559,2023-09-29T13:45:05.000,2023-10-02T09:33:46.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10460,1695 BOONE AVENUE,BOONE AVENUE,EAST  173 STREET,EAST  174 STREET,EAST  173 STREET,EAST  174 STREET,ADDRESS,BRONX,BOONE AVENUE,Closed,2023-10-01T07:32:00.000,03 BRONX,2030100033,BRONX,1016346,243465,ONLINE,Unspecified,BRONX,40.834872206904386,-73.88401263178847,"{'latitude': '40.834872206904386', 'longitude': '-73.88401263178847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation cleaned the location.,,,,,,,
59434920,2023-09-29T13:45:04.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11219,1472 43 STREET,43 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,43 STREET,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59448748,2023-09-29T13:45:04.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,11219,1472 43 STREET,43 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,43 STREET,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59450175,2023-09-29T13:45:03.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11219,1472 43 STREET,43 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,43 STREET,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442546,2023-09-29T13:45:00.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11219,1472 43 STREET,43 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,43 STREET,Closed,2023-10-03T00:00:00.000,12 BROOKLYN,,BROOKLYN,988423,171049,PHONE,Unspecified,BROOKLYN,40.63616559226728,-73.98496467196809,"{'latitude': '40.63616559226728', 'longitude': '-73.98496467196809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58964036,2023-09-29T13:45:00.000,2023-09-29T16:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11226,,,,,ALBEMARLE ROAD,OCEAN AVENUE,INTERSECTION,BROOKLYN,,Closed,2023-09-29T16:10:00.000,14 BROOKLYN,,BROOKLYN,995219,175087,UNKNOWN,Unspecified,BROOKLYN,40.64724322589319,-73.96047210641119,"{'latitude': '40.64724322589319', 'longitude': '-73.96047210641119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,,
58964635,2023-09-29T13:44:59.000,2023-10-03T20:23:20.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10027,162 WEST  122 STREET,WEST  122 STREET,,,,,ADDRESS,NEW YORK,,Closed,2023-10-03T00:00:00.000,10 MANHATTAN,1019067501,MANHATTAN,998493,233121,PHONE,Unspecified,MANHATTAN,40.80652768931101,-73.94855109073458,"{'latitude': '40.80652768931101', 'longitude': '-73.94855109073458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58959706,2023-09-29T13:44:47.000,2023-10-01T09:04:36.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,370 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-01T00:00:00.000,12 MANHATTAN,1021420178,MANHATTAN,1000949,248059,ONLINE,Unspecified,MANHATTAN,40.84752392884855,-73.9396422906956,"{'latitude': '40.84752392884855', 'longitude': '-73.9396422906956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,,,,,,
58967882,2023-09-29T13:44:46.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10034,2 SEAMAN AVENUE,SEAMAN AVENUE,,,,,ADDRESS,NEW YORK,,Open,2023-09-29T00:00:00.000,12 MANHATTAN,1022470056,MANHATTAN,1004197,254915,PHONE,Unspecified,MANHATTAN,40.8663348510651,-73.92788215861218,"{'latitude': '40.8663348510651', 'longitude': '-73.92788215861218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,,
59459919,2023-09-29T13:44:41.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10027,162 WEST  122 STREET,WEST  122 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  122 STREET,Closed,2023-10-03T00:00:00.000,10 MANHATTAN,,MANHATTAN,998493,233121,PHONE,Unspecified,MANHATTAN,40.80652768931101,-73.94855109073458,"{'latitude': '40.80652768931101', 'longitude': '-73.94855109073458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456221,2023-09-29T13:44:37.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10032,575 WEST  172 STREET,WEST  172 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  172 STREET,Closed,2023-10-03T00:00:00.000,12 MANHATTAN,1021290001,MANHATTAN,1001585,246501,ONLINE,Unspecified,MANHATTAN,40.84324645178813,-73.93734752863537,"{'latitude': '40.84324645178813', 'longitude': '-73.93734752863537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442591,2023-09-29T13:44:36.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10032,575 WEST  172 STREET,WEST  172 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  172 STREET,Closed,2023-10-03T00:00:00.000,12 MANHATTAN,1021290001,MANHATTAN,1001585,246501,ONLINE,Unspecified,MANHATTAN,40.84324645178813,-73.93734752863537,"{'latitude': '40.84324645178813', 'longitude': '-73.93734752863537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59446420,2023-09-29T13:44:28.000,2023-09-29T17:50:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,10456,597 EAST  164 STREET,EAST  164 STREET,BOSTON ROAD,CAULDWELL AVENUE,BOSTON ROAD,CAULDWELL AVENUE,ADDRESS,BRONX,EAST  164 STREET,Closed,2023-09-29T17:50:00.000,03 BRONX,,BRONX,1010111,239828,PHONE,Unspecified,BRONX,40.82491014813409,-73.90655845109991,"{'latitude': '40.82491014813409', 'longitude': '-73.90655845109991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58959096,2023-09-29T13:44:00.000,2023-09-30T00:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11204,1950 52 STREET,52 STREET,19 AVE,20 AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T00:35:00.000,12 BROOKLYN,3054750027,BROOKLYN,990000,166810,ONLINE,Unspecified,BROOKLYN,40.62452954940534,-73.97928634929245,"{'latitude': '40.62452954940534', 'longitude': '-73.97928634929245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58966921,2023-09-29T13:44:00.000,2023-09-30T18:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11374,,,,,66 AVENUE,BOOTH STREET,INTERSECTION,QUEENS,,Closed,2023-09-30T18:15:00.000,06 QUEENS,,QUEENS,1023923,203928,PHONE,Unspecified,QUEENS,40.72632298360408,-73.85686465023193,"{'latitude': '40.72632298360408', 'longitude': '-73.85686465023193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,,,,,,
58955914,2023-09-29T13:44:00.000,2023-09-29T14:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11215,208 GARFIELD PLACE,GARFIELD PLACE,7 AVE,POLHEMUS PL,,,ADDRESS,BROOKLYN,,Closed,2023-09-29T14:30:00.000,06 BROOKLYN,3010740003,BROOKLYN,990676,184178,ONLINE,Unspecified,BROOKLYN,40.67220047991379,-73.97683459874061,"{'latitude': '40.67220047991379', 'longitude': '-73.97683459874061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58959454,2023-09-29T13:44:00.000,2023-09-29T16:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,CROSS ISL PKWY ET,UTOPIA PKWY,INTERSECTION,,,Closed,2023-09-29T16:20:00.000,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,,
58966843,2023-09-29T13:44:00.000,2023-09-30T02:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11235,236 NEPTUNE AVENUE,NEPTUNE AVENUE,BRIGHTON 7 ST,BRIGHTON 6 ST,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T02:30:00.000,13 BROOKLYN,3086660662,BROOKLYN,994785,151134,PHONE,Unspecified,BROOKLYN,40.58149772561243,-73.96207344109642,"{'latitude': '40.58149772561243', 'longitude': '-73.96207344109642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
58959182,2023-09-29T13:44:00.000,2023-10-01T13:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11420,109-33 133 STREET,133 STREET,109 AVE,111 AVE,,,ADDRESS,SOUTH OZONE PARK,,Closed,2023-10-01T13:35:00.000,10 QUEENS,4116130068,QUEENS,1036760,189132,PHONE,Unspecified,QUEENS,40.68564465982489,-73.81066582609438,"{'latitude': '40.68564465982489', 'longitude': '-73.81066582609438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,,
58960481,2023-09-29T13:44:00.000,2023-10-07T09:00:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11423,92-29 195 PLACE,195 PLACE,BEND,SAGAMORE AVE,,,ADDRESS,HOLLIS,,Closed,2023-10-07T09:00:00.000,12 QUEENS,4108240001,QUEENS,1049519,199071,ONLINE,Unspecified,QUEENS,40.71283990638524,-73.76456485646578,"{'latitude': '40.71283990638524', 'longitude': '-73.76456485646578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,,
58957347,2023-09-29T13:44:00.000,2023-10-02T13:47:00.000,DEP,Department of Environmental Protection,Sewer,RAIN GARDEN STRUCTURE (GIRGS),,11217,103 6 AVENUE,6 AVENUE,PROSPECT PL,PARK PL,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T13:47:00.000,06 BROOKLYN,3009390007,BROOKLYN,991052,186687,ONLINE,Unspecified,BROOKLYN,40.67908683834631,-73.97547660589176,"{'latitude': '40.67908683834631', 'longitude': '-73.97547660589176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,,
58965272,2023-09-29T13:44:00.000,2023-09-30T01:43:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11435,148-05 JAMAICA AVENUE,JAMAICA AVENUE,148 ST,148 ST,,,ADDRESS,JAMAICA,,Closed,2023-09-30T01:43:00.000,12 QUEENS,4096780106,QUEENS,1037874,195016,PHONE,Unspecified,QUEENS,40.70178815941494,-73.80660227291759,"{'latitude': '40.70178815941494', 'longitude': '-73.80660227291759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
