unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,road_ramp,due_date,taxi_pick_up_location
58863383,2023-09-19T13:37:48.000,2023-09-19T14:50:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,270 SENATOR STREET,SENATOR STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T14:06:29.000,10 BROOKLYN,3058530035,BROOKLYN,977030,171489,MOBILE,Unspecified,BROOKLYN,40.637371338881,-74.0260141459174,"{'latitude': '40.637371338881', 'longitude': '-74.0260141459174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,SENATOR STREET,,,,,,,
58855390,2023-09-19T13:37:35.000,2023-09-22T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,86 CLINTON STREET,CLINTON STREET,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-09-25T08:32:34.000,03 MANHATTAN,1003480044,MANHATTAN,988326,201090,UNKNOWN,Unspecified,MANHATTAN,40.71862138719873,-73.98529599445743,"{'latitude': '40.71862138719873', 'longitude': '-73.98529599445743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,N/A,,,2023-10-19T13:37:35.000,
58866933,2023-09-19T13:37:22.000,2023-09-25T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,15 CLINTON STREET,CLINTON STREET,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-09-26T06:31:53.000,03 MANHATTAN,1003500023,MANHATTAN,988639,201900,UNKNOWN,Unspecified,MANHATTAN,40.72084449238204,-73.9841663314352,"{'latitude': '40.72084449238204', 'longitude': '-73.9841663314352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,N/A,,,2023-10-19T13:37:22.000,
58864715,2023-09-19T13:37:21.000,2023-09-20T15:39:55.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11385,76 AVENUE,76 AVENUE,INTERSECTION,,Closed,The Department of Sanitation removed the items.,2023-09-20T10:41:07.000,05 QUEENS,,QUEENS,1022432,197023,MOBILE,Unspecified,QUEENS,40.70737699885929,-73.86228315375102,"{'latitude': '40.70737699885929', 'longitude': '-73.86228315375102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",76 AVENUE,88 STREET,76 AVENUE,88 STREET,,,,,,,,
58857429,2023-09-19T13:37:05.000,2023-09-19T14:33:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11231,501 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T14:33:05.000,06 BROOKLYN,3004310043,BROOKLYN,987287,186931,MOBILE,Unspecified,BROOKLYN,40.67975865545648,-73.98905052963605,"{'latitude': '40.67975865545648', 'longitude': '-73.98905052963605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOND STREET,GOWANUS CANAL SHORELINE,BOND STREET,GOWANUS CANAL SHORELINE,UNION STREET,,,,,,,
58860748,2023-09-19T13:37:01.000,2023-09-19T14:27:14.000,NYPD,New York City Police Department,Panhandling,N/A,Subway,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T14:27:20.000,Unspecified MANHATTAN,,MANHATTAN,993222,217111,MOBILE,Unspecified,MANHATTAN,40.76259143385775,-73.96761250447102,"{'latitude': '40.76259143385775', 'longitude': '-73.96761250447102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,6,Stairway,,,,,
58857246,2023-09-19T13:37:00.000,2023-09-19T16:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Multiple Lamps,,10029,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-19T16:55:00.000,11 MANHATTAN,,MANHATTAN,998181,229364,UNKNOWN,Unspecified,MANHATTAN,40.79621625159662,-73.94968589941718,"{'latitude': '40.79621625159662', 'longitude': '-73.94968589941718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,5 AVENUE,EAST 109 STREET,,,,N/A,,,,
58857090,2023-09-19T13:36:42.000,2023-09-20T09:11:03.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10036,653 10 AVENUE,10 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T06:48:39.000,04 MANHATTAN,1010750029,MANHATTAN,986027,216980,PHONE,Unspecified,MANHATTAN,40.76223624645535,-73.99358534647999,"{'latitude': '40.76223624645535', 'longitude': '-73.99358534647999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   46 STREET,WEST   47 STREET,WEST   46 STREET,WEST   47 STREET,10 AVENUE,,,,,,,
58862209,2023-09-19T13:36:41.000,2023-09-19T14:38:13.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11234,AVENUE M,AVENUE M,INTERSECTION,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-19T14:38:16.000,18 BROOKLYN,,BROOKLYN,1003400,165573,PHONE,Unspecified,BROOKLYN,40.621115412597575,-73.93101805934624,"{'latitude': '40.621115412597575', 'longitude': '-73.93101805934624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE M,EAST   46 STREET,AVENUE M,EAST   46 STREET,,,,,,,,
58868166,2023-09-19T13:36:34.000,2023-09-26T10:05:07.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11228,1440 77 STREET,77 STREET,ADDRESS,BROOKLYN,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-26T10:05:12.000,11 BROOKLYN,3062450025,BROOKLYN,982728,164149,UNKNOWN,Unspecified,BROOKLYN,40.61722739429434,-74.00548221344981,"{'latitude': '40.61722739429434', 'longitude': '-74.00548221344981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,77 STREET,,,,,,,
58864315,2023-09-19T13:36:33.000,2023-09-29T15:16:50.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11421,80-71 88 ROAD,88 ROAD,ADDRESS,WOODHAVEN,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-29T15:16:54.000,09 QUEENS,4089160046,QUEENS,1023269,190576,UNKNOWN,Unspecified,QUEENS,40.68967785848556,-73.85930157273685,"{'latitude': '40.68967785848556', 'longitude': '-73.85930157273685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",80 STREET,85 STREET,80 STREET,85 STREET,88 ROAD,,,,,,,
58870560,2023-09-19T13:36:24.000,2023-09-19T14:26:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11358,190-21 35 AVENUE,35 AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T14:26:54.000,11 QUEENS,4052590044,QUEENS,1041926,217885,MOBILE,Unspecified,QUEENS,40.76453228044784,-73.79179253870126,"{'latitude': '40.76453228044784', 'longitude': '-73.79179253870126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",190 STREET,191 STREET,190 STREET,191 STREET,35 AVENUE,,,,,,,
58864113,2023-09-19T13:36:19.000,2023-09-22T10:12:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10451,,,INTERSECTION,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-22T10:12:00.000,04 BRONX,,BRONX,1004411,240119,UNKNOWN,Unspecified,BRONX,40.82572370961881,-73.92715293451668,"{'latitude': '40.82572370961881', 'longitude': '-73.92715293451668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,EAST 157 STREET,RIVER AVENUE,,,,N/A,,,,
58870063,2023-09-19T13:36:17.000,2023-09-27T16:36:29.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Park,11206,62 WHITE STREET,WHITE STREET,ADDRESS,BROOKLYN,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-27T16:36:34.000,01 BROOKLYN,3030920001,BROOKLYN,1002196,196289,PHONE,Unspecified,BROOKLYN,40.70542652519229,-73.93527333778137,"{'latitude': '40.70542652519229', 'longitude': '-73.93527333778137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SEIGEL STREET,MC KIBBIN STREET,SEIGEL STREET,MC KIBBIN STREET,WHITE STREET,,,,,,,
58861083,2023-09-19T13:35:53.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,Investigations and Discipline (IAD),Investigative Inspection,,10458,2735 MARION AVENUE,MARION AVENUE,ADDRESS,BRONX,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-20T00:00:00.000,07 BRONX,2032880035,BRONX,1015068,254879,UNKNOWN,Unspecified,BRONX,40.866204783245244,-73.88857855130807,"{'latitude': '40.866204783245244', 'longitude': '-73.88857855130807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58859268,2023-09-19T13:35:53.000,2023-09-19T14:01:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11222,75 BRIDGEWATER STREET,BRIDGEWATER STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T14:01:54.000,01 BROOKLYN,3026620030,BROOKLYN,1001566,204468,PHONE,Unspecified,BROOKLYN,40.72787716953676,-73.93752454745817,"{'latitude': '40.72787716953676', 'longitude': '-73.93752454745817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VAN DAM STREET,APOLLO STREET,VAN DAM STREET,APOLLO STREET,BRIDGEWATER STREET,,,,,,,
58855814,2023-09-19T13:35:52.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Adult Establishment,,10010,342 EAST   22 STREET,EAST   22 STREET,ADDRESS,NEW YORK,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-25T00:00:00.000,06 MANHATTAN,1009270032,MANHATTAN,989704,207700,UNKNOWN,Unspecified,MANHATTAN,40.73676348331701,-73.98031955788494,"{'latitude': '40.73676348331701', 'longitude': '-73.98031955788494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58864706,2023-09-19T13:35:52.000,2023-09-23T13:40:27.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11432,91-08 172 STREET,172 STREET,ADDRESS,JAMAICA,Closed,The Department of Sanitation cleaned the location.,2023-09-21T04:42:30.000,12 QUEENS,4098060059,QUEENS,1042982,197424,ONLINE,Unspecified,QUEENS,40.70836510481931,-73.78815907333207,"{'latitude': '40.70836510481931', 'longitude': '-73.78815907333207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",91 AVENUE,JAMAICA AVENUE,91 AVENUE,JAMAICA AVENUE,172 STREET,,,,,,,
58870096,2023-09-19T13:35:48.000,2023-09-22T10:48:42.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11366,75-40 169 STREET,169 STREET,ADDRESS,FRESH MEADOWS,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-22T10:48:45.000,08 QUEENS,4069870001,QUEENS,1039638,204205,PHONE,Unspecified,QUEENS,40.72699883855356,-73.8001647340586,"{'latitude': '40.72699883855356', 'longitude': '-73.8001647340586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",75 AVENUE,76 AVENUE,75 AVENUE,76 AVENUE,169 STREET,,,,,,,
58859754,2023-09-19T13:35:38.000,2023-09-19T13:56:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,2113 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-19T13:56:44.000,10 MANHATTAN,1018480013,MANHATTAN,996370,231933,ONLINE,Unspecified,MANHATTAN,40.80327012401748,-73.95622198597187,"{'latitude': '40.80327012401748', 'longitude': '-73.95622198597187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  114 STREET,WEST  115 STREET,WEST  114 STREET,WEST  115 STREET,8 AVENUE,,,,,,,
58861187,2023-09-19T13:35:24.000,2023-09-19T14:57:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11209,180 72 STREET,72 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T14:57:47.000,10 BROOKLYN,3059060018,BROOKLYN,975774,170392,ONLINE,Unspecified,BROOKLYN,40.63435919465065,-74.03053822016224,"{'latitude': '40.63435919465065', 'longitude': '-74.03053822016224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLONIAL ROAD,RIDGE BOULEVARD,COLONIAL ROAD,RIDGE BOULEVARD,72 STREET,,,,,,,
58864428,2023-09-19T13:35:23.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11212,23 BELMONT AVENUE,BELMONT AVENUE,ADDRESS,BROOKLYN,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-21T13:02:29.000,16 BROOKLYN,3035220034,BROOKLYN,1009323,182859,PHONE,Unspecified,BROOKLYN,40.66854694827374,-73.90961805373651,"{'latitude': '40.66854694827374', 'longitude': '-73.90961805373651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROCKAWAY AVENUE,THATFORD AVENUE,ROCKAWAY AVENUE,THATFORD AVENUE,BELMONT AVENUE,,,,,,,
58858934,2023-09-19T13:35:22.000,2023-09-19T21:26:20.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,11207,812 SNEDIKER AVENUE,SNEDIKER AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation periodically conducted surveillance at the location and during those times no violations were observed.,2023-09-19T21:26:24.000,05 BROOKLYN,3038810040,BROOKLYN,1012748,177884,PHONE,Unspecified,BROOKLYN,40.65488131896118,-73.8972928159286,"{'latitude': '40.65488131896118', 'longitude': '-73.8972928159286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DE WITT AVENUE,STANLEY AVENUE,DE WITT AVENUE,STANLEY AVENUE,SNEDIKER AVENUE,,,,,,,
58858557,2023-09-19T13:35:16.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11226,1609 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-21T13:02:24.000,17 BROOKLYN,3049150001,BROOKLYN,998371,174862,ONLINE,Unspecified,BROOKLYN,40.64662118473793,-73.94911403099668,"{'latitude': '40.64662118473793', 'longitude': '-73.94911403099668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TILDEN AVENUE,BEVERLEY ROAD,TILDEN AVENUE,BEVERLEY ROAD,NOSTRAND AVENUE,,,,,,,
58858326,2023-09-19T13:35:10.000,2023-09-19T14:01:37.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10460,1500 LONGFELLOW AVENUE,LONGFELLOW AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T14:01:40.000,03 BRONX,2030080017,BRONX,1015645,242532,PHONE,Unspecified,BRONX,40.83231391270322,-73.88655024417346,"{'latitude': '40.83231391270322', 'longitude': '-73.88655024417346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JENNINGS STREET,EAST  172 STREET,JENNINGS STREET,EAST  172 STREET,LONGFELLOW AVENUE,,,,,,,
