unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,due_date
58947849,2023-09-28T15:16:28.000,2023-09-29T09:25:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11423,197-15 HILLSIDE AVENUE,HILLSIDE AVENUE,197 STREET,198 STREET,,,ADDRESS,HOLLIS,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-29T09:25:00.000,08 QUEENS,QUEENS,1049346,201131,UNKNOWN,Unspecified,QUEENS,40.7184953676725,-73.76516897031992,"{'latitude': '40.7184953676725', 'longitude': '-73.76516897031992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4105300001,,N/A,,,,,,
58952886,2023-09-28T15:16:11.000,2023-09-28T15:16:11.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11207,678 CENTRAL AVENUE,CENTRAL AVENUE,COOPER STREET,MOFFAT STREET,COOPER STREET,MOFFAT STREET,ADDRESS,BROOKLYN,CENTRAL AVENUE,Closed,An inspection of the property was conducted and it passed with minor violations found.,2023-09-28T15:16:11.000,04 BROOKLYN,BROOKLYN,1010093,189815,PHONE,Unspecified,BROOKLYN,40.68763737008995,-73.90681572284464,"{'latitude': '40.68763737008995', 'longitude': '-73.90681572284464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3034400036,,,,,,,,
58955497,2023-09-28T15:16:03.000,2023-10-02T13:09:40.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11365,174-38 GLADWIN AVENUE,GLADWIN AVENUE,FRESH MEADOW LANE,186 STREET,FRESH MEADOW LANE,186 STREET,ADDRESS,FRESH MEADOWS,GLADWIN AVENUE,Closed,This request required re-assignment to a new DOT unit.,2023-10-02T13:09:46.000,11 QUEENS,QUEENS,1041460,211994,PHONE,Unspecified,QUEENS,40.748366059769815,-73.79352489544374,"{'latitude': '40.748366059769815', 'longitude': '-73.79352489544374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58954336,2023-09-28T15:15:39.000,2023-11-13T07:24:14.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,589 3 AVENUE,3 AVENUE,EAST   38 STREET,EAST   39 STREET,EAST   38 STREET,EAST   39 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-13T07:24:17.000,06 MANHATTAN,MANHATTAN,990885,211999,ONLINE,Unspecified,MANHATTAN,40.748562358328144,-73.97605374752744,"{'latitude': '40.748562358328144', 'longitude': '-73.97605374752744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1009197502,"589 3 AVENUE, MANHATTAN (NEW YORK), NY, 10016",,,,,,,
58952272,2023-09-28T15:15:27.000,2023-09-28T19:47:37.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229,3008 AVENUE R,AVENUE R,STUART STREET,BURNETT STREET,STUART STREET,BURNETT STREET,ADDRESS,BROOKLYN,AVENUE R,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T19:47:41.000,15 BROOKLYN,BROOKLYN,1000600,161170,ONLINE,Unspecified,BROOKLYN,40.60903570049976,-73.94111485016501,"{'latitude': '40.60903570049976', 'longitude': '-73.94111485016501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58948584,2023-09-28T15:15:18.000,2023-09-28T15:45:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10034,1 POST AVENUE,POST AVENUE,DYCKMAN STREET,ACADEMY STREET,DYCKMAN STREET,ACADEMY STREET,ADDRESS,NEW YORK,POST AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T15:45:30.000,12 MANHATTAN,MANHATTAN,1004986,253591,MOBILE,Unspecified,MANHATTAN,40.8626990552776,-73.92503364837539,"{'latitude': '40.8626990552776', 'longitude': '-73.92503364837539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1022170001,,,,,,,,
58947947,2023-09-28T15:15:06.000,2023-11-09T12:41:51.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11370,25-37 75 STREET,75 STREET,25 AVENUE,30 AVENUE,25 AVENUE,30 AVENUE,ADDRESS,EAST ELMHURST,75 STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-09T12:41:56.000,03 QUEENS,QUEENS,1013843,216938,PHONE,Unspecified,QUEENS,40.76207161859852,-73.89317477810923,"{'latitude': '40.76207161859852', 'longitude': '-73.89317477810923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955567,2023-09-28T15:15:06.000,2023-09-28T15:22:48.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10002,2 PIKE STREET,PIKE STREET,ALLEN STREET,EAST BROADWAY,ALLEN STREET,EAST BROADWAY,ADDRESS,NEW YORK,PIKE STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-28T15:22:52.000,03 MANHATTAN,MANHATTAN,986241,199510,MOBILE,Unspecified,MANHATTAN,40.7142853806812,-73.9928180150992,"{'latitude': '40.7142853806812', 'longitude': '-73.9928180150992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1002827503,,,,,,,,
58946922,2023-09-28T15:15:06.000,2023-09-28T15:29:18.000,DHS,Department of Homeless Services,Encampment,N/A,Store/Commercial,10002,2 PIKE STREET,PIKE STREET,ALLEN STREET,EAST BROADWAY,ALLEN STREET,EAST BROADWAY,ADDRESS,NEW YORK,PIKE STREET,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-28T15:29:21.000,03 MANHATTAN,MANHATTAN,986241,199510,MOBILE,Unspecified,MANHATTAN,40.7142853806812,-73.9928180150992,"{'latitude': '40.7142853806812', 'longitude': '-73.9928180150992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1002827503,,,,,,,,
58950710,2023-09-28T15:15:02.000,2023-10-05T11:05:18.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11412,186-01 BRINKERHOFF AVENUE,BRINKERHOFF AVENUE,HANNIBAL STREET,RYE PLACE,HANNIBAL STREET,RYE PLACE,ADDRESS,SAINT ALBANS,BRINKERHOFF AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-28T22:55:31.000,12 QUEENS,QUEENS,1048090,195213,ONLINE,Unspecified,QUEENS,40.702261071305955,-73.76975602963581,"{'latitude': '40.702261071305955', 'longitude': '-73.76975602963581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4103510001,,,,,,,,
58948771,2023-09-28T15:14:49.000,2023-09-28T15:19:51.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,10019,730 5 AVENUE,5 AVENUE,EAST   56 STREET,EAST   57 STREET,EAST   56 STREET,EAST   57 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T15:19:55.000,05 MANHATTAN,MANHATTAN,991391,217126,MOBILE,Unspecified,MANHATTAN,40.762634273525975,-73.97422210740095,"{'latitude': '40.762634273525975', 'longitude': '-73.97422210740095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1012727503,,,,,,,,
58945994,2023-09-28T15:14:39.000,2023-09-28T16:18:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461,1551 MCDONALD STREET,MCDONALD STREET,EASTCHESTER ROAD,STILLWELL AVENUE,EASTCHESTER ROAD,STILLWELL AVENUE,ADDRESS,BRONX,MCDONALD STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T16:18:42.000,11 BRONX,BRONX,1027789,250901,MOBILE,Unspecified,BRONX,40.85523281103488,-73.84261212664684,"{'latitude': '40.85523281103488', 'longitude': '-73.84261212664684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58954619,2023-09-28T15:14:00.000,2023-09-28T16:40:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Cover Missing (Emergency) (SA3),,10314,31 PLYMOUTH ROAD,PLYMOUTH ROAD,ROCKVILLE AVE,MULBERRY AVE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and referred it to another agency or utility for further action.,2023-09-28T16:40:00.000,02 STATEN ISLAND,STATEN ISLAND,938259,156484,PHONE,Unspecified,STATEN ISLAND,40.59606933991311,-74.16560626538913,"{'latitude': '40.59606933991311', 'longitude': '-74.16560626538913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5021150107,,,,,,,,
58952345,2023-09-28T15:13:49.000,2023-09-28T18:15:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,1657 MONTGOMERY AVENUE,MONTGOMERY AVENUE,WEST  175 STREET,WEST  176 STREET,WEST  175 STREET,WEST  176 STREET,ADDRESS,BRONX,MONTGOMERY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T18:15:38.000,05 BRONX,BRONX,1006392,248568,PHONE,Unspecified,BRONX,40.84890901166177,-73.91996716521041,"{'latitude': '40.84890901166177', 'longitude': '-73.91996716521041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58954337,2023-09-28T15:13:45.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,571 3 AVENUE,3 AVENUE,EAST   37 STREET,EAST   38 STREET,EAST   37 STREET,EAST   38 STREET,ADDRESS,NEW YORK,3 AVENUE,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-06T12:36:24.000,06 MANHATTAN,MANHATTAN,990778,211800,ONLINE,Unspecified,MANHATTAN,40.74801623306328,-73.9764401123431,"{'latitude': '40.74801623306328', 'longitude': '-73.9764401123431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1009180060,"571 3 AVENUE, MANHATTAN (NEW YORK), NY, 10016",,,,,,,
58950363,2023-09-28T15:13:41.000,2023-09-28T19:44:15.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11229,2008 AVENUE T,AVENUE T,OCEAN AVENUE,EAST   21 STREET,OCEAN AVENUE,EAST   21 STREET,ADDRESS,BROOKLYN,AVENUE T,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T19:44:20.000,15 BROOKLYN,BROOKLYN,997685,158479,PHONE,Unspecified,BROOKLYN,40.6016543548642,-73.95161868459644,"{'latitude': '40.6016543548642', 'longitude': '-73.95161868459644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949328,2023-09-28T15:13:37.000,2023-09-29T15:06:47.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,10007,52 CHAMBERS STREET,CHAMBERS STREET,ELK STREET,BROADWAY,ELK STREET,BROADWAY,ADDRESS,NEW YORK,CHAMBERS STREET,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-29T15:06:51.000,01 MANHATTAN,MANHATTAN,982706,199338,PHONE,Unspecified,MANHATTAN,40.7138133710393,-74.0055695158991,"{'latitude': '40.7138133710393', 'longitude': '-74.0055695158991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1001220001,,,,,,,,
58949917,2023-09-28T15:13:30.000,2023-10-05T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11217,164 4 AVENUE,4 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-05T00:00:00.000,06 BROOKLYN,BROOKLYN,989290,186736,UNKNOWN,Unspecified,BROOKLYN,40.67922251082968,-73.98182914480638,"{'latitude': '40.67922251082968', 'longitude': '-73.98182914480638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3004200037,,N/A,,,,,,
58950254,2023-09-28T15:13:23.000,2023-10-03T11:18:03.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10014,180 CHRISTOPHER STREET,CHRISTOPHER STREET,,,,,ADDRESS,NEW YORK,,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-10-03T00:00:00.000,02 MANHATTAN,MANHATTAN,981500,206122,PHONE,Unspecified,MANHATTAN,40.73243351620026,-74.00992257034451,"{'latitude': '40.73243351620026', 'longitude': '-74.00992257034451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1006040003,,,,,,,,
58946660,2023-09-28T15:13:19.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462,1563 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-17T00:00:00.000,09 BRONX,BRONX,1023525,245233,UNKNOWN,Unspecified,BRONX,40.83969583979503,-73.85805910872033,"{'latitude': '40.83969583979503', 'longitude': '-73.85805910872033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2039447501,,,,,,,,
58945962,2023-09-28T15:13:19.000,2023-10-11T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10465,3653 EAST TREMONT AVENUE,EAST TREMONT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and issued a partial stop work order violation.,2023-10-11T00:00:00.000,10 BRONX,BRONX,1033031,241004,UNKNOWN,Unspecified,BRONX,40.82804108338937,-73.82373501058478,"{'latitude': '40.82804108338937', 'longitude': '-73.82373501058478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2054270002,,N/A,,,,,,
58949042,2023-09-28T15:13:12.000,2023-10-02T14:35:40.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,11211,367 SOUTH    5 STREET,SOUTH    5 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,01 BROOKLYN,BROOKLYN,996977,197195,PHONE,Unspecified,BROOKLYN,40.707922326730234,-73.95409522814377,"{'latitude': '40.707922326730234', 'longitude': '-73.95409522814377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3024500031,,,,,,,,
58947812,2023-09-28T15:13:12.000,2023-10-02T14:35:40.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11211,367 SOUTH    5 STREET,SOUTH    5 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,01 BROOKLYN,BROOKLYN,996977,197195,PHONE,Unspecified,BROOKLYN,40.707922326730234,-73.95409522814377,"{'latitude': '40.707922326730234', 'longitude': '-73.95409522814377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3024500031,,,,,,,,
58950232,2023-09-28T15:13:12.000,2023-10-02T14:35:40.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11211,367 SOUTH    5 STREET,SOUTH    5 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,01 BROOKLYN,BROOKLYN,996977,197195,PHONE,Unspecified,BROOKLYN,40.707922326730234,-73.95409522814377,"{'latitude': '40.707922326730234', 'longitude': '-73.95409522814377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3024500031,,,,,,,,
58952683,2023-09-28T15:13:07.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11207,678 CENTRAL AVENUE,CENTRAL AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-20T00:00:00.000,04 BROOKLYN,BROOKLYN,1010093,189815,PHONE,Unspecified,BROOKLYN,40.68763737008995,-73.90681572284464,"{'latitude': '40.68763737008995', 'longitude': '-73.90681572284464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3034400036,,,,,,,,
