unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,status,resolution_description,resolution_action_updated_date,community_board,borough,open_data_channel_type,park_facility_name,park_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,incident_zip,incident_address,street_name,address_type,city,bbl,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,vehicle_type,due_date,taxi_company_borough
58795391,2023-09-12T13:40:43.000,2023-09-19T16:07:19.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,Closed,"The Department of Transportation is unable to schedule a sidewalk dismissal inspection because there is no record of a permit to make a sidewalk repair. Owner must obtain a permit of record. Once a permit is obtained, the owner must call 3-1-1 to make another request for sidewalk dismissal - work done by owner.",2023-09-19T16:07:23.000,03 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11372,37-57 85 STREET,85 STREET,ADDRESS,JACKSON HEIGHTS,4014730049,1017140,212136,40.74887971221766,-73.88129672540231,"{'latitude': '40.74887971221766', 'longitude': '-73.88129672540231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVENUE,FORLEY STREET,37 AVENUE,FORLEY STREET,85 STREET,,,,,
58795184,2023-09-12T13:40:35.000,2023-09-12T14:19:06.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T14:19:09.000,12 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11230,1118 EAST    4 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,3065160041,991786,166723,40.624289413413216,-73.97285260675542,"{'latitude': '40.624289413413216', 'longitude': '-73.97285260675542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE I,AVENUE J,AVENUE I,AVENUE J,EAST    4 STREET,,,,,
58790666,2023-09-12T13:40:35.000,2023-09-28T06:49:05.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-28T00:00:00.000,03 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10459,1130 UNION AVENUE,UNION AVENUE,ADDRESS,BRONX,2026800017,1011912,240614,40.82706203634634,-73.90004780216204,"{'latitude': '40.82706203634634', 'longitude': '-73.90004780216204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58798827,2023-09-12T13:40:32.000,2023-09-12T15:01:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T15:01:08.000,07 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11220,741 61 STREET,61 STREET,ADDRESS,BROOKLYN,3057857501,981087,170868,40.635669204039026,-74.01139621105106,"{'latitude': '40.635669204039026', 'longitude': '-74.01139621105106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,61 STREET,,,,,
58790695,2023-09-12T13:40:23.000,2023-09-20T20:25:58.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,03 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10459,1130 UNION AVENUE,UNION AVENUE,ADDRESS,BRONX,2026800017,1011912,240614,40.82706203634634,-73.90004780216204,"{'latitude': '40.82706203634634', 'longitude': '-73.90004780216204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58792824,2023-09-12T13:40:20.000,2023-09-12T15:01:38.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,Closed,N/A,2023-09-12T15:01:43.000,08 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10468,2710 SEDGWICK AVENUE,SEDGWICK AVENUE,ADDRESS,BRONX,2032480150,1011034,256251,40.869983664652246,-73.90315784672963,"{'latitude': '40.869983664652246', 'longitude': '-73.90315784672963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST KINGSBRIDGE ROAD,WEST  195 STREET,WEST KINGSBRIDGE ROAD,WEST  195 STREET,SEDGWICK AVENUE,,,,,
58799802,2023-09-12T13:39:45.000,2023-09-12T13:56:15.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,Closed,The Police Department visited the location and no Encampment was found.,2023-09-12T13:56:18.000,07 MANHATTAN,MANHATTAN,MOBILE,Unspecified,MANHATTAN,,,,,10023,2025 BROADWAY,BROADWAY,ADDRESS,NEW YORK,1011417502,989198,222223,40.77662571123505,-73.98213474146851,"{'latitude': '40.77662571123505', 'longitude': '-73.98213474146851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   69 STREET,WEST   70 STREET,WEST   69 STREET,WEST   70 STREET,BROADWAY,,,,,
58791656,2023-09-12T13:39:41.000,2023-09-12T15:41:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-12T15:41:29.000,02 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11205,299 PARK AVENUE,PARK AVENUE,ADDRESS,BROOKLYN,,993625,192837,40.6959648254841,-73.96619155786493,"{'latitude': '40.6959648254841', 'longitude': '-73.96619155786493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HALL STREET,RYERSON STREET,HALL STREET,RYERSON STREET,PARK AVENUE,,,,,
58793150,2023-09-12T13:39:38.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-25T00:00:00.000,04 BROOKLYN,BROOKLYN,UNKNOWN,Unspecified,BROOKLYN,,,,,11207,1465 BUSHWICK AVENUE,BUSHWICK AVENUE,ADDRESS,BROOKLYN,3034570007,1009860,188324,40.68354559558777,-73.90766153711466,"{'latitude': '40.68354559558777', 'longitude': '-73.90766153711466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,,
58791778,2023-09-12T13:39:37.000,2023-09-12T15:07:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T15:07:43.000,10 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10461,1345 BLONDELL AVENUE,BLONDELL AVENUE,ADDRESS,BRONX,2040720016,1027919,246057,40.84193684055044,-73.84217374340089,"{'latitude': '40.84193684055044', 'longitude': '-73.84217374340089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FINK AVENUE,PONTON AVENUE,FINK AVENUE,PONTON AVENUE,BLONDELL AVENUE,,,,,
58795857,2023-09-12T13:39:29.000,2023-09-12T14:39:25.000,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T14:39:28.000,06 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10458,FORDHAM U,FORDHAM U,UNRECOGNIZED,BRONX,2032730001,1015450,252968,40.860958328649495,-73.88720634109494,"{'latitude': '40.860958328649495', 'longitude': '-73.88720634109494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MILL RIVER ROAD,WASHINGTON AVENUE,MILL RIVER ROAD,WASHINGTON AVENUE,FORDHAM UNIVERSITY,,,,,
58792805,2023-09-12T13:39:26.000,2023-09-14T15:15:49.000,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,Closed,The Department of Sanitation cleaned the location.,2023-09-14T11:25:36.000,10 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11219,1338 65 STREET,65 STREET,ADDRESS,BROOKLYN,3057540022,984083,167133,40.62541798113846,-74.00060160446644,"{'latitude': '40.62541798113846', 'longitude': '-74.00060160446644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,65 STREET,,,,,
58798463,2023-09-12T13:39:23.000,2023-09-16T11:29:00.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T12:05:49.000,18 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11236,9320 FLATLANDS AVENUE,FLATLANDS AVENUE,ADDRESS,BROOKLYN,3082010043,1011015,173109,40.641780393781254,-73.90355751343766,"{'latitude': '40.641780393781254', 'longitude': '-73.90355751343766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   93 STREET,EAST   94 STREET,EAST   93 STREET,EAST   94 STREET,FLATLANDS AVENUE,,,,,
58788944,2023-09-12T13:39:19.000,2023-11-01T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Construction - Change Grade/Watercourse,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-01T00:00:00.000,11 QUEENS,QUEENS,UNKNOWN,Unspecified,QUEENS,,,,,11361,210-17 41 AVENUE,41 AVENUE,ADDRESS,BAYSIDE,4062250023,1046703,217432,40.7632564611349,-73.7745520907863,"{'latitude': '40.7632564611349', 'longitude': '-73.7745520907863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58793152,2023-09-12T13:39:19.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,Closed,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,2023-09-20T00:00:00.000,12 BRONX,BRONX,UNKNOWN,Unspecified,BRONX,,,,,10467,3363 CRUGER AVENUE,CRUGER AVENUE,ADDRESS,BRONX,2046290024,1021293,257906,40.87448903549135,-73.86605556963036,"{'latitude': '40.87448903549135', 'longitude': '-73.86605556963036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58794474,2023-09-12T13:39:18.000,2023-09-12T15:40:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-12T15:40:44.000,02 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11217,50 FT GREENE PLACE,FT GREENE PLACE,ADDRESS,BROOKLYN,3020970063,990674,190070,40.68837268390026,-73.97683619193552,"{'latitude': '40.68837268390026', 'longitude': '-73.97683619193552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEKALB AVENUE,FULTON STREET,DEKALB AVENUE,FULTON STREET,FORT GREENE PLACE,,,,,
58796853,2023-09-12T13:39:16.000,2023-09-20T11:05:26.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,Closed,"The Department of Transportation has denied the sidewalk re-inspection request. The request to re-inspect is past the 75 day original notification period. The property owners are responsible for maintaining, repairing and installing sidewalks adjoining their properties.",2023-09-20T11:05:30.000,08 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11435,87-39 138 STREET,138 STREET,ADDRESS,JAMAICA,4096250073,1034979,196178,40.70499463940698,-73.81703445539135,"{'latitude': '40.70499463940698', 'longitude': '-73.81703445539135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",87 AVENUE,VAN WYCK EXPWY NB EN  138 ST,87 AVENUE,VAN WYCK EXPWY NB EN  138 ST,138 STREET,,,,,
58793857,2023-09-12T13:39:11.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-16T13:06:00.000,18 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11234,1281 EAST   46 STREET,EAST   46 STREET,ADDRESS,BROOKLYN,3077720032,1003154,168638,40.62952872063437,-73.93189561391225,"{'latitude': '40.62952872063437', 'longitude': '-73.93189561391225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE I,AVENUE J,AVENUE I,AVENUE J,EAST   46 STREET,,,,,
58796105,2023-09-12T13:39:05.000,2023-09-12T14:02:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T14:02:12.000,01 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11206,223 GRAHAM AVENUE,GRAHAM AVENUE,ADDRESS,BROOKLYN,3030250001,999875,197932,40.709940573756796,-73.94364077991584,"{'latitude': '40.709940573756796', 'longitude': '-73.94364077991584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STAGG WALK,TEN EYCK WALK,STAGG WALK,TEN EYCK WALK,GRAHAM AVENUE,,,,,
58791644,2023-09-12T13:38:42.000,2023-09-12T15:13:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T15:14:03.000,18 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11234,1637 UTICA AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,3077540035,1004155,169617,40.632213675165545,-73.92828648118085,"{'latitude': '40.632213675165545', 'longitude': '-73.92828648118085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE H,AVENUE I,AVENUE H,AVENUE I,UTICA AVENUE,,,,,
58798889,2023-09-12T13:38:33.000,2023-09-14T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,Closed,The City has removed the graffiti from this property.,2023-09-19T15:51:00.000,03 BROOKLYN,BROOKLYN,UNKNOWN,Unspecified,BROOKLYN,,,,,11206,796 BROADWAY,BROADWAY,ADDRESS,BROOKLYN,3015780017,1000799,194240,40.69980522521937,-73.94031699541333,"{'latitude': '40.69980522521937', 'longitude': '-73.94031699541333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,2023-10-12T13:38:33.000,
58793809,2023-09-12T13:38:27.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-27T14:04:23.000,11 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11214,1705 BENSON AVENUE,BENSON AVENUE,ADDRESS,BROOKLYN,3063660009,982470,160342,40.60677791516319,-74.00641052074558,"{'latitude': '40.60677791516319', 'longitude': '-74.00641052074558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17 AVENUE,BAY   16 STREET,17 AVENUE,BAY   16 STREET,BENSON AVENUE,,,,,
58793748,2023-09-12T13:38:22.000,2023-09-12T20:03:25.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T20:03:28.000,07 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11215,480 16 STREET,16 STREET,ADDRESS,BROOKLYN,3011100035,990156,179581,40.65958309869431,-73.97871319917266,"{'latitude': '40.65958309869431', 'longitude': '-73.97871319917266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PROSPECT PARK WEST,10 AVENUE,PROSPECT PARK WEST,10 AVENUE,16 STREET,,,,,
58798933,2023-09-12T13:38:21.000,2023-09-12T14:44:22.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T14:44:28.000,12 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11412,109-63 203 STREET,203 STREET,ADDRESS,SAINT ALBANS,4109430262,1052318,196691,40.70628630506729,-73.75449255343867,"{'latitude': '40.70628630506729', 'longitude': '-73.75449255343867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOLLIS AVENUE,111 AVENUE,HOLLIS AVENUE,111 AVENUE,203 STREET,,,,,
58796224,2023-09-12T13:38:16.000,2023-09-12T14:31:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T14:31:33.000,14 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11691,1047 BEACH   21 STREET,BEACH   21 STREET,ADDRESS,FAR ROCKAWAY,4157050069,1052597,159192,40.60335801790573,-73.75386629508971,"{'latitude': '40.60335801790573', 'longitude': '-73.75386629508971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORNAGA AVENUE,CENTRAL AVENUE,CORNAGA AVENUE,CENTRAL AVENUE,BEACH   21 STREET,,,,,
58798890,2023-09-12T13:38:15.000,2023-09-14T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,Closed,The City has removed the graffiti from this property.,2023-09-19T15:51:00.000,03 BROOKLYN,BROOKLYN,UNKNOWN,Unspecified,BROOKLYN,,,,,11206,816 BROADWAY,BROADWAY,ADDRESS,BROOKLYN,3015790022,1001014,194080,40.699365658004,-73.93954200893674,"{'latitude': '40.699365658004', 'longitude': '-73.93954200893674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,2023-10-12T13:38:15.000,
58791481,2023-09-12T13:38:06.000,2023-09-13T13:57:52.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Smoking, Cigar, or Vape Store",Business,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the New York Police Department (NYPD) for assistance. NYC311 can help you file a complaint or contact the agency for further assistance.,2023-09-13T13:57:58.000,14 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11226,1805 CHURCH AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,3050790032,994539,175912,40.64950848811539,-73.96292129601305,"{'latitude': '40.64950848811539', 'longitude': '-73.96292129601305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   18 STREET,EAST   19 STREET,EAST   18 STREET,EAST   19 STREET,CHURCH AVENUE,,,,,
