unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,status,resolution_description,resolution_action_updated_date,community_board,borough,open_data_channel_type,park_facility_name,park_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,due_date
58943768,2023-09-27T16:21:05.000,2023-09-27T16:31:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T16:31:08.000,12 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11435,90-10 149 STREET,149 STREET,90 AVENUE,LOWE COURT,90 AVENUE,LOWE COURT,ADDRESS,JAMAICA,149 STREET,1037998,195536,40.70321468165446,-73.80615091177614,"{'latitude': '40.70321468165446', 'longitude': '-73.80615091177614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58937920,2023-09-27T16:21:04.000,2023-09-27T16:22:40.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T16:22:44.000,08 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11365,71-01 PARSONS BOULEVARD,PARSONS BOULEVARD,71 AVENUE,72 AVENUE,71 AVENUE,72 AVENUE,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,1036658,205328,40.73009934988612,-73.81090754397326,"{'latitude': '40.73009934988612', 'longitude': '-73.81090754397326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58939204,2023-09-27T16:20:59.000,2023-09-28T08:51:07.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-28T08:51:12.000,07 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10023,165 WEST END AVENUE,WEST END AVENUE,WEST   66 STREET,WEST   70 STREET,WEST   66 STREET,WEST   70 STREET,ADDRESS,NEW YORK,WEST END AVENUE,987983,222366,40.77701880522641,-73.98652154333283,"{'latitude': '40.77701880522641', 'longitude': '-73.98652154333283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58939696,2023-09-27T16:20:46.000,2023-09-27T16:41:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T16:42:02.000,06 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11231,616 COURT STREET,COURT STREET,LORRAINE STREET,CREAMER STREET,LORRAINE STREET,CREAMER STREET,ADDRESS,BROOKLYN,COURT STREET,984070,184295,40.67252394905247,-74.00064889393111,"{'latitude': '40.67252394905247', 'longitude': '-74.00064889393111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3005830028,,,,,
58940375,2023-09-27T16:20:27.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,In Progress,,,14 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11226,550 EAST   21 STREET,EAST   21 STREET,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,995853,172709,40.64071532056176,-73.95819151404135,"{'latitude': '40.64071532056176', 'longitude': '-73.95819151404135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051840031,,,,,
58936775,2023-09-27T16:20:16.000,2023-09-28T14:39:44.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,Closed,The Department of Sanitation cleaned the location.,2023-09-28T05:03:08.000,06 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11215,361 15 STREET,15 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,15 STREET,988754,180787,40.66289412667831,-73.98376557577134,"{'latitude': '40.66289412667831', 'longitude': '-73.98376557577134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3011020012,,,,,
58935871,2023-09-27T16:20:09.000,2023-09-27T16:42:22.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T16:42:25.000,06 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11231,616 COURT STREET,COURT STREET,LORRAINE STREET,CREAMER STREET,LORRAINE STREET,CREAMER STREET,ADDRESS,BROOKLYN,COURT STREET,984070,184295,40.67252394905247,-74.00064889393111,"{'latitude': '40.67252394905247', 'longitude': '-74.00064889393111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3005830028,,,,,
58941850,2023-09-27T16:19:57.000,2023-09-28T10:50:44.000,DHS,Department of Homeless Services,Encampment,N/A,Store/Commercial,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-27T16:56:51.000,03 MANHATTAN,MANHATTAN,MOBILE,Unspecified,MANHATTAN,,,,,10002,2 PIKE STREET,PIKE STREET,ALLEN STREET,EAST BROADWAY,ALLEN STREET,EAST BROADWAY,ADDRESS,NEW YORK,PIKE STREET,986241,199510,40.7142853806812,-73.9928180150992,"{'latitude': '40.7142853806812', 'longitude': '-73.9928180150992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58944360,2023-09-27T16:19:57.000,2023-09-27T16:56:43.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-27T16:56:49.000,03 MANHATTAN,MANHATTAN,MOBILE,Unspecified,MANHATTAN,,,,,10002,2 PIKE STREET,PIKE STREET,ALLEN STREET,EAST BROADWAY,ALLEN STREET,EAST BROADWAY,ADDRESS,NEW YORK,PIKE STREET,986241,199510,40.7142853806812,-73.9928180150992,"{'latitude': '40.7142853806812', 'longitude': '-73.9928180150992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58942838,2023-09-27T16:19:40.000,2023-09-27T17:36:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T17:37:04.000,04 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11368,57-31 PENROD STREET,PENROD STREET,MARTENSE AVENUE,OTIS AVENUE,MARTENSE AVENUE,OTIS AVENUE,ADDRESS,CORONA,PENROD STREET,1024084,208782,40.73964527927316,-73.85625504509304,"{'latitude': '40.73964527927316', 'longitude': '-73.85625504509304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58936372,2023-09-27T16:19:34.000,2023-09-29T19:49:02.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,04 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11207,635 WILSON AVENUE,WILSON AVENUE,,,,,ADDRESS,BROOKLYN,,1010305,190501,40.68951965988612,-73.90604864421584,"{'latitude': '40.68951965988612', 'longitude': '-73.90604864421584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3034360003,,,,,
58941689,2023-09-27T16:19:31.000,2023-10-19T14:56:16.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,Closed,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",2023-10-19T14:56:22.000,11 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11223,1794 WEST    6 STREET,WEST    6 STREET,KINGS HIGHWAY,HIGHLAWN AVENUE,KINGS HIGHWAY,HIGHLAWN AVENUE,ADDRESS,BROOKLYN,WEST    6 STREET,990108,159265,40.60382001254431,-73.97890383868692,"{'latitude': '40.60382001254431', 'longitude': '-73.97890383868692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58938973,2023-09-27T16:19:29.000,2023-09-27T16:42:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T16:43:04.000,06 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11231,616 COURT STREET,COURT STREET,LORRAINE STREET,CREAMER STREET,LORRAINE STREET,CREAMER STREET,ADDRESS,BROOKLYN,COURT STREET,984070,184295,40.67252394905247,-74.00064889393111,"{'latitude': '40.67252394905247', 'longitude': '-74.00064889393111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3005830028,,,,,
58937497,2023-09-27T16:19:21.000,2023-09-29T08:45:34.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-29T00:00:00.000,12 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10032,138 AUDUBON AVENUE,AUDUBON AVENUE,,,,,ADDRESS,NEW YORK,,1001821,246433,40.843059345288985,-73.93649475162566,"{'latitude': '40.843059345288985', 'longitude': '-73.93649475162566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021290021,,,,,
58936302,2023-09-27T16:19:19.000,,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,05 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11385,60-56 70 AVENUE,70 AVENUE,,,,,ADDRESS,RIDGEWOOD,,1012889,195104,40.70214583304937,-73.89671147236342,"{'latitude': '40.70214583304937', 'longitude': '-73.89671147236342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4035370001,,,,,
58939262,2023-09-27T16:19:02.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-27T21:54:53.000,06 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11374,97-36 63 ROAD,63 ROAD,97 STREET,98 STREET,97 STREET,98 STREET,ADDRESS,REGO PARK,63 ROAD,1022998,205724,40.731256659061074,-73.86019158987436,"{'latitude': '40.731256659061074', 'longitude': '-73.86019158987436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4020890012,,,,,
58944071,2023-09-27T16:18:52.000,2023-09-27T16:35:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T16:35:09.000,06 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11231,466 COLUMBIA STREET,COLUMBIA STREET,CENTRE MALL,BUSH STREET,CENTRE MALL,BUSH STREET,ADDRESS,BROOKLYN,COLUMBIA STREET,982263,185487,40.675795499860136,-74.00716341939494,"{'latitude': '40.675795499860136', 'longitude': '-74.00716341939494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58938445,2023-09-27T16:18:51.000,2023-10-31T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-31T00:00:00.000,07 QUEENS,QUEENS,UNKNOWN,Unspecified,QUEENS,,,,,11354,25-56 124 STREET,124 STREET,,,,,ADDRESS,FLUSHING,,1027319,221719,40.77513882328256,-73.84449837547352,"{'latitude': '40.77513882328256', 'longitude': '-73.84449837547352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4042620040,,,,,
58935912,2023-09-27T16:18:51.000,2023-09-27T16:18:51.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-27T00:00:00.000,05 QUEENS,QUEENS,UNKNOWN,Unspecified,QUEENS,,,,,11385,79-67 78 AVENUE,78 AVENUE,,,,,ADDRESS,RIDGEWOOD,,1020421,196215,40.70516768127673,-73.86954086365823,"{'latitude': '40.70516768127673', 'longitude': '-73.86954086365823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4038180043,N/A,,,,
58943191,2023-09-27T16:18:49.000,2023-09-27T16:33:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T16:33:44.000,18 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11234,2326 ROYCE STREET,ROYCE STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,ROYCE STREET,1011915,164411,40.61790346935602,-73.90035019459275,"{'latitude': '40.61790346935602', 'longitude': '-73.90035019459275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3084520051,,,,,
58944756,2023-09-27T16:18:49.000,2023-09-27T17:05:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T17:05:19.000,12 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10470,4753 CARPENTER AVENUE,CARPENTER AVENUE,EAST  241 STREET,EAST  242 STREET,EAST  241 STREET,EAST  242 STREET,ADDRESS,BRONX,CARPENTER AVENUE,1025186,269365,40.90592313012074,-73.85190877921119,"{'latitude': '40.90592313012074', 'longitude': '-73.85190877921119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58942270,2023-09-27T16:18:49.000,2023-09-27T20:23:31.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T20:23:35.000,13 QUEENS,QUEENS,MOBILE,Unspecified,QUEENS,,,,,11411,117-32 230 STREET,230 STREET,LINDEN BOULEVARD,118 AVENUE,LINDEN BOULEVARD,118 AVENUE,ADDRESS,CAMBRIA HEIGHTS,230 STREET,1058642,191446,40.691839162945605,-73.73174124031378,"{'latitude': '40.691839162945605', 'longitude': '-73.73174124031378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58939956,2023-09-27T16:18:39.000,2023-09-27T16:35:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T16:35:14.000,07 MANHATTAN,MANHATTAN,MOBILE,Unspecified,MANHATTAN,,,,,10025,747 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST   96 STREET,WEST   97 STREET,WEST   96 STREET,WEST   97 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,993305,228246,40.79315398632682,-73.96729788171551,"{'latitude': '40.79315398632682', 'longitude': '-73.96729788171551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018327502,,,,,
58945193,2023-09-27T16:18:37.000,2023-10-26T16:10:48.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-26T00:00:00.000,11 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10035,1982 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,NEW YORK,,1001075,231442,40.80191475732544,-73.93922853821798,"{'latitude': '40.80191475732544', 'longitude': '-73.93922853821798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017700158,,,,,
58945083,2023-09-27T16:18:37.000,2023-10-26T16:10:48.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-26T00:00:00.000,11 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10035,1982 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,NEW YORK,,1001075,231442,40.80191475732544,-73.93922853821798,"{'latitude': '40.80191475732544', 'longitude': '-73.93922853821798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017700158,,,,,
58944028,2023-09-27T16:18:19.000,2023-09-30T19:36:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11208,790 ELDERT LANE,ELDERT LANE,,,,,ADDRESS,BROOKLYN,,1022225,183607,40.67055409879978,-73.8631053928292,"{'latitude': '40.67055409879978', 'longitude': '-73.8631053928292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3042719001,,,,,
58941428,2023-09-27T16:18:19.000,2023-09-30T19:36:42.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,05 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11208,790 ELDERT LANE,ELDERT LANE,,,,,ADDRESS,BROOKLYN,,1022225,183607,40.67055409879978,-73.8631053928292,"{'latitude': '40.67055409879978', 'longitude': '-73.8631053928292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3042719001,,,,,
