unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date
59441922,2023-09-29T09:14:54.000,2023-09-29T14:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11223,166 KINGS HIGHWAY,KINGS HIGHWAY,WEST   13 STREET,WEST   12 STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T14:30:00.000,11 BROOKLYN,3066190042,BROOKLYN,988304,159979,ONLINE,Unspecified,BROOKLYN,40.6057808058,-73.98540007693168,"{'latitude': '40.6057808058', 'longitude': '-73.98540007693168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sewer,WEST   13 STREET,WEST   12 STREET,KINGS HIGHWAY,,,,,,
58958753,2023-09-29T09:14:51.000,2023-09-29T10:01:19.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,11365,65-24 162 STREET,162 STREET,65 AVENUE,160 STREET,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T10:01:17.000,08 QUEENS,4067910025,QUEENS,1037827,207525,PHONE,Unspecified,QUEENS,40.73612255665199,-73.80667221271563,"{'latitude': '40.73612255665199', 'longitude': '-73.80667221271563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,65 AVENUE,160 STREET,162 STREET,,,,,,
59445666,2023-09-29T09:14:51.000,2023-09-29T10:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,10467,2996 HOLLAND AVENUE,HOLLAND AVENUE,WILLIAMSBRIDGE ROAD,ADEE AVENUE,ADDRESS,BRONX,Closed,,2023-09-29T10:30:00.000,11 BRONX,2045480131,BRONX,1021516,256108,PHONE,Unspecified,BRONX,40.86955314385188,-73.86525922168619,"{'latitude': '40.86955314385188', 'longitude': '-73.86525922168619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sewer,WILLIAMSBRIDGE ROAD,ADEE AVENUE,HOLLAND AVENUE,,,,,,
59449303,2023-09-29T09:14:50.000,2023-09-29T17:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,11206,279 LEE AVENUE,LEE AVENUE,WALLABOUT STREET,FLUSHING AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-29T17:30:00.000,01 BROOKLYN,,BROOKLYN,997128,194206,PHONE,Unspecified,BROOKLYN,40.69971800689027,-73.95355630526956,"{'latitude': '40.69971800689027', 'longitude': '-73.95355630526956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,WALLABOUT STREET,FLUSHING AVENUE,LEE AVENUE,,,,,,
59456693,2023-09-29T09:14:46.000,2023-09-30T10:05:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,11377,37-19 60 STREET,60 STREET,37 AVENUE,38 AVENUE,ADDRESS,WOODSIDE,Closed,,2023-09-30T10:05:00.000,02 QUEENS,,QUEENS,1011189,212246,PHONE,Unspecified,QUEENS,40.74920176611623,-73.90277401486013,"{'latitude': '40.74920176611623', 'longitude': '-73.90277401486013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,37 AVENUE,38 AVENUE,60 STREET,,,,,,
58999909,2023-09-29T09:14:44.000,2023-09-29T09:44:41.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11369,23-66 92 STREET,92 STREET,23 AVENUE,24 AVENUE,ADDRESS,EAST ELMHURST,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T09:44:40.000,03 QUEENS,,QUEENS,1018069,218602,MOBILE,Unspecified,QUEENS,40.766623709378585,-73.87791135133405,"{'latitude': '40.766623709378585', 'longitude': '-73.87791135133405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,23 AVENUE,24 AVENUE,92 STREET,,,,,,
58963958,2023-09-29T09:14:43.000,2023-09-29T19:41:14.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10457,2158B CROTONA AVENUE,CROTONA AVENUE,EAST  181 STREET,EAST  182 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T19:41:19.000,06 BRONX,2030980163,BRONX,1015460,248863,MOBILE,Unspecified,BRONX,40.849691302712365,-73.88718930117993,"{'latitude': '40.849691302712365', 'longitude': '-73.88718930117993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  181 STREET,EAST  182 STREET,CROTONA AVENUE,,,,,,
58975766,2023-09-29T09:14:33.000,2023-09-29T12:16:27.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11211,750 DRIGGS AVENUE,DRIGGS AVENUE,SOUTH 2 STREET,SOUTH 3 STREET,ADDRESS,BROOKLYN,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-29T09:14:33.000,01 BROOKLYN,3024180029,BROOKLYN,995127,198828,ONLINE,Unspecified,BROOKLYN,40.71240699137173,-73.96076531850393,"{'latitude': '40.71240699137173', 'longitude': '-73.96076531850393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,SOUTH    2 STREET,SOUTH    3 STREET,DRIGGS AVENUE,,,,,,
59434972,2023-09-29T09:14:32.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,11226,377 EAST   31 STREET,EAST   31 STREET,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,Closed,,2023-10-02T00:00:00.000,17 BROOKLYN,,BROOKLYN,998790,173074,PHONE,Unspecified,BROOKLYN,40.64171283259724,-73.94760799046846,"{'latitude': '40.64171283259724', 'longitude': '-73.94760799046846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,CLARENDON ROAD,AVENUE D,EAST   31 STREET,,,,,,
59435891,2023-09-29T09:14:32.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11221,166 BLEECKER STREET,BLEECKER STREET,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-10T00:00:00.000,04 BROOKLYN,3033060024,BROOKLYN,1006489,193062,ONLINE,Unspecified,BROOKLYN,40.696559420882224,-73.91980024145049,"{'latitude': '40.696559420882224', 'longitude': '-73.91980024145049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,CENTRAL AVENUE,WILSON AVENUE,BLEECKER STREET,,,,,,
59449043,2023-09-29T09:14:30.000,2023-09-29T12:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11203,510 EAST   56 STREET,EAST   56 STREET,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,Closed,,2023-09-29T12:15:00.000,17 BROOKLYN,,BROOKLYN,1005411,173933,PHONE,Unspecified,BROOKLYN,40.644057257889195,-73.92374784443874,"{'latitude': '40.644057257889195', 'longitude': '-73.92374784443874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sewer,CLARENDON ROAD,AVENUE D,EAST   56 STREET,,,,,,
59446148,2023-09-29T09:14:29.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11226,377 EAST   31 STREET,EAST   31 STREET,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,Closed,,2023-10-02T00:00:00.000,17 BROOKLYN,,BROOKLYN,998790,173074,PHONE,Unspecified,BROOKLYN,40.64171283259724,-73.94760799046846,"{'latitude': '40.64171283259724', 'longitude': '-73.94760799046846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,CLARENDON ROAD,AVENUE D,EAST   31 STREET,,,,,,
59459663,2023-09-29T09:14:21.000,2023-09-29T19:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,11377,50-32 31 AVENUE,31 AVENUE,HOBART STREET,51 STREET,ADDRESS,WOODSIDE,Closed,,2023-09-29T19:00:00.000,01 QUEENS,4007380050,QUEENS,1009744,215106,PHONE,Unspecified,QUEENS,40.75705602066433,-73.90797834060528,"{'latitude': '40.75705602066433', 'longitude': '-73.90797834060528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HOBART STREET,51 STREET,31 AVENUE,,,,,,
59460139,2023-09-29T09:14:18.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11226,120 EAST   19 STREET,EAST   19 STREET,ALBEMARLE ROAD,BEVERLEY ROAD,ADDRESS,BROOKLYN,Closed,,2023-10-10T00:00:00.000,14 BROOKLYN,3051220012,BROOKLYN,994919,174794,PHONE,Unspecified,BROOKLYN,40.64643937078732,-73.96155364982612,"{'latitude': '40.64643937078732', 'longitude': '-73.96155364982612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Public Area,ALBEMARLE ROAD,BEVERLEY ROAD,EAST   19 STREET,,,,,,
58960153,2023-09-29T09:14:18.000,2023-09-29T16:13:20.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10469,2452 GUNTHER AVENUE,GUNTHER AVENUE,WARING AVENUE,MACE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T16:13:25.000,11 BRONX,2044910027,BRONX,1029578,253273,ONLINE,Unspecified,BRONX,40.86173422451357,-73.83612909649509,"{'latitude': '40.86173422451357', 'longitude': '-73.83612909649509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WARING AVENUE,MACE AVENUE,GUNTHER AVENUE,,,,,,
58966986,2023-09-29T09:14:10.000,2023-10-30T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,10301,346 VICTORY BOULEVARD,VICTORY BOULEVARD,,,ADDRESS,STATEN ISLAND,Closed,The City has removed the graffiti from this property.,2023-10-31T05:54:44.000,01 STATEN ISLAND,5005790031,STATEN ISLAND,960371,170122,UNKNOWN,Unspecified,STATEN ISLAND,40.63358997114261,-74.086032781532,"{'latitude': '40.63358997114261', 'longitude': '-74.086032781532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Mixed Use,,,,N/A,,,,,2023-10-29T09:14:10.000
59459622,2023-09-29T09:14:09.000,2023-09-29T18:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,10473,770 HAVEMEYER AVENUE,HAVEMEYER AVENUE,VIRGIL PLACE,LAFAYETTE AVENUE,ADDRESS,BRONX,Closed,,2023-09-29T18:30:00.000,09 BRONX,,BRONX,1026923,239191,ONLINE,Unspecified,BRONX,40.8230965441623,-73.84581710515383,"{'latitude': '40.8230965441623', 'longitude': '-73.84581710515383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,VIRGIL PLACE,LAFAYETTE AVENUE,HAVEMEYER AVENUE,,,,,,
59445694,2023-09-29T09:14:09.000,2023-09-29T19:20:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,11237,318 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,HART STREET,DEKALB AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-29T19:20:00.000,04 BROOKLYN,,BROOKLYN,1005619,194827,ONLINE,Unspecified,BROOKLYN,40.70140607573066,-73.92293209160103,"{'latitude': '40.70140607573066', 'longitude': '-73.92293209160103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sewer,HART STREET,DEKALB AVENUE,KNICKERBOCKER AVENUE,,,,,,
59435587,2023-09-29T09:14:08.000,2023-09-29T18:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,11216,820 MARCY AVENUE,MARCY AVENUE,MONROE STREET,MADISON STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T18:10:00.000,03 BROOKLYN,,BROOKLYN,998877,189042,PHONE,Unspecified,BROOKLYN,40.685541304791734,-73.94725986135441,"{'latitude': '40.685541304791734', 'longitude': '-73.94725986135441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,MONROE STREET,MADISON STREET,MARCY AVENUE,,,,,,
59446075,2023-09-29T09:14:06.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11217,67 HANSON PLACE,HANSON PLACE,SOUTH ELLIOTT PLACE,SOUTH PORTLAND AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-01T00:00:00.000,02 BROOKLYN,3021140001,BROOKLYN,991212,189006,PHONE,Unspecified,BROOKLYN,40.68545184097977,-73.97489735861946,"{'latitude': '40.68545184097977', 'longitude': '-73.97489735861946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,SOUTH ELLIOTT PLACE,SOUTH PORTLAND AVENUE,HANSON PLACE,,,,,,
59460209,2023-09-29T09:14:06.000,2023-10-23T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,11210,724 EAST   27 STREET,EAST   27 STREET,AMERSFORT PLACE,CAMPUS ROAD,ADDRESS,BROOKLYN,Closed,,2023-10-23T00:00:00.000,14 BROOKLYN,,BROOKLYN,997858,169900,PHONE,Unspecified,BROOKLYN,40.633002361810426,-73.95097266821956,"{'latitude': '40.633002361810426', 'longitude': '-73.95097266821956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Apartment,AMERSFORT PLACE,CAMPUS ROAD,EAST   27 STREET,,,,,,
58962130,2023-09-29T09:14:00.000,2023-09-29T21:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11370,31-48 71 STREET,71 STREET,31 AVE,32 AVE,ADDRESS,EAST ELMHURST,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T21:40:00.000,03 QUEENS,4011410028,QUEENS,1013025,215232,PHONE,Unspecified,QUEENS,40.7573917891453,-73.89613490506643,"{'latitude': '40.7573917891453', 'longitude': '-73.89613490506643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58966642,2023-09-29T09:14:00.000,2023-09-29T10:50:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),11226,,,,,INTERSECTION,BROOKLYN,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-29T10:50:00.000,17 BROOKLYN,,BROOKLYN,997101,173989,PHONE,Unspecified,BROOKLYN,40.644226922289,-73.95369222320691,"{'latitude': '40.644226922289', 'longitude': '-73.95369222320691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST 25 STREET,CORTELYOU ROAD,,,,,,,
58959135,2023-09-29T09:14:00.000,2023-09-29T09:14:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11206,,,,,INTERSECTION,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T09:14:00.000,01 BROOKLYN,,BROOKLYN,998971,195324,PHONE,Unspecified,BROOKLYN,40.702783780620315,-73.94690719974291,"{'latitude': '40.702783780620315', 'longitude': '-73.94690719974291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,THROOP AVENUE,WALLABOUT STREET,,,,,,,
58962264,2023-09-29T09:14:00.000,2023-09-29T11:05:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),11218,98 ARGYLE ROAD,ARGYLE ROAD,CHURCH AVE,ALBEMARLE RD,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-29T11:05:00.000,14 BROOKLYN,3050930019,BROOKLYN,993281,175043,PHONE,Unspecified,BROOKLYN,40.64712464372246,-73.96745594232387,"{'latitude': '40.64712464372246', 'longitude': '-73.96745594232387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58966927,2023-09-29T09:14:00.000,2023-10-01T13:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11414,77-19 156 AVENUE,156 AVENUE,77 ST,78 ST,ADDRESS,HOWARD BEACH,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-10-01T13:10:00.000,10 QUEENS,4114570030,QUEENS,1024223,180506,PHONE,Unspecified,QUEENS,40.66203375879449,-73.8559212791697,"{'latitude': '40.66203375879449', 'longitude': '-73.8559212791697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58960485,2023-09-29T09:14:00.000,2023-09-29T11:45:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11357,164-20 CRYDERS LANE,CRYDERS LANE,164 ST,165 ST,ADDRESS,WHITESTONE,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-29T11:45:00.000,07 QUEENS,4045990066,QUEENS,1040138,226615,ONLINE,Unspecified,QUEENS,40.78850525410544,-73.7981744949928,"{'latitude': '40.78850525410544', 'longitude': '-73.7981744949928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58962021,2023-09-29T09:14:00.000,2023-10-01T12:40:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11218,178 OCEAN PARKWAY,OCEAN PARKWAY,CATON AVE,ALBEMARLE RD,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-10-01T12:40:00.000,12 BROOKLYN,3053280037,BROOKLYN,991229,174535,PHONE,Unspecified,BROOKLYN,40.645732148289255,-73.97485104237367,"{'latitude': '40.645732148289255', 'longitude': '-73.97485104237367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58957608,2023-09-29T09:14:00.000,2023-09-29T11:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11223,1700 EAST    7 STREET,EAST    7 STREET,AVENUE P,QUENTIN RD,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T11:55:00.000,15 BROOKLYN,3066380010,BROOKLYN,993631,161172,ONLINE,Unspecified,BROOKLYN,40.60905130832242,-73.96621396380175,"{'latitude': '40.60905130832242', 'longitude': '-73.96621396380175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58959101,2023-09-29T09:14:00.000,2023-09-29T10:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11223,2072 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T10:35:00.000,15 BROOKLYN,3071080038,BROOKLYN,993793,157360,PHONE,Unspecified,BROOKLYN,40.59858797249866,-73.96563590042949,"{'latitude': '40.59858797249866', 'longitude': '-73.96563590042949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58956086,2023-09-29T09:14:00.000,2023-10-05T10:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11373,55-21 92 STREET,92 STREET,55 AVE,56 AVE,ADDRESS,ELMHURST,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-10-05T10:55:00.000,04 QUEENS,4018710059,QUEENS,1020192,207848,ONLINE,Unspecified,QUEENS,40.737098356989726,-73.87030468316053,"{'latitude': '40.737098356989726', 'longitude': '-73.87030468316053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58963515,2023-09-29T09:14:00.000,2023-10-01T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11210,876 EAST   21 STREET,EAST   21 STREET,GLENWOOD RD,CAMPUS RD,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-10-01T09:50:00.000,14 BROOKLYN,3075480059,BROOKLYN,996304,169594,ONLINE,Unspecified,BROOKLYN,40.63216470772415,-73.95657201404576,"{'latitude': '40.63216470772415', 'longitude': '-73.95657201404576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
