unique_key,created_date,agency,agency_name,complaint_type,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,descriptor,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,road_ramp,due_date,taxi_pick_up_location
58857415,2023-09-19T23:58:51.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11415,83-30 KEW GARDENS ROAD,KEW GARDENS ROAD,83 DRIVE,84 AVENUE,83 DRIVE,84 AVENUE,ADDRESS,KEW GARDENS,KEW GARDENS ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T00:42:56.000,09 QUEENS,4033560030,QUEENS,1032163,197952,ONLINE,Unspecified,QUEENS,40.7098795368134,-73.8271783420963,"{'latitude': '40.7098795368134', 'longitude': '-73.8271783420963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:42:51.000,Double Parked Blocking Traffic,,,,,,,
58870702,2023-09-19T23:58:37.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Business,10003,13 1 AVENUE,1 AVENUE,EAST    1 STREET,EAST    2 STREET,EAST    1 STREET,EAST    2 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-20T15:37:53.000,03 MANHATTAN,1004437503,MANHATTAN,987465,202802,PHONE,Unspecified,MANHATTAN,40.723320768947836,-73.98840119941293,"{'latitude': '40.723320768947836', 'longitude': '-73.98840119941293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T15:37:51.000,Supermarket or Grocery Store,,,,,,,
58859418,2023-09-19T23:58:05.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10305,51 ANDREWS STREET,ANDREWS STREET,OLYMPIA BOULEVARD,QUINCY AVENUE,OLYMPIA BOULEVARD,QUINCY AVENUE,ADDRESS,STATEN ISLAND,ANDREWS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T00:52:08.000,02 STATEN ISLAND,5034100074,STATEN ISLAND,964125,154621,MOBILE,Unspecified,STATEN ISLAND,40.59105225933984,-74.07246143998023,"{'latitude': '40.59105225933984', 'longitude': '-74.07246143998023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:52:05.000,Posted Parking Sign Violation,,,,,,,
58861564,2023-09-19T23:58:00.000,DOT,Department of Transportation,Street Light Condition,,10016,1875 EAST   28 STREET,EAST   28 STREET,2 AVENUE,3 AVENUE,,,BLOCKFACE,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T01:45:00.000,06 MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,2023-09-22T01:45:00.000,Street Light Out,,,,,,,
58860858,2023-09-19T23:57:42.000,DSNY,Department of Sanitation,Illegal Dumping,Street,10461,BUTLER PLACE,BUTLER PLACE,BUTLER PLACE,ROWE STREET,BUTLER PLACE,ROWE STREET,INTERSECTION,,,Unspecified,The Department of Sanitation cleaned the location.,2023-09-19T06:36:19.000,10 BRONX,,BRONX,1027425,244441,PHONE,Unspecified,BRONX,40.8375038269819,-73.8439695322026,"{'latitude': '40.8375038269819', 'longitude': '-73.8439695322026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T06:46:09.000,Removal Request,,,,,,,
58869121,2023-09-19T23:57:30.000,NYPD,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10036,555 WEST   42 STREET,WEST   42 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T00:10:51.000,04 MANHATTAN,1010710001,MANHATTAN,984989,216318,MOBILE,Unspecified,MANHATTAN,40.76041937417911,-73.99733241438366,"{'latitude': '40.76041937417911', 'longitude': '-73.99733241438366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:10:46.000,Car/Truck Horn,,,,,,,
58861158,2023-09-19T23:57:23.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11106,31-50 14 STREET,14 STREET,31 DRIVE,BROADWAY,31 DRIVE,BROADWAY,ADDRESS,ASTORIA,14 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T01:53:12.000,01 QUEENS,4005197501,QUEENS,1002784,218707,MOBILE,Unspecified,QUEENS,40.7669571658427,-73.93309081193267,"{'latitude': '40.7669571658427', 'longitude': '-73.93309081193267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:53:06.000,Blocked Hydrant,,,,,,,
58867436,2023-09-19T23:57:20.000,NYPD,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,11223,627 KINGS HIGHWAY,KINGS HIGHWAY,OCEAN PARKWAY,EAST    7 STREET,OCEAN PARKWAY,EAST    7 STREET,ADDRESS,BROOKLYN,KINGS HIGHWAY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T00:10:25.000,15 BROOKLYN,3066630023,BROOKLYN,993589,160019,ONLINE,Unspecified,BROOKLYN,40.60588660388778,-73.96636682281094,"{'latitude': '40.60588660388778', 'longitude': '-73.96636682281094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:10:22.000,Loud Music/Party,,,,,,,
58856025,2023-09-19T23:57:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11226,521 OCEAN AVENUE,OCEAN AVENUE,CHURCH AVENUE,TENNIS COURT,CHURCH AVENUE,TENNIS COURT,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:03:45.000,14 BROOKLYN,3051010001,BROOKLYN,995084,176043,ONLINE,Unspecified,BROOKLYN,40.6498674046847,-73.96095705692136,"{'latitude': '40.6498674046847', 'longitude': '-73.96095705692136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:03:40.000,Loud Music/Party,,,,,,,
58859629,2023-09-19T23:57:00.000,DOT,Department of Transportation,Street Light Condition,,11204,2336 63 STREET,63 STREET,23 AVE,24 AVE,63 STREET,23 AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T07:34:00.000,11 BROOKLYN,3065580018,BROOKLYN,990360,162849,UNKNOWN,Unspecified,BROOKLYN,40.613657187320364,-73.97799307947268,"{'latitude': '40.613657187320364', 'longitude': '-73.97799307947268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T07:34:00.000,Street Light Out,,,,,,,
58857931,2023-09-19T23:56:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10075,167 EAST   77 STREET,EAST   77 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   77 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T00:15:05.000,08 MANHATTAN,1014120028,MANHATTAN,995593,221017,ONLINE,Unspecified,MANHATTAN,40.77330966490587,-73.95904698004797,"{'latitude': '40.77330966490587', 'longitude': '-73.95904698004797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:15:01.000,Loud Music/Party,,,,,,,
58861426,2023-09-19T23:56:50.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11205,105 CLERMONT AVENUE,CLERMONT AVENUE,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,CLERMONT AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T01:31:57.000,02 BROOKLYN,3020460016,BROOKLYN,992255,192331,PHONE,Unspecified,BROOKLYN,40.69457731822955,-73.97113269916076,"{'latitude': '40.69457731822955', 'longitude': '-73.97113269916076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:31:52.000,No Access,,,,,,,
58863509,2023-09-19T23:56:35.000,NYPD,New York City Police Department,Noise - Commercial,Store/Commercial,11103,32-15 STEINWAY STREET,STEINWAY STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-20T00:48:46.000,01 QUEENS,4006760040,QUEENS,1006598,215645,MOBILE,Unspecified,QUEENS,40.75854394877952,-73.91933216068817,"{'latitude': '40.75854394877952', 'longitude': '-73.91933216068817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:48:41.000,Banging/Pounding,,,,,,,
58862061,2023-09-19T23:56:32.000,HPD,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10462,16 METROPOLITAN OVAL,METROPOLITAN OVAL,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-27T00:00:00.000,09 BRONX,2039437501,BRONX,1023228,244713,ONLINE,Unspecified,BRONX,40.83826990869255,-73.85913549481384,"{'latitude': '40.83826990869255', 'longitude': '-73.85913549481384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T14:19:43.000,WATER SUPPLY,,,,,,,
58856594,2023-09-19T23:56:18.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Commercial Building,11238,417 PROSPECT PLACE,PROSPECT PLACE,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-19T23:56:18.000,08 BROOKLYN,3011550001,BROOKLYN,994757,185658,MOBILE,Unspecified,BROOKLYN,40.67625884383291,-73.96212049684975,"{'latitude': '40.67625884383291', 'longitude': '-73.96212049684975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T12:45:45.000,Rat Sighting,,,,,,,
58867677,2023-09-19T23:56:10.000,NYPD,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10456,1306 COLLEGE AVENUE,COLLEGE AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,COLLEGE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T01:14:56.000,04 BRONX,2027830008,BRONX,1008675,243702,ONLINE,Unspecified,BRONX,40.83554725006937,-73.91173293043992,"{'latitude': '40.83554725006937', 'longitude': '-73.91173293043992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:14:52.000,Car/Truck Music,,,,,,,
58863512,2023-09-19T23:56:00.000,NYPD,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,11212,971 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,EAST   91 STREET,EAST   92 STREET,EAST   91 STREET,EAST   92 STREET,ADDRESS,BROOKLYN,EAST NEW YORK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T00:35:46.000,09 BROOKLYN,3014250013,BROOKLYN,1003561,181111,ONLINE,Unspecified,BROOKLYN,40.66376352139808,-73.93039363154065,"{'latitude': '40.66376352139808', 'longitude': '-73.93039363154065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:35:41.000,Loud Music/Party,,,,,,,
58862978,2023-09-19T23:56:00.000,DEP,Department of Environmental Protection,Lead,,10314,7 DARCEY AVENUE,DARCEY AVENUE,S GANNON AVE,HAWTHORNE AVE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-20T10:39:00.000,02 STATEN ISLAND,5020857501,STATEN ISLAND,942851,160824,ONLINE,Unspecified,STATEN ISLAND,40.60800437986338,-74.14909783806422,"{'latitude': '40.60800437986338', 'longitude': '-74.14909783806422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T10:39:00.000,Lead Kit Request (Residential) (L10),,,,N/A,,,
58861910,2023-09-19T23:55:56.000,NYPD,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10301,15 CORSON AVENUE,CORSON AVENUE,MONROE AVENUE,DANIEL LOW TERRACE,MONROE AVENUE,DANIEL LOW TERRACE,ADDRESS,STATEN ISLAND,CORSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:27:16.000,01 STATEN ISLAND,5000180073,STATEN ISLAND,962245,171809,PHONE,Unspecified,STATEN ISLAND,40.63822527886045,-74.07928652024391,"{'latitude': '40.63822527886045', 'longitude': '-74.07928652024391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:27:09.000,Car/Truck Music,,,,,,,
58862462,2023-09-19T23:55:54.000,NYPD,New York City Police Department,Drinking,Street/Sidewalk,10455,751 EAST  147 STREET,EAST  147 STREET,CONCORD AVENUE,WALES AVENUE,CONCORD AVENUE,WALES AVENUE,ADDRESS,BRONX,EAST  147 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T03:51:40.000,01 BRONX,2025800042,BRONX,1009723,234924,ONLINE,Unspecified,BRONX,40.81145118163981,-73.90797899449959,"{'latitude': '40.81145118163981', 'longitude': '-73.90797899449959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:51:37.000,In Public,,,,,,,
58869336,2023-09-19T23:55:44.000,NYPD,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10032,3898 BROADWAY,BROADWAY,WEST  162 STREET,WEST  163 STREET,WEST  162 STREET,WEST  163 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:44:41.000,12 MANHATTAN,1021220052,MANHATTAN,1000244,244481,ONLINE,Unspecified,MANHATTAN,40.83770467226177,-73.94219901106423,"{'latitude': '40.83770467226177', 'longitude': '-73.94219901106423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:44:36.000,Loud Music/Party,,,,,,,
58862333,2023-09-19T23:55:42.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,1-2 Family Dwelling,11420,114-27 132 STREET,132 STREET,LINDEN BOULEVARD,115 AVENUE,LINDEN BOULEVARD,115 AVENUE,ADDRESS,SOUTH OZONE PARK,132 STREET,Closed,,2023-09-20T10:57:09.000,10 QUEENS,4116580057,QUEENS,1037111,187459,PHONE,Unspecified,QUEENS,40.68105057771125,-73.80941336149648,"{'latitude': '40.68105057771125', 'longitude': '-73.80941336149648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T10:57:09.000,Chemical Vapors/Gases/Odors,,,,,,,
58870324,2023-09-19T23:55:30.000,DOHMH,Department of Health and Mental Hygiene,Smoking,Residential Building,10025,382 CENTRAL PARK WEST,CENTRAL PARK WEST,97 ST TRANSVERSE,COLUMBUS AVENUE,97 ST TRANSVERSE,COLUMBUS AVENUE,ADDRESS,NEW YORK,CENTRAL PARK WEST,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-21T13:10:20.000,07 MANHATTAN,1018337501,MANHATTAN,993755,228365,PHONE,Unspecified,MANHATTAN,40.79348013659224,-73.96567253916751,"{'latitude': '40.79348013659224', 'longitude': '-73.96567253916751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Smoking Violation,,,,,,,
58855440,2023-09-19T23:54:53.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10034,101 PARK TERRACE EAST,PARK TERRACE EAST,WEST  217 STREET,WEST  218 STREET,WEST  217 STREET,WEST  218 STREET,ADDRESS,NEW YORK,PARK TERRACE EAST,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T00:24:41.000,12 MANHATTAN,1022430283,MANHATTAN,1007667,256762,MOBILE,Unspecified,MANHATTAN,40.87139577720939,-73.91533001965898,"{'latitude': '40.87139577720939', 'longitude': '-73.91533001965898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:24:37.000,Blocked Hydrant,,,,,,,
58861338,2023-09-19T23:54:35.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11106,31-34 14 STREET,14 STREET,31 ROAD,31 DRIVE,31 ROAD,31 DRIVE,ADDRESS,ASTORIA,14 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T01:52:18.000,01 QUEENS,4005180045,QUEENS,1002885,218870,MOBILE,Unspecified,QUEENS,40.76740434613529,-73.93272574226336,"{'latitude': '40.76740434613529', 'longitude': '-73.93272574226336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T01:52:16.000,Posted Parking Sign Violation,,,,,,,
58869122,2023-09-19T23:54:35.000,NYPD,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10036,555 WEST   42 STREET,WEST   42 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T00:10:51.000,04 MANHATTAN,1010710001,MANHATTAN,984989,216318,MOBILE,Unspecified,MANHATTAN,40.76041937417911,-73.99733241438366,"{'latitude': '40.76041937417911', 'longitude': '-73.99733241438366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:10:43.000,Car/Truck Horn,,,,,,,
