unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58835393,2023-09-16T04:47:54.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10019,745 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-16T08:07:43.000,05 MANHATTAN,1010020001,MANHATTAN,988790,216386,ONLINE,Unspecified,MANHATTAN,40.760604881971254,-73.98361180988199,"{'latitude': '40.760604881971254', 'longitude': '-73.98361180988199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 49 STREET,WEST 50 STREET,WEST   49 STREET,WEST   50 STREET,7 AVENUE,,,,,,
58835396,2023-09-16T04:47:46.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10019,745 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-16T08:07:53.000,05 MANHATTAN,1010020001,MANHATTAN,988790,216386,ONLINE,Unspecified,MANHATTAN,40.760604881971254,-73.98361180988199,"{'latitude': '40.760604881971254', 'longitude': '-73.98361180988199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 49 STREET,WEST 50 STREET,WEST   49 STREET,WEST   50 STREET,7 AVENUE,,,,,,
58829193,2023-09-16T04:46:53.000,2023-09-16T05:36:59.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10458,2658 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-16T05:37:05.000,07 BRONX,2032870028,BRONX,1014230,254558,PHONE,Unspecified,BRONX,40.86532662217945,-73.89160974520443,"{'latitude': '40.86532662217945', 'longitude': '-73.89160974520443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,BAINBRIDGE AVENUE,,,,,,
58835750,2023-09-16T04:46:46.000,2023-09-16T05:25:04.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11210,2400 FARRAGUT ROAD,FARRAGUT ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T05:25:10.000,14 BROOKLYN,,BROOKLYN,996951,170889,MOBILE,Unspecified,BROOKLYN,40.63571830334947,-73.9542385743814,"{'latitude': '40.63571830334947', 'longitude': '-73.9542385743814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   24 STREET,BEDFORD AVENUE,EAST   24 STREET,BEDFORD AVENUE,FARRAGUT ROAD,,,,,,
58836334,2023-09-16T04:46:42.000,2023-09-16T05:13:11.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11217,BERGEN STREET,BERGEN STREET,BLOCKFACE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:13:14.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,NEVINS STREET,3 AVENUE,NEVINS STREET,3 AVENUE,,,,,,,
58834496,2023-09-16T04:44:39.000,2023-09-16T08:16:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,114 WEST  238 STREET,WEST  238 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T08:16:54.000,08 BRONX,2032620077,BRONX,1012504,261024,MOBILE,Unspecified,BRONX,40.88307948374084,-73.89782268386357,"{'latitude': '40.88307948374084', 'longitude': '-73.89782268386357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FORT INDEPENDENCE STREET,BAILEY AVENUE,FORT INDEPENDENCE STREET,BAILEY AVENUE,WEST  238 STREET,,,,,,
58831286,2023-09-16T04:42:55.000,2023-09-19T13:12:14.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10016,149 EAST   39 STREET,EAST   39 STREET,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-16T04:42:55.000,06 MANHATTAN,1008950038,MANHATTAN,990658,212274,ONLINE,Unspecified,MANHATTAN,40.749317331438725,-73.97687274683976,"{'latitude': '40.749317331438725', 'longitude': '-73.97687274683976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,EAST   39 STREET,,,,,,
58834802,2023-09-16T04:42:17.000,2023-09-16T05:43:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,81-05 NORTHERN BOULEVARD,NORTHERN BOULEVARD,ADDRESS,JACKSON HEIGHTS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T05:44:01.000,03 QUEENS,4011770043,QUEENS,1015797,214541,ONLINE,Unspecified,QUEENS,40.75548571592388,-73.88613245716517,"{'latitude': '40.75548571592388', 'longitude': '-73.88613245716517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",81 STREET,82 STREET,81 STREET,82 STREET,NORTHERN BOULEVARD,,,,,,
58836696,2023-09-16T04:41:29.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,225 WEST   45 STREET,WEST   45 STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-16T04:58:34.000,05 MANHATTAN,1010177501,MANHATTAN,987984,215583,ONLINE,Unspecified,MANHATTAN,40.75840122979002,-73.98652170103763,"{'latitude': '40.75840122979002', 'longitude': '-73.98652170103763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,SHUBERT ALLEY,7 AVENUE,SHUBERT ALLEY,WEST   45 STREET,,,,,,
58832880,2023-09-16T04:40:59.000,2023-09-16T08:14:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,3506 FORT INDEPENDENCE STREET,FORT INDEPENDENCE STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T08:14:31.000,08 BRONX,,BRONX,1012449,260798,MOBILE,Unspecified,BRONX,40.88245936057754,-73.8980225362821,"{'latitude': '40.88245936057754', 'longitude': '-73.8980225362821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAILEY PLACE,ORLOFF AVENUE,BAILEY PLACE,ORLOFF AVENUE,FORT INDEPENDENCE STREET,,,,,,
58834687,2023-09-16T04:40:31.000,2023-09-16T05:36:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,1380 VIRGINIA AVENUE,VIRGINIA AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:36:40.000,09 BRONX,2039377501,BRONX,1022453,243568,ONLINE,Unspecified,BRONX,40.83513060583757,-73.8619428222489,"{'latitude': '40.83513060583757', 'longitude': '-73.8619428222489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MCGRAW AVENUE,WOOD AVENUE,MCGRAW AVENUE,WOOD AVENUE,VIRGINIA AVENUE,,,,,,
58835852,2023-09-16T04:39:53.000,2023-09-16T05:06:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,611 EAST   76 STREET,EAST   76 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T05:06:24.000,18 BROOKLYN,3079810020,BROOKLYN,1006861,170881,ONLINE,Unspecified,BROOKLYN,40.63567659148016,-73.9185331036926,"{'latitude': '40.63567659148016', 'longitude': '-73.9185331036926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RALPH AVENUE,GLENWOOD ROAD,RALPH AVENUE,GLENWOOD ROAD,EAST   76 STREET,,,,,,
58827848,2023-09-16T04:39:00.000,2023-09-16T05:20:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10003,317 EAST   17 STREET,EAST   17 STREET,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T05:21:05.000,06 MANHATTAN,1009230011,MANHATTAN,988989,206689,PHONE,Unspecified,MANHATTAN,40.73398894974635,-73.9829003059176,"{'latitude': '40.73398894974635', 'longitude': '-73.9829003059176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,NATHAN D PERLMAN PLACE,2 AVENUE,NATHAN D PERLMAN PLACE,EAST   17 STREET,,,,,,
58836327,2023-09-16T04:38:40.000,2023-09-16T05:39:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10462,1532 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:39:26.000,09 BRONX,2039370114,BRONX,1021954,244966,ONLINE,Unspecified,BRONX,40.83896985057403,-73.86373823603962,"{'latitude': '40.83896985057403', 'longitude': '-73.86373823603962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARCHER STREET,GUERLAIN STREET,ARCHER STREET,GUERLAIN STREET,WHITE PLAINS ROAD,,,,,,
58835931,2023-09-16T04:37:48.000,2023-09-16T04:55:25.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,600 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T04:55:29.000,01 BROOKLYN,3027620006,BROOKLYN,998421,199447,ONLINE,Unspecified,BROOKLYN,40.7141013357581,-73.94888215335709,"{'latitude': '40.7141013357581', 'longitude': '-73.94888215335709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LORIMER STREET,LEONARD STREET,LORIMER STREET,LEONARD STREET,METROPOLITAN AVENUE,,,,,,
58832109,2023-09-16T04:37:08.000,2023-09-16T05:04:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10308,490 ELVERTON AVENUE,ELVERTON AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T05:04:59.000,03 STATEN ISLAND,5054510032,STATEN ISLAND,940581,144038,ONLINE,Unspecified,STATEN ISLAND,40.56191932435407,-74.15716472391964,"{'latitude': '40.56191932435407', 'longitude': '-74.15716472391964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GURLEY AVENUE,ARTHUR KILL ROAD,GURLEY AVENUE,ARTHUR KILL ROAD,ELVERTON AVENUE,,,,,,
58836048,2023-09-16T04:36:43.000,2023-09-16T04:53:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,47 THAMES STREET,THAMES STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T04:53:30.000,01 BROOKLYN,3030080031,BROOKLYN,1003361,196147,ONLINE,Unspecified,BROOKLYN,40.70503432928232,-73.93107188347463,"{'latitude': '40.70503432928232', 'longitude': '-73.93107188347463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MORGAN AVENUE,VANDERVOORT PLACE,MORGAN AVENUE,VANDERVOORT PLACE,THAMES STREET,,,,,,
58831453,2023-09-16T04:36:34.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,222 WEST   45 STREET,WEST   45 STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-16T05:09:47.000,05 MANHATTAN,1010160015,MANHATTAN,987854,215647,ONLINE,Unspecified,MANHATTAN,40.758576947370216,-73.98699091655244,"{'latitude': '40.758576947370216', 'longitude': '-73.98699091655244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHUBERT ALLEY,8 AVENUE,SHUBERT ALLEY,8 AVENUE,WEST   45 STREET,,,,,,
58831410,2023-09-16T04:35:41.000,2023-09-16T05:11:11.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10467,3211 PARKSIDE PLACE,PARKSIDE PLACE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:11:14.000,07 BRONX,2033547501,BRONX,1019034,257802,MOBILE,Unspecified,BRONX,40.874212779486264,-73.87422445552973,"{'latitude': '40.874212779486264', 'longitude': '-73.87422445552973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEBSTER AVENUE,EAST  207 STREET,WEBSTER AVENUE,EAST  207 STREET,PARKSIDE PLACE,,,,,,
58827082,2023-09-16T04:35:35.000,2023-09-16T05:07:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462,1537 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:07:19.000,09 BRONX,2039230028,BRONX,1021947,244971,ONLINE,Unspecified,BRONX,40.838983603988034,-73.86376350580403,"{'latitude': '40.838983603988034', 'longitude': '-73.86376350580403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARCHER STREET,GUERLAIN STREET,ARCHER STREET,GUERLAIN STREET,WHITE PLAINS ROAD,,,,,,
58830438,2023-09-16T04:35:22.000,2023-09-16T05:10:54.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10467,3211 PARKSIDE PLACE,PARKSIDE PLACE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T05:10:55.000,07 BRONX,2033547501,BRONX,1019034,257802,MOBILE,Unspecified,BRONX,40.874212779486264,-73.87422445552973,"{'latitude': '40.874212779486264', 'longitude': '-73.87422445552973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEBSTER AVENUE,EAST  207 STREET,WEBSTER AVENUE,EAST  207 STREET,PARKSIDE PLACE,,,,,,
58833379,2023-09-16T04:34:10.000,2023-09-16T04:52:38.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11233,24 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-16T04:52:44.000,16 BROOKLYN,3015280033,BROOKLYN,1009566,187495,MOBILE,Unspecified,BROOKLYN,40.68127102626599,-73.90872468631602,"{'latitude': '40.68127102626599', 'longitude': '-73.90872468631602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SUMPTER STREET,MAC DOUGAL STREET,SUMPTER STREET,MAC DOUGAL STREET,MOTHER GASTON BOULEVARD,,,,,,
58832199,2023-09-16T04:32:11.000,2023-09-16T04:56:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,2615 EAST   27 STREET,EAST   27 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T04:56:10.000,15 BROOKLYN,3074720076,BROOKLYN,1000202,153755,ONLINE,Unspecified,BROOKLYN,40.58868375559222,-73.94256577169251,"{'latitude': '40.58868375559222', 'longitude': '-73.94256577169251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE Z,VOORHIES AVENUE,AVENUE Z,VOORHIES AVENUE,EAST   27 STREET,,,,,,
58828956,2023-09-16T04:32:00.000,2023-10-05T09:07:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11236,1155 EAST   92 STREET,EAST   92 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-05T09:07:00.000,18 BROOKLYN,3081800013,BROOKLYN,1010637,172959,ONLINE,Unspecified,BROOKLYN,40.64136981043024,-73.90492014871424,"{'latitude': '40.64136981043024', 'longitude': '-73.90492014871424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONKLIN AVE,FLATLANDS AVE,,,,N/A,,,,,
58835174,2023-09-16T04:31:50.000,2023-09-16T04:43:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11222,974 MANHATTAN AVENUE,MANHATTAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T04:43:59.000,01 BROOKLYN,3025330001,BROOKLYN,996826,206140,MOBILE,Unspecified,BROOKLYN,40.73247440882212,-73.95462315398345,"{'latitude': '40.73247440882212', 'longitude': '-73.95462315398345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",INDIA STREET,HURON STREET,INDIA STREET,HURON STREET,MANHATTAN AVENUE,,,,,,
58827768,2023-09-16T04:30:25.000,2023-09-16T04:51:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1440 BRONX RIVER AVENUE,BRONX RIVER AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T04:51:14.000,09 BRONX,2038860002,BRONX,1018017,243713,PHONE,Unspecified,BRONX,40.83554666365087,-73.87797279135413,"{'latitude': '40.83554666365087', 'longitude': '-73.87797279135413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  174 STREET,CROSS BRONX EXPRESSWAY,EAST  174 STREET,CROSS BRONX EXPRESSWAY,BRONX RIVER AVENUE,,,,,,
58831931,2023-09-16T04:29:08.000,2023-09-16T04:44:00.000,NYPD,New York City Police Department,Drinking,After Hours - Licensed Est,Club/Bar/Restaurant,11103,25-89 STEINWAY STREET,STEINWAY STREET,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T04:44:04.000,01 QUEENS,4006840009,QUEENS,1008616,218915,ONLINE,Unspecified,QUEENS,40.7675139211184,-73.91203609469726,"{'latitude': '40.7675139211184', 'longitude': '-73.91203609469726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25 AVENUE,28 AVENUE,25 AVENUE,28 AVENUE,STEINWAY STREET,,,,,,
