unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,due_date,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58826237,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10002,176 RIVINGTON STREET,RIVINGTON STREET,ADDRESS,NEW YORK,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-18T12:00:00.000,03 MANHATTAN,1003440168,MANHATTAN,988564,201191,PHONE,Unspecified,MANHATTAN,40.71889849505563,-73.98443735434624,"{'latitude': '40.71889849505563', 'longitude': '-73.98443735434624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:00:00.000,CLINTON STREET,ATTORNEY STREET,,,,,,,,,,,
58821190,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11223,409 GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,ADDRESS,BROOKLYN,Closed,"The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. When DSNY returned, the vehicle wasn't in the same exact location. This indicated that the vehicle wasn't abandoned. DSNY closed your Service Request. No further action will be taken.",2023-09-18T12:00:00.000,15 BROOKLYN,3071560079,BROOKLYN,993409,155922,PHONE,Unspecified,BROOKLYN,40.594641358013334,-73.96702062403544,"{'latitude': '40.594641358013334', 'longitude': '-73.96702062403544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:00:00.000,EAST 4 STREET,EAST 5 STREET,,,,,,,,,,,
58826232,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11416,86-01 95 AVENUE,95 AVENUE,ADDRESS,OZONE PARK,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-16T12:00:00.000,09 QUEENS,4090200025,QUEENS,1024481,188869,PHONE,Unspecified,QUEENS,40.68498711502987,-73.8549414284831,"{'latitude': '40.68498711502987', 'longitude': '-73.8549414284831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,86 STREET,87 STREET,,,,DSNY Garage,,,,,,,
58821167,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10467,3467 DEKALB AVENUE,DEKALB AVENUE,ADDRESS,BRONX,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-15T12:00:00.000,07 BRONX,2033270119,BRONX,1017153,260532,PHONE,Unspecified,BRONX,40.88171298996684,-73.88101255029233,"{'latitude': '40.88171298996684', 'longitude': '-73.88101255029233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-15T12:00:00.000,KOSSUTH AVENUE,EAST GUN HILL ROAD,,,,,,,,,,,
58820349,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10469,2416 BOUCK AVENUE,BOUCK AVENUE,ADDRESS,BRONX,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-16T12:00:00.000,11 BRONX,2044650011,BRONX,1025690,253188,PHONE,Unspecified,BRONX,40.86152003260021,-73.85018558684165,"{'latitude': '40.86152003260021', 'longitude': '-73.85018558684165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,WARING AVENUE,MACE AVENUE,,,,DSNY Garage,,,,,,,
58821191,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11423,94-72 199 STREET,199 STREET,ADDRESS,HOLLIS,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-16T12:00:00.000,12 QUEENS,4108290088,QUEENS,1050683,198887,PHONE,Unspecified,QUEENS,40.712326208597034,-73.76036796904272,"{'latitude': '40.712326208597034', 'longitude': '-73.76036796904272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,JAMAICA AVENUE,DEAD END,,,,,,,,,,,
58823753,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11233,505 DECATUR STREET,DECATUR STREET,ADDRESS,BROOKLYN,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-16T12:00:00.000,03 BROOKLYN,3016780063,BROOKLYN,1005470,187974,PHONE,Unspecified,BROOKLYN,40.68259653878029,-73.92349105105774,"{'latitude': '40.68259653878029', 'longitude': '-73.92349105105774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,PATCHEN AVENUE,RALPH AVENUE,,,,DSNY Garage,,,,,,,
58820331,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11412,205-10 118 AVENUE,118 AVENUE,ADDRESS,SAINT ALBANS,Closed,The vehicle you reported has been removed by the Department of Sanitation.,2023-09-21T12:00:00.000,12 QUEENS,4126400050,QUEENS,1054517,192532,PHONE,Unspecified,QUEENS,40.69485368102775,-73.74660464357154,"{'latitude': '40.69485368102775', 'longitude': '-73.74660464357154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T12:00:00.000,205 STREET,FRANCIS LEWIS BOULEVARD,,,,,,,,,,,
58824578,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11216,1426 PACIFIC STREET,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-21T12:00:00.000,08 BROOKLYN,3012090024,BROOKLYN,1000103,186029,PHONE,Unspecified,BROOKLYN,40.67726919536984,-73.94284639908074,"{'latitude': '40.67726919536984', 'longitude': '-73.94284639908074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T12:00:00.000,BROOKLYN AVENUE,KINGSTON AVENUE,,,,DSNY Garage,,,,,,,
58820350,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11416,101-37 91 STREET,91 STREET,ADDRESS,OZONE PARK,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-16T12:00:00.000,09 QUEENS,,QUEENS,1026054,188155,PHONE,Unspecified,QUEENS,40.683020061353915,-73.84927419479575,"{'latitude': '40.683020061353915', 'longitude': '-73.84927419479575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,101 AVENUE,ROCKAWAY BOULEVARD,,,,DSNY Garage,,,,,,,
58823745,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11208,34 CHESTNUT STREET,CHESTNUT STREET,ADDRESS,BROOKLYN,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-16T12:00:00.000,05 BROOKLYN,3041030040,BROOKLYN,1018507,189670,PHONE,Unspecified,BROOKLYN,40.68721081189459,-73.87647742840778,"{'latitude': '40.68721081189459', 'longitude': '-73.87647742840778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,JAMAICA AVENUE,ETNA STREET,,,,DSNY Garage,,,,,,,
58824583,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10468,2869 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-18T12:00:00.000,07 BRONX,2033190016,BRONX,1014529,256423,PHONE,Unspecified,BRONX,40.87044445467464,-73.89052030896771,"{'latitude': '40.87044445467464', 'longitude': '-73.89052030896771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:00:00.000,EAST 198 STREET,MINERVA PLACE,,,,,,,,,,,
58823748,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10035,2350 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-18T12:00:00.000,11 MANHATTAN,1017970110,MANHATTAN,1002081,230707,PHONE,Unspecified,MANHATTAN,40.79989541097998,-73.93559684555231,"{'latitude': '40.79989541097998', 'longitude': '-73.93559684555231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:00:00.000,EAST 120 STREET,EAST 121 STREET,,,,DSNY Garage,,,,,,,
58822882,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11417,150-06 TAHOE STREET,TAHOE STREET,ADDRESS,OZONE PARK,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-15T12:00:00.000,10 QUEENS,4115560015,QUEENS,1029273,183024,PHONE,Unspecified,QUEENS,40.66892085919145,-73.83770227795573,"{'latitude': '40.66892085919145', 'longitude': '-73.83770227795573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-15T12:00:00.000,ALBERT ROAD,NORTH CONDUIT AVENUE,,,,,,,,,,,
58826235,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11378,58-16 63 STREET,63 STREET,ADDRESS,MASPETH,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-16T12:00:00.000,05 QUEENS,4027480165,QUEENS,1011496,201647,PHONE,Unspecified,QUEENS,40.72010920049089,-73.90170893998607,"{'latitude': '40.72010920049089', 'longitude': '-73.90170893998607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,FLUSHING AVENUE,59 AVENUE,,,,,,,,,,,
58824580,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11213,1336 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-16T12:00:00.000,08 BROOKLYN,3013660026,BROOKLYN,1003043,184597,PHONE,Unspecified,BROOKLYN,40.67333292574898,-73.93225104011711,"{'latitude': '40.67333292574898', 'longitude': '-73.93225104011711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,SCHENECTADY AVENUE,UTICA AVENUE,,,,DSNY Garage,,,,,,,
58820323,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10453,1835 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-15T12:00:00.000,05 BRONX,2028790114,BRONX,1007918,249507,PHONE,Unspecified,BRONX,40.851482328921634,-73.91444808713089,"{'latitude': '40.851482328921634', 'longitude': '-73.91444808713089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-15T12:00:00.000,MORTON PLACE,WEST BURNSIDE AVENUE,,,,DSNY Garage,,,,,,,
58821178,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11207,543 SHEFFIELD AVENUE,SHEFFIELD AVENUE,ADDRESS,BROOKLYN,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-16T12:00:00.000,05 BROOKLYN,3038220006,BROOKLYN,1013450,181062,PHONE,Unspecified,BROOKLYN,40.6636019364333,-73.8947490388577,"{'latitude': '40.6636019364333', 'longitude': '-73.8947490388577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,LIVONIA AVENUE,RIVERDALE AVENUE,,,,DSNY Garage,,,,,,,
58822042,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10040,480 AUDUBON AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-16T12:00:00.000,12 MANHATTAN,1021580079,MANHATTAN,1004008,250382,PHONE,Unspecified,MANHATTAN,40.85389355855887,-73.92857884520417,"{'latitude': '40.85389355855887', 'longitude': '-73.92857884520417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,WEST 189 STREET,WEST 190 STREET,,,,,,,,,,,
58821185,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10470,4707 BRONX BOULEVARD,BRONX BOULEVARD,ADDRESS,BRONX,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-16T12:00:00.000,12 BRONX,2051020009,BRONX,1024778,269159,PHONE,Unspecified,BRONX,40.9053596113375,-73.85338601598838,"{'latitude': '40.9053596113375', 'longitude': '-73.85338601598838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,EAST 241 STREET,EAST 242 STREET,,,,,,,,,,,
58821175,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10461,2526 BUTLER PLACE,BUTLER PLACE,ADDRESS,BRONX,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-21T12:00:00.000,10 BRONX,2038560010,BRONX,1027918,244732,PHONE,Unspecified,BRONX,40.83830011223742,-73.84218598487571,"{'latitude': '40.83830011223742', 'longitude': '-73.84218598487571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T12:00:00.000,SEABURY AVENUE,COMMERCE AVENUE,,,,,,,,,,,
58815863,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11225,496 MAPLE STREET,MAPLE STREET,ADDRESS,BROOKLYN,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-18T12:00:00.000,09 BROOKLYN,3047980021,BROOKLYN,999716,180180,PHONE,Unspecified,BROOKLYN,40.66121568397661,-73.94425503928888,"{'latitude': '40.66121568397661', 'longitude': '-73.94425503928888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:00:00.000,BROOKLYN AVENUE,KINGSTON AVENUE,,,,DSNY Garage,,,,,,,
58826233,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10466,4469 MURDOCK AVENUE,MURDOCK AVENUE,ADDRESS,BRONX,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-16T12:00:00.000,12 BRONX,2050960037,BRONX,1027327,267658,PHONE,Unspecified,BRONX,40.901227778982154,-73.84417443867918,"{'latitude': '40.901227778982154', 'longitude': '-73.84417443867918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,NEREID AVENUE,EAST 241 STREET,,,,,,,,,,,
58820333,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11377,49-01 70 STREET,70 STREET,ADDRESS,WOODSIDE,Closed,"The Department of Sanitation (DSNY) will only remove abandoned motor vehicles (no boats) without license plates from private property.Â  If a motor vehicle is left abandoned on your property, you may ask the DSNY to remove it. Vehicles owned by the property owner are not eligible for this service. The property owner must complete a waiver and email it to customerservice@dsny.nyc.gov.Â  Access to the property is required and there will be a fee for removal.",2023-09-16T12:00:00.000,02 QUEENS,4024360060,QUEENS,1013589,208004,PHONE,Unspecified,QUEENS,40.737550906813965,-73.89413064711685,"{'latitude': '40.737550906813965', 'longitude': '-73.89413064711685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,49 AVENUE,GARFIELD AVENUE,,,,,,,,,,,
58823751,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11211,187 WOODPOINT ROAD,WOODPOINT ROAD,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-18T12:00:00.000,01 BROOKLYN,3028840102,BROOKLYN,1000324,200260,PHONE,Unspecified,BROOKLYN,40.71632957312585,-73.94201568345656,"{'latitude': '40.71632957312585', 'longitude': '-73.94201568345656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:00:00.000,JACKSON STREET,SKILLMAN AVENUE,,,,,,,,,,,
58821186,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11212,37 DUMONT AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-16T12:00:00.000,16 BROOKLYN,3035510055,BROOKLYN,1006861,180738,PHONE,Unspecified,BROOKLYN,40.66273190693718,-73.91850006118939,"{'latitude': '40.66273190693718', 'longitude': '-73.91850006118939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,HOWARD AVENUE,GRAFTON STREET,,,,DSNY Garage,,,,,,,
58821192,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11101,10-49 48 AVENUE,48 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-16T12:00:00.000,02 QUEENS,4000450021,QUEENS,997419,210301,PHONE,Unspecified,QUEENS,40.74389445831568,-73.95247534049615,"{'latitude': '40.74389445831568', 'longitude': '-73.95247534049615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,VERNON BOULEVARD,11 STREET,,,,,,,,,,,
