unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,road_ramp,bridge_highway_direction
58870371,2023-09-14T20:46:36.000,2023-10-10T13:31:05.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,10017,640 3 AVENUE,3 AVENUE,EAST   41 STREET,EAST   42 STREET,EAST   41 STREET,EAST   42 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,"The Department of Transportation's inspectors could not find the condition you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",2023-10-10T13:31:11.000,06 MANHATTAN,1012967502,MANHATTAN,991213,212597,PHONE,Unspecified,MANHATTAN,40.75020346532844,-73.97486934984923,"{'latitude': '40.75020346532844', 'longitude': '-73.97486934984923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58861701,2023-09-14T20:46:21.000,2023-09-14T20:53:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229,3042 AVENUE V,AVENUE V,FORD STREET,COYLE STREET,FORD STREET,COYLE STREET,ADDRESS,BROOKLYN,AVENUE V,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T20:53:25.000,15 BROOKLYN,3073890001,BROOKLYN,1001769,157438,MOBILE,Unspecified,BROOKLYN,40.59878988925375,-73.93691433327626,"{'latitude': '40.59878988925375', 'longitude': '-73.93691433327626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58821492,2023-09-14T20:46:17.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11218,595 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T00:00:00.000,14 BROOKLYN,3051410031,BROOKLYN,992636,173441,UNKNOWN,Unspecified,BROOKLYN,40.64272813352831,-73.96978225173417,"{'latitude': '40.64272813352831', 'longitude': '-73.96978225173417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58861429,2023-09-14T20:46:14.000,2023-09-14T21:12:44.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11361,209-15 45 DRIVE,45 DRIVE,OCEANIA STREET,211 STREET,OCEANIA STREET,211 STREET,ADDRESS,BAYSIDE,45 DRIVE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T21:12:51.000,11 QUEENS,4073100054,QUEENS,1047084,215430,PHONE,Unspecified,QUEENS,40.757758803445526,-73.77319544406551,"{'latitude': '40.757758803445526', 'longitude': '-73.77319544406551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58812147,2023-09-14T20:45:38.000,2023-09-15T08:55:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11214,21 AVENUE,21 AVENUE,84 STREET,85 STREET,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-15T08:55:00.000,11 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,N/A,,,,,
58816999,2023-09-14T20:45:00.000,2023-09-20T10:55:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10307,169 ACADEMY AVENUE,ACADEMY AVENUE,DEAD END,PAGE AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-20T10:55:00.000,03 STATEN ISLAND,5077640034,STATEN ISLAND,920149,125562,PHONE,Unspecified,STATEN ISLAND,40.51108218085386,-74.23052421229585,"{'latitude': '40.51108218085386', 'longitude': '-74.23052421229585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58861239,2023-09-14T20:44:52.000,2023-09-14T22:50:23.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10310,179 LLEWELLYN PLACE,LLEWELLYN PLACE,FOREST AVENUE,EGBERT AVENUE,FOREST AVENUE,EGBERT AVENUE,ADDRESS,STATEN ISLAND,LLEWELLYN PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:50:28.000,01 STATEN ISLAND,5003540057,STATEN ISLAND,948203,167202,ONLINE,Unspecified,STATEN ISLAND,40.62553403632789,-74.1298567775616,"{'latitude': '40.62553403632789', 'longitude': '-74.1298567775616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865759,2023-09-14T20:44:51.000,2023-09-14T21:22:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10003,EAST    8 STREET,EAST    8 STREET,EAST    8 STREET,UNIVERSITY PLACE,EAST    8 STREET,UNIVERSITY PLACE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T21:22:46.000,02 MANHATTAN,,MANHATTAN,985694,205817,ONLINE,Unspecified,MANHATTAN,40.731596675672584,-73.99478981395785,"{'latitude': '40.731596675672584', 'longitude': '-73.99478981395785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58860410,2023-09-14T20:44:28.000,2023-10-10T10:08:12.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,1487 DEKALB AVENUE,DEKALB AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-14T20:44:28.000,04 BROOKLYN,3032360054,BROOKLYN,1005897,194891,MOBILE,Unspecified,BROOKLYN,40.70158106497976,-73.92192927147853,"{'latitude': '40.70158106497976', 'longitude': '-73.92192927147853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58866776,2023-09-14T20:44:23.000,2023-10-03T12:08:15.000,DSNY,Department of Sanitation,Dumpster Complaint,Blocking Sidewalk or Street,Street,10003,35 WASHINGTON PLACE,WASHINGTON PLACE,GREENE STREET,WASHINGTON SQUARE EAST,GREENE STREET,WASHINGTON SQUARE EAST,ADDRESS,NEW YORK,WASHINGTON PLACE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T12:42:05.000,02 MANHATTAN,1005470001,MANHATTAN,985374,205274,ONLINE,Unspecified,MANHATTAN,40.730106320125344,-73.99594451652771,"{'latitude': '40.730106320125344', 'longitude': '-73.99594451652771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865059,2023-09-14T20:44:22.000,2023-09-14T21:30:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11225,350 MIDWOOD STREET,MIDWOOD STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,MIDWOOD STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T21:31:01.000,09 BROOKLYN,3048010024,BROOKLYN,998373,179810,ONLINE,Unspecified,BROOKLYN,40.66020235971573,-73.94909646243124,"{'latitude': '40.66020235971573', 'longitude': '-73.94909646243124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58831548,2023-09-14T20:44:15.000,2023-09-16T13:30:09.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10019,821 SEVENTH AVENUE,SEVENTH AVENUE,WEST   53 STREET,WEST   54 STREET,WEST   53 STREET,WEST   54 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-16T13:30:11.000,05 MANHATTAN,1010067501,MANHATTAN,989288,217280,MOBILE,Unspecified,MANHATTAN,40.7630584123766,-73.98181349264999,"{'latitude': '40.7630584123766', 'longitude': '-73.98181349264999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58813880,2023-09-14T20:44:00.000,2023-09-15T07:42:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10468,2516 WEBB AVENUE,WEBB AVENUE,W 190 ST,W KINGSBRIDGE RD,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T07:42:00.000,07 BRONX,2032200009,BRONX,1010831,255004,MOBILE,Unspecified,BRONX,40.8665616453602,-73.90389677406746,"{'latitude': '40.8665616453602', 'longitude': '-73.90389677406746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58864830,2023-09-14T20:43:32.000,2023-09-15T10:08:47.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11417,103-54 94 STREET,94 STREET,ROCKAWAY BOULEVARD,LIBERTY AVENUE,ROCKAWAY BOULEVARD,LIBERTY AVENUE,ADDRESS,OZONE PARK,94 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T04:16:15.000,10 QUEENS,4091150039,QUEENS,1027195,187322,MOBILE,Unspecified,QUEENS,40.68072820706884,-73.84516559600785,"{'latitude': '40.68072820706884', 'longitude': '-73.84516559600785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58860548,2023-09-14T20:43:24.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   31 STREET,EAST   31 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   31 STREET,In Progress,,,06 MANHATTAN,1009110059,MANHATTAN,990059,210197,ONLINE,Unspecified,MANHATTAN,40.74361690157988,-73.97903640473619,"{'latitude': '40.74361690157988', 'longitude': '-73.97903640473619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58825750,2023-09-14T20:43:16.000,2023-09-15T00:00:00.000,DOB,Department of Buildings,Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,,11216,449 EASTERN PARKWAY,EASTERN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-15T00:00:00.000,08 BROOKLYN,3012600027,BROOKLYN,997114,183393,UNKNOWN,Unspecified,BROOKLYN,40.6700388168879,-73.95362743944155,"{'latitude': '40.6700388168879', 'longitude': '-73.95362743944155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58825346,2023-09-14T20:43:14.000,2023-10-20T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11355,42-49 COLDEN STREET,COLDEN STREET,,,,,ADDRESS,FLUSHING,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-20T00:00:00.000,07 QUEENS,4051370012,QUEENS,1032460,213831,UNKNOWN,Unspecified,QUEENS,40.753461797350475,-73.82599329521835,"{'latitude': '40.753461797350475', 'longitude': '-73.82599329521835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58863709,2023-09-14T20:43:13.000,2023-09-14T21:03:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1856 UNIVERSITY AVENUE,UNIVERSITY AVENUE,MORTON PLACE,WEST BURNSIDE AVENUE,MORTON PLACE,WEST BURNSIDE AVENUE,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T21:03:30.000,05 BRONX,2028680022,BRONX,1008024,249637,MOBILE,Unspecified,BRONX,40.85183885540136,-73.91406447179683,"{'latitude': '40.85183885540136', 'longitude': '-73.91406447179683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58824890,2023-09-14T20:43:12.000,2023-09-15T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11216,449 EASTERN PARKWAY,EASTERN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T00:00:00.000,08 BROOKLYN,3012600027,BROOKLYN,997114,183393,UNKNOWN,Unspecified,BROOKLYN,40.6700388168879,-73.95362743944155,"{'latitude': '40.6700388168879', 'longitude': '-73.95362743944155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58818707,2023-09-14T20:43:00.000,2023-09-15T00:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Sgnl Mult Lamps,,11204,,,,,BAY PARKWAY,BAY RIDGE PARKWAY,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T00:25:00.000,11 BROOKLYN,,BROOKLYN,987765,160849,UNKNOWN,Unspecified,BROOKLYN,40.608169008031545,-73.98734075842589,"{'latitude': '40.608169008031545', 'longitude': '-73.98734075842589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58869224,2023-09-14T20:42:51.000,2023-09-14T22:32:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,2111 BLEECKER STREET,BLEECKER STREET,GRANDVIEW AVENUE,BUTLER AVENUE,GRANDVIEW AVENUE,BUTLER AVENUE,ADDRESS,RIDGEWOOD,BLEECKER STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T22:32:17.000,05 QUEENS,4033710078,QUEENS,1010137,197847,PHONE,Unspecified,QUEENS,40.70968319578542,-73.90662619695304,"{'latitude': '40.70968319578542', 'longitude': '-73.90662619695304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58827568,2023-09-14T20:42:44.000,2023-09-16T13:30:08.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10019,821 SEVENTH AVENUE,SEVENTH AVENUE,WEST   53 STREET,WEST   54 STREET,WEST   53 STREET,WEST   54 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-16T13:30:11.000,05 MANHATTAN,1010067501,MANHATTAN,989288,217280,MOBILE,Unspecified,MANHATTAN,40.7630584123766,-73.98181349264999,"{'latitude': '40.7630584123766', 'longitude': '-73.98181349264999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58867265,2023-09-14T20:42:18.000,2023-09-14T21:12:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11238,445 VANDERBILT AVENUE,VANDERBILT AVENUE,GREENE AVENUE,GATES AVENUE,GREENE AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,VANDERBILT AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T21:12:11.000,02 BROOKLYN,3019600011,BROOKLYN,993068,188850,ONLINE,Unspecified,BROOKLYN,40.6850220022043,-73.96820544862611,"{'latitude': '40.6850220022043', 'longitude': '-73.96820544862611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58868199,2023-09-14T20:42:06.000,2023-09-27T16:12:39.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),11204,5301 20 AVENUE,20 AVENUE,53 STREET,54 STREET,53 STREET,54 STREET,ADDRESS,BROOKLYN,20 AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-14T20:42:06.000,12 BROOKLYN,3054951101,BROOKLYN,990129,166352,MOBILE,Unspecified,BROOKLYN,40.623272350629534,-73.97882204194497,"{'latitude': '40.623272350629534', 'longitude': '-73.97882204194497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58867685,2023-09-14T20:42:03.000,2023-09-14T22:26:31.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,104-31 125 STREET,125 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,125 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T22:26:37.000,10 QUEENS,4095790079,QUEENS,1034409,189891,MOBILE,Unspecified,QUEENS,40.687741571818684,-73.81913710090254,"{'latitude': '40.687741571818684', 'longitude': '-73.81913710090254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865037,2023-09-14T20:41:51.000,2023-09-14T22:41:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,87-44 89 STREET,89 STREET,JAMAICA AVENUE,88 AVENUE,JAMAICA AVENUE,88 AVENUE,ADDRESS,WOODHAVEN,89 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T22:41:32.000,09 QUEENS,4089270026,QUEENS,1024366,191455,ONLINE,Unspecified,QUEENS,40.69208560332839,-73.85534067843842,"{'latitude': '40.69208560332839', 'longitude': '-73.85534067843842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58857524,2023-09-14T20:41:22.000,2023-09-14T22:03:52.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11201,235 ADAMS STREET,ADAMS STREET,RED CROSS PLACE,TILLARY STREET BIKE PATH,RED CROSS PLACE,TILLARY STREET BIKE PATH,ADDRESS,BROOKLYN,ADAMS STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T22:03:56.000,02 BROOKLYN,3000860011,BROOKLYN,987374,193029,MOBILE,Unspecified,BROOKLYN,40.696496235189116,-73.98873403597503,"{'latitude': '40.696496235189116', 'longitude': '-73.98873403597503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58816165,2023-09-14T20:41:00.000,2023-09-21T17:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10308,,,,,CORBIN AVENUE,COUNTRY WOODS LANE,INTERSECTION,STATEN ISLAND,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T17:00:00.000,03 STATEN ISLAND,,STATEN ISLAND,942965,144266,ONLINE,Unspecified,STATEN ISLAND,40.56255655935709,-74.14858611712644,"{'latitude': '40.56255655935709', 'longitude': '-74.14858611712644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
