unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,vehicle_type
58845561,2023-09-18T06:30:03.000,2023-11-15T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,11232,435 36 STREET,36 STREET,ADDRESS,BROOKLYN,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-15T00:00:00.000,07 BROOKLYN,3006930065,BROOKLYN,983282,177458,UNKNOWN,Unspecified,BROOKLYN,40.65375784580213,-74.00348862576955,"{'latitude': '40.65375784580213', 'longitude': '-74.00348862576955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58849311,2023-09-18T06:29:35.000,2023-09-18T09:19:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11369,91-11 ASTORIA BOULEVARD,ASTORIA BOULEVARD,ADDRESS,EAST ELMHURST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T09:19:45.000,03 QUEENS,4013650006,QUEENS,1018028,217458,MOBILE,Unspecified,QUEENS,40.76348388471558,-73.87806511244749,"{'latitude': '40.76348388471558', 'longitude': '-73.87806511244749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,91 STREET,92 STREET,91 STREET,92 STREET,ASTORIA BOULEVARD,,,,,,,,
58845308,2023-09-18T06:29:07.000,2023-09-18T07:02:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11218,1114 41 STREET,41 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T07:02:12.000,12 BROOKLYN,3055920012,BROOKLYN,986637,173128,MOBILE,Unspecified,BROOKLYN,40.64187266421624,-73.99139889827676,"{'latitude': '40.64187266421624', 'longitude': '-73.99139889827676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,FORT HAMILTON PARKWAY,12 AVENUE,FORT HAMILTON PARKWAY,12 AVENUE,41 STREET,,,,,,,,
58851557,2023-09-18T06:29:00.000,2023-09-21T08:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10454,190 WILLOW AVENUE,WILLOW AVENUE,ADDRESS,BRONX,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T08:30:00.000,01 BRONX,2025880001,BRONX,1008555,231853,ONLINE,Unspecified,BRONX,40.803025429705365,-73.91220950055042,"{'latitude': '40.803025429705365', 'longitude': '-73.91220950055042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,E 136 ST,E 137 ST,,,,N/A,,,,,,,
58852996,2023-09-18T06:28:49.000,2023-09-18T07:26:08.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11220,253 BAY RIDGE AVENUE,BAY RIDGE AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T07:26:17.000,10 BROOKLYN,3058620062,BROOKLYN,976755,171006,MOBILE,Unspecified,BROOKLYN,40.63604537841864,-74.02700445287016,"{'latitude': '40.63604537841864', 'longitude': '-74.02700445287016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BAY RIDGE PLACE,3 AVENUE,BAY RIDGE PLACE,3 AVENUE,BAY RIDGE AVENUE,,,,,,,,
58845325,2023-09-18T06:28:25.000,2023-09-18T06:43:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10033,801 WEST  179 STREET,WEST  179 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T06:43:27.000,12 MANHATTAN,1021770156,MANHATTAN,1001018,248745,MOBILE,Unspecified,MANHATTAN,40.849406665166946,-73.93939117810561,"{'latitude': '40.849406665166946', 'longitude': '-73.93939117810561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,FORT WASHINGTON AVENUE,PINEHURST AVENUE,FORT WASHINGTON AVENUE,PINEHURST AVENUE,WEST  179 STREET,,,,,,,,
58846591,2023-09-18T06:28:23.000,2023-09-18T08:50:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11375,105-25 67 ROAD,67 ROAD,ADDRESS,FOREST HILLS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T08:50:29.000,06 QUEENS,4021550001,QUEENS,1026290,204531,MOBILE,Unspecified,QUEENS,40.72796713664389,-73.84832105217447,"{'latitude': '40.72796713664389', 'longitude': '-73.84832105217447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,YELLOWSTONE BOULEVARD,108 STREET,YELLOWSTONE BOULEVARD,108 STREET,67 ROAD,,,,,,,,
58852978,2023-09-18T06:28:21.000,2023-09-18T10:04:33.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,11208,424 AMBER STREET,AMBER STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T10:04:41.000,05 BROOKLYN,3045180114,BROOKLYN,1023733,182668,MOBILE,Unspecified,BROOKLYN,40.66797015988422,-73.85767477118084,"{'latitude': '40.66797015988422', 'longitude': '-73.85767477118084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,LORING AVENUE,STANLEY AVENUE,LORING AVENUE,STANLEY AVENUE,AMBER STREET,,,,,,,,
58846609,2023-09-18T06:28:00.000,2023-09-18T06:53:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11375,110-19 63 AVENUE,63 AVENUE,ADDRESS,FOREST HILLS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T06:53:22.000,06 QUEENS,4021800066,QUEENS,1026446,207408,MOBILE,Unspecified,QUEENS,40.73586304108999,-73.84774016788595,"{'latitude': '40.73586304108999', 'longitude': '-73.84774016788595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,110 STREET,GRAND CENTRAL PARKWAY,110 STREET,GRAND CENTRAL PARKWAY,63 AVENUE,,,,,,,,
58849180,2023-09-18T06:27:27.000,2023-09-18T20:13:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11378,60-32 60 STREET,60 STREET,ADDRESS,MASPETH,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T20:13:42.000,05 QUEENS,4026500047,QUEENS,1010309,199999,ONLINE,Unspecified,QUEENS,40.71558941489895,-73.90599746765326,"{'latitude': '40.71558941489895', 'longitude': '-73.90599746765326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,60 ROAD,60 DRIVE,60 ROAD,60 DRIVE,60 STREET,,,,,,,,
58853253,2023-09-18T06:27:05.000,2023-09-18T06:40:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11231,298 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T06:40:27.000,06 BROOKLYN,3004350012,BROOKLYN,985564,187801,ONLINE,Unspecified,BROOKLYN,40.682147031318635,-73.99526239073904,"{'latitude': '40.682147031318635', 'longitude': '-73.99526239073904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,UNION STREET,,,,,,,,
58845516,2023-09-18T06:26:40.000,2023-09-18T06:47:22.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,10466,822 EAST  230 STREET,EAST  230 STREET,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T06:47:32.000,12 BRONX,2048540062,BRONX,1024408,263610,PHONE,Unspecified,BRONX,40.89013109283355,-73.85475780864161,"{'latitude': '40.89013109283355', 'longitude': '-73.85475780864161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,EAST  230 STREET,,,,,,,,
58853145,2023-09-18T06:26:06.000,2023-09-18T07:21:16.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11220,720 50 STREET,50 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T07:21:22.000,07 BROOKLYN,3007940012,BROOKLYN,982745,173225,ONLINE,Unspecified,BROOKLYN,40.642139102184416,-74.00542300367371,"{'latitude': '40.642139102184416', 'longitude': '-74.00542300367371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,50 STREET,,,,,,,,
58848318,2023-09-18T06:26:02.000,2023-09-18T08:56:46.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10025,964 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-18T00:00:00.000,07 MANHATTAN,1018790031,MANHATTAN,993922,231227,ONLINE,Unspecified,MANHATTAN,40.80133536650071,-73.96506529386701,"{'latitude': '40.80133536650071', 'longitude': '-73.96506529386701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58853883,2023-09-18T06:25:56.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,11101,30-30 NORTHERN BOULEVARD,NORTHERN BOULEVARD,ADDRESS,LONG ISLAND CITY,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-18T11:56:17.000,01 QUEENS,4002390060,QUEENS,1002425,212966,PHONE,Unspecified,QUEENS,40.75120033996382,-73.93440234985863,"{'latitude': '40.75120033996382', 'longitude': '-73.93440234985863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,40 ROAD,31 STREET,40 ROAD,31 STREET,NORTHERN BOULEVARD,,,,,,,,
58852071,2023-09-18T06:25:30.000,2023-09-19T14:28:21.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10037,63 WEST  137 STREET,WEST  137 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,10 MANHATTAN,1017350008,MANHATTAN,1001260,236151,ONLINE,Unspecified,MANHATTAN,40.81483930177756,-73.93854839117563,"{'latitude': '40.81483930177756', 'longitude': '-73.93854839117563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58852206,2023-09-18T06:25:27.000,2023-09-25T11:09:11.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10031,640 WEST  139 STREET,WEST  139 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,09 MANHATTAN,1020870050,MANHATTAN,996803,239206,PHONE,Unspecified,MANHATTAN,40.82323187324842,-73.95464436758002,"{'latitude': '40.82323187324842', 'longitude': '-73.95464436758002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58849911,2023-09-18T06:24:17.000,2023-09-28T15:27:50.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11101,34-30 43 STREET,43 STREET,ADDRESS,LONG ISLAND CITY,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-18T06:24:17.000,01 QUEENS,4006750043,QUEENS,1006654,214264,MOBILE,Unspecified,QUEENS,40.75475331576694,-73.91913462375175,"{'latitude': '40.75475331576694', 'longitude': '-73.91913462375175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,43 STREET,,,,,,,,
58854398,2023-09-18T06:24:02.000,2023-09-18T06:24:02.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,11201,51 JORALEMON STREET,JORALEMON STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings reviewed this complaint and referred it to the Department of Environmental Protection for further action.,2023-09-18T00:00:00.000,02 BROOKLYN,3002520050,BROOKLYN,984840,191995,UNKNOWN,Unspecified,BROOKLYN,40.69365867675466,-73.99787239568717,"{'latitude': '40.69365867675466', 'longitude': '-73.99787239568717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,,,,,,
58853063,2023-09-18T06:24:02.000,2023-11-13T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11357,151-65 18 AVENUE,18 AVENUE,ADDRESS,WHITESTONE,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-13T00:00:00.000,07 QUEENS,4047040031,QUEENS,1036518,224419,UNKNOWN,Unspecified,QUEENS,40.7824999851951,-73.81126426235583,"{'latitude': '40.7824999851951', 'longitude': '-73.81126426235583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58852648,2023-09-18T06:23:28.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-21T10:59:52.000,Unspecified QUEENS,,QUEENS,1035029,195293,MOBILE,Unspecified,QUEENS,40.70256524090623,-73.81686079306591,"{'latitude': '40.70256524090623', 'longitude': '-73.81686079306591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Subway,,,,,,,,E,,,Mezzanine,,
58845748,2023-09-18T06:23:06.000,2023-09-22T20:09:15.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,10025,964 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,07 MANHATTAN,1018790031,MANHATTAN,993922,231227,ONLINE,Unspecified,MANHATTAN,40.80133536650071,-73.96506529386701,"{'latitude': '40.80133536650071', 'longitude': '-73.96506529386701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58852214,2023-09-18T06:23:06.000,2023-09-30T15:40:56.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,10025,964 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,07 MANHATTAN,1018790031,MANHATTAN,993922,231227,ONLINE,Unspecified,MANHATTAN,40.80133536650071,-73.96506529386701,"{'latitude': '40.80133536650071', 'longitude': '-73.96506529386701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58846326,2023-09-18T06:22:33.000,2023-09-19T11:32:53.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,11377,72-39 43 AVENUE,43 AVENUE,ADDRESS,WOODSIDE,Closed,The Department of Sanitation cleaned the location.,2023-09-19T05:27:44.000,04 QUEENS,4013530048,QUEENS,1014352,209695,ONLINE,Unspecified,QUEENS,40.742189714243246,-73.89136980846726,"{'latitude': '40.742189714243246', 'longitude': '-73.89136980846726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,AMTRAK-CONNECTING RAIL LINE,74 STREET,AMTRAK-CONNECTING RAIL LINE,74 STREET,43 AVENUE,,,,,,,,
58851912,2023-09-18T06:22:23.000,2023-09-18T09:58:05.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11370,19-56 79 STREET,79 STREET,ADDRESS,EAST ELMHURST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T09:58:15.000,01 QUEENS,4009477501,QUEENS,1014378,220584,ONLINE,Unspecified,QUEENS,40.77207712900074,-73.89122718667583,"{'latitude': '40.77207712900074', 'longitude': '-73.89122718667583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,19 DRIVE,21 AVENUE,19 DRIVE,21 AVENUE,79 STREET,,,,,,,,
58848121,2023-09-18T06:21:57.000,2023-09-18T06:32:26.000,NYPD,New York City Police Department,Panhandling,N/A,10011,544 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T06:32:32.000,05 MANHATTAN,1008160079,MANHATTAN,985220,208080,MOBILE,Unspecified,MANHATTAN,40.737808117758824,-73.99649975651008,"{'latitude': '40.737808117758824', 'longitude': '-73.99649975651008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,WEST   14 STREET,WEST   15 STREET,WEST   14 STREET,WEST   15 STREET,AVENUE OF THE AMERICAS,,,,,,,,
