unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,taxi_pick_up_location,taxi_company_borough
58954176,2023-09-28T08:24:03.000,2023-09-28T08:24:03.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,1281 EASTERN PARKWAY,EASTERN PARKWAY,ROCHESTER AVENUE,BUFFALO AVENUE,ROCHESTER AVENUE,BUFFALO AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-28T08:24:03.000,08 BROOKLYN,BROOKLYN,1004721,182854,ONLINE,Unspecified,BROOKLYN,40.6685450613441,-73.9262071287773,"{'latitude': '40.6685450613441', 'longitude': '-73.9262071287773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3013920044,,,,,,,,
58948184,2023-09-28T08:23:53.000,2023-09-28T08:46:42.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10019,353 WEST   57 STREET,WEST   57 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T08:46:46.000,04 MANHATTAN,MANHATTAN,988585,218843,ONLINE,Unspecified,MANHATTAN,40.76734881607585,-73.98435022071315,"{'latitude': '40.76734881607585', 'longitude': '-73.98435022071315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010487502,,,,,,,,
58955068,2023-09-28T08:23:49.000,2023-10-18T07:42:50.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226,400 RUGBY ROAD,RUGBY ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,14 BROOKLYN,BROOKLYN,993923,172428,ONLINE,Unspecified,BROOKLYN,40.6399463538831,-73.96514618464258,"{'latitude': '40.6399463538831', 'longitude': '-73.96514618464258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051560021,,,,,,,,
58952673,2023-09-28T08:23:49.000,2023-10-09T17:29:15.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11207,464 GEORGIA AVENUE,GEORGIA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-09T00:00:00.000,05 BROOKLYN,BROOKLYN,1013073,181626,PHONE,Unspecified,BROOKLYN,40.665151225627824,-73.89610551725893,"{'latitude': '40.665151225627824', 'longitude': '-73.89610551725893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3038030011,,,,,,,,
58950392,2023-09-28T08:23:45.000,,DOE,Department of Education,School Maintenance,Other School Condition,School,11208,858 JAMAICA AVENUE,JAMAICA AVENUE,JAMAICA LINE,HEMLOCK STREET,JAMAICA LINE,HEMLOCK STREET,ADDRESS,BROOKLYN,JAMAICA AVENUE,In Progress,,,05 BROOKLYN,BROOKLYN,1019440,190577,ONLINE,P.S. 007 Abraham Lincoln,BROOKLYN,40.68969665567184,-73.87310852010943,"{'latitude': '40.68969665567184', 'longitude': '-73.87310852010943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947426,2023-09-28T08:23:17.000,2023-09-28T10:02:14.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,141-16 84 DRIVE,84 DRIVE,85 ROAD,BURDEN CRESCENT,85 ROAD,BURDEN CRESCENT,ADDRESS,JAMAICA,84 DRIVE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T10:02:22.000,08 QUEENS,QUEENS,1035270,198117,MOBILE,Unspecified,QUEENS,40.710315051203914,-73.81597020930346,"{'latitude': '40.710315051203914', 'longitude': '-73.81597020930346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949806,2023-09-28T08:23:10.000,2023-09-28T11:48:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11109,46-00 CENTER BOULEVARD,CENTER BOULEVARD,46 AVENUE,47 AVENUE,46 AVENUE,47 AVENUE,ADDRESS,LONG ISLAND CITY,CENTER BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T11:48:19.000,02 QUEENS,QUEENS,996313,211616,ONLINE,Unspecified,QUEENS,40.74750538109728,-73.95646434531835,"{'latitude': '40.74750538109728', 'longitude': '-73.95646434531835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952104,2023-09-28T08:23:00.000,2023-10-04T09:21:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11205,538 LAFAYETTE AVENUE,LAFAYETTE AVENUE,BEDFORD AVE,NOSTRAND AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-04T09:21:00.000,03 BROOKLYN,BROOKLYN,997162,190530,ONLINE,Unspecified,BROOKLYN,40.68962819090902,-73.953440732874,"{'latitude': '40.68962819090902', 'longitude': '-73.953440732874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3017880028,N/A,,,,,,,
58945925,2023-09-28T08:23:00.000,2023-09-29T06:40:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11233,,,,,MACON STREET,PATCHEN AVENUE,INTERSECTION,BROOKLYN,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T06:40:00.000,03 BROOKLYN,BROOKLYN,1004707,188401,PHONE,Unspecified,BROOKLYN,40.683770352343984,-73.92624075847945,"{'latitude': '40.683770352343984', 'longitude': '-73.92624075847945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952131,2023-09-28T08:23:00.000,2023-09-28T12:15:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11215,514 UNION STREET,UNION STREET,NEVINS ST,3 AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-28T12:15:00.000,06 BROOKLYN,BROOKLYN,987902,186610,PHONE,Unspecified,BROOKLYN,40.6788773508294,-73.98683340883252,"{'latitude': '40.6788773508294', 'longitude': '-73.98683340883252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3004400012,,,,,,,,
58953064,2023-09-28T08:22:43.000,2023-10-29T00:02:18.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Home Improvement Contractor,Business,10305,194 CHESTNUT AVENUE,CHESTNUT AVENUE,TOMPKINS AVENUE,WHITE PLAINS AVENUE,TOMPKINS AVENUE,WHITE PLAINS AVENUE,ADDRESS,STATEN ISLAND,CHESTNUT AVENUE,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-29T00:02:21.000,01 STATEN ISLAND,STATEN ISLAND,963510,163382,ONLINE,Unspecified,STATEN ISLAND,40.61509799524628,-74.07470268964659,"{'latitude': '40.61509799524628', 'longitude': '-74.07470268964659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5029660020,,,,,,,,
58953452,2023-09-28T08:22:38.000,2023-09-28T09:07:02.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,1600 AVENUE L,AVENUE L,BRIGHTON LINE,EAST   17 STREET,BRIGHTON LINE,EAST   17 STREET,ADDRESS,BROOKLYN,AVENUE L,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T09:07:08.000,14 BROOKLYN,BROOKLYN,995553,165353,ONLINE,Unspecified,BROOKLYN,40.62052504470415,-73.95928480802,"{'latitude': '40.62052504470415', 'longitude': '-73.95928480802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3067340109,,,,,,,,
58948017,2023-09-28T08:22:29.000,2023-10-12T15:44:49.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10309,2750 VETERANS ROAD WEST,VETERANS ROAD WEST,BRICKTOWN WAY,TYRELLAN AVENUE,BRICKTOWN WAY,TYRELLAN AVENUE,ADDRESS,STATEN ISLAND,VETERANS ROAD WEST,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-12T15:44:54.000,03 STATEN ISLAND,STATEN ISLAND,920340,131599,ONLINE,Unspecified,STATEN ISLAND,40.527653957643125,-74.22989430708708,"{'latitude': '40.527653957643125', 'longitude': '-74.22989430708708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58953067,2023-09-28T08:22:22.000,2023-09-28T08:25:55.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10458,2307 CAMBRELENG AVENUE,CAMBRELENG AVENUE,EAST 183 STREET,CRESCENT AVENUE,EAST  183 STREET,CRESCENT AVENUE,ADDRESS,BRONX,CAMBRELENG AVENUE,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-28T08:25:55.000,06 BRONX,BRONX,1015775,250047,MOBILE,Unspecified,BRONX,40.85293990984592,-73.88604514584523,"{'latitude': '40.85293990984592', 'longitude': '-73.88604514584523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030880045,,,,,,,,
58950718,2023-09-28T08:22:16.000,2023-09-30T13:05:29.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,10305,204 ALTER AVENUE,ALTER AVENUE,DEAD END,HANCOCK STREET,DEAD END,HANCOCK STREET,ADDRESS,STATEN ISLAND,ALTER AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-29T04:22:36.000,02 STATEN ISLAND,STATEN ISLAND,958216,154316,ONLINE,Unspecified,STATEN ISLAND,40.590199709651635,-74.093736009398,"{'latitude': '40.590199709651635', 'longitude': '-74.093736009398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5033380028,,,,,,,,
58950457,2023-09-28T08:22:13.000,2023-09-28T08:22:13.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11106,34-06 32 STREET,32 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,32 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-28T08:22:13.000,01 QUEENS,QUEENS,1004556,215810,MOBILE,Unspecified,QUEENS,40.75900175700807,-73.92670250746377,"{'latitude': '40.75900175700807', 'longitude': '-73.92670250746377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4006080029,,,,,,,,
58951198,2023-09-28T08:22:13.000,2023-09-28T08:22:13.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Falling Or In Danger Of Falling,,11103,30-11 41 STREET,41 STREET,,,,,ADDRESS,ASTORIA,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,01 QUEENS,QUEENS,1007948,217337,UNKNOWN,Unspecified,QUEENS,40.763184536964026,-73.91445320906624,"{'latitude': '40.763184536964026', 'longitude': '-73.91445320906624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4006830022,N/A,,,,,,,
58949794,2023-09-28T08:22:07.000,2023-09-28T08:42:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10004,75 PEARL STREET,PEARL STREET,COENTIES ALLEY,HANOVER SQUARE,COENTIES ALLEY,HANOVER SQUARE,ADDRESS,NEW YORK,PEARL STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T08:42:13.000,01 MANHATTAN,MANHATTAN,981381,195734,ONLINE,Unspecified,MANHATTAN,40.70392091419491,-74.0103475194115,"{'latitude': '40.70392091419491', 'longitude': '-74.0103475194115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1000290019,,,,,,,,
58948985,2023-09-28T08:22:02.000,2023-09-29T09:12:13.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,10 MIDWOOD STREET,MIDWOOD STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,09 BROOKLYN,BROOKLYN,995401,179565,ONLINE,Unspecified,BROOKLYN,40.65953413035001,-73.95980884731233,"{'latitude': '40.65953413035001', 'longitude': '-73.95980884731233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050340006,,,,,,,,
58952646,2023-09-28T08:21:59.000,2023-10-21T14:47:26.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10460,1553 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-21T00:00:00.000,03 BRONX,BRONX,1015582,243040,PHONE,Unspecified,BRONX,40.83370844901697,-73.886775529518,"{'latitude': '40.83370844901697', 'longitude': '-73.886775529518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2029960027,,,,,,,,
58950673,2023-09-28T08:21:54.000,2023-10-02T05:02:00.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11226,2101 CHURCH AVENUE,CHURCH AVENUE,EAST   21 STREET,FLATBUSH AVENUE,EAST   21 STREET,FLATBUSH AVENUE,ADDRESS,BROOKLYN,CHURCH AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-02T05:02:06.000,14 BROOKLYN,BROOKLYN,995408,176181,MOBILE,Unspecified,BROOKLYN,40.650245782380665,-73.95978921631871,"{'latitude': '40.650245782380665', 'longitude': '-73.95978921631871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050820055,,,,,,,,
58953077,2023-09-28T08:21:49.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-23T21:12:31.000,Unspecified BROOKLYN,BROOKLYN,998049,194446,MOBILE,Unspecified,BROOKLYN,40.700375362473615,-73.95023428581868,"{'latitude': '40.700375362473615', 'longitude': '-73.95023428581868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,G,G to Church Av,,Platform,,,
58946101,2023-09-28T08:21:46.000,2023-09-28T08:36:41.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11209,552 82 STREET,82 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,82 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T08:36:46.000,10 BROOKLYN,BROOKLYN,977719,166461,ONLINE,Unspecified,BROOKLYN,40.62357107616581,-74.02352676703748,"{'latitude': '40.62357107616581', 'longitude': '-74.02352676703748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950312,2023-09-28T08:21:45.000,2023-10-21T14:47:25.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10460,1553 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-21T00:00:00.000,03 BRONX,BRONX,1015582,243040,PHONE,Unspecified,BRONX,40.83370844901697,-73.886775529518,"{'latitude': '40.83370844901697', 'longitude': '-73.886775529518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2029960027,,,,,,,,
58949210,2023-09-28T08:21:43.000,2023-11-18T12:52:15.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11216,372 QUINCY STREET,QUINCY STREET,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,QUINCY STREET,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-11-18T12:52:24.000,03 BROOKLYN,BROOKLYN,999149,189739,ONLINE,Unspecified,BROOKLYN,40.68745395614842,-73.94627757800346,"{'latitude': '40.68745395614842', 'longitude': '-73.94627757800346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955050,2023-09-28T08:21:39.000,2023-09-28T09:27:43.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10030,2400 7 AVENUE,7 AVENUE,WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T09:27:48.000,10 MANHATTAN,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020260029,,,,,,,,
