unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,bbl,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58818192,2023-09-14T11:16:22.000,2023-09-14T11:32:23.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10003,122 EAST   16 STREET,EAST   16 STREET,IRVING PLACE,3 AVENUE,IRVING PLACE,3 AVENUE,ADDRESS,Closed,The Police Department visited the location and no Encampment was found.,2023-09-14T11:32:26.000,06 MANHATTAN,MANHATTAN,987691,207125,PHONE,Unspecified,MANHATTAN,40.73518626254891,-73.98758364539856,"{'latitude': '40.73518626254891', 'longitude': '-73.98758364539856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1008710060,EAST   16 STREET,,,,,,
58816030,2023-09-14T11:15:56.000,2023-09-14T13:01:58.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10005,1 WALL STREET,WALL STREET,EXCHANGE ALLEY,RECTOR STREET,EXCHANGE ALLEY,RECTOR STREET,ADDRESS,Closed,N/A,2023-09-14T13:02:02.000,01 MANHATTAN,MANHATTAN,980948,196957,ONLINE,Unspecified,MANHATTAN,40.707277609970795,-74.01190980468229,"{'latitude': '40.707277609970795', 'longitude': '-74.01190980468229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1000237501,WALL STREET,,,,,,
58812068,2023-09-14T11:15:47.000,2023-09-20T19:53:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11421,91-48 88 ROAD,88 ROAD,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,09 QUEENS,QUEENS,1025294,191290,PHONE,Unspecified,QUEENS,40.69162846201801,-73.85199529831515,"{'latitude': '40.69162846201801', 'longitude': '-73.85199529831515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODHAVEN,4089290106,,,,,,,
58813272,2023-09-14T11:15:46.000,2023-09-20T15:10:17.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,11102,27-24 21 STREET,21 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,01 QUEENS,QUEENS,1004614,220389,PHONE,Unspecified,QUEENS,40.77156979077409,-73.92647927553604,"{'latitude': '40.77156979077409', 'longitude': '-73.92647927553604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASTORIA,4005390035,,,,,,,
58817817,2023-09-14T11:15:46.000,2023-09-20T15:10:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11102,27-24 21 STREET,21 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,01 QUEENS,QUEENS,1004614,220389,PHONE,Unspecified,QUEENS,40.77156979077409,-73.92647927553604,"{'latitude': '40.77156979077409', 'longitude': '-73.92647927553604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASTORIA,4005390035,,,,,,,
58817556,2023-09-14T11:15:37.000,2023-09-14T12:18:43.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11229,4166 BEDFORD AVENUE,BEDFORD AVENUE,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T12:18:46.000,15 BROOKLYN,BROOKLYN,999034,158072,PHONE,Unspecified,BROOKLYN,40.60053507491004,-73.9467616387043,"{'latitude': '40.60053507491004', 'longitude': '-73.9467616387043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3073290034,BEDFORD AVENUE,,,,,,
58811437,2023-09-14T11:15:37.000,2023-09-18T10:56:32.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11207,HENDRIX STREET,HENDRIX STREET,HENDRIX STREET,LIVONIA AVENUE,HENDRIX STREET,LIVONIA AVENUE,INTERSECTION,Closed,The Department of Sanitation cleaned the location.,2023-09-16T10:18:46.000,05 BROOKLYN,BROOKLYN,1015434,181835,PHONE,Unspecified,BROOKLYN,40.66571688287478,-73.88759417290692,"{'latitude': '40.66571688287478', 'longitude': '-73.88759417290692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812041,2023-09-14T11:15:35.000,2023-09-18T15:50:04.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11374,65-50 WETHEROLE STREET,WETHEROLE STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,06 QUEENS,QUEENS,1023417,203879,ONLINE,Unspecified,QUEENS,40.72619074562217,-73.8586905185734,"{'latitude': '40.72619074562217', 'longitude': '-73.8586905185734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REGO PARK,4031007502,,,,,,,
58815414,2023-09-14T11:15:34.000,2023-10-10T08:44:37.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10458,2300 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,05 BRONX,BRONX,1011958,251743,PHONE,Unspecified,BRONX,40.85760772449226,-73.89983560670379,"{'latitude': '40.85760772449226', 'longitude': '-73.89983560670379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031590001,,,,,,,
58817744,2023-09-14T11:15:24.000,2023-09-29T12:57:18.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,11216,277 GATES AVENUE,GATES AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,03 BROOKLYN,BROOKLYN,996389,189054,PHONE,Unspecified,BROOKLYN,40.68557800392962,-73.95623074565354,"{'latitude': '40.68557800392962', 'longitude': '-73.95623074565354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3019740051,,,,,,,
58813987,2023-09-14T11:15:23.000,2023-09-14T11:34:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10013,22 CORTLANDT ALLEY,CORTLANDT ALLEY,WHITE STREET,WALKER STREET,WHITE STREET,WALKER STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T11:34:46.000,01 MANHATTAN,MANHATTAN,983684,200890,MOBILE,Unspecified,MANHATTAN,40.718073356122076,-74.00204180536473,"{'latitude': '40.718073356122076', 'longitude': '-74.00204180536473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1001950006,CORTLANDT ALLEY,,,,,,
58818293,2023-09-14T11:15:15.000,2023-09-14T18:43:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11235,2702 AVENUE Z,AVENUE Z,EAST   27 STREET,EAST   28 STREET,EAST   27 STREET,EAST   28 STREET,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T18:43:06.000,15 BROOKLYN,BROOKLYN,1000213,153963,MOBILE,Unspecified,BROOKLYN,40.5892546541267,-73.9425256754944,"{'latitude': '40.5892546541267', 'longitude': '-73.9425256754944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3074720001,AVENUE Z,,,,,,
58816538,2023-09-14T11:15:07.000,2023-09-26T14:18:46.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,11208,1143 SUTTER AVENUE,SUTTER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BROOKLYN,BROOKLYN,1018669,184209,PHONE,Unspecified,BROOKLYN,40.67222099149138,-73.87592118759893,"{'latitude': '40.67222099149138', 'longitude': '-73.87592118759893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3042450043,,,,,,,
58811973,2023-09-14T11:15:07.000,2023-09-26T14:18:46.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11208,1143 SUTTER AVENUE,SUTTER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 BROOKLYN,BROOKLYN,1018669,184209,PHONE,Unspecified,BROOKLYN,40.67222099149138,-73.87592118759893,"{'latitude': '40.67222099149138', 'longitude': '-73.87592118759893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3042450043,,,,,,,
58814397,2023-09-14T11:15:07.000,2023-09-26T14:18:47.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11208,1143 SUTTER AVENUE,SUTTER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BROOKLYN,BROOKLYN,1018669,184209,PHONE,Unspecified,BROOKLYN,40.67222099149138,-73.87592118759893,"{'latitude': '40.67222099149138', 'longitude': '-73.87592118759893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3042450043,,,,,,,
58810932,2023-09-14T11:15:07.000,2023-09-26T14:18:46.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11208,1143 SUTTER AVENUE,SUTTER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BROOKLYN,BROOKLYN,1018669,184209,PHONE,Unspecified,BROOKLYN,40.67222099149138,-73.87592118759893,"{'latitude': '40.67222099149138', 'longitude': '-73.87592118759893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3042450043,,,,,,,
58815403,2023-09-14T11:15:07.000,2023-09-26T14:18:46.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11208,1143 SUTTER AVENUE,SUTTER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BROOKLYN,BROOKLYN,1018669,184209,PHONE,Unspecified,BROOKLYN,40.67222099149138,-73.87592118759893,"{'latitude': '40.67222099149138', 'longitude': '-73.87592118759893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3042450043,,,,,,,
58816622,2023-09-14T11:15:07.000,2023-09-26T14:18:47.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11208,1143 SUTTER AVENUE,SUTTER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BROOKLYN,BROOKLYN,1018669,184209,PHONE,Unspecified,BROOKLYN,40.67222099149138,-73.87592118759893,"{'latitude': '40.67222099149138', 'longitude': '-73.87592118759893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3042450043,,,,,,,
58810864,2023-09-14T11:14:58.000,2023-09-26T11:20:48.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10457,2105 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BRONX,BRONX,1011723,250206,PHONE,Unspecified,BRONX,40.85338985543013,-73.90069142984217,"{'latitude': '40.85338985543013', 'longitude': '-73.90069142984217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031560155,,,,,,,
58814358,2023-09-14T11:14:58.000,2023-09-26T11:36:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10457,2105 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,05 BRONX,BRONX,1011723,250206,PHONE,Unspecified,BRONX,40.85338985543013,-73.90069142984217,"{'latitude': '40.85338985543013', 'longitude': '-73.90069142984217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031560155,,,,,,,
58816606,2023-09-14T11:14:58.000,2023-09-26T11:36:02.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10457,2105 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BRONX,BRONX,1011723,250206,PHONE,Unspecified,BRONX,40.85338985543013,-73.90069142984217,"{'latitude': '40.85338985543013', 'longitude': '-73.90069142984217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031560155,,,,,,,
58818850,2023-09-14T11:14:58.000,2023-09-26T11:20:48.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457,2105 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 BRONX,BRONX,1011723,250206,PHONE,Unspecified,BRONX,40.85338985543013,-73.90069142984217,"{'latitude': '40.85338985543013', 'longitude': '-73.90069142984217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031560155,,,,,,,
58818916,2023-09-14T11:14:58.000,2023-09-26T11:20:49.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10457,2105 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BRONX,BRONX,1011723,250206,PHONE,Unspecified,BRONX,40.85338985543013,-73.90069142984217,"{'latitude': '40.85338985543013', 'longitude': '-73.90069142984217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2031560155,,,,,,,
58811007,2023-09-14T11:14:42.000,2023-09-20T20:26:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10460,1690 VYSE AVENUE,VYSE AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,03 BRONX,BRONX,1015633,243766,PHONE,Unspecified,BRONX,40.835700926691025,-73.88658783428286,"{'latitude': '40.835700926691025', 'longitude': '-73.88658783428286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2029970013,,,,,,,
58814291,2023-09-14T11:14:29.000,2023-11-06T13:07:57.000,HPD,Department of Housing Preservation and Development,GENERAL,MAILBOX,RESIDENTIAL BUILDING,10032,508 WEST  158 STREET,WEST  158 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-06T00:00:00.000,12 MANHATTAN,MANHATTAN,1000258,243029,PHONE,Unspecified,MANHATTAN,40.83371932759724,-73.94215188156254,"{'latitude': '40.83371932759724', 'longitude': '-73.94215188156254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1021160029,,,,,,,
58811118,2023-09-14T11:14:27.000,2023-10-06T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11201,55 PIERREPONT STREET,PIERREPONT STREET,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-06T00:00:00.000,02 BROOKLYN,BROOKLYN,985604,192769,UNKNOWN,Unspecified,BROOKLYN,40.69578304340932,-73.99511717282907,"{'latitude': '40.69578304340932', 'longitude': '-73.99511717282907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3002367502,,,,,,,
58818844,2023-09-14T11:14:26.000,2023-09-23T18:44:10.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10459,883 EAST  165 STREET,EAST  165 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,BRONX,1012415,239449,PHONE,Unspecified,BRONX,40.82386285521093,-73.89823518437426,"{'latitude': '40.82386285521093', 'longitude': '-73.89823518437426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2026910117,,,,,,,
