unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58838248,2023-09-17T04:07:58.000,2023-09-17T04:23:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11374,62-54 97 STREET,97 STREET,ADDRESS,REGO PARK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T04:23:42.000,06 QUEENS,,QUEENS,1022743,205769,ONLINE,Unspecified,QUEENS,40.73138128628585,-73.86111140791488,"{'latitude': '40.73138128628585', 'longitude': '-73.86111140791488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",62 DRIVE,63 ROAD,,62 DRIVE,63 ROAD,97 STREET,,,,
58843563,2023-09-17T04:07:46.000,2023-09-17T04:20:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,EAST  105 STREET,EAST  105 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T04:21:07.000,18 BROOKLYN,,BROOKLYN,1014664,173809,ONLINE,Unspecified,BROOKLYN,40.64368996311028,-73.89040590683999,"{'latitude': '40.64368996311028', 'longitude': '-73.89040590683999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  105 STREET,FLATLANDS    3 STREET,,EAST  105 STREET,FLATLANDS    3 STREET,,,,,
58839390,2023-09-17T04:07:28.000,2023-09-17T04:19:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10010,62 WEST   22 STREET,WEST   22 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T04:19:22.000,05 MANHATTAN,1008230076,MANHATTAN,986477,209486,ONLINE,Unspecified,MANHATTAN,40.741667011411444,-73.9919634085134,"{'latitude': '40.741667011411444', 'longitude': '-73.9919634085134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,AVENUE OF THE AMERICAS,,5 AVENUE,AVENUE OF THE AMERICAS,WEST   22 STREET,,,,
58843734,2023-09-17T04:07:18.000,2023-09-17T04:21:19.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,104-12 122 STREET,122 STREET,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T04:21:27.000,10 QUEENS,4095750011,QUEENS,1033763,189584,ONLINE,Unspecified,QUEENS,40.686902566361475,-73.82146869188188,"{'latitude': '40.686902566361475', 'longitude': '-73.82146869188188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LIBERTY AVENUE,107 AVENUE,,LIBERTY AVENUE,107 AVENUE,122 STREET,,,,
58837372,2023-09-17T04:07:13.000,2023-09-17T04:42:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,127 STREET,127 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T04:42:23.000,07 QUEENS,,QUEENS,1028045,215571,ONLINE,Unspecified,QUEENS,40.758260616043195,-73.84191720004705,"{'latitude': '40.758260616043195', 'longitude': '-73.84191720004705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",127 STREET,WILLETS POINT BOULEVARD,,127 STREET,WILLETS POINT BOULEVARD,,,,,
58843643,2023-09-17T04:07:03.000,2023-09-17T04:07:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T04:08:02.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST PAULS PLACE,EAST  171 STREET,,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,,,,
58841432,2023-09-17T04:06:46.000,2023-09-17T04:36:52.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458,244 EAST  196 STREET,EAST  196 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T04:36:58.000,07 BRONX,2033000047,BRONX,1014295,255228,MOBILE,Unspecified,BRONX,40.86716534626754,-73.89137173932373,"{'latitude': '40.86716534626754', 'longitude': '-73.89137173932373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VALENTINE AVENUE,BRIGGS AVENUE,,VALENTINE AVENUE,BRIGGS AVENUE,EAST  196 STREET,,,,
58842756,2023-09-17T04:06:44.000,2023-09-17T05:16:59.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10457,EAST  182 STREET,EAST  182 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T05:17:04.000,05 BRONX,,BRONX,1012252,250926,ONLINE,Unspecified,BRONX,40.85536437765752,-73.89877621081811,"{'latitude': '40.85536437765752', 'longitude': '-73.89877621081811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  182 STREET,VALENTINE AVENUE,,EAST  182 STREET,VALENTINE AVENUE,,,,,
58840332,2023-09-17T04:06:29.000,2023-09-17T04:56:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11377,49-09 25 AVENUE,25 AVENUE,ADDRESS,WOODSIDE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T04:56:49.000,01 QUEENS,4010160003,QUEENS,1010747,217828,ONLINE,Unspecified,QUEENS,40.764524258774244,-73.90434724427273,"{'latitude': '40.764524258774244', 'longitude': '-73.90434724427273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49 STREET,50 STREET,,49 STREET,50 STREET,25 AVENUE,,,,
58839391,2023-09-17T04:06:13.000,2023-09-17T04:43:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11230,505 ELMWOOD AVENUE,ELMWOOD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T04:43:48.000,12 BROOKLYN,3065030051,BROOKLYN,991940,167881,ONLINE,Unspecified,BROOKLYN,40.62746774789866,-73.97229652389454,"{'latitude': '40.62746774789866', 'longitude': '-73.97229652389454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    5 STREET,OCEAN PARKWAY,,EAST    5 STREET,OCEAN PARKWAY,ELMWOOD AVENUE,,,,
58838104,2023-09-17T04:06:12.000,2023-09-17T05:56:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,922 EAST  212 STREET,EAST  212 STREET,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T05:56:05.000,12 BRONX,2046820048,BRONX,1023350,258696,MOBILE,Unspecified,BRONX,40.87664846636958,-73.85861302932655,"{'latitude': '40.87664846636958', 'longitude': '-73.85861302932655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TILDEN STREET,PAULDING AVENUE,,TILDEN STREET,PAULDING AVENUE,EAST  212 STREET,,,,
58840345,2023-09-17T04:05:04.000,2023-09-17T06:54:13.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,1545 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T06:54:21.000,04 BROOKLYN,3033370006,BROOKLYN,1008259,194072,MOBILE,Unspecified,BROOKLYN,40.699327009277525,-73.91341355362138,"{'latitude': '40.699327009277525', 'longitude': '-73.91341355362138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDEN STREET,GATES AVENUE,,LINDEN STREET,GATES AVENUE,MYRTLE AVENUE,,,,
58842800,2023-09-17T04:04:54.000,2023-09-20T16:22:57.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10467,3377 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-20T00:00:00.000,12 BRONX,2046240037,BRONX,1021015,258045,PHONE,Unspecified,BRONX,40.87487170961045,-73.86706003035614,"{'latitude': '40.87487170961045', 'longitude': '-73.86706003035614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58838136,2023-09-17T04:04:28.000,2023-09-17T07:16:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,356 MENAHAN STREET,MENAHAN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T07:16:27.000,04 BROOKLYN,3033200015,BROOKLYN,1008182,194891,PHONE,Unspecified,BROOKLYN,40.7015751802523,-73.91368833718182,"{'latitude': '40.7015751802523', 'longitude': '-73.91368833718182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WYCKOFF AVENUE,ST NICHOLAS AVENUE,,WYCKOFF AVENUE,ST NICHOLAS AVENUE,MENAHAN STREET,,,,
58841712,2023-09-17T04:04:27.000,2023-09-20T09:38:52.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10452,957 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,04 BRONX,2025110068,BRONX,1003936,242233,PHONE,Unspecified,BRONX,40.8315271048226,-73.92886303221528,"{'latitude': '40.8315271048226', 'longitude': '-73.92886303221528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58844603,2023-09-17T04:04:01.000,2023-09-17T04:46:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11101,27 STREET,27 STREET,BLOCKFACE,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T04:46:58.000,Unspecified QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,39 AVENUE,40 AVENUE,,39 AVENUE,40 AVENUE,,,,,
58843671,2023-09-17T04:03:50.000,2023-09-17T05:04:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11435,145 STREET,145 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T05:04:34.000,12 QUEENS,,QUEENS,1036945,195089,PHONE,Unspecified,QUEENS,40.701994107724836,-73.80995217762,"{'latitude': '40.701994107724836', 'longitude': '-73.80995217762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",145 STREET,JAMAICA AVENUE,,145 STREET,JAMAICA AVENUE,,,,,
58839394,2023-09-17T04:03:44.000,2023-09-17T04:21:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,GARFIELD STREET,GARFIELD STREET,BLOCKFACE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T04:21:37.000,Unspecified BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,VAN NEST AVENUE,MORRIS PARK AVENUE,,VAN NEST AVENUE,MORRIS PARK AVENUE,,,,,
58840563,2023-09-17T04:03:37.000,2023-09-17T04:31:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11105,19 AVENUE,19 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T04:32:02.000,01 QUEENS,,QUEENS,1013295,221733,ONLINE,Unspecified,QUEENS,40.77523445563967,-73.89513223252791,"{'latitude': '40.77523445563967', 'longitude': '-73.89513223252791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19 AVENUE,47 STREET,,19 AVENUE,47 STREET,,,,,
58837786,2023-09-17T04:03:16.000,2023-09-27T08:00:31.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-26T08:58:33.000,Unspecified MANHATTAN,,MANHATTAN,988757,216332,ONLINE,Unspecified,MANHATTAN,40.76045668270954,-73.98373096728758,"{'latitude': '40.76045668270954', 'longitude': '-73.98373096728758', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,R,Entrance,,W 49 St & 7 Av to Uptown & Queens
58842367,2023-09-17T04:03:02.000,2023-09-17T05:22:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,149-04 46 AVENUE,46 AVENUE,ADDRESS,FLUSHING,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T05:22:14.000,07 QUEENS,4054520019,QUEENS,1036349,214108,PHONE,Unspecified,QUEENS,40.75420003116778,-73.81195443306737,"{'latitude': '40.75420003116778', 'longitude': '-73.81195443306737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",149 STREET,156 STREET,,149 STREET,156 STREET,46 AVENUE,,,,
58842593,2023-09-17T04:02:50.000,2023-09-17T04:21:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436,137-12 134 AVENUE,134 AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T04:21:57.000,12 QUEENS,4120850037,QUEENS,1039659,182873,ONLINE,Unspecified,QUEENS,40.6684474895401,-73.80026445802946,"{'latitude': '40.6684474895401', 'longitude': '-73.80026445802946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VAN WYCK EXPRESSWAY,140 STREET,,VAN WYCK EXPRESSWAY,140 STREET,134 AVENUE,,,,
58838462,2023-09-17T04:02:20.000,2023-09-17T04:07:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,424 EAST   14 STREET,EAST   14 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T04:07:42.000,03 MANHATTAN,1004410019,MANHATTAN,989410,205553,ONLINE,Unspecified,MANHATTAN,40.730870673147855,-73.98138208638649,"{'latitude': '40.730870673147855', 'longitude': '-73.98138208638649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,AVENUE A,,1 AVENUE,AVENUE A,EAST   14 STREET,,,,
58839331,2023-09-17T04:02:17.000,2023-09-17T04:07:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T04:07:42.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST PAULS PLACE,EAST  171 STREET,,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,,,,
58842409,2023-09-17T04:01:58.000,2023-09-17T04:48:25.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11691,250 BEACH   15 STREET,BEACH   15 STREET,ADDRESS,FAR ROCKAWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T04:48:33.000,14 QUEENS,4156250001,QUEENS,1053939,156876,PHONE,Unspecified,QUEENS,40.59699064170894,-73.74905735514939,"{'latitude': '40.59699064170894', 'longitude': '-73.74905735514939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HEYSON ROAD,NEW HAVEN AVENUE,,HEYSON ROAD,NEW HAVEN AVENUE,BEACH   15 STREET,,,,
58841282,2023-09-17T04:01:39.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11368,109-17 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,ADDRESS,CORONA,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,04 QUEENS,4019690002,QUEENS,1025642,208225,UNKNOWN,Unspecified,QUEENS,40.738109300053694,-73.85063628493886,"{'latitude': '40.738109300053694', 'longitude': '-73.85063628493886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,,,
58844689,2023-09-17T04:01:36.000,2023-09-17T04:44:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11370,25 AVENUE,25 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T04:44:48.000,03 QUEENS,,QUEENS,1012800,216899,ONLINE,Unspecified,QUEENS,40.76196800333389,-73.89693997607289,"{'latitude': '40.76196800333389', 'longitude': '-73.89693997607289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25 AVENUE,71 STREET,,25 AVENUE,71 STREET,,,,,
58840480,2023-09-17T04:00:34.000,2023-09-17T04:08:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T04:08:17.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST PAULS PLACE,EAST  171 STREET,,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,,,,
