unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,vehicle_type,taxi_company_borough,bridge_highway_direction,road_ramp
58823525,2023-09-15T15:34:39.000,2023-09-21T14:47:19.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,750 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,14 BROOKLYN,3051500013,BROOKLYN,995370,174025,PHONE,Unspecified,BROOKLYN,40.64432807707226,-73.95992971344045,"{'latitude': '40.64432807707226', 'longitude': '-73.95992971344045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821870,2023-09-15T15:34:21.000,2023-09-19T18:42:42.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11435,148-37 88 AVENUE,88 AVENUE,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,12 QUEENS,4096940049,QUEENS,1037556,196284,PHONE,Unspecified,QUEENS,40.70527043448997,-73.80773911548664,"{'latitude': '40.70527043448997', 'longitude': '-73.80773911548664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820137,2023-09-15T15:34:19.000,2023-10-06T19:32:08.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10467,3129 PERRY AVENUE,PERRY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,07 BRONX,2033410026,BRONX,1017937,257530,ONLINE,Unspecified,BRONX,40.87347047888109,-73.878192462752,"{'latitude': '40.87347047888109', 'longitude': '-73.878192462752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58840980,2023-09-15T15:34:14.000,2023-09-20T06:02:16.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,,,,,,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-17T03:41:34.000,0 Unspecified,,Unspecified,1026628,227260,ONLINE,Unspecified,Unspecified,40.79035071282617,-73.84695828947787,"{'latitude': '40.79035071282617', 'longitude': '-73.84695828947787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58847480,2023-09-15T15:33:52.000,2023-09-18T09:31:40.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,,,,,,,,,,,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-18T09:31:50.000,0 Unspecified,,Unspecified,,201568,PHONE,Unspecified,Unspecified,,,,,,,,,,,,
58865446,2023-09-15T15:33:47.000,2023-09-15T16:17:55.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T16:17:58.000,0 Unspecified,,Unspecified,,251061,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,
58824858,2023-09-15T15:33:46.000,2023-09-15T18:35:12.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T18:35:17.000,0 Unspecified,,Unspecified,,160004,PHONE,Unspecified,Unspecified,,,,,,,,,,,,
58848114,2023-09-15T15:33:30.000,2023-09-18T12:53:59.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,,,,,,,,,,,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-18T12:54:03.000,0 Unspecified,,Unspecified,990111,179704,PHONE,Unspecified,Unspecified,40.65992073650388,-73.97887528426975,"{'latitude': '40.65992073650388', 'longitude': '-73.97887528426975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58856496,2023-09-15T15:33:03.000,2023-09-21T10:33:55.000,DOT,Department of Transportation,Street Condition,Crash Cushion Defect,Street,10010,5 AVENUE,5 AVENUE,5 AVENUE,EAST   21 STREET,5 AVENUE,EAST   21 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported and determined that this issue is not within its jurisdiction.,2023-09-21T10:34:01.000,05 MANHATTAN,,MANHATTAN,986878,208974,PHONE,Unspecified,MANHATTAN,40.74026158873342,-73.99051651686905,"{'latitude': '40.74026158873342', 'longitude': '-73.99051651686905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58857482,2023-09-15T15:33:00.000,2023-09-15T16:23:15.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,,,,,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-15T16:23:18.000,0 Unspecified,,Unspecified,993942,186651,ONLINE,Unspecified,Unspecified,40.67898533401833,-73.9650572806333,"{'latitude': '40.67898533401833', 'longitude': '-73.9650572806333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58867097,2023-09-15T15:32:55.000,2023-09-15T16:07:20.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T16:07:23.000,0 Unspecified,,Unspecified,1003625,254993,MOBILE,Unspecified,Unspecified,40.86655021130099,-73.92994998279922,"{'latitude': '40.86655021130099', 'longitude': '-73.92994998279922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58857399,2023-09-15T15:32:46.000,2023-09-15T16:02:30.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T16:02:36.000,0 Unspecified,,Unspecified,1031248,189482,ONLINE,Unspecified,Unspecified,40.68663631208235,-73.83053783167027,"{'latitude': '40.68663631208235', 'longitude': '-73.83053783167027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826283,2023-09-15T15:32:36.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11205,234 VANDERBILT AVENUE,VANDERBILT AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T00:00:00.000,02 BROOKLYN,3020920051,BROOKLYN,992762,190818,UNKNOWN,Unspecified,BROOKLYN,40.690424009952494,-73.96930628861826,"{'latitude': '40.690424009952494', 'longitude': '-73.96930628861826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823056,2023-09-15T15:32:36.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,,10451,825 GERARD AVENUE,GERARD AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T00:00:00.000,04 BRONX,2024830015,BRONX,1004754,240171,UNKNOWN,Unspecified,BRONX,40.825865645198235,-73.92591342579004,"{'latitude': '40.825865645198235', 'longitude': '-73.92591342579004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58855966,2023-09-15T15:32:33.000,2023-09-15T15:58:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T15:58:16.000,0 Unspecified,,Unspecified,998541,234937,PHONE,Unspecified,Unspecified,40.811512027871906,-73.94837383794095,"{'latitude': '40.811512027871906', 'longitude': '-73.94837383794095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58863240,2023-09-15T15:32:29.000,2023-09-15T16:17:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T16:18:03.000,0 Unspecified,,Unspecified,941719,153068,PHONE,Unspecified,Unspecified,40.58671039772069,-74.15312588089256,"{'latitude': '40.58671039772069', 'longitude': '-74.15312588089256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58852515,2023-09-15T15:32:09.000,2023-11-03T15:30:01.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10469,1750 BURKE AVENUE,BURKE AVENUE,GUNTHER AVENUE,WICKHAM AVENUE,GUNTHER AVENUE,WICKHAM AVENUE,ADDRESS,BRONX,BURKE AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-11-03T15:30:04.000,12 BRONX,2047700001,BRONX,1028378,257836,PHONE,Unspecified,BRONX,40.87426432876431,-73.84043730762548,"{'latitude': '40.87426432876431', 'longitude': '-73.84043730762548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825555,2023-09-15T15:32:00.000,2023-09-18T12:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10011,345 WEST   16 STREET,WEST   16 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-18T12:15:00.000,04 MANHATTAN,1007400011,MANHATTAN,983452,209478,ONLINE,Unspecified,MANHATTAN,40.741645297798684,-74.00287974760143,"{'latitude': '40.741645297798684', 'longitude': '-74.00287974760143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58821295,2023-09-15T15:32:00.000,2023-09-20T14:00:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,11374,98-05 63 ROAD,63 ROAD,98 ST,98 PL,,,ADDRESS,REGO PARK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T14:00:00.000,06 QUEENS,4020860050,QUEENS,1023390,206012,ONLINE,Unspecified,QUEENS,40.732045421474524,-73.85877552408331,"{'latitude': '40.732045421474524', 'longitude': '-73.85877552408331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58819610,2023-09-15T15:32:00.000,2023-09-18T06:38:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10019,1745 BROADWAY,BROADWAY,W 55 ST,W 56 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-18T06:38:00.000,05 MANHATTAN,1010277504,MANHATTAN,989222,218096,ONLINE,Unspecified,MANHATTAN,40.76529815917517,-73.98205114026108,"{'latitude': '40.76529815917517', 'longitude': '-73.98205114026108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58869559,2023-09-15T15:31:54.000,2023-09-15T15:51:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T15:51:32.000,0 Unspecified,,Unspecified,987074,207870,MOBILE,Unspecified,Unspecified,40.737231322067345,-73.98980968859102,"{'latitude': '40.737231322067345', 'longitude': '-73.98980968859102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836790,2023-09-15T15:31:53.000,2023-09-16T13:52:39.000,DSNY,Department of Sanitation,Dead Animal,Opossum,Sidewalk,,,,,,,,,,,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-16T13:52:38.000,0 Unspecified,,Unspecified,993791,224362,ONLINE,Unspecified,Unspecified,40.78249293599567,-73.96554821046507,"{'latitude': '40.78249293599567', 'longitude': '-73.96554821046507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58867690,2023-09-15T15:31:52.000,2023-09-15T15:41:41.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T15:41:46.000,0 Unspecified,,Unspecified,1026352,258559,MOBILE,Unspecified,Unspecified,40.87625863458381,-73.84775857415411,"{'latitude': '40.87625863458381', 'longitude': '-73.84775857415411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819771,2023-09-15T15:31:51.000,2023-09-15T18:23:20.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T18:23:23.000,0 Unspecified,,Unspecified,996334,161922,MOBILE,Unspecified,Unspecified,40.61110663021846,-73.95647766358444,"{'latitude': '40.61110663021846', 'longitude': '-73.95647766358444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58860882,2023-09-15T15:31:50.000,2023-09-15T17:03:40.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,,,,,,,,,,,Closed,N/A,2023-09-15T17:03:40.000,0 Unspecified,,Unspecified,992972,216651,ONLINE,Unspecified,Unspecified,40.76132910237085,-73.9685155615312,"{'latitude': '40.76132910237085', 'longitude': '-73.9685155615312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830471,2023-09-15T15:31:44.000,2023-09-16T10:52:56.000,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,,,,,,,,,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-16T10:53:01.000,0 Unspecified,,Unspecified,1026781,202025,MOBILE,Unspecified,Unspecified,40.72108643785962,-73.84656538092345,"{'latitude': '40.72108643785962', 'longitude': '-73.84656538092345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58861414,2023-09-15T15:31:42.000,2023-09-19T09:21:19.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,,,,,,,,,,,Closed,This request required re-assignment to a new DOT unit.,2023-09-19T09:21:29.000,0 Unspecified,,Unspecified,989760,210510,ONLINE,Unspecified,Unspecified,40.7444761996597,-73.98011518340032,"{'latitude': '40.7444761996597', 'longitude': '-73.98011518340032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58856412,2023-09-15T15:31:31.000,2023-09-15T16:22:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T16:22:16.000,0 Unspecified,,Unspecified,994825,186401,MOBILE,Unspecified,Unspecified,40.67829812983503,-73.9618741795861,"{'latitude': '40.67829812983503', 'longitude': '-73.9618741795861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
