unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,due_date,vehicle_type,taxi_company_borough
58872386,2023-09-20T14:22:31.000,2023-09-20T14:58:28.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11214,1849 78 STREET,78 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T14:58:32.000,11 BROOKLYN,3062490049,BROOKLYN,985151,161905,ONLINE,Unspecified,BROOKLYN,40.611068162625074,-73.99675491551555,"{'latitude': '40.611068162625074', 'longitude': '-73.99675491551555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,78 STREET,,,,,
58875636,2023-09-20T14:22:29.000,2023-10-06T11:07:42.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11238,CEDAR TREE GARDEN,CEDAR TREE GARDEN,UNRECOGNIZED,BROOKLYN,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-06T11:07:46.000,03 BROOKLYN,3019530069,BROOKLYN,995591,189827,ONLINE,Unspecified,BROOKLYN,40.68770077010579,-73.95910677045613,"{'latitude': '40.68770077010579', 'longitude': '-73.95910677045613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLASSON AVENUE,FRANKLIN AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,CEDAR TREE GARDEN,,,,,
58875125,2023-09-20T14:22:23.000,2023-09-20T14:29:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10017,EAST   42 STREET,EAST   42 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T14:29:50.000,05 MANHATTAN,,MANHATTAN,990435,213295,PHONE,Unspecified,MANHATTAN,40.75211987722737,-73.97767664192216,"{'latitude': '40.75211987722737', 'longitude': '-73.97767664192216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   42 STREET,PARK AVENUE,EAST   42 STREET,PARK AVENUE,,,,,,
58877774,2023-09-20T14:22:21.000,2023-09-20T16:33:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10456,1210 SHERMAN AVENUE,SHERMAN AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T16:33:41.000,04 BRONX,2024530030,BRONX,1007617,243259,ONLINE,Unspecified,BRONX,40.83433420630028,-73.91555787186601,"{'latitude': '40.83433420630028', 'longitude': '-73.91555787186601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  167 STREET,EAST  168 STREET,EAST  167 STREET,EAST  168 STREET,SHERMAN AVENUE,,,,,
58876829,2023-09-20T14:22:16.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,3040 BRIGHTON SECOND STREET,BRIGHTON SECOND STREET,ADDRESS,BROOKLYN,In Progress,,,13 BROOKLYN,3086710110,BROOKLYN,993839,149810,MOBILE,Unspecified,BROOKLYN,40.57786468091938,-73.96548096921421,"{'latitude': '40.57786468091938', 'longitude': '-73.96548096921421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRIGHTON    1 WALK,BRIGHTON    1 LANE,BRIGHTON    1 WALK,BRIGHTON    1 LANE,BRIGHTON    2 STREET,,,,,
58879443,2023-09-20T14:22:14.000,2023-09-21T10:52:17.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,10466,1783 BUSSING AVENUE,BUSSING AVENUE,ADDRESS,BRONX,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-21T10:52:22.000,12 BRONX,2050110025,BRONX,1025884,265045,PHONE,Unspecified,BRONX,40.89406286701098,-73.8494105463044,"{'latitude': '40.89406286701098', 'longitude': '-73.8494105463044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GUNTHER AVENUE,WICKHAM AVENUE,GUNTHER AVENUE,WICKHAM AVENUE,BUSSING AVENUE,,,,,
58871777,2023-09-20T14:22:04.000,2023-11-02T13:23:01.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,434 PARK AVENUE SOUTH,PARK AVENUE SOUTH,ADDRESS,NEW YORK,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-02T13:23:06.000,05 MANHATTAN,1008590048,MANHATTAN,988858,210449,ONLINE,Unspecified,MANHATTAN,40.74430928592497,-73.98337041649877,"{'latitude': '40.74430928592497', 'longitude': '-73.98337041649877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   29 STREET,EAST   30 STREET,EAST   29 STREET,EAST   30 STREET,PARK AVENUE SOUTH,,"434 PARK AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10016",,,
58873498,2023-09-20T14:22:01.000,2023-09-20T15:11:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10009,141 EAST    3 STREET,EAST    3 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T15:11:20.000,03 MANHATTAN,1004310031,MANHATTAN,988241,202974,PHONE,Unspecified,MANHATTAN,40.72379255122182,-73.98560151137893,"{'latitude': '40.72379255122182', 'longitude': '-73.98560151137893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,EAST    3 STREET,,,,,
58872909,2023-09-20T14:21:59.000,2023-10-17T15:38:52.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11208,3 CYPRESS COURT,CYPRESS COURT,ADDRESS,BROOKLYN,Closed,NYC Parks inspected and determined that the site is ineligible for the Trees and Sidewalks Program because of one or more of the following reasons:  - The property adjacent to the sidewalk is not in Tax Class 1 - The property adjacent to the sidewalk is not owner-occupied - The property adjacent to the sidewalk contains a place of business  You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.,2023-10-17T15:38:55.000,05 BROOKLYN,3041060106,BROOKLYN,1019399,189828,PHONE,Unspecified,BROOKLYN,40.687640987816955,-73.87326026930168,"{'latitude': '40.687640987816955', 'longitude': '-73.87326026930168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CRESCENT STREET,DEAD END,CRESCENT STREET,DEAD END,CYPRESS COURT,,,,,
58904453,2023-09-20T14:21:31.000,2023-09-20T14:28:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10016,434 PARK AVENUE SOUTH,PARK AVENUE SOUTH,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T14:28:59.000,05 MANHATTAN,1008590048,MANHATTAN,988858,210449,ONLINE,Unspecified,MANHATTAN,40.74430928592497,-73.98337041649877,"{'latitude': '40.74430928592497', 'longitude': '-73.98337041649877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   29 STREET,EAST   30 STREET,EAST   29 STREET,EAST   30 STREET,PARK AVENUE SOUTH,,,,,
58874192,2023-09-20T14:21:07.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,3017 BRIGHTON SECOND STREET,BRIGHTON SECOND STREET,ADDRESS,BROOKLYN,In Progress,,,13 BROOKLYN,3086720056,BROOKLYN,993795,149992,MOBILE,Unspecified,BROOKLYN,40.57836428252053,-73.9656391059166,"{'latitude': '40.57836428252053', 'longitude': '-73.9656391059166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRIGHTON    1 COURT,BRIGHTON    1 WALK,BRIGHTON    1 COURT,BRIGHTON    1 WALK,BRIGHTON    2 STREET,,,,,
58872284,2023-09-20T14:21:06.000,2023-09-20T14:35:17.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11222,287 FROST STREET,FROST STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T14:35:22.000,01 BROOKLYN,3028580027,BROOKLYN,1000951,201190,MOBILE,Unspecified,BROOKLYN,40.71888103792461,-73.93975157716498,"{'latitude': '40.71888103792461', 'longitude': '-73.93975157716498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KINGSLAND AVENUE,DEBEVOISE AVENUE,KINGSLAND AVENUE,DEBEVOISE AVENUE,FROST STREET,,,,,
58874812,2023-09-20T14:21:04.000,2023-09-20T19:47:19.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11421,89-01 91 STREET,91 STREET,ADDRESS,WOODHAVEN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T19:47:25.000,09 QUEENS,,QUEENS,1025036,190865,ONLINE,Unspecified,QUEENS,40.69046312938019,-73.85292821787837,"{'latitude': '40.69046312938019', 'longitude': '-73.85292821787837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",89 AVENUE,91 AVENUE,89 AVENUE,91 AVENUE,91 STREET,,,,,
58874397,2023-09-20T14:20:50.000,2023-11-17T15:15:18.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,760 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-17T15:15:22.000,02 MANHATTAN,1005540001,MANHATTAN,986404,205523,ONLINE,Unspecified,MANHATTAN,40.73078957331655,-73.99222811301027,"{'latitude': '40.73078957331655', 'longitude': '-73.99222811301027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    8 STREET,EAST    9 STREET,EAST    8 STREET,EAST    9 STREET,BROADWAY,,"760 BROADWAY, MANHATTAN (NEW YORK), NY, 10003",,,
58874794,2023-09-20T14:20:33.000,2023-09-20T15:03:13.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11369,24 AVENUE,24 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T15:03:18.000,03 QUEENS,,QUEENS,1018636,218394,PHONE,Unspecified,QUEENS,40.76605061656474,-73.87586551362999,"{'latitude': '40.76605061656474', 'longitude': '-73.87586551362999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24 AVENUE,94 STREET,24 AVENUE,94 STREET,,,,,,
58875431,2023-09-20T14:20:15.000,2023-09-20T14:38:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10003,760 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T14:38:17.000,02 MANHATTAN,1005540001,MANHATTAN,986404,205523,ONLINE,Unspecified,MANHATTAN,40.73078957331655,-73.99222811301027,"{'latitude': '40.73078957331655', 'longitude': '-73.99222811301027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    8 STREET,EAST    9 STREET,EAST    8 STREET,EAST    9 STREET,BROADWAY,,,,,
58879625,2023-09-20T14:20:07.000,2023-09-21T14:52:40.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10463,629 KAPPOCK STREET,KAPPOCK STREET,ADDRESS,BRONX,Closed,"The Department of Transportation inspected the condition and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If the condition still exists, a summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2023-09-21T14:52:46.000,08 BRONX,2057250776,BRONX,1007168,259883,ONLINE,Unspecified,BRONX,40.879963265558125,-73.917123600439,"{'latitude': '40.879963265558125', 'longitude': '-73.917123600439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HENRY HUDSON PARKWAY EAST,HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY EAST,HENRY HUDSON PARKWAY,KAPPOCK STREET,,,,,
58881089,2023-09-20T14:20:06.000,2023-09-23T07:29:13.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10303,HARBOR ROAD,HARBOR ROAD,INTERSECTION,,Closed,The Department of Sanitation cleaned the location.,2023-09-21T13:45:20.000,01 STATEN ISLAND,,STATEN ISLAND,939798,171446,ONLINE,Unspecified,STATEN ISLAND,40.6371447127289,-74.16016309064139,"{'latitude': '40.6371447127289', 'longitude': '-74.16016309064139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HARBOR ROAD,RICHMOND TERRACE,HARBOR ROAD,RICHMOND TERRACE,,,,,,
58871795,2023-09-20T14:20:05.000,2023-09-20T14:58:05.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10011,210 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-20T14:58:09.000,04 MANHATTAN,1007720044,MANHATTAN,985340,210166,MOBILE,Unspecified,MANHATTAN,40.7435336550238,-73.99606639867866,"{'latitude': '40.7435336550238', 'longitude': '-73.99606639867866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   22 STREET,WEST   23 STREET,WEST   22 STREET,WEST   23 STREET,7 AVENUE,,,,,
58875998,2023-09-20T14:20:00.000,2023-09-28T08:50:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10462,2182 BARNES AVENUE,BARNES AVENUE,ADDRESS,BRONX,Closed,"The Department of Environmental Protection (DEP) closed your Service Request because it didn't include enough dog owner location information to respond to the complaint.  If the excessive dog barking continues, please file a new Service Request. You must include an NYC address for the dog's owner so DEP can send them a letter.",2023-09-28T08:50:00.000,11 BRONX,2043220025,BRONX,1021924,251177,ONLINE,Unspecified,BRONX,40.85601732268384,-73.86381175775772,"{'latitude': '40.85601732268384', 'longitude': '-73.86381175775772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LYDIG AVE,PELHAM PKWY S,,,,N/A,,,,
58870967,2023-09-20T14:19:54.000,2023-09-20T14:50:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11225,418 STERLING STREET,STERLING STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T14:50:45.000,09 BROOKLYN,3013220014,BROOKLYN,998930,180957,PHONE,Unspecified,BROOKLYN,40.66334971491676,-73.94708637022114,"{'latitude': '40.66334971491676', 'longitude': '-73.94708637022114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,STERLING STREET,,,,,
58878039,2023-09-20T14:19:54.000,2023-09-20T14:19:54.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10460,2140 DALY AVENUE,DALY AVENUE,ADDRESS,BRONX,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-20T00:00:00.000,06 BRONX,2031290004,BRONX,1017199,247371,UNKNOWN,Unspecified,BRONX,40.845589888131535,-73.8809109049457,"{'latitude': '40.845589888131535', 'longitude': '-73.8809109049457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58875729,2023-09-20T14:19:49.000,2023-09-20T15:07:10.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10030,2400 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-20T15:07:13.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,7 AVENUE,,,,,
58874219,2023-09-20T14:19:49.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,10457,2191 RYER AVENUE,RYER AVENUE,ADDRESS,BRONX,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-21T09:34:16.000,05 BRONX,2031570050,BRONX,1011913,250766,PHONE,Unspecified,BRONX,40.85492629436439,-73.90000231334831,"{'latitude': '40.85492629436439', 'longitude': '-73.90000231334831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  181 STREET,EAST  182 STREET,EAST  181 STREET,EAST  182 STREET,RYER AVENUE,,,,,
58876992,2023-09-20T14:19:40.000,2023-09-20T15:35:34.000,NYPD,New York City Police Department,Animal-Abuse,Tortured,Store/Commercial,10469,980 EAST GUNHILL ROAD,EAST GUNHILL ROAD,ADDRESS,BRONX,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-20T15:35:40.000,12 BRONX,2046360041,BRONX,1023364,258046,PHONE,Unspecified,BRONX,40.874864357152155,-73.85856619989463,"{'latitude': '40.874864357152155', 'longitude': '-73.85856619989463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLDEN AVENUE,PAULDING AVENUE,COLDEN AVENUE,PAULDING AVENUE,EAST GUN HILL ROAD,,,,,
58871608,2023-09-20T14:19:38.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11216,141 HALSEY STREET,HALSEY STREET,ADDRESS,BROOKLYN,In Progress,,,03 BROOKLYN,3018380064,BROOKLYN,998688,187764,ONLINE,Unspecified,BROOKLYN,40.68203379720377,-73.94794407126726,"{'latitude': '40.68203379720377', 'longitude': '-73.94794407126726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,HALSEY STREET,,,,,
