unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,taxi_company_borough
58798428,2023-09-12T21:25:36.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-20T00:29:51.000,Unspecified BRONX,,BRONX,1008046,232705,MOBILE,Unspecified,BRONX,40.8053653198604,-73.91404500517991,"{'latitude': '40.8053653198604', 'longitude': '-73.91404500517991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Subway,,,,,,,6,6 to Pelham Bay Park,Platform,,
58790204,2023-09-12T21:25:27.000,2023-09-12T22:07:04.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11418,100-05 88 AVENUE,88 AVENUE,ADDRESS,RICHMOND HILL,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T22:07:07.000,09 QUEENS,4092870030,QUEENS,1027010,191946,MOBILE,Unspecified,QUEENS,40.69342090321854,-73.84580324923328,"{'latitude': '40.69342090321854', 'longitude': '-73.84580324923328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DEAD END,102 STREET,DEAD END,102 STREET,88 AVENUE,,,,,,
58791955,2023-09-12T21:25:12.000,2023-09-12T21:38:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11385,2112 GREENE AVENUE,GREENE AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:38:55.000,05 QUEENS,4033710017,QUEENS,1009891,197947,ONLINE,Unspecified,QUEENS,40.70995838823379,-73.90751313170067,"{'latitude': '40.70995838823379', 'longitude': '-73.90751313170067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GRANDVIEW AVENUE,RICARD STREET,GRANDVIEW AVENUE,RICARD STREET,GREENE AVENUE,,,,,,
58794776,2023-09-12T21:25:06.000,2023-09-12T21:44:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10032,600 WEST  164 STREET,WEST  164 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:45:00.000,12 MANHATTAN,1021370141,MANHATTAN,1000286,244796,ONLINE,Unspecified,MANHATTAN,40.83856917947116,-73.94204647344907,"{'latitude': '40.83856917947116', 'longitude': '-73.94204647344907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,WEST  164 STREET,,,,,,
58789507,2023-09-12T21:25:04.000,2023-09-29T05:48:46.000,DOT,Department of Transportation,Broken Parking Meter,No Receipt,10019,WEST   51 STREET,WEST   51 STREET,BLOCKFACE,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-29T05:48:49.000,Unspecified MANHATTAN,,MANHATTAN,989123,216751,PHONE,Unspecified,MANHATTAN,40.76160653597163,-73.98240950407644,"{'latitude': '40.76160653597163', 'longitude': '-73.98240950407644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,,,,,,,
58798805,2023-09-12T21:24:56.000,2023-09-12T22:06:55.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11418,100-05 88 AVENUE,88 AVENUE,ADDRESS,RICHMOND HILL,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T22:07:00.000,09 QUEENS,4092870030,QUEENS,1027010,191946,MOBILE,Unspecified,QUEENS,40.69342090321854,-73.84580324923328,"{'latitude': '40.69342090321854', 'longitude': '-73.84580324923328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DEAD END,102 STREET,DEAD END,102 STREET,88 AVENUE,,,,,,
58798091,2023-09-12T21:24:53.000,2023-09-13T06:41:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11354,133-36 37 AVENUE,37 AVENUE,ADDRESS,FLUSHING,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T06:41:09.000,07 QUEENS,4049727505,QUEENS,1030336,216432,PHONE,Unspecified,QUEENS,40.76061219144234,-73.83364170434852,"{'latitude': '40.76061219144234', 'longitude': '-73.83364170434852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,COLLEGE POINT BOULEVARD,PRINCE STREET,COLLEGE POINT BOULEVARD,PRINCE STREET,37 AVENUE,,,,,,
58794616,2023-09-12T21:24:53.000,2023-09-12T23:13:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10469,3078 FENTON AVENUE,FENTON AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T23:13:31.000,12 BRONX,,BRONX,1027167,256390,PHONE,Unspecified,BRONX,40.87030147993589,-73.84482542251372,"{'latitude': '40.87030147993589', 'longitude': '-73.84482542251372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,KNAPP STREET,HAMMERSLEY AVENUE,KNAPP STREET,HAMMERSLEY AVENUE,FENTON AVENUE,,,,,,
58797014,2023-09-12T21:24:28.000,2023-09-15T13:50:48.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,11207,2178 PITKIN AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-15T13:50:35.000,05 BROOKLYN,3037420016,BROOKLYN,1014178,184284,ONLINE,Unspecified,BROOKLYN,40.67244317090674,-73.89211067244833,"{'latitude': '40.67244317090674', 'longitude': '-73.89211067244833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,BRADFORD STREET,MILLER AVENUE,BRADFORD STREET,MILLER AVENUE,PITKIN AVENUE,,,,,,
58791784,2023-09-12T21:23:57.000,2023-09-12T21:51:21.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11230,364 WEBSTER AVENUE,WEBSTER AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T21:51:25.000,14 BROOKLYN,3054250019,BROOKLYN,993052,170274,PHONE,Unspecified,BROOKLYN,40.6340349917786,-73.96828738692258,"{'latitude': '40.6340349917786', 'longitude': '-73.96828738692258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST    8 STREET,CONEY ISLAND AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,WEBSTER AVENUE,,,,,,
58797660,2023-09-12T21:23:48.000,2023-09-13T01:34:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207,660 NEW JERSEY AVENUE,NEW JERSEY AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T01:34:33.000,05 BROOKLYN,3038400035,BROOKLYN,1014056,180826,MOBILE,Unspecified,BROOKLYN,40.66295214985697,-73.89256576642916,"{'latitude': '40.66295214985697', 'longitude': '-73.89256576642916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,RIVERDALE AVENUE,NEW LOTS AVENUE,RIVERDALE AVENUE,NEW LOTS AVENUE,NEW JERSEY AVENUE,,,,,,
58797699,2023-09-12T21:23:33.000,2023-09-12T21:40:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10030,2611 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:40:25.000,10 MANHATTAN,1020427502,MANHATTAN,999566,237701,ONLINE,Unspecified,MANHATTAN,40.81909671541169,-73.94466472430894,"{'latitude': '40.81909671541169', 'longitude': '-73.94466472430894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  139 STREET,WEST  140 STREET,WEST  139 STREET,WEST  140 STREET,8 AVENUE,,,,,,
58795199,2023-09-12T21:23:08.000,2023-09-13T04:55:41.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11379,61-31 65 STREET,65 STREET,ADDRESS,MIDDLE VILLAGE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T04:55:47.000,05 QUEENS,4027670013,QUEENS,1012673,199951,MOBILE,Unspecified,QUEENS,40.71545038756269,-73.89747002950745,"{'latitude': '40.71545038756269', 'longitude': '-73.89747002950745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ELIOT AVENUE,62 AVENUE,ELIOT AVENUE,62 AVENUE,65 STREET,,,,,,
58798526,2023-09-12T21:23:00.000,2023-09-12T21:34:21.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,11368,35-33 109 STREET,109 STREET,ADDRESS,CORONA,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T21:34:27.000,03 QUEENS,4017530086,QUEENS,1023365,214260,MOBILE,Unspecified,QUEENS,40.75468420279019,-73.85881776333159,"{'latitude': '40.75468420279019', 'longitude': '-73.85881776333159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,36 AVENUE,37 AVENUE,36 AVENUE,37 AVENUE,109 STREET,,,,,,
58788644,2023-09-12T21:23:00.000,2023-09-12T22:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10019,,,INTERSECTION,MANHATTAN,N/A,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-12T22:00:00.000,05 MANHATTAN,,MANHATTAN,989176,217891,PHONE,Unspecified,MANHATTAN,40.76473551289493,-73.9822173499321,"{'latitude': '40.76473551289493', 'longitude': '-73.9822173499321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,BROADWAY,WEST 55 STREET,,,,,,,
58799027,2023-09-12T21:22:58.000,2023-09-12T21:49:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11368,98-17 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,ADDRESS,CORONA,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:49:55.000,04 QUEENS,4019180095,QUEENS,1022940,207277,ONLINE,Unspecified,QUEENS,40.735519510666805,-73.86039193145226,"{'latitude': '40.735519510666805', 'longitude': '-73.86039193145226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,JUNCTION BOULEVARD,LIE WESTBOUND ENTRANCE   99 ST,JUNCTION BOULEVARD,LIE WESTBOUND ENTRANCE   99 ST,HORACE HARDING EXPRESSWAY,,,,,,
58805327,2023-09-12T21:22:54.000,2023-09-12T21:22:54.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,11212,2093 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-12T00:00:00.000,16 BROOKLYN,3035320018,BROOKLYN,1006100,181578,UNKNOWN,Unspecified,BROOKLYN,40.665039430628205,-73.92124031444273,"{'latitude': '40.665039430628205', 'longitude': '-73.92124031444273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58793373,2023-09-12T21:22:43.000,2023-09-12T22:02:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10013,176 GRAND STREET,GRAND STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T22:02:10.000,02 MANHATTAN,1004710025,MANHATTAN,984846,201417,MOBILE,Unspecified,MANHATTAN,40.719519842440775,-73.99784992507324,"{'latitude': '40.719519842440775', 'longitude': '-73.99784992507324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BAXTER STREET,MULBERRY STREET,BAXTER STREET,MULBERRY STREET,GRAND STREET,,,,,,
58792103,2023-09-12T21:22:39.000,2023-09-13T20:58:19.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10457,701 CROTONA PARK NORTH,CROTONA PARK NORTH,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-13T00:00:00.000,06 BRONX,2029480028,BRONX,1013592,246100,ONLINE,Unspecified,BRONX,40.842114090661205,-73.89395339976453,"{'latitude': '40.842114090661205', 'longitude': '-73.89395339976453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58797721,2023-09-12T21:22:03.000,2023-09-12T21:34:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11232,874 42 STREET,42 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:34:42.000,12 BROOKLYN,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,40.64468636458384,-73.9975604560498,"{'latitude': '40.64468636458384', 'longitude': '-73.9975604560498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,42 STREET,,,,,,
58790408,2023-09-12T21:22:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,11375,,,INTERSECTION,QUEENS,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-20T00:00:00.000,06 QUEENS,,QUEENS,1024542,199056,UNKNOWN,Unspecified,QUEENS,40.71294773709997,-73.85466054204956,"{'latitude': '40.71294773709997', 'longitude': '-73.85466054204956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,69 AVENUE,NANSEN STREET,,,,,,,
58798529,2023-09-12T21:21:59.000,2023-09-12T21:34:07.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,11368,35-08 109 STREET,109 STREET,ADDRESS,CORONA,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:34:12.000,03 QUEENS,4017510014,QUEENS,1023253,214527,MOBILE,Unspecified,QUEENS,40.75541754369218,-73.85922046822054,"{'latitude': '40.75541754369218', 'longitude': '-73.85922046822054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,109 STREET,,,,,,
58793004,2023-09-12T21:21:44.000,2023-09-12T22:47:03.000,NYPD,New York City Police Department,Traffic,Drag Racing,11385,2112 GREENE AVENUE,GREENE AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T22:47:07.000,05 QUEENS,4033710017,QUEENS,1009891,197947,ONLINE,Unspecified,QUEENS,40.70995838823379,-73.90751313170067,"{'latitude': '40.70995838823379', 'longitude': '-73.90751313170067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GRANDVIEW AVENUE,RICARD STREET,GRANDVIEW AVENUE,RICARD STREET,GREENE AVENUE,,,,,,
58796208,2023-09-12T21:21:27.000,2023-09-12T22:09:13.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10021,244 EAST   71 STREET,EAST   71 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T22:09:17.000,08 MANHATTAN,1014250028,MANHATTAN,995392,219264,ONLINE,Unspecified,MANHATTAN,40.76849839312223,-73.95977558111615,"{'latitude': '40.76849839312223', 'longitude': '-73.95977558111615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   71 STREET,,,,,,
58788831,2023-09-12T21:20:52.000,2023-09-13T00:02:58.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11229,1827 EAST   23 STREET,EAST   23 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:03:02.000,15 BROOKLYN,3068290075,BROOKLYN,998223,160021,PHONE,Unspecified,BROOKLYN,40.60588599821162,-73.94967808171097,"{'latitude': '40.60588599821162', 'longitude': '-73.94967808171097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AVENUE R,AVENUE S,AVENUE R,AVENUE S,EAST   23 STREET,,,,,,
58795648,2023-09-12T21:20:52.000,2023-09-14T15:24:34.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,11215,269 8 STREET,8 STREET,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation cleaned the location.,2023-09-14T09:09:02.000,06 BROOKLYN,3009987503,BROOKLYN,988016,183412,ONLINE,Unspecified,BROOKLYN,40.670099512597076,-73.9864241904129,"{'latitude': '40.670099512597076', 'longitude': '-73.9864241904129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,8 STREET,,,,,,
58793951,2023-09-12T21:20:39.000,2023-09-13T04:59:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10466,1815 SCHIEFFELIN AVENUE,SCHIEFFELIN AVENUE,ADDRESS,BRONX,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T04:59:27.000,12 BRONX,2049020075,BRONX,1026634,260661,MOBILE,Unspecified,BRONX,40.88202661413984,-73.84672556055376,"{'latitude': '40.88202661413984', 'longitude': '-73.84672556055376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  223 STREET,EAST  224 STREET,EAST  223 STREET,EAST  224 STREET,SCHIEFFELIN AVENUE,,,,,,
