unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_company_borough,road_ramp
58814202,2023-09-14T18:36:18.000,2023-09-14T18:42:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11373,40-35 DENMAN STREET,DENMAN STREET,DEAD END,ELMHURST AVENUE,DEAD END,ELMHURST AVENUE,ADDRESS,ELMHURST,DENMAN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T18:42:38.000,04 QUEENS,4015100020,QUEENS,1018322,211685,MOBILE,Unspecified,QUEENS,40.747637356577805,-73.87703306051736,"{'latitude': '40.747637356577805', 'longitude': '-73.87703306051736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814674,2023-09-14T18:36:16.000,2023-09-14T21:06:52.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,11226,501 EAST   21 STREET,EAST   21 STREET,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T21:06:56.000,14 BROOKLYN,3051850001,BROOKLYN,995813,173034,ONLINE,Unspecified,BROOKLYN,40.641607428093515,-73.95833508693451,"{'latitude': '40.641607428093515', 'longitude': '-73.95833508693451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818993,2023-09-14T18:36:05.000,2023-09-18T16:00:14.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10458,2714 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,07 BRONX,2032870050,BRONX,1014410,254800,PHONE,Unspecified,BRONX,40.865990225077375,-73.89095788137087,"{'latitude': '40.865990225077375', 'longitude': '-73.89095788137087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813517,2023-09-14T18:36:02.000,2023-09-21T08:22:01.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11219,1314 44 STREET,44 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,44 STREET,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-21T08:21:44.000,12 BROOKLYN,3056110012,BROOKLYN,987397,171530,ONLINE,Unspecified,BROOKLYN,40.637486258707185,-73.98866112780982,"{'latitude': '40.637486258707185', 'longitude': '-73.98866112780982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812062,2023-09-14T18:35:59.000,2023-09-20T11:54:50.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11368,106-25 42 AVENUE,42 AVENUE,,,,,ADDRESS,CORONA,,Closed,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,2023-09-20T00:00:00.000,04 QUEENS,,QUEENS,1023258,212196,PHONE,Unspecified,QUEENS,40.749019525101986,-73.85921594315548,"{'latitude': '40.749019525101986', 'longitude': '-73.85921594315548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811879,2023-09-14T18:35:48.000,2023-09-14T18:46:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,5 WEST  123 STREET,WEST  123 STREET,MOUNT MORRIS PARK WEST,LENOX AVENUE,MOUNT MORRIS PARK WEST,LENOX AVENUE,ADDRESS,NEW YORK,WEST  123 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T18:46:47.000,10 MANHATTAN,1017210050,MANHATTAN,999461,232888,ONLINE,Unspecified,MANHATTAN,40.805886555178425,-73.94505498651843,"{'latitude': '40.805886555178425', 'longitude': '-73.94505498651843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816752,2023-09-14T18:35:47.000,2023-09-14T18:56:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,2236 GRAND CONCOURSE,GRAND CONCOURSE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T18:57:02.000,05 BRONX,2031580001,BRONX,1011736,251250,ONLINE,Unspecified,BRONX,40.85625528181899,-73.90064015730658,"{'latitude': '40.85625528181899', 'longitude': '-73.90064015730658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817954,2023-09-14T18:35:35.000,2023-09-14T19:45:41.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T19:45:44.000,05 BROOKLYN,3044527505,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818340,2023-09-14T18:35:21.000,,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,10314,275 WILD AVENUE,WILD AVENUE,BERESFORD AVENUE,EAST SERVICE ROAD,BERESFORD AVENUE,EAST SERVICE ROAD,ADDRESS,STATEN ISLAND,WILD AVENUE,In Progress,,,02 STATEN ISLAND,5026380050,STATEN ISLAND,931131,153256,ONLINE,Unspecified,STATEN ISLAND,40.58716929328695,-74.19124760479292,"{'latitude': '40.58716929328695', 'longitude': '-74.19124760479292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812459,2023-09-14T18:35:08.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10453,1859 GRAND CONCOURSE,GRAND CONCOURSE,EAST  176 STREET,MOUNT HOPE PLACE,EAST  176 STREET,MOUNT HOPE PLACE,ADDRESS,BRONX,GRAND CONCOURSE,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-06T12:53:44.000,05 BRONX,,BRONX,1009964,248346,ONLINE,Unspecified,BRONX,40.84829000756257,-73.90705693873409,"{'latitude': '40.84829000756257', 'longitude': '-73.90705693873409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"1859 GRAND CONCOURSE, BRONX, NY, 10453",,,,,,
58816388,2023-09-14T18:35:04.000,2023-09-14T19:11:28.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11378,66-17 HULL AVENUE,HULL AVENUE,66 STREET,68 STREET,66 STREET,68 STREET,ADDRESS,MASPETH,HULL AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T19:11:32.000,05 QUEENS,4023970027,QUEENS,1012430,204117,PHONE,Unspecified,QUEENS,40.72688582187515,-73.89832915751155,"{'latitude': '40.72688582187515', 'longitude': '-73.89832915751155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814211,2023-09-14T18:35:04.000,2023-09-14T19:07:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1398 GRAND CONCOURSE,GRAND CONCOURSE,ELLIOT PLACE,EAST  170 STREET,ELLIOT PLACE,EAST  170 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T19:07:27.000,04 BRONX,2028310048,BRONX,1008079,244798,ONLINE,Unspecified,BRONX,40.83855707927812,-73.91388286014495,"{'latitude': '40.83855707927812', 'longitude': '-73.91388286014495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815026,2023-09-14T18:35:00.000,2023-09-16T00:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11231,335 BOND STREET,BOND STREET,PRESIDENT ST,CARROLL ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) observed a violation of the NYC Air or Noise Code during the inspection. DEP issued a summons.,2023-09-16T00:00:00.000,06 BROOKLYN,3004450001,BROOKLYN,986974,186661,PHONE,Unspecified,BROOKLYN,40.67901766849421,-73.99017911562315,"{'latitude': '40.67901766849421', 'longitude': '-73.99017911562315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58810505,2023-09-14T18:35:00.000,2023-09-14T19:50:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10471,269 WEST  259 STREET,WEST  259 STREET,HUXLEY AVE,SPENCER AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-14T19:50:00.000,08 BRONX,2058660462,BRONX,1012187,269567,PHONE,Unspecified,BRONX,40.906528294654855,-73.89893343132778,"{'latitude': '40.906528294654855', 'longitude': '-73.89893343132778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815054,2023-09-14T18:35:00.000,2023-09-14T20:00:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11203,362 EAST   46 STREET,EAST   46 STREET,LINDEN BLVD,CHURCH AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-14T20:00:00.000,17 BROOKLYN,3048820015,BROOKLYN,1002447,177137,PHONE,Unspecified,BROOKLYN,40.6528581272332,-73.93441975938086,"{'latitude': '40.6528581272332', 'longitude': '-73.93441975938086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815603,2023-09-14T18:34:34.000,2023-09-14T18:57:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10453,1859 GRAND CONCOURSE,GRAND CONCOURSE,EAST  176 STREET,MOUNT HOPE PLACE,EAST  176 STREET,MOUNT HOPE PLACE,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T18:57:22.000,05 BRONX,,BRONX,1009964,248346,ONLINE,Unspecified,BRONX,40.84829000756257,-73.90705693873409,"{'latitude': '40.84829000756257', 'longitude': '-73.90705693873409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814515,2023-09-14T18:34:28.000,2023-09-14T21:01:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11427,80-33 209 STREET,209 STREET,UNION TURNPIKE,82 AVENUE,UNION TURNPIKE,82 AVENUE,ADDRESS,QUEENS VILLAGE,209 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T21:01:35.000,11 QUEENS,4077830029,QUEENS,1050399,206156,PHONE,Unspecified,QUEENS,40.73227991018324,-73.76132094420655,"{'latitude': '40.73227991018324', 'longitude': '-73.76132094420655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813959,2023-09-14T18:34:25.000,2023-09-14T19:54:43.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10461,1539 SEMINOLE STREET,SEMINOLE STREET,EASTCHESTER ROAD,STILLWELL AVENUE,EASTCHESTER ROAD,STILLWELL AVENUE,ADDRESS,BRONX,SEMINOLE STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T19:54:48.000,11 BRONX,2042200032,BRONX,1027814,250640,MOBILE,Unspecified,BRONX,40.85451632170364,-73.8425234511907,"{'latitude': '40.85451632170364', 'longitude': '-73.8425234511907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818488,2023-09-14T18:34:23.000,2023-09-14T18:52:37.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11354,25-70 ULMER STREET,ULMER STREET,25 AVENUE,26 AVENUE,25 AVENUE,26 AVENUE,ADDRESS,FLUSHING,ULMER STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T18:52:42.000,07 QUEENS,4042730075,QUEENS,1029033,221699,MOBILE,Unspecified,QUEENS,40.77507541111245,-73.83831008575166,"{'latitude': '40.77507541111245', 'longitude': '-73.83831008575166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816048,2023-09-14T18:34:23.000,2023-09-16T12:51:40.000,DSNY,Department of Sanitation,Dirty Condition,Syringes,Sidewalk,10472,BEACH AVENUE,BEACH AVENUE,BEACH AVENUE,MCGRAW AVENUE,BEACH AVENUE,MCGRAW AVENUE,INTERSECTION,,,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-16T12:51:40.000,09 BRONX,,BRONX,1021129,243171,PHONE,Unspecified,BRONX,40.834046584776075,-73.86672964009212,"{'latitude': '40.834046584776075', 'longitude': '-73.86672964009212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815783,2023-09-14T18:34:16.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814489,2023-09-14T18:34:16.000,2023-09-14T19:55:15.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-14T19:55:19.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819412,2023-09-14T18:34:16.000,2023-09-16T11:40:49.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11230,1518 EAST    2 STREET,EAST    2 STREET,RYDER AVENUE,AVENUE O,RYDER AVENUE,AVENUE O,ADDRESS,BROOKLYN,EAST    2 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-15T05:32:16.000,12 BROOKLYN,3065830031,BROOKLYN,991853,162455,ONLINE,Unspecified,BROOKLYN,40.61257458331148,-73.97261605494833,"{'latitude': '40.61257458331148', 'longitude': '-73.97261605494833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817371,2023-09-14T18:34:15.000,2023-09-14T20:14:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1279 EAST   19 STREET,EAST   19 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T20:14:24.000,14 BROOKLYN,3067390015,BROOKLYN,996353,164928,ONLINE,Unspecified,BROOKLYN,40.619357451570615,-73.95640384399282,"{'latitude': '40.619357451570615', 'longitude': '-73.95640384399282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811073,2023-09-14T18:34:02.000,2023-09-18T11:50:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10470,EAST  239 STREET,EAST  239 STREET,KATONAH AVENUE,MARTHA AVENUE,,,BLOCKFACE,BRONX,,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-09-18T11:50:00.000,12 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,N/A,,,,,,,
58811831,2023-09-14T18:34:00.000,2023-09-28T09:27:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11236,1070 EAST  100 STREET,EAST  100 STREET,AVE J,AVE K,EAST 100 STREET,AVENUE J,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T09:27:00.000,18 BROOKLYN,3082260069,BROOKLYN,1012975,173744,UNKNOWN,Unspecified,BROOKLYN,40.64351719125751,-73.89649233622994,"{'latitude': '40.64351719125751', 'longitude': '-73.89649233622994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811724,2023-09-14T18:33:58.000,2023-09-14T18:52:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10128,1781 1 AVENUE,1 AVENUE,EAST   92 STREET,EAST   93 STREET,EAST   92 STREET,EAST   93 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T18:52:52.000,08 MANHATTAN,1015550023,MANHATTAN,999043,223718,ONLINE,Unspecified,MANHATTAN,40.78071809713935,-73.94658507949163,"{'latitude': '40.78071809713935', 'longitude': '-73.94658507949163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817094,2023-09-14T18:33:51.000,2023-09-16T12:29:02.000,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,Street,11201,311 WARREN STREET,WARREN STREET,COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,ADDRESS,BROOKLYN,WARREN STREET,Closed,The Department of Sanitation removed the items.,2023-09-16T09:31:07.000,02 BROOKLYN,3003900047,BROOKLYN,986520,189075,ONLINE,Unspecified,BROOKLYN,40.68564367715024,-73.99181511646515,"{'latitude': '40.68564367715024', 'longitude': '-73.99181511646515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
