unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,due_date,taxi_company_borough,bridge_highway_direction
58844921,2023-09-17T11:35:28.000,2023-09-17T12:25:17.000,NYPD,New York City Police Department,Animal-Abuse,In Car,Street/Sidewalk,11234,626 EAST   57 STREET,EAST   57 STREET,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,EAST   57 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T12:25:23.000,18 BROOKLYN,3079740056,BROOKLYN,1005872,171577,ONLINE,Unspecified,BROOKLYN,40.637589431859915,-73.92209421506482,"{'latitude': '40.637589431859915', 'longitude': '-73.92209421506482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840130,2023-09-17T11:35:17.000,2023-09-17T16:26:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11416,95-32 81 STREET,81 STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,OZONE PARK,81 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T16:26:24.000,09 QUEENS,4090080021,QUEENS,1023353,188184,PHONE,Unspecified,QUEENS,40.68311200393659,-73.8590125604383,"{'latitude': '40.68311200393659', 'longitude': '-73.8590125604383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839767,2023-09-17T11:34:49.000,2023-09-17T11:34:49.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11206,110 WALTON STREET,WALTON STREET,HARRISON AVENUE,THROOP AVENUE,HARRISON AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,WALTON STREET,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-17T11:34:49.000,01 BROOKLYN,3022500022,BROOKLYN,998607,195366,PHONE,Unspecified,BROOKLYN,40.70289965880974,-73.94821991332266,"{'latitude': '40.70289965880974', 'longitude': '-73.94821991332266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839296,2023-09-17T11:34:47.000,2023-09-17T12:11:10.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,972 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  163 STREET,EAST  164 STREET,EAST  163 STREET,EAST  164 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T12:11:14.000,03 BRONX,2023680012,BRONX,1009129,240037,ONLINE,Unspecified,BRONX,40.82548661396319,-73.91010585815943,"{'latitude': '40.82548661396319', 'longitude': '-73.91010585815943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837718,2023-09-17T11:34:21.000,2023-09-28T10:20:51.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10026,2112 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  114 STREET,WEST  115 STREET,WEST  114 STREET,WEST  115 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-28T10:20:49.000,10 MANHATTAN,1018307502,MANHATTAN,996382,231942,MOBILE,Unspecified,MANHATTAN,40.80329481007526,-73.95617862514811,"{'latitude': '40.80329481007526', 'longitude': '-73.95617862514811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837505,2023-09-17T11:34:20.000,2023-11-24T16:37:59.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10021,1365 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-24T00:00:00.000,08 MANHATTAN,1014480025,MANHATTAN,996602,219313,ONLINE,Unspecified,MANHATTAN,40.76863127750995,-73.95540719642574,"{'latitude': '40.76863127750995', 'longitude': '-73.95540719642574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837080,2023-09-17T11:34:11.000,2023-09-17T17:42:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,104 TERRACE VIEW AVENUE,TERRACE VIEW AVENUE,ADRIAN AVENUE,TEUNISSEN PLACE,ADRIAN AVENUE,TEUNISSEN PLACE,ADDRESS,BRONX,TERRACE VIEW AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T17:42:54.000,08 BRONX,1022150237,BRONX,1008426,258732,PHONE,Unspecified,BRONX,40.87680077226638,-73.91257855968743,"{'latitude': '40.87680077226638', 'longitude': '-73.91257855968743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837832,2023-09-17T11:34:09.000,2023-09-17T19:12:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10452,1425 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST  171 STREET,MERRIAM AVENUE,WEST  171 STREET,MERRIAM AVENUE,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:12:46.000,04 BRONX,2025370047,BRONX,1005083,246580,PHONE,Unspecified,BRONX,40.84345572380287,-73.92470475387987,"{'latitude': '40.84345572380287', 'longitude': '-73.92470475387987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841296,2023-09-17T11:34:04.000,2023-09-17T11:45:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,31-47 102 STREET,102 STREET,31 AVENUE,32 AVENUE,31 AVENUE,32 AVENUE,ADDRESS,EAST ELMHURST,102 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T11:45:57.000,03 QUEENS,4016890050,QUEENS,1021078,216317,PHONE,Unspecified,QUEENS,40.76033995750006,-73.8670612129382,"{'latitude': '40.76033995750006', 'longitude': '-73.8670612129382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840919,2023-09-17T11:34:02.000,2023-09-17T12:11:56.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,11218,2 EAST    8 STREET,EAST    8 STREET,EAST 8-SHERMAN ST PED OVERPASS,CATON PLACE,EAST 8-SHERMAN ST PED OVERPASS,CATON PLACE,ADDRESS,BROOKLYN,EAST    8 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-17T12:11:58.000,07 BROOKLYN,3053200009,BROOKLYN,991531,176114,MOBILE,Unspecified,BROOKLYN,40.650065918178164,-73.97376107539053,"{'latitude': '40.650065918178164', 'longitude': '-73.97376107539053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840163,2023-09-17T11:33:43.000,2023-09-17T11:59:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11214,1933 BATH AVENUE,BATH AVENUE,BAY   22 STREET,BAY   23 STREET,BAY   22 STREET,BAY   23 STREET,ADDRESS,BROOKLYN,BATH AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T11:59:23.000,11 BROOKLYN,3064070001,BROOKLYN,983480,158643,PHONE,Unspecified,BROOKLYN,40.60211465178965,-74.00277289674766,"{'latitude': '40.60211465178965', 'longitude': '-74.00277289674766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844994,2023-09-17T11:33:43.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,11373,82-02 BROADWAY,BROADWAY,82 STREET,BRITTON AVENUE,82 STREET,BRITTON AVENUE,ADDRESS,ELMHURST,BROADWAY,In Progress,,,04 QUEENS,4015340001,QUEENS,1016744,209932,UNKNOWN,Unspecified,QUEENS,40.74283175419591,-73.88273657534144,"{'latitude': '40.74283175419591', 'longitude': '-73.88273657534144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837630,2023-09-17T11:32:46.000,2023-09-18T11:20:03.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11206,67 MANHATTAN AVENUE,MANHATTAN AVENUE,SEIGEL STREET,MC KIBBIN STREET,SEIGEL STREET,MC KIBBIN STREET,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-18T11:20:03.000,01 BROOKLYN,3030780001,BROOKLYN,999631,196022,PHONE,Unspecified,BROOKLYN,40.70469850361665,-73.94452524823974,"{'latitude': '40.70469850361665', 'longitude': '-73.94452524823974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844407,2023-09-17T11:32:16.000,2023-09-17T12:08:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,55-09 138 STREET,138 STREET,PECK AVENUE,56 AVENUE,PECK AVENUE,56 AVENUE,ADDRESS,FLUSHING,138 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T12:08:13.000,07 QUEENS,4051310022,QUEENS,1032247,212330,ONLINE,Unspecified,QUEENS,40.749343098739324,-73.82677279808193,"{'latitude': '40.749343098739324', 'longitude': '-73.82677279808193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842027,2023-09-17T11:32:09.000,2023-09-20T12:54:00.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11236,718 EAST   96 STREET,EAST   96 STREET,AVENUE B,DITMAS AVENUE,AVENUE B,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   96 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-20T12:51:40.000,17 BROOKLYN,3081130061,BROOKLYN,1008983,176675,ONLINE,Unspecified,BROOKLYN,40.65157419565232,-73.91086635132284,"{'latitude': '40.65157419565232', 'longitude': '-73.91086635132284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58836948,2023-09-17T11:32:04.000,2023-09-17T11:35:45.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,10025,BROADWAY,BROADWAY,BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T11:35:48.000,07 MANHATTAN,,MANHATTAN,993079,231595,PHONE,Unspecified,MANHATTAN,40.802346308210154,-73.96810967706041,"{'latitude': '40.802346308210154', 'longitude': '-73.96810967706041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837912,2023-09-17T11:32:00.000,2023-09-18T15:08:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11102,24-36 29 STREET,29 STREET,DOROTHY PL,HOYT AVE N,,,ADDRESS,ASTORIA,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-18T15:08:00.000,01 QUEENS,4008410042,QUEENS,1007130,220612,ONLINE,Unspecified,QUEENS,40.77217571318008,-73.91739493553025,"{'latitude': '40.77217571318008', 'longitude': '-73.91739493553025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58843624,2023-09-17T11:31:54.000,2023-09-17T12:00:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10003,325 EAST   12 STREET,EAST   12 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   12 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T12:00:42.000,03 MANHATTAN,1004540059,MANHATTAN,988368,205491,ONLINE,Unspecified,MANHATTAN,40.7307010448301,-73.98514178820042,"{'latitude': '40.7307010448301', 'longitude': '-73.98514178820042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839924,2023-09-17T11:31:47.000,2023-09-18T14:48:41.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10457,217 EAST  181 STREET,EAST  181 STREET,ANTHONY AVENUE,RYER AVENUE,ANTHONY AVENUE,RYER AVENUE,ADDRESS,BRONX,EAST  181 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T14:48:44.000,05 BRONX,2031570001,BRONX,1011635,250589,MOBILE,Unspecified,BRONX,40.8544413491077,-73.90100796476274,"{'latitude': '40.8544413491077', 'longitude': '-73.90100796476274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58845174,2023-09-17T11:31:41.000,2023-09-19T11:33:06.000,DSNY,Department of Sanitation,Dead Animal,Rat or Mouse,Street,11372,83-03 34 AVENUE,34 AVENUE,83 STREET,84 STREET,83 STREET,84 STREET,ADDRESS,JACKSON HEIGHTS,34 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T03:55:53.000,03 QUEENS,4014310040,QUEENS,1016403,213948,PHONE,Unspecified,QUEENS,40.75385590016573,-73.88394796439346,"{'latitude': '40.75385590016573', 'longitude': '-73.88394796439346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839033,2023-09-17T11:31:35.000,2023-09-17T13:48:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,733 HEMLOCK STREET,HEMLOCK STREET,BLAKE AVENUE,DUMONT AVENUE,BLAKE AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,HEMLOCK STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T13:48:11.000,05 BROOKLYN,,BROOKLYN,1020890,183723,MOBILE,Unspecified,BROOKLYN,40.67087811826207,-73.86791724468846,"{'latitude': '40.67087811826207', 'longitude': '-73.86791724468846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839827,2023-09-17T11:31:35.000,2023-09-28T15:11:40.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11218,51 CATON PLACE,CATON PLACE,EAST    8 STREET,CONEY ISLAND AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,CATON PLACE,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-28T15:11:44.000,07 BROOKLYN,3053220040,BROOKLYN,991703,175935,MOBILE,Unspecified,BROOKLYN,40.64957445896911,-73.97314142772444,"{'latitude': '40.64957445896911', 'longitude': '-73.97314142772444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842783,2023-09-17T11:31:28.000,2023-09-20T21:09:42.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11230,950 EAST   14 STREET,EAST   14 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-09-20T00:00:00.000,14 BROOKLYN,3067060020,BROOKLYN,994644,167440,ONLINE,Unspecified,BROOKLYN,40.62625453575505,-73.96255595573979,"{'latitude': '40.62625453575505', 'longitude': '-73.96255595573979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841145,2023-09-17T11:31:25.000,2023-09-18T01:00:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11379,75-23 67 DRIVE,67 DRIVE,75 STREET,78 STREET,75 STREET,78 STREET,ADDRESS,MIDDLE VILLAGE,67 DRIVE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T01:00:45.000,05 QUEENS,4037740051,QUEENS,1018337,198506,ONLINE,Unspecified,QUEENS,40.71146420151327,-73.87704568664155,"{'latitude': '40.71146420151327', 'longitude': '-73.87704568664155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844114,2023-09-17T11:31:25.000,2023-09-19T19:10:16.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,Private Carter Decal Not Posted,Street,10022,545 MADISON AVENUE,MADISON AVENUE,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,MADISON AVENUE,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-19T19:10:16.000,05 MANHATTAN,1012900052,MANHATTAN,991701,216457,ONLINE,Unspecified,MANHATTAN,40.760797784713,-73.97310379748433,"{'latitude': '40.760797784713', 'longitude': '-73.97310379748433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838021,2023-09-17T11:31:13.000,2023-09-17T11:56:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10457,213 EAST  181 STREET,EAST  181 STREET,ANTHONY AVENUE,RYER AVENUE,ANTHONY AVENUE,RYER AVENUE,ADDRESS,BRONX,EAST  181 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T11:56:27.000,05 BRONX,2031570001,BRONX,1011611,250595,MOBILE,Unspecified,BRONX,40.85445789171823,-73.90109469604626,"{'latitude': '40.85445789171823', 'longitude': '-73.90109469604626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838132,2023-09-17T11:30:50.000,2023-09-17T20:45:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,126-08 LIBERTY AVENUE,LIBERTY AVENUE,126 STREET,127 STREET,126 STREET,127 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:45:19.000,10 QUEENS,4095800003,QUEENS,1034622,190160,PHONE,Unspecified,QUEENS,40.688478703817964,-73.81836705829012,"{'latitude': '40.688478703817964', 'longitude': '-73.81836705829012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
