unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough
58812976,2023-09-14T08:14:00.000,2023-09-14T12:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,10025,,,,,CENTRAL PARK WEST,WEST 97 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-14T12:05:00.000,07 MANHATTAN,,MANHATTAN,994170,227958,UNKNOWN,Unspecified,MANHATTAN,40.79236257545369,-73.9641743612929,"{'latitude': '40.79236257545369', 'longitude': '-73.9641743612929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58818282,2023-09-14T08:13:52.000,2023-09-14T10:25:38.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,124 WEST   36 STREET,WEST   36 STREET,BROADWAY,7 AVENUE,BROADWAY,7 AVENUE,ADDRESS,NEW YORK,WEST   36 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T10:25:42.000,05 MANHATTAN,1008110047,MANHATTAN,987548,213105,ONLINE,Unspecified,MANHATTAN,40.75159992339566,-73.9880967082091,"{'latitude': '40.75159992339566', 'longitude': '-73.9880967082091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818269,2023-09-14T08:13:48.000,2023-09-16T12:59:28.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10309,5880 AMBOY ROAD,AMBOY ROAD,PARKWOOD AVENUE,SCUDDER AVENUE,PARKWOOD AVENUE,SCUDDER AVENUE,ADDRESS,STATEN ISLAND,AMBOY ROAD,Closed,The Department of Sanitation collected the requested items.,2023-09-15T12:00:27.000,03 STATEN ISLAND,5067240043,STATEN ISLAND,927730,130915,ONLINE,Unspecified,STATEN ISLAND,40.525826666272025,-74.2033057076936,"{'latitude': '40.525826666272025', 'longitude': '-74.2033057076936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812705,2023-09-14T08:13:31.000,2023-09-14T18:09:34.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11379,67-67 ELIOT AVENUE,ELIOT AVENUE,68 STREET,68 STREET,68 STREET,68 STREET,ADDRESS,MIDDLE VILLAGE,ELIOT AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T18:09:40.000,05 QUEENS,4027800100,QUEENS,1014075,201197,ONLINE,Unspecified,QUEENS,40.71886574091128,-73.892407094858,"{'latitude': '40.71886574091128', 'longitude': '-73.892407094858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811751,2023-09-14T08:13:25.000,2023-09-14T08:31:15.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10019,440 WEST   57 STREET,WEST   57 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T08:31:19.000,04 MANHATTAN,1010660012,MANHATTAN,987863,219238,MOBILE,Unspecified,MANHATTAN,40.76843331312154,-73.98695649983485,"{'latitude': '40.76843331312154', 'longitude': '-73.98695649983485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819170,2023-09-14T08:13:16.000,2023-09-14T09:00:38.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11228,1407 78 STREET,78 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,78 STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-14T08:13:16.000,11 BROOKLYN,3062450074,BROOKLYN,982422,164068,PHONE,Unspecified,BROOKLYN,40.61700500824103,-74.00658439737316,"{'latitude': '40.61700500824103', 'longitude': '-74.00658439737316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818054,2023-09-14T08:13:15.000,2023-09-20T10:47:34.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10038,151 NASSAU STREET,NASSAU STREET,BEEKMAN STREET,SPRUCE STREET,BEEKMAN STREET,SPRUCE STREET,ADDRESS,NEW YORK,NASSAU STREET,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-20T10:47:38.000,01 MANHATTAN,1001010002,MANHATTAN,982546,198488,ONLINE,Unspecified,MANHATTAN,40.711480294138894,-74.0061464526629,"{'latitude': '40.711480294138894', 'longitude': '-74.0061464526629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58816255,2023-09-14T08:13:13.000,2023-09-14T08:45:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,52-20 SECOND STREET,SECOND STREET,BORDEN AVENUE,LIRR PENN CENTRAL LINE,BORDEN AVENUE,LIRR PENN CENTRAL LINE,ADDRESS,LONG ISLAND CITY,2 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T08:45:09.000,02 QUEENS,4000060003,QUEENS,995600,209493,MOBILE,Unspecified,QUEENS,40.74167922180147,-73.95904116152417,"{'latitude': '40.74167922180147', 'longitude': '-73.95904116152417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813370,2023-09-14T08:13:09.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11215,1519 10 AVENUE,10 AVENUE,PROSPECT PARK SOUTHWEST,16 STREET,PROSPECT PARK SOUTHWEST,16 STREET,ADDRESS,BROOKLYN,10 AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T12:54:05.000,07 BROOKLYN,3011070001,BROOKLYN,990453,179620,MOBILE,Unspecified,BROOKLYN,40.65968994202468,-73.97764269604625,"{'latitude': '40.65968994202468', 'longitude': '-73.97764269604625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818087,2023-09-14T08:13:07.000,2023-09-15T05:40:23.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,10473,2205 TURNBULL AVENUE,TURNBULL AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,ADDRESS,BRONX,TURNBULL AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T05:40:31.000,09 BRONX,2036910076,BRONX,1026139,239555,ONLINE,Unspecified,BRONX,40.82409937221733,-73.84864751728729,"{'latitude': '40.82409937221733', 'longitude': '-73.84864751728729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819385,2023-09-14T08:13:06.000,2023-09-14T08:48:29.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11215,307 12 STREET,12 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,12 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T08:48:34.000,06 BROOKLYN,3010230069,BROOKLYN,987910,182247,MOBILE,Unspecified,BROOKLYN,40.66690189187696,-73.98680693545346,"{'latitude': '40.66690189187696', 'longitude': '-73.98680693545346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813316,2023-09-14T08:13:04.000,2023-09-22T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10030,151 WEST  140 STREET,WEST  140 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-22T00:00:00.000,10 MANHATTAN,1020090012,MANHATTAN,1000826,237283,UNKNOWN,Unspecified,MANHATTAN,40.81794714874563,-73.94011349596107,"{'latitude': '40.81794714874563', 'longitude': '-73.94011349596107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811516,2023-09-14T08:12:53.000,2023-09-15T12:18:58.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11420,149-19 117 STREET,117 STREET,149 AVENUE,150 AVENUE,149 AVENUE,150 AVENUE,ADDRESS,SOUTH OZONE PARK,117 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-15T12:18:46.000,10 QUEENS,4118180026,QUEENS,1033226,182898,ONLINE,Unspecified,QUEENS,40.668554032738015,-73.82345356033547,"{'latitude': '40.668554032738015', 'longitude': '-73.82345356033547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58816802,2023-09-14T08:12:52.000,2023-09-14T10:39:46.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10462,978 SACKET AVENUE,SACKET AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,ADDRESS,BRONX,SACKET AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T10:39:49.000,11 BRONX,2040620052,BRONX,1024728,246701,MOBILE,Unspecified,BRONX,40.84371963335118,-73.85370258218684,"{'latitude': '40.84371963335118', 'longitude': '-73.85370258218684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813659,2023-09-14T08:12:51.000,2023-09-15T08:22:28.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11220,314 64 STREET,64 STREET,3 AVENUE,GOWANUS EXPWY WB EN    3 AVE,3 AVENUE,GOWANUS EXPWY WB EN    3 AVE,ADDRESS,BROOKLYN,64 STREET,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T12:13:57.000,10 BROOKLYN,3058170011,BROOKLYN,978053,172273,PHONE,Unspecified,BROOKLYN,40.639524026171316,-74.02232892829615,"{'latitude': '40.639524026171316', 'longitude': '-74.02232892829615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819414,2023-09-14T08:12:39.000,2023-09-18T11:03:02.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11226,363 PARKSIDE AVENUE,PARKSIDE AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,PARKSIDE AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T10:10:39.000,09 BROOKLYN,3050480072,BROOKLYN,995840,178188,ONLINE,Unspecified,BROOKLYN,40.655754004298885,-73.95822894212057,"{'latitude': '40.655754004298885', 'longitude': '-73.95822894212057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818016,2023-09-14T08:12:03.000,2023-11-14T14:46:06.000,DOE,Department of Education,School Maintenance,Air Conditioning Problem,School,10039,276 WEST  151 STREET,WEST  151 STREET,ADAM CLAYTON POWELL JR BOULEVARD,MACOMBS PLACE,ADAM CLAYTON POWELL JR BOULEVARD,MACOMBS PLACE,ADDRESS,NEW YORK,WEST  151 STREET,Closed,The Department of Education completed the work and corrected the condition.,2023-11-14T14:46:12.000,10 MANHATTAN,1020360047,MANHATTAN,1001414,240263,PHONE,Thurgood Marshall Academy Lower School,MANHATTAN,40.826125280862584,-73.93798152184209,"{'latitude': '40.826125280862584', 'longitude': '-73.93798152184209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815398,2023-09-14T08:12:00.000,2023-09-14T23:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,10029,,,,,1 AVENUE,EAST 110 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-14T23:55:00.000,11 MANHATTAN,,MANHATTAN,1001364,227898,UNKNOWN,Unspecified,MANHATTAN,40.79218688788816,-73.93819371001852,"{'latitude': '40.79218688788816', 'longitude': '-73.93819371001852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58815173,2023-09-14T08:11:58.000,2023-09-14T09:36:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,1216 CATON AVENUE,CATON AVENUE,WESTMINSTER ROAD,ARGYLE ROAD,WESTMINSTER ROAD,ARGYLE ROAD,ADDRESS,BROOKLYN,CATON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T09:36:50.000,14 BROOKLYN,3050730006,BROOKLYN,992976,175848,MOBILE,Unspecified,BROOKLYN,40.64933450001922,-73.96855399703249,"{'latitude': '40.64933450001922', 'longitude': '-73.96855399703249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818669,2023-09-14T08:11:57.000,2023-09-14T12:20:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11233,331 SARATOGA AVENUE,SARATOGA AVENUE,DEAN STREET,BERGEN STREET,DEAN STREET,BERGEN STREET,ADDRESS,BROOKLYN,SARATOGA AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T12:20:21.000,16 BROOKLYN,3014470001,BROOKLYN,1007368,185024,ONLINE,Unspecified,BROOKLYN,40.67449470643373,-73.91665791423216,"{'latitude': '40.67449470643373', 'longitude': '-73.91665791423216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818659,2023-09-14T08:11:56.000,2023-09-14T09:01:41.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Residential Building/House,10472,1690 EAST  174 STREET,EAST  174 STREET,FTELEY AVENUE,CROES AVENUE,FTELEY AVENUE,CROES AVENUE,ADDRESS,BRONX,EAST  174 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T09:01:45.000,09 BRONX,2038710030,BRONX,1019602,243319,PHONE,Unspecified,BRONX,40.83445904608866,-73.87224700170806,"{'latitude': '40.83445904608866', 'longitude': '-73.87224700170806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58810615,2023-09-14T08:11:55.000,2023-09-14T08:30:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,45 BAY   43 STREET,BAY   43 STREET,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,BAY   43 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T08:30:29.000,13 BROOKLYN,3068830001,BROOKLYN,988053,155744,MOBILE,Unspecified,BROOKLYN,40.594156700311565,-73.9863064030985,"{'latitude': '40.594156700311565', 'longitude': '-73.9863064030985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815494,2023-09-14T08:11:50.000,2023-10-04T12:32:02.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10024,125 WEST   82 STREET,WEST   82 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,07 MANHATTAN,1012137503,MANHATTAN,991182,225017,PHONE,Unspecified,MANHATTAN,40.78429316806767,-73.97496842477165,"{'latitude': '40.78429316806767', 'longitude': '-73.97496842477165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58816786,2023-09-14T08:11:50.000,2023-09-14T10:38:56.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10462,974 SACKET AVENUE,SACKET AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,ADDRESS,BRONX,SACKET AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T10:39:00.000,11 BRONX,2040620049,BRONX,1024699,246690,MOBILE,Unspecified,BRONX,40.84368957450258,-73.85380746145395,"{'latitude': '40.84368957450258', 'longitude': '-73.85380746145395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813428,2023-09-14T08:11:44.000,2023-09-14T08:11:44.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Mixed Use Building,11208,3442 FULTON STREET,FULTON STREET,NICHOLS AVENUE,GRANT AVENUE,NICHOLS AVENUE,GRANT AVENUE,ADDRESS,BROOKLYN,FULTON STREET,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-14T08:11:44.000,05 BROOKLYN,3041510026,BROOKLYN,1020714,188753,ONLINE,Unspecified,BROOKLYN,40.684685042291136,-73.86852448710306,"{'latitude': '40.684685042291136', 'longitude': '-73.86852448710306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
