unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,vehicle_type,taxi_company_borough,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58943591,2023-09-27T18:29:38.000,2023-09-27T18:48:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,1128 EAST   81 STREET,EAST   81 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   81 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T18:48:58.000,18 BROOKLYN,BROOKLYN,1009724,169597,PHONE,Unspecified,BROOKLYN,40.63214451483701,-73.90822263675624,"{'latitude': '40.63214451483701', 'longitude': '-73.90822263675624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58940461,2023-09-27T18:29:17.000,2023-11-22T15:11:36.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10473,LAFAYETTE AVENUE,LAFAYETTE AVENUE,LAFAYETTE AVENUE,METCALF AVENUE,LAFAYETTE AVENUE,METCALF AVENUE,INTERSECTION,,,Closed,NYC Parks reviewed your complaint and determined that the issue needs to be handled by the Department of Transportation (DOT). Please report it to DOT by contacting 311.,2023-11-22T15:11:40.000,09 BRONX,BRONX,1020093,238185,PHONE,Unspecified,BRONX,40.820365717205696,-73.87050008492798,"{'latitude': '40.820365717205696', 'longitude': '-73.87050008492798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58940366,2023-09-27T18:29:14.000,2023-09-28T08:17:04.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Other (Explain Below),10469,1326 EAST GUNHILL ROAD,EAST GUNHILL ROAD,YOUNG AVENUE,FISH AVENUE,YOUNG AVENUE,FISH AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,Closed,The Health Departmentâs Office of Environmental Investigations has determined this case was an isolated incident. The Departmentâs Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. All food establishments are inspected annually. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,2023-09-28T08:16:48.000,11 BRONX,BRONX,1026466,256656,PHONE,Unspecified,BRONX,40.87103494795009,-73.84735834026269,"{'latitude': '40.87103494795009', 'longitude': '-73.84735834026269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2045900043,,,,,,,,,
58935735,2023-09-27T18:29:00.000,2023-10-04T21:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11201,99 FLEET PLACE,FLEET PLACE,FAIR ST,WILLOUGHBY ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-04T21:15:00.000,02 BROOKLYN,BROOKLYN,989309,191657,ONLINE,Unspecified,BROOKLYN,40.69272951866776,-73.98175694864635,"{'latitude': '40.69272951866776', 'longitude': '-73.98175694864635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,,,,,
58942157,2023-09-27T18:29:00.000,2023-10-02T15:41:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,11207,635 CENTRAL AVENUE,CENTRAL AVENUE,DECATUR ST,COOPER ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-10-02T15:41:00.000,04 BROOKLYN,BROOKLYN,1009910,189960,ONLINE,Unspecified,BROOKLYN,40.68803589403552,-73.90747502858238,"{'latitude': '40.68803589403552', 'longitude': '-73.90747502858238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3034350059,,,,,,,,,
58940019,2023-09-27T18:28:49.000,2023-09-27T18:29:24.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,99-17 67 ROAD,67 ROAD,AUSTIN STREET,BOOTH STREET,AUSTIN STREET,BOOTH STREET,ADDRESS,FOREST HILLS,67 ROAD,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-27T18:29:28.000,06 QUEENS,QUEENS,1024641,203142,ONLINE,Unspecified,QUEENS,40.72416235809712,-73.85427891589453,"{'latitude': '40.72416235809712', 'longitude': '-73.85427891589453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58941054,2023-09-27T18:28:18.000,2023-09-27T19:27:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,34-37 97 STREET,97 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,CORONA,97 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T19:27:59.000,03 QUEENS,QUEENS,1020030,214191,MOBILE,Unspecified,QUEENS,40.75450893983424,-73.87085550862629,"{'latitude': '40.75450893983424', 'longitude': '-73.87085550862629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4017310034,,,,,,,,,
58942679,2023-09-27T18:28:05.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10025,354 CATHEDRAL PARKWAY,CATHEDRAL PARKWAY,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,07 MANHATTAN,MANHATTAN,995338,231208,ONLINE,Unspecified,MANHATTAN,40.801281553253745,-73.95995081558307,"{'latitude': '40.801281553253745', 'longitude': '-73.95995081558307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018450058,,,,,,,,,
58943963,2023-09-27T18:28:04.000,2023-10-25T15:57:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11206,16 VERNON AVENUE,VERNON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-25T00:00:00.000,03 BROOKLYN,BROOKLYN,997730,192256,PHONE,Unspecified,BROOKLYN,40.69436481480573,-73.95138913329274,"{'latitude': '40.69436481480573', 'longitude': '-73.95138913329274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3017580014,,,,,,,,,
58942657,2023-09-27T18:28:04.000,2023-10-20T06:57:48.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10025,354 CATHEDRAL PARKWAY,CATHEDRAL PARKWAY,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-20T00:00:00.000,07 MANHATTAN,MANHATTAN,995338,231208,ONLINE,Unspecified,MANHATTAN,40.801281553253745,-73.95995081558307,"{'latitude': '40.801281553253745', 'longitude': '-73.95995081558307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018450058,,,,,,,,,
58940060,2023-09-27T18:28:04.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10025,354 CATHEDRAL PARKWAY,CATHEDRAL PARKWAY,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,07 MANHATTAN,MANHATTAN,995338,231208,ONLINE,Unspecified,MANHATTAN,40.801281553253745,-73.95995081558307,"{'latitude': '40.801281553253745', 'longitude': '-73.95995081558307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018450058,,,,,,,,,
58945133,2023-09-27T18:28:04.000,2023-10-20T06:57:48.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10025,354 CATHEDRAL PARKWAY,CATHEDRAL PARKWAY,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-20T00:00:00.000,07 MANHATTAN,MANHATTAN,995338,231208,ONLINE,Unspecified,MANHATTAN,40.801281553253745,-73.95995081558307,"{'latitude': '40.801281553253745', 'longitude': '-73.95995081558307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018450058,,,,,,,,,
58942596,2023-09-27T18:28:04.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10025,354 CATHEDRAL PARKWAY,CATHEDRAL PARKWAY,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,07 MANHATTAN,MANHATTAN,995338,231208,ONLINE,Unspecified,MANHATTAN,40.801281553253745,-73.95995081558307,"{'latitude': '40.801281553253745', 'longitude': '-73.95995081558307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018450058,,,,,,,,,
58940052,2023-09-27T18:28:04.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10025,354 CATHEDRAL PARKWAY,CATHEDRAL PARKWAY,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,07 MANHATTAN,MANHATTAN,995338,231208,ONLINE,Unspecified,MANHATTAN,40.801281553253745,-73.95995081558307,"{'latitude': '40.801281553253745', 'longitude': '-73.95995081558307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018450058,,,,,,,,,
58938903,2023-09-27T18:28:04.000,2023-10-25T15:57:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11206,16 VERNON AVENUE,VERNON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-25T00:00:00.000,03 BROOKLYN,BROOKLYN,997730,192256,PHONE,Unspecified,BROOKLYN,40.69436481480573,-73.95138913329274,"{'latitude': '40.69436481480573', 'longitude': '-73.95138913329274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3017580014,,,,,,,,,
58940161,2023-09-27T18:28:04.000,2023-10-20T06:57:48.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10025,354 CATHEDRAL PARKWAY,CATHEDRAL PARKWAY,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-20T00:00:00.000,07 MANHATTAN,MANHATTAN,995338,231208,ONLINE,Unspecified,MANHATTAN,40.801281553253745,-73.95995081558307,"{'latitude': '40.801281553253745', 'longitude': '-73.95995081558307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018450058,,,,,,,,,
58943243,2023-09-27T18:27:48.000,2023-09-27T20:03:36.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10468,2785 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST  195 STREET,STRONG STREET,WEST  195 STREET,STRONG STREET,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,N/A,2023-09-27T20:03:39.000,08 BRONX,BRONX,1012080,256646,ONLINE,Unspecified,BRONX,40.87106458220461,-73.89937421669205,"{'latitude': '40.87106458220461', 'longitude': '-73.89937421669205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032490098,,,,,,,,,
58939264,2023-09-27T18:27:10.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10030,175 WEST  137 STREET,WEST  137 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  137 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-27T19:38:49.000,10 MANHATTAN,MANHATTAN,1000361,236648,PHONE,Unspecified,MANHATTAN,40.816205112629476,-73.94179499235126,"{'latitude': '40.816205112629476', 'longitude': '-73.94179499235126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020060007,,,,,,,,,
58940862,2023-09-27T18:26:57.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11374,97-52 64 AVENUE,64 AVENUE,,,,,ADDRESS,REGO PARK,,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-10-26T11:52:47.000,06 QUEENS,QUEENS,1023198,205262,UNKNOWN,Unspecified,QUEENS,40.72998770540461,-73.85947263628361,"{'latitude': '40.72998770540461', 'longitude': '-73.85947263628361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4020910029,,,,N/A,,,,,2023-11-25T11:52:47.000
58940884,2023-09-27T18:26:41.000,2023-09-27T19:47:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11105,20-52 26 STREET,26 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,ASTORIA,26 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T19:47:14.000,01 QUEENS,QUEENS,1009038,223818,ONLINE,Unspecified,QUEENS,40.78097019072713,-73.91049454399156,"{'latitude': '40.78097019072713', 'longitude': '-73.91049454399156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58944095,2023-09-27T18:26:19.000,2023-09-27T20:29:07.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10306,101 BEACH AVENUE,BEACH AVENUE,BEHAN COURT,NEW DORP PLAZA,BEHAN COURT,NEW DORP PLAZA,ADDRESS,STATEN ISLAND,BEACH AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T20:29:11.000,02 STATEN ISLAND,STATEN ISLAND,950790,147537,ONLINE,Unspecified,STATEN ISLAND,40.57156779003059,-74.12043990226003,"{'latitude': '40.57156779003059', 'longitude': '-74.12043990226003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5042060027,,,,,,,,,
58937890,2023-09-27T18:26:01.000,2023-10-02T08:55:02.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10466,BRONX BOULEVARD,BRONX BOULEVARD,BRONX BOULEVARD,EAST  228 STREET,BRONX BOULEVARD,EAST  228 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-02T08:55:06.000,12 BRONX,BRONX,1022118,263964,ONLINE,Unspecified,BRONX,40.89111283415373,-73.8630381928551,"{'latitude': '40.89111283415373', 'longitude': '-73.8630381928551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58943368,2023-09-27T18:26:00.000,2023-09-29T21:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11201,97 COURT STREET,COURT STREET,LIVINGSTON ST,SCHERMERHORN ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T21:00:00.000,02 BROOKLYN,BROOKLYN,986561,191073,ONLINE,Unspecified,BROOKLYN,40.69112771769663,-73.99166659841522,"{'latitude': '40.69112771769663', 'longitude': '-73.99166659841522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3002690021,,,,N/A,,,,,
58935736,2023-09-27T18:26:00.000,2023-10-03T22:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11231,125 3 STREET,3 STREET,BOND ST,GOWANUS CANAL SHORELINE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T22:15:00.000,06 BROOKLYN,BROOKLYN,986590,185856,ONLINE,Unspecified,BROOKLYN,40.67680823535143,-73.99156383697219,"{'latitude': '40.67680823535143', 'longitude': '-73.99156383697219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3004620006,,,,N/A,,,,,
58942538,2023-09-27T18:25:52.000,2023-09-27T18:39:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T18:39:57.000,12 MANHATTAN,MANHATTAN,1005613,254344,ONLINE,Unspecified,MANHATTAN,40.86476431663921,-73.92276447154296,"{'latitude': '40.86476431663921', 'longitude': '-73.92276447154296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
