unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,resolution_description,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
58963877,2023-09-29T11:33:06.000,2023-09-29T14:35:48.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,2376 WALTON AVENUE,WALTON AVENUE,EAST  184 STREET,EAST FORDHAM ROAD,EAST  184 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,WALTON AVENUE,Closed,2023-09-29T14:35:54.000,05 BRONX,2031840001,BRONX,1011525,252844,MOBILE,Unspecified,BRONX,40.8606309853273,-73.90139641975145,"{'latitude': '40.8606309853273', 'longitude': '-73.90139641975145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Police Department issued a summons in response to the complaint.,,,,,,
58962501,2023-09-29T11:33:00.000,2023-09-29T12:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10016,,,,,MADISON AVENUE,EAST 27 STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-29T12:35:00.000,05 MANHATTAN,,MANHATTAN,988089,210114,UNKNOWN,Unspecified,MANHATTAN,40.74339016192317,-73.9861458137559,"{'latitude': '40.74339016192317', 'longitude': '-73.9861458137559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,,,,,
58956241,2023-09-29T11:33:00.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11230,1075 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,12 BROOKLYN,3065270051,BROOKLYN,992552,165973,UNKNOWN,Unspecified,BROOKLYN,40.62223013565234,-73.9700941207481,"{'latitude': '40.62223013565234', 'longitude': '-73.9700941207481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",,,,,,
58962479,2023-09-29T11:33:00.000,2023-09-29T19:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10024,,,,,COLUMBUS AVENUE,WEST 90 STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-29T19:00:00.000,07 MANHATTAN,,MANHATTAN,992474,226751,UNKNOWN,Unspecified,MANHATTAN,40.78905142646646,-73.970300867221,"{'latitude': '40.78905142646646', 'longitude': '-73.970300867221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,,,,,
59452599,2023-09-29T11:32:57.000,2023-09-30T10:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11203,72 EAST   39 STREET,EAST   39 STREET,CLARKSON AVENUE,LENOX ROAD,CLARKSON AVENUE,LENOX ROAD,ADDRESS,BROOKLYN,EAST   39 STREET,Closed,2023-09-30T10:45:00.000,17 BROOKLYN,,BROOKLYN,1000496,178177,PHONE,Unspecified,BROOKLYN,40.65571649360002,-73.94144846854563,"{'latitude': '40.65571649360002', 'longitude': '-73.94144846854563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453050,2023-09-29T11:32:47.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10468,2690 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST KINGSBRIDGE ROAD,EAMES PLACE,WEST KINGSBRIDGE ROAD,EAMES PLACE,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,2023-10-11T00:00:00.000,08 BRONX,2032480006,BRONX,1011643,255676,PHONE,Unspecified,BRONX,40.868403597207326,-73.90095825509583,"{'latitude': '40.868403597207326', 'longitude': '-73.90095825509583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456167,2023-09-29T11:32:46.000,2023-09-30T16:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11224,3845 NEPTUNE AVENUE,NEPTUNE AVENUE,SEA GATE AVENUE,HIGHLAND AVENUE,SEA GATE AVENUE,HIGHLAND AVENUE,ADDRESS,BROOKLYN,NEPTUNE AVENUE,Closed,2023-09-30T16:40:00.000,13 BROOKLYN,,BROOKLYN,982407,149319,ONLINE,Unspecified,BROOKLYN,40.576521976821525,-74.00663440330013,"{'latitude': '40.576521976821525', 'longitude': '-74.00663440330013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460037,2023-09-29T11:32:46.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10458,2860 GRAND CONCOURSE,GRAND CONCOURSE,MINERVA PLACE,EAST  199 STREET,MINERVA PLACE,EAST  199 STREET,ADDRESS,BRONX,GRAND CONCOURSE,In Progress,,07 BRONX,,BRONX,1014578,256453,PHONE,Unspecified,BRONX,40.87052662721269,-73.89034300420985,"{'latitude': '40.87052662721269', 'longitude': '-73.89034300420985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460068,2023-09-29T11:32:24.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10009,410 EAST   13 STREET,EAST   13 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   13 STREET,In Progress,,03 MANHATTAN,1004400014,MANHATTAN,989077,205396,ONLINE,Unspecified,MANHATTAN,40.73043993459301,-73.98258370387192,"{'latitude': '40.73043993459301', 'longitude': '-73.98258370387192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59443595,2023-09-29T11:32:21.000,,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,10467,3816 BARNES AVENUE,BARNES AVENUE,EAST  219 STREET,EAST  220 STREET,EAST  219 STREET,EAST  220 STREET,ADDRESS,BRONX,BARNES AVENUE,In Progress,,12 BRONX,,BRONX,1023052,261055,ONLINE,Unspecified,BRONX,40.8831244956952,-73.85967694126151,"{'latitude': '40.8831244956952', 'longitude': '-73.85967694126151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453205,2023-09-29T11:32:16.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10468,2800 PARKVIEW TERRACE,PARKVIEW TERRACE,EAST  196 STREET,MORRIS AVENUE,EAST  196 STREET,MORRIS AVENUE,ADDRESS,BRONX,PARKVIEW TERRACE,In Progress,,07 BRONX,,BRONX,1013368,256384,ONLINE,Unspecified,BRONX,40.8703413179475,-73.89471829860192,"{'latitude': '40.8703413179475', 'longitude': '-73.89471829860192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456600,2023-09-29T11:32:15.000,,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,10468,2800 PARKVIEW TERRACE,PARKVIEW TERRACE,EAST  196 STREET,MORRIS AVENUE,EAST  196 STREET,MORRIS AVENUE,ADDRESS,BRONX,PARKVIEW TERRACE,In Progress,,07 BRONX,,BRONX,1013368,256384,ONLINE,Unspecified,BRONX,40.8703413179475,-73.89471829860192,"{'latitude': '40.8703413179475', 'longitude': '-73.89471829860192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58963043,2023-09-29T11:32:13.000,2023-10-09T18:21:17.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10461,2414 EAST TREMONT AVENUE,EAST TREMONT AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-09T00:00:00.000,10 BRONX,2039980022,BRONX,1024972,246264,ONLINE,Unspecified,BRONX,40.84251907605423,-73.85282336168049,"{'latitude': '40.84251907605423', 'longitude': '-73.85282336168049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58960645,2023-09-29T11:32:00.000,2023-09-30T09:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11216,208 MADISON STREET,MADISON STREET,BEDFORD AVE,NOSTRAND AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T09:10:00.000,03 BROOKLYN,3018220052,BROOKLYN,997792,188714,ONLINE,Unspecified,BROOKLYN,40.68464274640981,-73.9511726719484,"{'latitude': '40.68464274640981', 'longitude': '-73.9511726719484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58960533,2023-09-29T11:32:00.000,2023-09-29T11:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10463,3526 RIVERDALE AVENUE,RIVERDALE AVENUE,W 235 ST,BEND,,,ADDRESS,BRONX,,Closed,2023-09-29T11:55:00.000,08 BRONX,2057640651,BRONX,1009886,261817,ONLINE,Unspecified,BRONX,40.88526401284851,-73.90728733472265,"{'latitude': '40.88526401284851', 'longitude': '-73.90728733472265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,
58957500,2023-09-29T11:32:00.000,2023-10-01T09:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11210,2721 AVENUE N,AVENUE N,E 27 ST,E 28 ST,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T09:05:00.000,14 BROOKLYN,3076630001,BROOKLYN,998785,164048,PHONE,Unspecified,BROOKLYN,40.61693837869797,-73.94764544535161,"{'latitude': '40.61693837869797', 'longitude': '-73.94764544535161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,
58965317,2023-09-29T11:32:00.000,2023-09-30T10:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11215,509 5 AVENUE,5 AVENUE,12 ST,13 ST,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T10:35:00.000,06 BROOKLYN,3010290004,BROOKLYN,987542,182269,ONLINE,Unspecified,BROOKLYN,40.666962421462195,-73.98813344047296,"{'latitude': '40.666962421462195', 'longitude': '-73.98813344047296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58965318,2023-09-29T11:32:00.000,2023-09-29T22:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11104,45-08 46 STREET,46 STREET,QUEENS BLVD,GREENPOINT AVE,,,ADDRESS,SUNNYSIDE,,Closed,2023-09-29T22:55:00.000,02 QUEENS,4001640001,QUEENS,1006752,209887,PHONE,Unspecified,QUEENS,40.74273930934244,-73.9187955465552,"{'latitude': '40.74273930934244', 'longitude': '-73.9187955465552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58955919,2023-09-29T11:32:00.000,2023-09-29T11:58:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10472,1632 EAST  172 STREET,EAST  172 STREET,MORRISON AVE,HARROD AVE,,,ADDRESS,BRONX,,Closed,2023-09-29T11:58:00.000,09 BRONX,2037780072,BRONX,1018974,242364,PHONE,Unspecified,BRONX,40.8318403402796,-73.87452137195079,"{'latitude': '40.8318403402796', 'longitude': '-73.87452137195079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,
58958954,2023-09-29T11:32:00.000,2023-09-29T11:56:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10465,3163 BAISLEY AVENUE,BAISLEY AVENUE,ELLSWORTH AVE,THROGMORTON AVE,,,ADDRESS,BRONX,,Closed,2023-09-29T11:56:00.000,10 BRONX,2053440005,BRONX,1033283,244338,PHONE,Unspecified,BRONX,40.83719054007309,-73.82280006779945,"{'latitude': '40.83719054007309', 'longitude': '-73.82280006779945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",,,,,,
58962161,2023-09-29T11:32:00.000,2023-09-30T12:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11362,45-17 MARATHON PARKWAY,MARATHON PARKWAY,NORTHERN BLVD,GASKELL RD,,,ADDRESS,LITTLE NECK,,Closed,2023-09-30T12:55:00.000,11 QUEENS,4082260010,QUEENS,1057010,219248,PHONE,Unspecified,QUEENS,40.76816207135354,-73.73732559491701,"{'latitude': '40.76816207135354', 'longitude': '-73.73732559491701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58960737,2023-09-29T11:32:00.000,2023-09-30T19:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,3830 LAUREL AVENUE,LAUREL AVENUE,SEA GATE AVE,HIGHLAND AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T19:30:00.000,13 BROOKLYN,,BROOKLYN,982399,149821,ONLINE,Unspecified,BROOKLYN,40.577899866400585,-74.00666333903976,"{'latitude': '40.577899866400585', 'longitude': '-74.00666333903976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection inspected the condition and determined that it is outside its jurisdiction.,,,,,,
58960644,2023-09-29T11:32:00.000,2023-09-29T12:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10463,3528 RIVERDALE AVENUE,RIVERDALE AVENUE,W 235 ST,BEND,,,ADDRESS,BRONX,,Closed,2023-09-29T12:40:00.000,08 BRONX,2057640652,BRONX,1009887,261822,ONLINE,Unspecified,BRONX,40.88527773336963,-73.90728369908335,"{'latitude': '40.88527773336963', 'longitude': '-73.90728369908335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58967021,2023-09-29T11:31:59.000,2023-09-29T18:58:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,1901 86 STREET,86 STREET,19 AVENUE,BAY   22 STREET,19 AVENUE,BAY   22 STREET,ADDRESS,BROOKLYN,86 STREET,Closed,2023-09-29T18:59:03.000,11 BROOKLYN,,BROOKLYN,984156,160013,ONLINE,Unspecified,BROOKLYN,40.605875055666424,-74.00033852853959,"{'latitude': '40.605875055666424', 'longitude': '-74.00033852853959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,
58956856,2023-09-29T11:31:31.000,2023-10-10T12:08:28.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11225,240 CROWN STREET,CROWN STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-10T00:00:00.000,09 BROOKLYN,3012960014,BROOKLYN,997386,182060,PHONE,Unspecified,BROOKLYN,40.66637963014084,-73.95264952275203,"{'latitude': '40.66637963014084', 'longitude': '-73.95264952275203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58965953,2023-09-29T11:31:31.000,2023-10-26T20:55:42.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11235,200 BRIGHTON   15 STREET,BRIGHTON   15 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-26T00:00:00.000,13 BROOKLYN,3087220475,BROOKLYN,996733,149237,PHONE,Unspecified,BROOKLYN,40.5762883062217,-73.95506404220545,"{'latitude': '40.5762883062217', 'longitude': '-73.95506404220545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58964325,2023-09-29T11:31:31.000,2023-10-12T06:57:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11222,215 RICHARDSON STREET,RICHARDSON STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-12T00:00:00.000,01 BROOKLYN,3028320025,BROOKLYN,1000287,201256,ONLINE,Unspecified,BROOKLYN,40.71906342060294,-73.94214678192488,"{'latitude': '40.71906342060294', 'longitude': '-73.94214678192488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
58964698,2023-09-29T11:31:31.000,2023-10-26T20:55:42.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11235,200 BRIGHTON   15 STREET,BRIGHTON   15 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-26T00:00:00.000,13 BROOKLYN,3087220475,BROOKLYN,996733,149237,PHONE,Unspecified,BROOKLYN,40.5762883062217,-73.95506404220545,"{'latitude': '40.5762883062217', 'longitude': '-73.95506404220545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58961548,2023-09-29T11:31:31.000,2023-10-12T06:57:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11222,215 RICHARDSON STREET,RICHARDSON STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-12T00:00:00.000,01 BROOKLYN,3028320025,BROOKLYN,1000287,201256,ONLINE,Unspecified,BROOKLYN,40.71906342060294,-73.94214678192488,"{'latitude': '40.71906342060294', 'longitude': '-73.94214678192488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
58967403,2023-09-29T11:31:31.000,2023-10-12T06:57:45.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11222,215 RICHARDSON STREET,RICHARDSON STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-12T00:00:00.000,01 BROOKLYN,3028320025,BROOKLYN,1000287,201256,ONLINE,Unspecified,BROOKLYN,40.71906342060294,-73.94214678192488,"{'latitude': '40.71906342060294', 'longitude': '-73.94214678192488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
59438853,2023-09-29T11:31:29.000,2023-09-30T19:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11224,3830 LAUREL AVENUE,LAUREL AVENUE,SEA GATE AVENUE,HIGHLAND AVENUE,SEA GATE AVENUE,HIGHLAND AVENUE,ADDRESS,BROOKLYN,LAUREL AVENUE,Closed,2023-09-30T19:30:00.000,13 BROOKLYN,,BROOKLYN,982399,149821,ONLINE,Unspecified,BROOKLYN,40.577899866400585,-74.00666333903976,"{'latitude': '40.577899866400585', 'longitude': '-74.00666333903976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
