unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location
58909649,2023-09-24T00:04:21.000,2023-09-24T00:53:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11368,102-01 CORONA AVENUE,CORONA AVENUE,102 STREET,103 STREET,102 STREET,103 STREET,ADDRESS,CORONA,CORONA AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T00:53:22.000,04 QUEENS,4019830071,QUEENS,1022631,210463,MOBILE,Unspecified,QUEENS,40.74426562468754,-73.86148873953628,"{'latitude': '40.74426562468754', 'longitude': '-73.86148873953628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909859,2023-09-24T00:04:17.000,2023-09-24T05:43:34.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11378,53-47 67 STREET,67 STREET,DEAD END,53 DRIVE,DEAD END,53 DRIVE,ADDRESS,MASPETH,67 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T05:43:39.000,05 QUEENS,4024040033,QUEENS,1012556,205223,ONLINE,Unspecified,QUEENS,40.72992111763707,-73.8978699091725,"{'latitude': '40.72992111763707', 'longitude': '-73.8978699091725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909643,2023-09-24T00:04:04.000,2023-09-24T00:39:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1158 GERARD AVENUE,GERARD AVENUE,MCCLELLAN STREET,EAST  167 STREET,MCCLELLAN STREET,EAST  167 STREET,ADDRESS,BRONX,GERARD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:39:07.000,04 BRONX,2024790001,BRONX,1006131,243252,MOBILE,Unspecified,BRONX,40.834318800045416,-73.92092790077417,"{'latitude': '40.834318800045416', 'longitude': '-73.92092790077417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58905852,2023-09-24T00:04:02.000,2023-09-24T00:24:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422,250-05 HOOK CREEK BOULEVARD,HOOK CREEK BOULEVARD,250 STREET,CANEY LANE,250 STREET,CANEY LANE,ADDRESS,ROSEDALE,HOOK CREEK BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:24:17.000,13 QUEENS,,QUEENS,1059309,181148,ONLINE,Unspecified,QUEENS,40.663567984056264,-73.72945073525909,"{'latitude': '40.663567984056264', 'longitude': '-73.72945073525909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907426,2023-09-24T00:04:00.000,2023-09-24T00:51:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,365 THATFORD AVENUE,THATFORD AVENUE,THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,OSBORN STREET,ADDRESS,BROOKLYN,THATFORD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:52:02.000,16 BROOKLYN,3035900011,BROOKLYN,1010017,180240,ONLINE,Unspecified,BROOKLYN,40.661356385690354,-73.90712636722496,"{'latitude': '40.661356385690354', 'longitude': '-73.90712636722496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907987,2023-09-24T00:03:59.000,2023-09-24T00:32:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,108-28 167 STREET,167 STREET,108 ROAD,108 DRIVE,108 ROAD,108 DRIVE,ADDRESS,JAMAICA,167 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:33:02.000,12 QUEENS,4101730060,QUEENS,1043239,193380,ONLINE,Unspecified,QUEENS,40.69726359691526,-73.78726752486858,"{'latitude': '40.69726359691526', 'longitude': '-73.78726752486858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58905712,2023-09-24T00:03:54.000,2023-09-24T00:40:42.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,2763 EAST   63 STREET,EAST   63 STREET,56 DRIVE,NATIONAL DRIVE,56 DRIVE,NATIONAL DRIVE,ADDRESS,BROOKLYN,EAST   63 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T00:40:47.000,18 BROOKLYN,3085950009,BROOKLYN,1008073,160353,PHONE,Unspecified,BROOKLYN,40.60677626413612,-73.91420345155836,"{'latitude': '40.60677626413612', 'longitude': '-73.91420345155836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909441,2023-09-24T00:03:25.000,2023-09-24T01:47:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11103,48-19 25 AVENUE,25 AVENUE,48 STREET,49 STREET,48 STREET,49 STREET,ADDRESS,ASTORIA,25 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T01:47:47.000,01 QUEENS,4007460001,QUEENS,1010542,217953,MOBILE,Unspecified,QUEENS,40.76486796333716,-73.90508679381918,"{'latitude': '40.76486796333716', 'longitude': '-73.90508679381918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58905750,2023-09-24T00:02:38.000,2023-09-24T00:14:51.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,25-72 STEINWAY STREET,STEINWAY STREET,25 AVENUE,28 AVENUE,25 AVENUE,28 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:14:57.000,01 QUEENS,4006540093,QUEENS,1008614,218923,PHONE,Unspecified,QUEENS,40.76753588454479,-73.91204328591014,"{'latitude': '40.76753588454479', 'longitude': '-73.91204328591014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909657,2023-09-24T00:02:37.000,2023-09-24T00:05:24.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10031,BROADWAY,BROADWAY,BROADWAY,WEST  138 STREET,BROADWAY,WEST  138 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:05:30.000,09 MANHATTAN,,MANHATTAN,997073,238764,ONLINE,Unspecified,MANHATTAN,40.82201832072233,-73.95366966707017,"{'latitude': '40.82201832072233', 'longitude': '-73.95366966707017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58906792,2023-09-24T00:02:36.000,2023-09-24T00:57:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10306,13 MILLER FLD,MILLER FLD,,DEAD END,,DEAD END,ADDRESS,STATEN ISLAND,MILLER FIELD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T00:57:27.000,95 STATEN ISLAND,5039300090,STATEN ISLAND,955881,147553,PHONE,Unspecified,STATEN ISLAND,40.57162945820048,-74.10211483678899,"{'latitude': '40.57162945820048', 'longitude': '-74.10211483678899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58906692,2023-09-24T00:02:20.000,2023-10-04T08:00:43.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-03T21:16:43.000,Unspecified BROOKLYN,,BROOKLYN,988391,190860,MOBILE,Unspecified,BROOKLYN,40.69054241475501,-73.98506780045183,"{'latitude': '40.69054241475501', 'longitude': '-73.98506780045183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,3,,Platform,
58907014,2023-09-24T00:02:15.000,2023-09-24T00:24:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,LAFAYETTE STREET,LAFAYETTE STREET,LAFAYETTE STREET,PROSPECT AVENUE,LAFAYETTE STREET,PROSPECT AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:24:32.000,03 BRONX,,BRONX,1012812,243188,MOBILE,Unspecified,BRONX,40.83412405878921,-73.89678484057282,"{'latitude': '40.83412405878921', 'longitude': '-73.89678484057282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907678,2023-09-24T00:02:11.000,2023-09-24T05:59:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,87-27 81 AVENUE,81 AVENUE,MYRTLE AVENUE,88 STREET,MYRTLE AVENUE,88 STREET,ADDRESS,RIDGEWOOD,81 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T05:59:25.000,05 QUEENS,4038480056,QUEENS,1022840,195628,ONLINE,Unspecified,QUEENS,40.7035462873545,-73.86081955482852,"{'latitude': '40.7035462873545', 'longitude': '-73.86081955482852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58914860,2023-09-24T00:02:00.000,2023-09-25T11:49:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10029,181 EAST  101 STREET,EAST  101 STREET,LEXINGTON AVE,3 AVE,,,ADDRESS,NEW YORK,,Closed,,2023-09-25T11:49:00.000,11 MANHATTAN,0000000000,MANHATTAN,998744,226614,ONLINE,Unspecified,MANHATTAN,40.788667339346524,-73.94765846734384,"{'latitude': '40.788667339346524', 'longitude': '-73.94765846734384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58909046,2023-09-24T00:01:48.000,2023-09-24T00:55:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,34-46 VERNON BOULEVARD,VERNON BOULEVARD,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,VERNON BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:55:55.000,01 QUEENS,4003220112,QUEENS,1000613,217808,ONLINE,Unspecified,QUEENS,40.76449392884802,-73.9409304775339,"{'latitude': '40.76449392884802', 'longitude': '-73.9409304775339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58908606,2023-09-24T00:01:35.000,2023-09-24T00:39:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,50 CANAL STREET,CANAL STREET,LUDLOW STREET,ORCHARD STREET,LUDLOW STREET,ORCHARD STREET,ADDRESS,NEW YORK,CANAL STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T00:39:27.000,03 MANHATTAN,1002940022,MANHATTAN,986549,199710,ONLINE,Unspecified,MANHATTAN,40.71483425822805,-73.99170692151563,"{'latitude': '40.71483425822805', 'longitude': '-73.99170692151563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58906603,2023-09-24T00:01:32.000,2023-09-24T03:33:43.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,108-13 36 AVENUE,36 AVENUE,108 STREET,109 STREET,108 STREET,109 STREET,ADDRESS,CORONA,36 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T03:33:48.000,03 QUEENS,4017510028,QUEENS,1023019,214263,PHONE,Unspecified,QUEENS,40.75469396086868,-73.86006660121504,"{'latitude': '40.75469396086868', 'longitude': '-73.86006660121504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58909069,2023-09-24T00:01:32.000,2023-09-24T00:20:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11101,28-30 JACKSON AVENUE,JACKSON AVENUE,ORCHARD STREET,QUEENS PLAZA SOUTH,ORCHARD STREET,QUEENS PLAZA SOUTH,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T00:20:47.000,02 QUEENS,4002640017,QUEENS,1001392,212033,ONLINE,Unspecified,QUEENS,40.74864155389723,-73.93813305548149,"{'latitude': '40.74864155389723', 'longitude': '-73.93813305548149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58908804,2023-09-24T00:01:25.000,2023-09-24T02:55:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,479 BERRIMAN STREET,BERRIMAN STREET,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,BERRIMAN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T02:56:07.000,05 BROOKLYN,3044540053,BROOKLYN,1018266,182260,ONLINE,Unspecified,BROOKLYN,40.666872984661126,-73.87738381585285,"{'latitude': '40.666872984661126', 'longitude': '-73.87738381585285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907152,2023-09-24T00:00:59.000,2023-09-24T09:02:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,3607 BRONXWOOD AVENUE,BRONXWOOD AVENUE,EAST  213 STREET,EAST  214 STREET,EAST  213 STREET,EAST  214 STREET,ADDRESS,BRONX,BRONXWOOD AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T09:02:52.000,12 BRONX,2046720005,BRONX,1023192,259160,PHONE,Unspecified,BRONX,40.877922699790574,-73.85918166464228,"{'latitude': '40.877922699790574', 'longitude': '-73.85918166464228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58914559,2023-09-24T00:00:57.000,2023-09-28T10:37:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385,1664 WOODBINE STREET,WOODBINE STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,05 QUEENS,4034500019,QUEENS,1009530,194509,ONLINE,Unspecified,QUEENS,40.700522931907464,-73.90882816155131,"{'latitude': '40.700522931907464', 'longitude': '-73.90882816155131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58912076,2023-09-24T00:00:57.000,2023-09-28T10:37:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385,1664 WOODBINE STREET,WOODBINE STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,05 QUEENS,4034500019,QUEENS,1009530,194509,ONLINE,Unspecified,QUEENS,40.700522931907464,-73.90882816155131,"{'latitude': '40.700522931907464', 'longitude': '-73.90882816155131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58911257,2023-09-24T00:00:57.000,2023-09-28T10:37:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11385,1664 WOODBINE STREET,WOODBINE STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,05 QUEENS,4034500019,QUEENS,1009530,194509,ONLINE,Unspecified,QUEENS,40.700522931907464,-73.90882816155131,"{'latitude': '40.700522931907464', 'longitude': '-73.90882816155131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907907,2023-09-24T00:00:54.000,2023-09-24T01:00:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11201,62 HENRY STREET,HENRY STREET,CRANBERRY STREET,ORANGE STREET,CRANBERRY STREET,ORANGE STREET,ADDRESS,BROOKLYN,HENRY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T01:00:16.000,02 BROOKLYN,3002210027,BROOKLYN,986407,193983,ONLINE,Unspecified,BROOKLYN,40.69911503151729,-73.99222098626218,"{'latitude': '40.69911503151729', 'longitude': '-73.99222098626218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58907392,2023-09-24T00:00:50.000,2023-09-24T00:22:26.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10022,243 EAST   53 STREET,EAST   53 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   53 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T00:22:32.000,06 MANHATTAN,1013270018,MANHATTAN,993010,215178,ONLINE,Unspecified,MANHATTAN,40.75728605718574,-73.96838030950708,"{'latitude': '40.75728605718574', 'longitude': '-73.96838030950708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58905831,2023-09-24T00:00:44.000,2023-09-24T00:52:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1038 OLMSTEAD AVENUE,OLMSTEAD AVENUE,CHATTERTON AVENUE,BLACKROCK AVENUE,CHATTERTON AVENUE,BLACKROCK AVENUE,ADDRESS,BRONX,OLMSTEAD AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-24T00:52:52.000,09 BRONX,2038070004,BRONX,1024847,241037,ONLINE,Unspecified,BRONX,40.82817306721692,-73.85330676933589,"{'latitude': '40.82817306721692', 'longitude': '-73.85330676933589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58906815,2023-09-24T00:00:43.000,2023-09-24T01:05:02.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10452,WEST  163 STREET,WEST  163 STREET,WEST  163 STREET,WOODCREST AVENUE,WEST  163 STREET,WOODCREST AVENUE,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T01:05:07.000,04 BRONX,,BRONX,1004019,242369,ONLINE,Unspecified,BRONX,40.831900200234024,-73.92856270428858,"{'latitude': '40.831900200234024', 'longitude': '-73.92856270428858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
