unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58855130,2023-09-18T21:02:09.000,2023-09-22T09:40:34.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11238,793 WASHINGTON AVENUE,WASHINGTON AVENUE,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,WASHINGTON AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-19T13:41:26.000,08 BROOKLYN,3011770003,BROOKLYN,994568,184433,ONLINE,Unspecified,BROOKLYN,40.672896717057796,-73.96280374887108,"{'latitude': '40.672896717057796', 'longitude': '-73.96280374887108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853017,2023-09-18T21:02:08.000,2023-09-18T21:18:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,498 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T21:18:50.000,05 BROOKLYN,3044520417,BROOKLYN,1019294,177775,ONLINE,Unspecified,BROOKLYN,40.654558652017265,-73.87370153790772,"{'latitude': '40.654558652017265', 'longitude': '-73.87370153790772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58859460,2023-09-18T21:02:02.000,2023-09-22T00:00:00.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10466,4381 BARNES AVENUE,BARNES AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-22T00:00:00.000,12 BRONX,2050480008,BRONX,1025190,266203,UNKNOWN,Unspecified,BRONX,40.89724445089134,-73.85191364665852,"{'latitude': '40.89724445089134', 'longitude': '-73.85191364665852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58846871,2023-09-18T21:02:00.000,2023-09-21T10:07:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11369,,,,,ASTORIA BOULEVARD,110 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T10:07:00.000,03 QUEENS,,QUEENS,1022933,216288,UNKNOWN,Unspecified,QUEENS,40.76025243850994,-73.86036535932563,"{'latitude': '40.76025243850994', 'longitude': '-73.86036535932563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851594,2023-09-18T21:02:00.000,2023-09-18T22:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11205,480 PARK AVENUE,PARK AVENUE,SKILLMAN ST,BEDFORD AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-18T22:10:00.000,03 BROOKLYN,3019000029,BROOKLYN,996129,193109,PHONE,Unspecified,BROOKLYN,40.69670839531955,-73.95716106994688,"{'latitude': '40.69670839531955', 'longitude': '-73.95716106994688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854283,2023-09-18T21:01:58.000,2023-09-18T21:51:55.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11372,34 AVENUE,34 AVENUE,34 AVENUE,93 STREET,34 AVENUE,93 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:51:58.000,03 QUEENS,,QUEENS,1018934,214298,ONLINE,Unspecified,QUEENS,40.75480699445773,-73.8748108584922,"{'latitude': '40.75480699445773', 'longitude': '-73.8748108584922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848956,2023-09-18T21:01:53.000,2023-09-19T13:27:23.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,10309,2875 VETERANS ROAD WEST,VETERANS ROAD WEST,BRICKTOWN WAY,TYRELLAN AVENUE,BRICKTOWN WAY,TYRELLAN AVENUE,ADDRESS,STATEN ISLAND,VETERANS ROAD WEST,Closed,The Department of Sanitation observed illegal postings at the location. The Department will issue a Summons to the responsible party once it is identified.,2023-09-19T13:27:28.000,03 STATEN ISLAND,5074690190,STATEN ISLAND,920470,131583,ONLINE,Unspecified,STATEN ISLAND,40.52761097627655,-74.22942652807019,"{'latitude': '40.52761097627655', 'longitude': '-74.22942652807019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853526,2023-09-18T21:01:49.000,2023-10-23T08:34:08.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10459,881 EAST  162 STREET,EAST  162 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-23T00:00:00.000,02 BRONX,2026900081,BRONX,1012005,238504,ONLINE,Unspecified,BRONX,40.82127039726054,-73.89972048984208,"{'latitude': '40.82127039726054', 'longitude': '-73.89972048984208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848221,2023-09-18T21:01:38.000,2023-09-18T21:09:13.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2760 PARKVIEW TERRACE,PARKVIEW TERRACE,EAST  196 STREET,MORRIS AVENUE,EAST  196 STREET,MORRIS AVENUE,ADDRESS,BRONX,PARKVIEW TERRACE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-18T21:09:16.000,07 BRONX,2033180011,BRONX,1013212,256179,MOBILE,Unspecified,BRONX,40.869779169235876,-73.89528323199303,"{'latitude': '40.869779169235876', 'longitude': '-73.89528323199303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852004,2023-09-18T21:01:27.000,2023-09-18T21:12:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,602 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:12:16.000,12 MANHATTAN,1021650063,MANHATTAN,1002877,249395,MOBILE,Unspecified,MANHATTAN,40.85118699615938,-73.93266992103403,"{'latitude': '40.85118699615938', 'longitude': '-73.93266992103403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850912,2023-09-18T21:01:26.000,2023-09-30T10:16:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11225,348 MAPLE STREET,MAPLE STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,09 BROOKLYN,3047960026,BROOKLYN,998338,180066,ONLINE,Unspecified,BROOKLYN,40.660905078924074,-73.94922207805784,"{'latitude': '40.660905078924074', 'longitude': '-73.94922207805784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851647,2023-09-18T21:01:21.000,2023-09-18T21:41:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11365,61-52 170 STREET,170 STREET,HORACE HARDING EXPRESSWAY,65 AVENUE,HORACE HARDING EXPRESSWAY,65 AVENUE,ADDRESS,FRESH MEADOWS,170 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T21:41:25.000,08 QUEENS,4068970001,QUEENS,1039910,208112,MOBILE,Unspecified,QUEENS,40.73772085883859,-73.79915106375155,"{'latitude': '40.73772085883859', 'longitude': '-73.79915106375155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851700,2023-09-18T21:01:13.000,2023-09-18T22:01:23.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10304,39 PARK HILL COURT,PARK HILL COURT,PARK HILL AVENUE,FAIRWAY AVENUE,PARK HILL AVENUE,FAIRWAY AVENUE,ADDRESS,STATEN ISLAND,PARK HILL COURT,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T22:01:27.000,01 STATEN ISLAND,5028670382,STATEN ISLAND,962922,164737,ONLINE,Unspecified,STATEN ISLAND,40.61881579204797,-74.07682486580467,"{'latitude': '40.61881579204797', 'longitude': '-74.07682486580467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850782,2023-09-18T21:01:01.000,2023-09-18T21:50:14.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,95 AVENUE,95 AVENUE,95 AVENUE,127 STREET,95 AVENUE,127 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T21:50:18.000,09 QUEENS,,QUEENS,1034068,192286,ONLINE,Unspecified,QUEENS,40.694317206762534,-73.82034896129333,"{'latitude': '40.694317206762534', 'longitude': '-73.82034896129333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849202,2023-09-18T21:00:41.000,2023-09-18T21:37:20.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10302,116 TREADWELL AVENUE,TREADWELL AVENUE,SLAIGHT STREET,HARRISON AVENUE,SLAIGHT STREET,HARRISON AVENUE,ADDRESS,STATEN ISLAND,TREADWELL AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T21:37:23.000,01 STATEN ISLAND,5010870044,STATEN ISLAND,945896,171395,ONLINE,Unspecified,STATEN ISLAND,40.63703323294886,-74.13819139839843,"{'latitude': '40.63703323294886', 'longitude': '-74.13819139839843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848217,2023-09-18T21:00:36.000,2023-09-18T21:12:28.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,603 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:12:31.000,12 MANHATTAN,1021660026,MANHATTAN,1002876,249402,MOBILE,Unspecified,MANHATTAN,40.85120621118821,-73.93267351623494,"{'latitude': '40.85120621118821', 'longitude': '-73.93267351623494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846605,2023-09-18T21:00:01.000,2023-09-18T21:10:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,665 OCEAN PARKWAY,OCEAN PARKWAY,WEBSTER AVENUE,LAWRENCE AVENUE,WEBSTER AVENUE,LAWRENCE AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:10:36.000,14 BROOKLYN,3054210006,BROOKLYN,992037,169540,MOBILE,Unspecified,BROOKLYN,40.632021267900136,-73.97194516411992,"{'latitude': '40.632021267900136', 'longitude': '-73.97194516411992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854444,2023-09-18T20:59:55.000,2023-09-18T22:42:53.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11223,1684 WEST   10 STREET,WEST   10 STREET,AVENUE P,KINGS HIGHWAY,AVENUE P,KINGS HIGHWAY,ADDRESS,BROOKLYN,WEST   10 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T22:42:57.000,11 BROOKLYN,3066210042,BROOKLYN,988921,160073,ONLINE,Unspecified,BROOKLYN,40.60603851285432,-73.98317797138695,"{'latitude': '40.60603851285432', 'longitude': '-73.98317797138695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854527,2023-09-18T20:59:48.000,2023-09-18T21:12:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,602 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:12:15.000,12 MANHATTAN,1021650063,MANHATTAN,1002877,249395,MOBILE,Unspecified,MANHATTAN,40.85118699615938,-73.93266992103403,"{'latitude': '40.85118699615938', 'longitude': '-73.93266992103403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848817,2023-09-18T20:59:23.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10013,81 MOTT STREET,MOTT STREET,BAYARD STREET,CANAL STREET,BAYARD STREET,CANAL STREET,ADDRESS,NEW YORK,MOTT STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-19T03:00:17.000,03 MANHATTAN,1002000019,MANHATTAN,984810,200311,ONLINE,Unspecified,MANHATTAN,40.716484140395096,-73.99797988738347,"{'latitude': '40.716484140395096', 'longitude': '-73.99797988738347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851962,2023-09-18T20:59:15.000,2023-09-18T21:51:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11370,32-27 83 STREET,83 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,83 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:51:42.000,03 QUEENS,4014130061,QUEENS,1016197,215118,ONLINE,Unspecified,QUEENS,40.757067996323194,-73.88468593435326,"{'latitude': '40.757067996323194', 'longitude': '-73.88468593435326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849458,2023-09-18T20:59:03.000,2023-09-18T22:14:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11432,88-15 168 STREET,168 STREET,88 AVENUE,89 AVENUE,88 AVENUE,89 AVENUE,ADDRESS,JAMAICA,168 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-18T22:14:52.000,12 QUEENS,4098190003,QUEENS,1041298,197707,ONLINE,Unspecified,QUEENS,40.70915288846408,-73.79423068611376,"{'latitude': '40.70915288846408', 'longitude': '-73.79423068611376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849863,2023-09-18T20:59:02.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11358,46-86 UTOPIA PARKWAY,UTOPIA PARKWAY,COURTNEY AVENUE,47 AVENUE,COURTNEY AVENUE,47 AVENUE,ADDRESS,FLUSHING,UTOPIA PARKWAY,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-19T10:20:57.000,11 QUEENS,4055830050,QUEENS,1041838,212882,MOBILE,Unspecified,QUEENS,40.750800935395304,-73.79215306636725,"{'latitude': '40.750800935395304', 'longitude': '-73.79215306636725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849057,2023-09-18T20:59:00.000,2023-09-19T21:40:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11372,34-11 93 STREET,93 STREET,34 AVE,35 AVE,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-19T21:40:00.000,03 QUEENS,4014540001,QUEENS,1018956,214168,ONLINE,Unspecified,QUEENS,40.75445009153692,-73.87473212236024,"{'latitude': '40.75445009153692', 'longitude': '-73.87473212236024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58854523,2023-09-18T20:58:57.000,2023-09-18T21:12:13.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,602 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:12:18.000,12 MANHATTAN,1021650063,MANHATTAN,1002877,249395,MOBILE,Unspecified,MANHATTAN,40.85118699615938,-73.93266992103403,"{'latitude': '40.85118699615938', 'longitude': '-73.93266992103403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850397,2023-09-18T20:58:56.000,2023-09-18T23:36:03.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Collapsed,Sidewalk,11379,68 AVENUE,68 AVENUE,68 AVENUE,80 STREET,68 AVENUE,80 STREET,INTERSECTION,,,Closed,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,2023-09-18T23:36:08.000,05 QUEENS,,QUEENS,1020029,198429,PHONE,Unspecified,QUEENS,40.711246174601854,-73.87094293615505,"{'latitude': '40.711246174601854', 'longitude': '-73.87094293615505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849652,2023-09-18T20:58:40.000,2023-10-02T11:08:54.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10453,1910 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,05 BRONX,2028680098,BRONX,1008371,250069,PHONE,Unspecified,BRONX,40.85302362533024,-73.91280862251332,"{'latitude': '40.85302362533024', 'longitude': '-73.91280862251332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
