unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,due_date,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58949751,2023-09-28T11:45:44.000,2023-09-28T14:40:21.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10452,1075 GERARD AVENUE,GERARD AVENUE,EAST  165 STREET,MCCLELLAN STREET,EAST  165 STREET,MCCLELLAN STREET,ADDRESS,BRONX,GERARD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T14:40:24.000,04 BRONX,BRONX,1005840,242612,PHONE,Unspecified,BRONX,40.832562901301856,-73.92198155650091,"{'latitude': '40.832562901301856', 'longitude': '-73.92198155650091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2024870020,,,,,,,,,
58953421,2023-09-28T11:45:28.000,2023-09-28T13:08:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11223,2478 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE W,86 STREET,AVENUE W,86 STREET,ADDRESS,BROOKLYN,MCDONALD AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T13:08:41.000,15 BROOKLYN,BROOKLYN,991470,154803,PHONE,Unspecified,BROOKLYN,40.59157171946961,-73.97400369617692,"{'latitude': '40.59157171946961', 'longitude': '-73.97400369617692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58953552,2023-09-28T11:45:19.000,2023-09-28T12:00:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10314,546 TRAVIS AVENUE,TRAVIS AVENUE,MERRYMOUNT STREET,FERNDALE AVENUE,MERRYMOUNT STREET,FERNDALE AVENUE,ADDRESS,STATEN ISLAND,TRAVIS AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T12:00:49.000,02 STATEN ISLAND,STATEN ISLAND,940136,154659,PHONE,Unspecified,STATEN ISLAND,40.59106963110423,-74.15883558668065,"{'latitude': '40.59106963110423', 'longitude': '-74.15883558668065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58948670,2023-09-28T11:45:15.000,2023-09-28T12:17:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,105-01 32 AVENUE,32 AVENUE,105 STREET,106 STREET,105 STREET,106 STREET,ADDRESS,EAST ELMHURST,32 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T12:17:23.000,03 QUEENS,QUEENS,1021945,216087,PHONE,Unspecified,QUEENS,40.75970501324887,-73.86393287985585,"{'latitude': '40.75970501324887', 'longitude': '-73.86393287985585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58955751,2023-09-28T11:45:11.000,2023-09-29T11:03:14.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Street,11377,32 AVENUE,32 AVENUE,32 AVENUE,69 STREET,32 AVENUE,69 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-29T11:02:52.000,03 QUEENS,QUEENS,1012534,214872,PHONE,Unspecified,QUEENS,40.7564052659516,-73.8979087119587,"{'latitude': '40.7564052659516', 'longitude': '-73.8979087119587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58950547,2023-09-28T11:45:10.000,2023-10-05T14:36:31.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11229,1801 GERRITSEN AVENUE,GERRITSEN AVENUE,AVENUE R,AVENUE R,AVENUE R,AVENUE R,ADDRESS,BROOKLYN,GERRITSEN AVENUE,Closed,The Department of Transportation has approved the sidewalk re-inspection request. The property owner will be notified by mail within 120 days with the date of re-inspection.,2023-10-05T14:36:39.000,15 BROOKLYN,BROOKLYN,1000302,160854,PHONE,Unspecified,BROOKLYN,40.60816889029418,-73.94218885933621,"{'latitude': '40.60816889029418', 'longitude': '-73.94218885933621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3068400001,,,,,,,,,
58952399,2023-09-28T11:45:00.000,2023-09-28T12:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Base Door,,11355,,,,,UNION STREET,45 AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T12:05:00.000,07 QUEENS,QUEENS,1034182,213643,UNKNOWN,Unspecified,QUEENS,40.7529362296257,-73.81977940989943,"{'latitude': '40.7529362296257', 'longitude': '-73.81977940989943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,,
58952227,2023-09-28T11:44:53.000,2023-09-28T13:26:20.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,2066 85 STREET,85 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,85 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T13:26:23.000,11 BROOKLYN,BROOKLYN,985285,159467,MOBILE,Unspecified,BROOKLYN,40.6043763371156,-73.9962726683689,"{'latitude': '40.6043763371156', 'longitude': '-73.9962726683689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3063467501,,,,,,,,,
58953069,2023-09-28T11:44:32.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11206,920 BROADWAY,BROADWAY,STOCKTON STREET,MELROSE STREET,STOCKTON STREET,MELROSE STREET,ADDRESS,BROOKLYN,BROADWAY,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T10:46:52.000,03 BROOKLYN,BROOKLYN,1001949,193396,MOBILE,Unspecified,BROOKLYN,40.697486417308184,-73.93617180672432,"{'latitude': '40.697486417308184', 'longitude': '-73.93617180672432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3015840022,,,,,,,,,
58952934,2023-09-28T11:44:28.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10012,119 MAC DOUGAL STREET,MAC DOUGAL STREET,MINETTA LANE,WEST    3 STREET,MINETTA LANE,WEST    3 STREET,ADDRESS,NEW YORK,MAC DOUGAL STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:05:11.000,02 MANHATTAN,MANHATTAN,984161,205311,ONLINE,Unspecified,MANHATTAN,40.73020794704027,-74.00032111973253,"{'latitude': '40.73020794704027', 'longitude': '-74.00032111973253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949603,2023-09-28T11:44:06.000,2023-09-28T13:01:27.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Street,11693,91-18 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,BEACH   91 STREET,BEACH   94 STREET,BEACH   91 STREET,BEACH   94 STREET,ADDRESS,FAR ROCKAWAY,BEACH CHANNEL DRIVE,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-09-28T13:01:28.000,14 QUEENS,QUEENS,1035225,153887,ONLINE,Unspecified,QUEENS,40.588913847489515,-73.81646678737555,"{'latitude': '40.588913847489515', 'longitude': '-73.81646678737555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4161090031,,,,,,,,,
58947474,2023-09-28T11:44:05.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,10022,129 EAST   60 STREET,EAST   60 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,08 MANHATTAN,MANHATTAN,993084,217270,UNKNOWN,Unspecified,MANHATTAN,40.763027986864884,-73.96811045356623,"{'latitude': '40.763027986864884', 'longitude': '-73.96811045356623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1013950013,,,,,,,,,
58954572,2023-09-28T11:44:03.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,"Smoking, Cigar, or Vape Store",Business,11206,65 GRAHAM AVENUE,GRAHAM AVENUE,MOORE STREET,SEIGEL STREET,MOORE STREET,SEIGEL STREET,ADDRESS,BROOKLYN,GRAHAM AVENUE,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-17T10:50:42.000,01 BROOKLYN,BROOKLYN,1000153,195720,ONLINE,Unspecified,BROOKLYN,40.70386866206194,-73.94264326120783,"{'latitude': '40.70386866206194', 'longitude': '-73.94264326120783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58954213,2023-09-28T11:43:59.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Restaurant/Bar/Deli/Bakery,11201,302 ATLANTIC AVENUE,ATLANTIC AVENUE,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,ATLANTIC AVENUE,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-29T10:04:49.000,02 BROOKLYN,BROOKLYN,987421,190069,PHONE,Unspecified,BROOKLYN,40.68837170240112,-73.98856593498695,"{'latitude': '40.68837170240112', 'longitude': '-73.98856593498695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3001820006,,,,,,,,,
58947273,2023-09-28T11:43:59.000,2023-09-28T14:44:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11103,32-43 48 STREET,48 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,48 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T14:44:19.000,01 QUEENS,QUEENS,1008373,214560,ONLINE,Unspecified,QUEENS,40.755561237355046,-73.91292897807115,"{'latitude': '40.755561237355046', 'longitude': '-73.91292897807115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4007340021,,,,,,,,,
58949228,2023-09-28T11:43:56.000,2023-09-28T12:57:39.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11216,834 PARK PLACE,PARK PLACE,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,PARK PLACE,Closed,,2023-09-28T12:57:39.000,08 BROOKLYN,BROOKLYN,998202,184614,PHONE,Unspecified,BROOKLYN,40.67338854001489,-73.94970285562775,"{'latitude': '40.67338854001489', 'longitude': '-73.94970285562775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3012410003,,,,,,,,,
58948338,2023-09-28T11:43:55.000,2023-09-29T12:29:26.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Stoop Line Stand,Business,11375,108-11 QUEENS BOULEVARD,QUEENS BOULEVARD,71 AVENUE,71 ROAD,71 AVENUE,71 ROAD,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Department of Transportation (DOT). NYC311 can help you file a complaint or contact the agency for further assistance.,2023-09-29T12:29:30.000,06 QUEENS,QUEENS,1027566,202123,PHONE,Unspecified,QUEENS,40.721351614911555,-73.84373279417655,"{'latitude': '40.721351614911555', 'longitude': '-73.84373279417655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58955306,2023-09-28T11:43:46.000,2023-09-28T11:55:17.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11413,121-34 LUCAS STREET,LUCAS STREET,121 AVENUE,122 AVENUE,121 AVENUE,122 AVENUE,ADDRESS,SPRINGFIELD GARDENS,LUCAS STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T11:55:20.000,12 QUEENS,QUEENS,1051608,189131,ONLINE,Unspecified,QUEENS,40.68554137403184,-73.75712896701938,"{'latitude': '40.68554137403184', 'longitude': '-73.75712896701938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58952562,2023-09-28T11:43:32.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10027,244 LENOX AVENUE,LENOX AVENUE,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,10 MANHATTAN,MANHATTAN,999012,232975,PHONE,Unspecified,MANHATTAN,40.80612610774691,-73.94667666786683,"{'latitude': '40.80612610774691', 'longitude': '-73.94667666786683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017210003,,,,,,,,,
58953917,2023-09-28T11:43:30.000,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11379,66-06 70 STREET,70 STREET,,,,,ADDRESS,MIDDLE VILLAGE,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,05 QUEENS,QUEENS,1016108,199589,PHONE,Unspecified,QUEENS,40.71444508262168,-73.88508071895389,"{'latitude': '40.71444508262168', 'longitude': '-73.88508071895389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4030487502,,,,,,,,,
58946404,2023-09-28T11:43:29.000,2023-10-27T12:14:56.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10312,659 LEVERETT AVENUE,LEVERETT AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-27T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,937248,141442,ONLINE,Unspecified,STATEN ISLAND,40.55477677617627,-74.16914212116707,"{'latitude': '40.55477677617627', 'longitude': '-74.16914212116707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5056090006,,,,,,,,,
58952565,2023-09-28T11:43:29.000,2023-10-27T12:14:55.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10312,659 LEVERETT AVENUE,LEVERETT AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-27T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,937248,141442,ONLINE,Unspecified,STATEN ISLAND,40.55477677617627,-74.16914212116707,"{'latitude': '40.55477677617627', 'longitude': '-74.16914212116707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5056090006,,,,,,,,,
58948948,2023-09-28T11:43:29.000,2023-10-27T12:14:56.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10312,659 LEVERETT AVENUE,LEVERETT AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-27T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,937248,141442,ONLINE,Unspecified,STATEN ISLAND,40.55477677617627,-74.16914212116707,"{'latitude': '40.55477677617627', 'longitude': '-74.16914212116707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5056090006,,,,,,,,,
58955647,2023-09-28T11:43:23.000,2023-10-10T09:02:59.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10013,171 HESTER STREET,HESTER STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,MOTT STREET,ADDRESS,NEW YORK,HESTER STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-14T12:27:41.000,02 MANHATTAN,MANHATTAN,985129,200784,ONLINE,Unspecified,MANHATTAN,40.71778238601286,-73.99682908289654,"{'latitude': '40.71778238601286', 'longitude': '-73.99682908289654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58953553,2023-09-28T11:43:17.000,2023-09-28T11:55:32.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,41-51 150 STREET,150 STREET,BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,150 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T11:55:34.000,07 QUEENS,QUEENS,1035943,216767,MOBILE,Unspecified,QUEENS,40.761500673291984,-73.81339939623913,"{'latitude': '40.761500673291984', 'longitude': '-73.81339939623913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949501,2023-09-28T11:43:07.000,2023-09-29T04:30:06.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Alley,11219,1532 56 STREET,56 STREET,15 AVENUE,16 AVENUE,15 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,56 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-29T04:30:10.000,12 BROOKLYN,BROOKLYN,986758,168050,ONLINE,Unspecified,BROOKLYN,40.62793460003651,-73.99096478503826,"{'latitude': '40.62793460003651', 'longitude': '-73.99096478503826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3054910019,,,,,,,,,
