unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,landmark,bbl,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date
58822603,2023-09-15T20:28:34.000,2023-09-15T20:39:43.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,98-16 67 AVENUE,67 AVENUE,AUSTIN STREET,WETHEROLE STREET,AUSTIN STREET,WETHEROLE STREET,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T20:39:49.000,06 QUEENS,QUEENS,1024314,203212,ONLINE,Unspecified,QUEENS,40.724355977901205,-73.85545823495444,"{'latitude': '40.724355977901205', 'longitude': '-73.85545823495444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REGO PARK,67 AVENUE,,,,,,,,
58820220,2023-09-15T20:28:29.000,2023-10-23T08:34:08.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10467,2215 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-23T00:00:00.000,11 BRONX,BRONX,1021157,252002,PHONE,Unspecified,BRONX,40.85828493776076,-73.86657984952696,"{'latitude': '40.85828493776076', 'longitude': '-73.86657984952696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2043430001,,,,,,,
58822441,2023-09-15T20:28:27.000,2023-09-15T21:16:24.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10310,240 BROADWAY,BROADWAY,HENDERSON AVENUE,WINEGAR LANE,HENDERSON AVENUE,WINEGAR LANE,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T21:16:30.000,01 STATEN ISLAND,STATEN ISLAND,951636,171107,ONLINE,Unspecified,STATEN ISLAND,40.636265729991166,-74.11750852358752,"{'latitude': '40.636265729991166', 'longitude': '-74.11750852358752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,BROADWAY,5001960001,,,,,,,
58825212,2023-09-15T20:28:20.000,2023-09-17T08:06:08.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11355,45-35 PARSONS BOULEVARD,PARSONS BOULEVARD,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-17T00:00:00.000,07 QUEENS,QUEENS,1035580,214416,ONLINE,Unspecified,QUEENS,40.755049908629616,-73.8147276937302,"{'latitude': '40.755049908629616', 'longitude': '-73.8147276937302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLUSHING,,4054300048,,,,,,,
58822408,2023-09-15T20:28:12.000,2023-09-15T21:49:56.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,1122 BUSHWICK AVENUE,BUSHWICK AVENUE,WOODBINE STREET,MADISON STREET,WOODBINE STREET,MADISON STREET,ADDRESS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T21:50:00.000,04 BROOKLYN,BROOKLYN,1006846,190565,MOBILE,Unspecified,BROOKLYN,40.689704832006264,-73.91852118096368,"{'latitude': '40.689704832006264', 'longitude': '-73.91852118096368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,BUSHWICK AVENUE,3033570042,,,,,,,
58826201,2023-09-15T20:27:35.000,2023-09-16T03:35:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11420,132-06 114 STREET,114 STREET,SUTTER AVENUE,133 AVENUE,SUTTER AVENUE,133 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T03:35:08.000,10 QUEENS,QUEENS,1032689,185180,ONLINE,Unspecified,QUEENS,40.674820553390816,-73.82537290936608,"{'latitude': '40.674820553390816', 'longitude': '-73.82537290936608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH OZONE PARK,114 STREET,4117190140,,,,,,,
58825849,2023-09-15T20:27:33.000,2023-09-15T20:51:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,884 RIVERSIDE DRIVE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T20:51:59.000,12 MANHATTAN,MANHATTAN,999035,244344,ONLINE,Unspecified,MANHATTAN,40.83733075391628,-73.94656853762118,"{'latitude': '40.83733075391628', 'longitude': '-73.94656853762118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,RIVERSIDE DRIVE,1021360106,,,,,,,
58819678,2023-09-15T20:27:33.000,2023-09-15T22:10:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11434,117-20 170 STREET,170 STREET,FOCH BOULEVARD,118 AVENUE,FOCH BOULEVARD,118 AVENUE,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T22:10:42.000,12 QUEENS,QUEENS,1046178,189212,MOBILE,Unspecified,QUEENS,40.68580335709182,-73.7767069473458,"{'latitude': '40.68580335709182', 'longitude': '-73.7767069473458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA,170 STREET,4123660015,,,,,,,
58821348,2023-09-15T20:27:21.000,2023-09-15T20:44:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11216,1177 BEDFORD AVENUE,BEDFORD AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T20:44:49.000,03 BROOKLYN,BROOKLYN,997047,188171,MOBILE,Unspecified,BROOKLYN,40.68315344394406,-73.95385989080806,"{'latitude': '40.68315344394406', 'longitude': '-73.95385989080806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,BEDFORD AVENUE,3018270002,,,,,,,
58821982,2023-09-15T20:27:20.000,2023-09-18T09:26:41.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10121,PENN STATION,PENN STATION,WEST   32 STREET,WEST   33 STREET,WEST   32 STREET,WEST   33 STREET,UNRECOGNIZED,Closed,See notes for information.,2023-09-18T09:26:49.000,05 MANHATTAN,MANHATTAN,986437,212546,PHONE,Unspecified,MANHATTAN,40.75006595421169,-73.9921067617765,"{'latitude': '40.75006595421169', 'longitude': '-73.9921067617765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,PENNSYLVANIA STATION,1007810002,"PENNSYLVANIA STATION, MANHATTAN (NEW YORK) ,NY, 10121",,,,,,
58823947,2023-09-15T20:27:18.000,2023-09-15T20:41:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10019,415 WEST   59 STREET,WEST   59 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T20:41:04.000,07 MANHATTAN,MANHATTAN,988228,219663,MOBILE,Unspecified,MANHATTAN,40.769599670912015,-73.98563854070757,"{'latitude': '40.769599670912015', 'longitude': '-73.98563854070757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,WEST   59 STREET,1011310016,,,,,,,
58820268,2023-09-15T20:27:09.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,10306,64 4 STREET,4 STREET,ROSE AVENUE,ROSS AVENUE,ROSE AVENUE,ROSS AVENUE,ADDRESS,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-28T14:02:25.000,02 STATEN ISLAND,STATEN ISLAND,951242,148175,ONLINE,Unspecified,STATEN ISLAND,40.57332066795507,-74.11881603666727,"{'latitude': '40.57332066795507', 'longitude': '-74.11881603666727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,4 STREET,5042030030,,,,,,,
58821357,2023-09-15T20:27:07.000,2023-09-15T20:54:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10023,19 WEST   74 STREET,WEST   74 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T20:54:54.000,07 MANHATTAN,MANHATTAN,990957,222677,MOBILE,Unspecified,MANHATTAN,40.77787066194197,-73.97578323972019,"{'latitude': '40.77787066194197', 'longitude': '-73.97578323972019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,WEST   74 STREET,1011270022,,,,,,,
58824823,2023-09-15T20:27:03.000,2023-09-15T20:35:57.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10034,570 WEST  204 STREET,WEST  204 STREET,POST AVENUE,SHERMAN AVENUE,POST AVENUE,SHERMAN AVENUE,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T20:36:00.000,12 MANHATTAN,MANHATTAN,1005949,254270,PHONE,Unspecified,MANHATTAN,40.86456038961465,-73.92154994150562,"{'latitude': '40.86456038961465', 'longitude': '-73.92154994150562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,WEST  204 STREET,1022210022,,,,,,,
58823253,2023-09-15T20:26:54.000,2023-09-15T21:50:31.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11221,1122 BUSHWICK AVENUE,BUSHWICK AVENUE,WOODBINE STREET,MADISON STREET,WOODBINE STREET,MADISON STREET,ADDRESS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T21:50:35.000,04 BROOKLYN,BROOKLYN,1006846,190565,MOBILE,Unspecified,BROOKLYN,40.689704832006264,-73.91852118096368,"{'latitude': '40.689704832006264', 'longitude': '-73.91852118096368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,BUSHWICK AVENUE,3033570042,,,,,,,
58824796,2023-09-15T20:26:35.000,2023-09-15T21:32:58.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11435,139-15 95 AVENUE,95 AVENUE,CRESSKILL PLACE,BRISBIN STREET,CRESSKILL PLACE,BRISBIN STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T21:33:02.000,12 QUEENS,QUEENS,1036899,193353,MOBILE,Unspecified,QUEENS,40.69722947814444,-73.8101316497627,"{'latitude': '40.69722947814444', 'longitude': '-73.8101316497627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA,95 AVENUE,4099910068,,,,,,,
58824783,2023-09-15T20:26:05.000,2023-09-15T20:44:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11216,89 JEFFERSON AVENUE,JEFFERSON AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T20:44:24.000,03 BROOKLYN,BROOKLYN,997213,188086,MOBILE,Unspecified,BROOKLYN,40.68291989679,-73.9532615346227,"{'latitude': '40.68291989679', 'longitude': '-73.9532615346227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,JEFFERSON AVENUE,3018270001,,,,,,,
58822265,2023-09-15T20:26:02.000,2023-09-15T20:46:45.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10011,150 WEST   21 STREET,WEST   21 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T20:46:51.000,04 MANHATTAN,MANHATTAN,985585,209687,PHONE,Unspecified,MANHATTAN,40.742218885962416,-73.99518233565557,"{'latitude': '40.742218885962416', 'longitude': '-73.99518233565557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,WEST   21 STREET,1007960067,,,,,,,
58819604,2023-09-15T20:26:00.000,2023-09-18T18:30:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,10469,2462 WILSON AVENUE,WILSON AVENUE,WARING AVE,MACE AVE,,,ADDRESS,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T18:30:00.000,11 BRONX,BRONX,1025969,253404,ONLINE,Unspecified,BRONX,40.86211157250307,-73.8491755999692,"{'latitude': '40.86211157250307', 'longitude': '-73.8491755999692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,,,,,,,N/A,
58825797,2023-09-15T20:25:51.000,2023-09-15T20:50:36.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11435,83 AVENUE,83 AVENUE,83 AVENUE,MANTON STREET,83 AVENUE,MANTON STREET,INTERSECTION,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T20:50:40.000,08 QUEENS,QUEENS,1033851,198924,ONLINE,Unspecified,QUEENS,40.71253813840487,-73.821082600539,"{'latitude': '40.71253813840487', 'longitude': '-73.821082600539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58823375,2023-09-15T20:25:44.000,2023-09-15T21:08:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11234,4902 AVENUE N,AVENUE N,EAST   49 STREET,UTICA AVENUE,EAST   49 STREET,UTICA AVENUE,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T21:08:56.000,18 BROOKLYN,BROOKLYN,1004317,164763,ONLINE,Unspecified,BROOKLYN,40.61889010242282,-73.92771726014182,"{'latitude': '40.61889010242282', 'longitude': '-73.92771726014182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,AVENUE N,3078940020,,,,,,,
58823586,2023-09-15T20:25:33.000,2023-09-29T16:11:34.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2719 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,08 BRONX,BRONX,1011103,256349,ONLINE,Unspecified,BRONX,40.87025243489277,-73.90290797283738,"{'latitude': '40.87025243489277', 'longitude': '-73.90290797283738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2032530063,,,,,,,
58820191,2023-09-15T20:25:33.000,2023-09-29T16:11:34.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2719 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,08 BRONX,BRONX,1011103,256349,ONLINE,Unspecified,BRONX,40.87025243489277,-73.90290797283738,"{'latitude': '40.87025243489277', 'longitude': '-73.90290797283738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2032530063,,,,,,,
58824025,2023-09-15T20:25:32.000,2023-09-15T20:37:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11358,40-28 167 STREET,167 STREET,167 ST FOOTBRIDGE,NORTHERN BOULEVARD,167 ST FOOTBRIDGE,NORTHERN BOULEVARD,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T20:37:05.000,07 QUEENS,QUEENS,1039877,216575,PHONE,Unspecified,QUEENS,40.76094980711782,-73.79920013971683,"{'latitude': '40.76094980711782', 'longitude': '-73.79920013971683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLUSHING,167 STREET,4053410047,,,,,,,
58822691,2023-09-15T20:25:25.000,2023-10-23T08:34:08.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10467,2215 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-23T00:00:00.000,11 BRONX,BRONX,1021157,252002,PHONE,Unspecified,BRONX,40.85828493776076,-73.86657984952696,"{'latitude': '40.85828493776076', 'longitude': '-73.86657984952696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2043430001,,,,,,,
58825099,2023-09-15T20:25:24.000,2023-09-15T20:46:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,159 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T20:46:19.000,03 MANHATTAN,MANHATTAN,987613,201980,MOBILE,Unspecified,MANHATTAN,40.72106452261362,-73.98786766847537,"{'latitude': '40.72106452261362', 'longitude': '-73.98786766847537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,LUDLOW STREET,1004110019,,,,,,,
