unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_company_borough,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58961524,2023-09-29T16:31:34.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10453,2073 DAVIDSON AVENUE,DAVIDSON AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,05 BRONX,2031930021,BRONX,1009746,250634,PHONE,Unspecified,BRONX,40.85457051772809,-73.90783619644372,"{'latitude': '40.85457051772809', 'longitude': '-73.90783619644372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963034,2023-09-29T16:31:31.000,2023-10-16T07:59:48.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11418,127-03 JAMAICA AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,09 QUEENS,4092810046,QUEENS,1033095,194877,PHONE,Unspecified,QUEENS,40.70143430756635,-73.82383894278568,"{'latitude': '40.70143430756635', 'longitude': '-73.82383894278568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58964843,2023-09-29T16:31:31.000,2023-09-29T16:31:31.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,11692,418 BEACH   66 STREET,BEACH   66 STREET,ADDRESS,ARVERNE,Closed,An inspection of the property was conducted and no violations were found.,2023-09-29T16:31:31.000,14 QUEENS,4160390010,QUEENS,1041128,155568,PHONE,Unspecified,QUEENS,40.59349193013829,-73.79519922243837,"{'latitude': '40.59349193013829', 'longitude': '-73.79519922243837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEACH CHANNEL DRIVE,THURSBY AVENUE,BEACH CHANNEL DRIVE,THURSBY AVENUE,BEACH   66 STREET,,,,,,,
58959504,2023-09-29T16:31:29.000,2023-09-29T17:39:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,1872 MONROE AVENUE,MONROE AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-29T17:40:02.000,05 BRONX,2028040001,BRONX,1010260,248435,ONLINE,Unspecified,BRONX,40.848533419181855,-73.90598670450618,"{'latitude': '40.848533419181855', 'longitude': '-73.90598670450618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MOUNT HOPE PLACE,EAST TREMONT AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,MONROE AVENUE,,,,,,,
58959245,2023-09-29T16:31:29.000,2023-09-29T17:18:26.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,11420,127-04 115 AVENUE,115 AVENUE,ADDRESS,SOUTH OZONE PARK,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-29T17:18:29.000,10 QUEENS,4116710001,QUEENS,1036278,186726,ONLINE,Unspecified,QUEENS,40.679043598925055,-73.81242233463236,"{'latitude': '40.679043598925055', 'longitude': '-73.81242233463236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",127 STREET,128 STREET,127 STREET,128 STREET,115 AVENUE,,,,,,,
58966599,2023-09-29T16:31:27.000,2023-09-30T10:05:37.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11434,152-10 119 AVENUE,119 AVENUE,ADDRESS,JAMAICA,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-30T10:05:40.000,12 QUEENS,4122100056,QUEENS,1042545,186944,PHONE,Unspecified,QUEENS,40.67960290471877,-73.78982598127274,"{'latitude': '40.67960290471877', 'longitude': '-73.78982598127274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",152 STREET,153 STREET,152 STREET,153 STREET,119 AVENUE,,,,,,,
58962278,2023-09-29T16:31:25.000,2023-10-23T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,10301,99 MERRICK AVENUE,MERRICK AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-23T00:00:00.000,02 STATEN ISLAND,5008820270,STATEN ISLAND,953706,158433,UNKNOWN,Unspecified,STATEN ISLAND,40.60148564215583,-74.10999296440282,"{'latitude': '40.60148564215583', 'longitude': '-74.10999296440282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58965951,2023-09-29T16:31:23.000,2023-10-11T13:43:01.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11238,357 STERLING PLACE,STERLING PLACE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,08 BROOKLYN,3011650054,BROOKLYN,993475,185322,ONLINE,Unspecified,BROOKLYN,40.675338028430104,-73.9667427820104,"{'latitude': '40.675338028430104', 'longitude': '-73.9667427820104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956967,2023-09-29T16:31:23.000,2023-10-11T13:43:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11238,357 STERLING PLACE,STERLING PLACE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,08 BROOKLYN,3011650054,BROOKLYN,993475,185322,ONLINE,Unspecified,BROOKLYN,40.675338028430104,-73.9667427820104,"{'latitude': '40.675338028430104', 'longitude': '-73.9667427820104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59452637,2023-09-29T16:31:22.000,2023-10-03T09:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11104,39-70 47 STREET,47 STREET,ADDRESS,SUNNYSIDE,Closed,,2023-10-03T09:30:00.000,02 QUEENS,4001490071,QUEENS,1007268,211552,ONLINE,Unspecified,QUEENS,40.74730798743465,-73.91692772617075,"{'latitude': '40.74730798743465', 'longitude': '-73.91692772617075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39 AVENUE,SKILLMAN AVENUE,39 AVENUE,SKILLMAN AVENUE,47 STREET,,,,,,,
58958517,2023-09-29T16:31:19.000,2023-10-11T14:37:39.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11427,217-03 HILLSIDE AVENUE,HILLSIDE AVENUE,ADDRESS,QUEENS VILLAGE,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-11T00:00:00.000,13 QUEENS,4106860006,QUEENS,1054234,204652,ONLINE,Unspecified,QUEENS,40.728122303085414,-73.74749920083448,"{'latitude': '40.728122303085414', 'longitude': '-73.74749920083448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963179,2023-09-29T16:31:14.000,2023-09-29T16:31:14.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10040,100 THAYER STREET,THAYER STREET,ADDRESS,NEW YORK,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-29T00:00:00.000,12 MANHATTAN,1021750039,MANHATTAN,1004216,254284,UNKNOWN,Unspecified,MANHATTAN,40.86460290511771,-73.92781534461616,"{'latitude': '40.86460290511771', 'longitude': '-73.92781534461616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58957169,2023-09-29T16:31:12.000,2023-10-02T08:04:18.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-29T16:31:12.000,11 MANHATTAN,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,40.80143454654757,-73.93443230896085,"{'latitude': '40.80143454654757', 'longitude': '-73.93443230896085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,2 AVENUE,,,,,,,
58963967,2023-09-29T16:31:06.000,2023-09-29T17:01:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,111-05 62 DRIVE,62 DRIVE,ADDRESS,FOREST HILLS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T17:01:11.000,06 QUEENS,4021620152,QUEENS,1026835,207834,ONLINE,Unspecified,QUEENS,40.737030439618884,-73.8463338085612,"{'latitude': '40.737030439618884', 'longitude': '-73.8463338085612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,GRAND CENTRAL PARKWAY,,GRAND CENTRAL PARKWAY,62 DRIVE,,,,,,,
59446035,2023-09-29T16:31:01.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11418,127-03 JAMAICA AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,Closed,,2023-10-16T00:00:00.000,09 QUEENS,4092810046,QUEENS,1033095,194877,PHONE,Unspecified,QUEENS,40.70143430756635,-73.82383894278568,"{'latitude': '40.70143430756635', 'longitude': '-73.82383894278568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",127 STREET,129 STREET,127 STREET,129 STREET,JAMAICA AVENUE,,,,,,,
58967138,2023-09-29T16:30:49.000,2023-09-29T16:34:52.000,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,10459,830 EAST  163 STREET,EAST  163 STREET,ADDRESS,BRONX,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-29T16:34:56.000,03 BRONX,2026770070,BRONX,1011616,238851,ONLINE,Unspecified,BRONX,40.822224027258486,-73.90112454024609,"{'latitude': '40.822224027258486', 'longitude': '-73.90112454024609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",UNION AVENUE,PROSPECT AVENUE,UNION AVENUE,PROSPECT AVENUE,EAST  163 STREET,,,,,,,
58960333,2023-09-29T16:30:42.000,2023-09-30T12:57:42.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10128,1600 THIRD AVENUE,THIRD AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T12:57:45.000,08 MANHATTAN,1015180039,MANHATTAN,997477,223908,MOBILE,Unspecified,MANHATTAN,40.78124207898105,-73.95223925474319,"{'latitude': '40.78124207898105', 'longitude': '-73.95223925474319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   89 STREET,EAST   90 STREET,EAST   89 STREET,EAST   90 STREET,3 AVENUE,,,,,,,
58962363,2023-09-29T16:30:20.000,2023-09-29T16:46:32.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11238,8 AVENUE,8 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T16:46:36.000,06 BROOKLYN,,BROOKLYN,992177,185473,PHONE,Unspecified,BROOKLYN,40.6757537468496,-73.97142204784221,"{'latitude': '40.6757537468496', 'longitude': '-73.97142204784221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,FLATBUSH AVENUE,8 AVENUE,FLATBUSH AVENUE,,,,,,,,
58960957,2023-09-29T16:30:00.000,2023-09-30T21:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11211,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T21:20:00.000,01 BROOKLYN,,BROOKLYN,997930,197286,UNKNOWN,Unspecified,BROOKLYN,40.70817067807224,-73.95065768656428,"{'latitude': '40.70817067807224', 'longitude': '-73.95065768656428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,UNION AVENUE,SOUTH 3 STREET,,,,N/A,,,,
58966555,2023-09-29T16:29:55.000,2023-09-30T11:04:12.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10013,CHURCH STREET,CHURCH STREET,INTERSECTION,,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-30T11:04:12.000,01 MANHATTAN,,MANHATTAN,982518,200527,PHONE,Unspecified,MANHATTAN,40.717076856804155,-74.00624797530234,"{'latitude': '40.717076856804155', 'longitude': '-74.00624797530234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHURCH STREET,WORTH STREET,CHURCH STREET,WORTH STREET,,,,,,,,
58965710,2023-09-29T16:29:44.000,2023-09-29T16:33:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,7 EAST  116 STREET,EAST  116 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T16:33:11.000,11 MANHATTAN,1016220005,MANHATTAN,999243,230895,PHONE,Unspecified,MANHATTAN,40.80041669079007,-73.94584689413294,"{'latitude': '40.80041669079007', 'longitude': '-73.94584689413294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,EAST  116 STREET,,,,,,,
59449625,2023-09-29T16:29:32.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11427,217-03B HILLSIDE AVENUE,HILLSIDE AVENUE,ADDRESS,QUEENS VILLAGE,Closed,,2023-10-11T00:00:00.000,13 QUEENS,4106860006,QUEENS,1054234,204652,ONLINE,Unspecified,QUEENS,40.728122303085414,-73.74749920083448,"{'latitude': '40.728122303085414', 'longitude': '-73.74749920083448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",217 STREET,218 STREET,217 STREET,218 STREET,HILLSIDE AVENUE,,,,,,,
59446126,2023-09-29T16:29:29.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11238,357 STERLING PLACE,STERLING PLACE,ADDRESS,BROOKLYN,Closed,,2023-10-11T00:00:00.000,08 BROOKLYN,3011650054,BROOKLYN,993475,185322,ONLINE,Unspecified,BROOKLYN,40.675338028430104,-73.9667427820104,"{'latitude': '40.675338028430104', 'longitude': '-73.9667427820104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BUTLER PLACE,UNDERHILL AVENUE,BUTLER PLACE,UNDERHILL AVENUE,STERLING PLACE,,,,,,,
59455383,2023-09-29T16:29:28.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,11238,357 STERLING PLACE,STERLING PLACE,ADDRESS,BROOKLYN,Closed,,2023-10-11T00:00:00.000,08 BROOKLYN,3011650054,BROOKLYN,993475,185322,ONLINE,Unspecified,BROOKLYN,40.675338028430104,-73.9667427820104,"{'latitude': '40.675338028430104', 'longitude': '-73.9667427820104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BUTLER PLACE,UNDERHILL AVENUE,BUTLER PLACE,UNDERHILL AVENUE,STERLING PLACE,,,,,,,
58957139,2023-09-29T16:29:25.000,2023-11-22T14:10:55.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10011,155 WEST   21 STREET,WEST   21 STREET,ADDRESS,NEW YORK,Closed,NYC Parks performed the work necessary to correct the condition.,2023-11-22T14:11:00.000,04 MANHATTAN,1007970007,MANHATTAN,985565,209705,ONLINE,Unspecified,MANHATTAN,40.7422682944716,-73.99525450688317,"{'latitude': '40.7422682944716', 'longitude': '-73.99525450688317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,WEST   21 STREET,,,,,,,
58958697,2023-09-29T16:29:23.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11236,702 EAST  102 STREET,EAST  102 STREET,ADDRESS,BROOKLYN,In Progress,,,18 BROOKLYN,3081890041,BROOKLYN,1012471,175134,ONLINE,Unspecified,BROOKLYN,40.64733405916415,-73.89830263320633,"{'latitude': '40.64733405916415', 'longitude': '-73.89830263320633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GLENWOOD ROAD,FLATLANDS AVENUE,GLENWOOD ROAD,FLATLANDS AVENUE,EAST  102 STREET,,,,,,,
59436070,2023-09-29T16:29:16.000,2023-10-19T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10453,2073 DAVIDSON AVENUE,DAVIDSON AVENUE,ADDRESS,BRONX,Closed,,2023-10-19T00:00:00.000,05 BRONX,2031930021,BRONX,1009746,250634,PHONE,Unspecified,BRONX,40.85457051772809,-73.90783619644372,"{'latitude': '40.85457051772809', 'longitude': '-73.90783619644372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST BURNSIDE AVENUE,WEST  180 STREET,WEST BURNSIDE AVENUE,WEST  180 STREET,DAVIDSON AVENUE,,,,,,,
58957879,2023-09-29T16:29:11.000,2023-09-29T19:21:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218,115 AVENUE C,AVENUE C,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T19:21:21.000,12 BROOKLYN,3053530052,BROOKLYN,990180,172582,PHONE,Unspecified,BROOKLYN,40.640372347795854,-73.97863285008359,"{'latitude': '40.640372347795854', 'longitude': '-73.97863285008359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MCDONALD AVENUE,EAST    2 STREET,MCDONALD AVENUE,EAST    2 STREET,AVENUE C,,,,,,,
59435892,2023-09-29T16:29:11.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10453,2073 DAVIDSON AVENUE,DAVIDSON AVENUE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,05 BRONX,2031930021,BRONX,1009746,250634,PHONE,Unspecified,BRONX,40.85457051772809,-73.90783619644372,"{'latitude': '40.85457051772809', 'longitude': '-73.90783619644372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST BURNSIDE AVENUE,WEST  180 STREET,WEST BURNSIDE AVENUE,WEST  180 STREET,DAVIDSON AVENUE,,,,,,,
58959159,2023-09-29T16:29:00.000,2023-09-30T11:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,141 HAVEN AVENUE,HAVEN AVENUE,ADDRESS,STATEN ISLAND,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T11:30:00.000,02 STATEN ISLAND,5036730019,STATEN ISLAND,956932,150202,ONLINE,Unspecified,STATEN ISLAND,40.57890373939722,-74.09834244727871,"{'latitude': '40.57890373939722', 'longitude': '-74.09834244727871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAMS AVE,HUNTER AVE,,,,,,,,,,
