unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,road_ramp,taxi_company_borough
58882353,2023-09-21T20:17:12.000,2023-09-25T12:56:31.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10012,BROADWAY,BROADWAY,BROADWAY,WEST HOUSTON STREET,BROADWAY,WEST HOUSTON STREET,INTERSECTION,,,Closed,See notes for information.,2023-09-25T12:56:33.000,02 MANHATTAN,,MANHATTAN,985145,203571,PHONE,Unspecified,MANHATTAN,40.72543202640792,-73.9967709936638,"{'latitude': '40.72543202640792', 'longitude': '-73.9967709936638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,"BROADWAY AND WEST HOUSTON STREET, MANHATTAN, NY, 10012",,,,
58890471,2023-09-21T20:17:00.000,2023-09-26T01:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10029,1295 5 AVENUE,5 AVENUE,FRAWLEY CIR,E 111 ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T01:45:00.000,11 MANHATTAN,1016160001,MANHATTAN,998367,229705,ONLINE,Unspecified,MANHATTAN,40.79715190862778,-73.94901341309001,"{'latitude': '40.79715190862778', 'longitude': '-73.94901341309001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58889216,2023-09-21T20:17:00.000,2023-09-22T09:41:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10009,440 EAST    6 STREET,EAST    6 STREET,1 AVE,AVENUE A,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-22T09:41:00.000,03 MANHATTAN,1004327502,MANHATTAN,988350,203773,ONLINE,Unspecified,MANHATTAN,40.72598556243002,-73.98520778100203,"{'latitude': '40.72598556243002', 'longitude': '-73.98520778100203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58881410,2023-09-21T20:16:14.000,2023-09-21T20:43:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,301 GOLD STREET,GOLD STREET,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,ADDRESS,BROOKLYN,GOLD STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:43:17.000,02 BROOKLYN,3001340006,BROOKLYN,988901,192647,ONLINE,Unspecified,BROOKLYN,40.69544706314867,-73.98322753703334,"{'latitude': '40.69544706314867', 'longitude': '-73.98322753703334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881671,2023-09-21T20:16:14.000,2023-09-21T20:32:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458,2965 MARION AVENUE,MARION AVENUE,BEDFORD PARK BOULEVARD,EAST  201 STREET,BEDFORD PARK BOULEVARD,EAST  201 STREET,ADDRESS,BRONX,MARION AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:32:52.000,07 BRONX,2032920001,BRONX,1016335,255957,ONLINE,Unspecified,BRONX,40.86915904820484,-73.88399259888972,"{'latitude': '40.86915904820484', 'longitude': '-73.88399259888972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881587,2023-09-21T20:16:00.000,2023-09-21T20:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11204,,,,,16 AVENUE,52 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T20:35:00.000,12 BROOKLYN,,BROOKLYN,987787,168568,UNKNOWN,Unspecified,BROOKLYN,40.62935604981196,-73.98725748164718,"{'latitude': '40.62935604981196', 'longitude': '-73.98725748164718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58885576,2023-09-21T20:16:00.000,2023-09-24T07:15:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10032,,,,,AUDUBON AVENUE,WEST 173 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T07:15:00.000,12 MANHATTAN,,MANHATTAN,1001923,246612,UNKNOWN,Unspecified,MANHATTAN,40.843550444214024,-73.93612563080262,"{'latitude': '40.843550444214024', 'longitude': '-73.93612563080262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890252,2023-09-21T20:15:55.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-22T18:01:51.000,Unspecified QUEENS,,QUEENS,1022607,205209,MOBILE,Unspecified,QUEENS,40.729844816129585,-73.86160530804291,"{'latitude': '40.729844816129585', 'longitude': '-73.86160530804291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,R,Mezzanine,,,,,
58889689,2023-09-21T20:15:45.000,2023-09-21T20:20:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:20:05.000,12 MANHATTAN,1022210011,MANHATTAN,1005613,254344,ONLINE,Unspecified,MANHATTAN,40.86476431663921,-73.92276447154296,"{'latitude': '40.86476431663921', 'longitude': '-73.92276447154296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881533,2023-09-21T20:15:41.000,2023-09-21T22:30:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,97 BAY   32 STREET,BAY   32 STREET,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,BAY   32 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T22:30:13.000,11 BROOKLYN,3064170037,BROOKLYN,985763,157470,PHONE,Unspecified,BROOKLYN,40.59889490893017,-73.99455170068546,"{'latitude': '40.59889490893017', 'longitude': '-73.99455170068546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888838,2023-09-21T20:14:44.000,2023-09-22T10:12:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,60-21 GATES AVENUE,GATES AVENUE,60 PLACE,FRESH POND ROAD,60 PLACE,FRESH POND ROAD,ADDRESS,RIDGEWOOD,GATES AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T10:12:19.000,05 QUEENS,4035260119,QUEENS,1011817,197433,MOBILE,Unspecified,QUEENS,40.708541789820366,-73.9005681763588,"{'latitude': '40.708541789820366', 'longitude': '-73.9005681763588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884925,2023-09-21T20:14:04.000,2023-09-29T11:41:37.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11367,150-54 78 ROAD,78 ROAD,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,FLUSHING,78 ROAD,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-29T11:41:42.000,08 QUEENS,4067110080,QUEENS,1035982,201911,PHONE,Unspecified,QUEENS,40.720724515596615,-73.81337286788494,"{'latitude': '40.720724515596615', 'longitude': '-73.81337286788494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889597,2023-09-21T20:14:00.000,2023-09-21T20:45:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,104-58 47 AVENUE,47 AVENUE,104 STREET,108 STREET,104 STREET,108 STREET,ADDRESS,CORONA,47 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:45:26.000,04 QUEENS,4019910029,QUEENS,1023298,211044,PHONE,Unspecified,QUEENS,40.74585740216611,-73.85907826777894,"{'latitude': '40.74585740216611', 'longitude': '-73.85907826777894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884011,2023-09-21T20:13:20.000,2023-09-21T20:51:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11365,67-50J 192 STREET,192 STREET,190 LANE,69 AVENUE,190 LANE,69 AVENUE,ADDRESS,FRESH MEADOWS,192 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T20:51:26.000,08 QUEENS,4071170003,QUEENS,1044920,207817,ONLINE,Unspecified,QUEENS,40.736878210657274,-73.7810752269949,"{'latitude': '40.736878210657274', 'longitude': '-73.7810752269949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888830,2023-09-21T20:13:19.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,Street,10462,1018 MORRIS PARK AVENUE,MORRIS PARK AVENUE,COLDEN AVENUE,PAULDING AVENUE,COLDEN AVENUE,PAULDING AVENUE,ADDRESS,BRONX,MORRIS PARK AVENUE,In Progress,,,11 BRONX,2041020008,BRONX,1024189,248394,ONLINE,Unspecified,BRONX,40.84836886862023,-73.85564057289714,"{'latitude': '40.84836886862023', 'longitude': '-73.85564057289714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,"1018 MORRIS PARK AVENUE, BRONX, NY, 10462",,,,BRONX
58890832,2023-09-21T20:13:16.000,2023-09-21T21:08:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,138-01 WHITELAW STREET,WHITELAW STREET,ALBERT ROAD,ARION ROAD,ALBERT ROAD,ARION ROAD,ADDRESS,OZONE PARK,WHITELAW STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T21:08:24.000,10 QUEENS,4114030108,QUEENS,1026793,184051,MOBILE,Unspecified,QUEENS,40.67175200479026,-73.84663561609861,"{'latitude': '40.67175200479026', 'longitude': '-73.84663561609861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886626,2023-09-21T20:13:14.000,2023-09-21T21:37:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11374,66-15 WETHEROLE STREET,WETHEROLE STREET,66 AVENUE,67 AVENUE,66 AVENUE,67 AVENUE,ADDRESS,REGO PARK,WETHEROLE STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T21:37:27.000,06 QUEENS,4031570101,QUEENS,1023979,203617,ONLINE,Unspecified,QUEENS,40.725469114005584,-73.85666444542763,"{'latitude': '40.725469114005584', 'longitude': '-73.85666444542763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890851,2023-09-21T20:13:07.000,2023-09-21T20:44:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,8615 FLATLANDS AVENUE,FLATLANDS AVENUE,EAST   86 STREET,EAST   87 STREET,EAST   86 STREET,EAST   87 STREET,ADDRESS,BROOKLYN,FLATLANDS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:45:02.000,18 BROOKLYN,3080070004,BROOKLYN,1009585,171902,MOBILE,Unspecified,BROOKLYN,40.638471644915995,-73.90871476955782,"{'latitude': '40.638471644915995', 'longitude': '-73.90871476955782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881703,2023-09-21T20:12:30.000,2023-09-21T20:34:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,1980 UNIONPORT ROAD,UNIONPORT ROAD,SAGAMORE STREET,BRONX PARK EAST,SAGAMORE STREET,BRONX PARK EAST,ADDRESS,BRONX,UNIONPORT ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:34:47.000,11 BRONX,2042560014,BRONX,1020596,249064,ONLINE,Unspecified,BRONX,40.85022333953028,-73.8686238109841,"{'latitude': '40.85022333953028', 'longitude': '-73.8686238109841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881679,2023-09-21T20:12:17.000,2023-09-21T21:42:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11434,125-60 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD,125 AVENUE,150 STREET,125 AVENUE,150 STREET,ADDRESS,JAMAICA,SUTPHIN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T21:42:47.000,12 QUEENS,4120510020,QUEENS,1042861,184841,ONLINE,Unspecified,QUEENS,40.673828574471,-73.78870498311142,"{'latitude': '40.673828574471', 'longitude': '-73.78870498311142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882044,2023-09-21T20:11:52.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10040,118 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,12 MANHATTAN,1021740085,MANHATTAN,1004516,252928,ONLINE,Unspecified,MANHATTAN,40.86088041233531,-73.92673483179104,"{'latitude': '40.86088041233531', 'longitude': '-73.92673483179104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58887108,2023-09-21T20:11:52.000,2023-09-27T13:54:23.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10040,118 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,12 MANHATTAN,1021740085,MANHATTAN,1004516,252928,ONLINE,Unspecified,MANHATTAN,40.86088041233531,-73.92673483179104,"{'latitude': '40.86088041233531', 'longitude': '-73.92673483179104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886228,2023-09-21T20:11:48.000,2023-09-26T12:53:35.000,DOT,Department of Transportation,Street Sign - Dangling,St Name - Attached to Pole,Street,10305,434 NAUGHTON AVENUE,NAUGHTON AVENUE,MASON AVENUE,NUGENT AVENUE,MASON AVENUE,NUGENT AVENUE,ADDRESS,STATEN ISLAND,NAUGHTON AVENUE,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-26T12:53:38.000,02 STATEN ISLAND,5037100020,STATEN ISLAND,959306,151207,MOBILE,Unspecified,STATEN ISLAND,40.58166926208053,-74.08979996689702,"{'latitude': '40.58166926208053', 'longitude': '-74.08979996689702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888704,2023-09-21T20:11:26.000,2023-09-21T21:10:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11421,75-19 JAMAICA AVENUE,JAMAICA AVENUE,75 STREET,76 STREET,75 STREET,76 STREET,ADDRESS,WOODHAVEN,JAMAICA AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T21:10:31.000,09 QUEENS,4088350018,QUEENS,1021334,191225,ONLINE,Unspecified,QUEENS,40.691467531080875,-73.86627539639687,"{'latitude': '40.691467531080875', 'longitude': '-73.86627539639687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884241,2023-09-21T20:11:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10314,20 TURF ROAD,TURF ROAD,NOME AVE,STEPNEY ST,TURF ROAD,STEPNEY STREET,INTERSECTION,STATEN ISLAND,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T07:22:00.000,02 STATEN ISLAND,5023980125,STATEN ISLAND,941219,151974,UNKNOWN,Unspecified,STATEN ISLAND,40.58370517668745,-74.15491907919399,"{'latitude': '40.58370517668745', 'longitude': '-74.15491907919399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885698,2023-09-21T20:10:44.000,2023-09-21T20:29:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11217,218 HOYT STREET,HOYT STREET,BALTIC STREET,BUTLER STREET,BALTIC STREET,BUTLER STREET,ADDRESS,BROOKLYN,HOYT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:29:53.000,06 BROOKLYN,3004030042,BROOKLYN,987075,188330,ONLINE,Unspecified,BROOKLYN,40.6835986625499,-73.9898142788943,"{'latitude': '40.6835986625499', 'longitude': '-73.9898142788943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58883065,2023-09-21T20:10:41.000,2023-09-21T20:29:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10036,1475 BROADWAY,BROADWAY,WEST   42 STREET,WEST   43 STREET,WEST   42 STREET,WEST   43 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:30:00.000,05 MANHATTAN,1009950001,MANHATTAN,988061,214795,ONLINE,Unspecified,MANHATTAN,40.75623833807999,-73.98624420742358,"{'latitude': '40.75623833807999', 'longitude': '-73.98624420742358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
