unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,due_date,road_ramp
58920783,2023-09-25T10:33:26.000,2023-10-06T10:32:45.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11412,187-09 JORDAN AVENUE,JORDAN AVENUE,ADDRESS,SAINT ALBANS,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-10-06T10:32:50.000,12 QUEENS,4104250049,QUEENS,1048689,194283,PHONE,Unspecified,QUEENS,40.69970410620236,-73.76760459766682,"{'latitude': '40.69970410620236', 'longitude': '-73.76760459766682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,MAYVILLE STREET,HANNIBAL STREET,MAYVILLE STREET,HANNIBAL STREET,JORDAN AVENUE,,,,,,
58922602,2023-09-25T10:33:24.000,2023-09-25T11:22:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201,90 SANDS STREET,SANDS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T11:22:21.000,02 BROOKLYN,3000870009,BROOKLYN,987794,194331,ONLINE,Unspecified,BROOKLYN,40.70006976346633,-73.9872187206513,"{'latitude': '40.70006976346633', 'longitude': '-73.9872187206513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,PEARL STREET,JAY STREET,PEARL STREET,JAY STREET,SANDS STREET,,,,,,
58922906,2023-09-25T10:33:18.000,2023-09-26T10:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11213,,,INTERSECTION,BROOKLYN,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-26T10:40:00.000,08 BROOKLYN,,BROOKLYN,1001891,184028,UNKNOWN,Unspecified,BROOKLYN,40.67177351936642,-73.9364054997388,"{'latitude': '40.67177351936642', 'longitude': '-73.9364054997388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,STERLING PLACE,TROY AVENUE,,,,N/A,,,,,
58924634,2023-09-25T10:33:12.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11237,166 IRVING AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-09-25T10:33:12.000,04 BROOKLYN,3032580030,BROOKLYN,1006461,195097,UNKNOWN,Unspecified,BROOKLYN,40.702145088805956,-73.91989450574854,"{'latitude': '40.702145088805956', 'longitude': '-73.91989450574854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,2023-10-25T10:33:12.000,
58921612,2023-09-25T10:33:09.000,2023-10-18T16:44:12.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10466,4305 FURMAN AVENUE,FURMAN AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-18T00:00:00.000,12 BRONX,2050430001,BRONX,1024312,265628,PHONE,Unspecified,BRONX,40.89567029166734,-73.85509294408084,"{'latitude': '40.89567029166734', 'longitude': '-73.85509294408084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58917053,2023-09-25T10:33:09.000,2023-10-18T16:44:11.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10466,4305 FURMAN AVENUE,FURMAN AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,12 BRONX,2050430001,BRONX,1024312,265628,PHONE,Unspecified,BRONX,40.89567029166734,-73.85509294408084,"{'latitude': '40.89567029166734', 'longitude': '-73.85509294408084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58923680,2023-09-25T10:33:04.000,2023-09-25T11:29:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,590 BLAKE AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T11:29:47.000,05 BROOKLYN,3037850015,BROOKLYN,1012806,182479,ONLINE,Unspecified,BROOKLYN,40.66749338457755,-73.89706432312252,"{'latitude': '40.66749338457755', 'longitude': '-73.89706432312252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,ALABAMA AVENUE,GEORGIA AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,BLAKE AVENUE,,,,,,
58920358,2023-09-25T10:33:03.000,2023-09-28T09:22:42.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11419,135-04 102 AVENUE,102 AVENUE,ADDRESS,SOUTH RICHMOND HILL,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-28T00:00:00.000,09 QUEENS,4095030068,QUEENS,1036270,191819,PHONE,Unspecified,QUEENS,40.69302273340536,-73.81241185543992,"{'latitude': '40.69302273340536', 'longitude': '-73.81241185543992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58917985,2023-09-25T10:33:00.000,2023-09-25T16:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,10128,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T16:55:00.000,08 MANHATTAN,,MANHATTAN,998661,223021,UNKNOWN,Unspecified,MANHATTAN,40.778805647862356,-73.94796590894302,"{'latitude': '40.778805647862356', 'longitude': '-73.94796590894302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,1 AVENUE,EAST 89 STREET,,,,N/A,,,,,
58923862,2023-09-25T10:32:59.000,2023-09-27T20:09:19.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10035,1982 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,11 MANHATTAN,1017700158,MANHATTAN,1001075,231442,PHONE,Unspecified,MANHATTAN,40.80191475732544,-73.93922853821798,"{'latitude': '40.80191475732544', 'longitude': '-73.93922853821798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58921512,2023-09-25T10:32:59.000,2023-09-27T20:09:18.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10035,1982 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,11 MANHATTAN,1017700158,MANHATTAN,1001075,231442,PHONE,Unspecified,MANHATTAN,40.80191475732544,-73.93922853821798,"{'latitude': '40.80191475732544', 'longitude': '-73.93922853821798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58924929,2023-09-25T10:32:59.000,2023-09-27T20:09:18.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10035,1982 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,11 MANHATTAN,1017700158,MANHATTAN,1001075,231442,PHONE,Unspecified,MANHATTAN,40.80191475732544,-73.93922853821798,"{'latitude': '40.80191475732544', 'longitude': '-73.93922853821798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58917136,2023-09-25T10:32:59.000,2023-09-27T20:09:18.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10035,1982 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,11 MANHATTAN,1017700158,MANHATTAN,1001075,231442,PHONE,Unspecified,MANHATTAN,40.80191475732544,-73.93922853821798,"{'latitude': '40.80191475732544', 'longitude': '-73.93922853821798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58925019,2023-09-25T10:32:59.000,2023-09-27T20:09:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10035,1982 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,11 MANHATTAN,1017700158,MANHATTAN,1001075,231442,PHONE,Unspecified,MANHATTAN,40.80191475732544,-73.93922853821798,"{'latitude': '40.80191475732544', 'longitude': '-73.93922853821798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58918205,2023-09-25T10:32:57.000,2023-09-27T18:01:21.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10002,157 CHRYSTIE STREET,CHRYSTIE STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,03 MANHATTAN,1004250036,MANHATTAN,986293,201777,PHONE,Unspecified,MANHATTAN,40.72050773989464,-73.99262975135754,"{'latitude': '40.72050773989464', 'longitude': '-73.99262975135754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58924977,2023-09-25T10:32:52.000,2023-10-12T06:57:39.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,ROOFING,RESIDENTIAL BUILDING,10456,822 TRINITY AVENUE,TRINITY AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,01 BRONX,2026377501,BRONX,1010004,238253,PHONE,Unspecified,BRONX,40.820587534210446,-73.9069511106183,"{'latitude': '40.820587534210446', 'longitude': '-73.9069511106183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58917900,2023-09-25T10:32:44.000,2023-11-13T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11434,150-59 115 DRIVE,115 DRIVE,ADDRESS,JAMAICA,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-13T00:00:00.000,12 QUEENS,4121890044,QUEENS,1041882,188383,UNKNOWN,Unspecified,QUEENS,40.68355696289918,-73.79220401383742,"{'latitude': '40.68355696289918', 'longitude': '-73.79220401383742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58923050,2023-09-25T10:32:39.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,11430,JOHN F KENNEDY AIRPORT,JOHN F KENNEDY AIRPORT,UNRECOGNIZED,JAMAICA,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:39:22.000,83 QUEENS,4142600001,QUEENS,1043001,175548,ONLINE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,JOHN F KENNEDY AIRPORT,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,,
58916640,2023-09-25T10:32:34.000,2023-09-25T16:53:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,86-05 FOREST PARKWAY,FOREST PARKWAY,ADDRESS,WOODHAVEN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T16:53:43.000,09 QUEENS,4088540067,QUEENS,1022703,191943,PHONE,Unspecified,QUEENS,40.693432430571136,-73.86133470307396,"{'latitude': '40.693432430571136', 'longitude': '-73.86133470307396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,86 AVENUE,86 ROAD,86 AVENUE,86 ROAD,FOREST PARKWAY,,,,,,
58924153,2023-09-25T10:32:11.000,2023-09-25T10:32:11.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10009,355 EAST    4 STREET,EAST    4 STREET,ADDRESS,NEW YORK,Closed,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,2023-09-25T10:32:11.000,03 MANHATTAN,1003740041,MANHATTAN,990284,202130,PHONE,Unspecified,MANHATTAN,40.72147481778422,-73.97823165637158,"{'latitude': '40.72147481778422', 'longitude': '-73.97823165637158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,AVENUE C,AVENUE D,AVENUE C,AVENUE D,EAST    4 STREET,,,,,,
58918485,2023-09-25T10:32:04.000,2023-09-29T08:46:04.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11218,125 SHERMAN STREET,SHERMAN STREET,ADDRESS,BROOKLYN,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-26T10:31:18.000,07 BROOKLYN,3052570088,BROOKLYN,991210,178312,MOBILE,Unspecified,BROOKLYN,40.656099206715396,-73.97491561171991,"{'latitude': '40.656099206715396', 'longitude': '-73.97491561171991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,HORACE COURT,TEMPLE COURT,HORACE COURT,TEMPLE COURT,SHERMAN STREET,,,,,,
58919685,2023-09-25T10:32:00.000,2023-09-26T11:36:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10312,350 POWELL STREET,POWELL STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-26T11:36:00.000,03 STATEN ISLAND,5061060006,STATEN ISLAND,928329,138535,PHONE,Unspecified,STATEN ISLAND,40.546745880341824,-74.20121403837713,"{'latitude': '40.546745880341824', 'longitude': '-74.20121403837713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,COVINGTON CIRCLE,ROSEDALE AVENUE,,,,,,,
58924782,2023-09-25T10:31:52.000,2023-09-25T10:55:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,778 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T10:55:08.000,08 BROOKLYN,3012330037,BROOKLYN,997837,184966,MOBILE,Unspecified,BROOKLYN,40.674355268470045,-73.95101797560223,"{'latitude': '40.674355268470045', 'longitude': '-73.95101797560223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,PROSPECT PLACE,,,,,,
58918946,2023-09-25T10:31:51.000,2023-09-25T10:46:26.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10303,281 MAPLE PARKWAY,MAPLE PARKWAY,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T10:46:29.000,01 STATEN ISLAND,,STATEN ISLAND,940768,167609,PHONE,Unspecified,STATEN ISLAND,40.62661779147125,-74.15664341083155,"{'latitude': '40.62661779147125', 'longitude': '-74.15664341083155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,SPIRIT LANE,FOREST AVENUE,SPIRIT LANE,FOREST AVENUE,MAPLE PARKWAY,,,,,,
58923013,2023-09-25T10:31:13.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11209,47 76 STREET,76 STREET,ADDRESS,BROOKLYN,In Progress,,,10 BROOKLYN,3059370068,BROOKLYN,974436,169711,ONLINE,Unspecified,BROOKLYN,40.632488612852704,-74.0353579157841,"{'latitude': '40.632488612852704', 'longitude': '-74.0353579157841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,NARROWS AVENUE,COLONIAL ROAD,NARROWS AVENUE,COLONIAL ROAD,76 STREET,,,,,,
58919572,2023-09-25T10:31:09.000,2023-10-05T15:33:05.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11434,127-15 SIDWAY PLACE,SIDWAY PLACE,ADDRESS,JAMAICA,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-05T15:33:10.000,12 QUEENS,4124760003,QUEENS,1049850,187902,PHONE,Unspecified,QUEENS,40.682181265653014,-73.76347967690457,"{'latitude': '40.682181265653014', 'longitude': '-73.76347967690457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,ANDERSON ROAD,ZOLLER ROAD,ANDERSON ROAD,ZOLLER ROAD,SIDWAY PLACE,,,,,,
