unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough,due_date
58923000,2023-09-25T18:21:50.000,2023-09-26T13:46:26.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10469,1275 BURKE AVENUE,BURKE AVENUE,BOUCK AVENUE,WILSON AVENUE,BOUCK AVENUE,WILSON AVENUE,ADDRESS,BRONX,BURKE AVENUE,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-26T13:46:29.000,11 BRONX,2045880055,BRONX,1025814,256763,ONLINE,Unspecified,BRONX,40.871331724020735,-73.84971512784269,"{'latitude': '40.871331724020735', 'longitude': '-73.84971512784269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924394,2023-09-25T18:21:31.000,2023-09-26T09:33:14.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),Business,10065,166 EAST   63 STREET,EAST   63 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   63 STREET,Closed,"The Department of Consumer and Worker Protection (DCWP) closed your NYC311 Service Request.   DCWP couldn't take action on your complaint because it didn't include important details, such as your contact information or the business's name or location.  If you would like to pursue this complaint, you can file a new NYC311 Service Request. Please provide more information about the complaint so DCWP can help you.",2023-09-26T09:33:17.000,08 MANHATTAN,1013977503,MANHATTAN,993785,217768,ONLINE,Unspecified,MANHATTAN,40.76439414013388,-73.96557923212998,"{'latitude': '40.76439414013388', 'longitude': '-73.96557923212998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922326,2023-09-25T18:21:19.000,2023-09-25T18:38:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10455,737 FOX STREET,FOX STREET,LEGGETT AVENUE,EAST  156 STREET,LEGGETT AVENUE,EAST  156 STREET,ADDRESS,BRONX,FOX STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T18:38:45.000,02 BRONX,2027070022,BRONX,1012249,236247,ONLINE,Unspecified,BRONX,40.81507480081065,-73.89884832891391,"{'latitude': '40.81507480081065', 'longitude': '-73.89884832891391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921316,2023-09-25T18:21:06.000,2023-09-25T19:53:42.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11418,87-31 112 STREET,112 STREET,JAMAICA AVENUE,91 AVENUE,JAMAICA AVENUE,91 AVENUE,ADDRESS,RICHMOND HILL,112 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T19:53:46.000,09 QUEENS,4093020118,QUEENS,1029677,193248,PHONE,Unspecified,QUEENS,40.696981297206804,-73.83617702684863,"{'latitude': '40.696981297206804', 'longitude': '-73.83617702684863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923037,2023-09-25T18:20:29.000,2023-09-26T07:40:14.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,4915 BROADWAY,BROADWAY,WEST 204 STREET,WEST 207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-25T18:20:29.000,12 MANHATTAN,1022410025,MANHATTAN,1005817,255309,MOBILE,Unspecified,MANHATTAN,40.86741245151251,-73.92202382717221,"{'latitude': '40.86741245151251', 'longitude': '-73.92202382717221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917466,2023-09-25T18:20:25.000,,DOE,Department of Education,School Maintenance,Rodents/Mice,School,11201,425 HENRY STREET,HENRY STREET,BALTIC STREET,KANE STREET,BALTIC STREET,KANE STREET,ADDRESS,BROOKLYN,HENRY STREET,In Progress,,,06 BROOKLYN,3003110001,BROOKLYN,984790,189554,ONLINE,P.S. 029 John M. Harrigan,BROOKLYN,40.68695869710973,-73.99805289679878,"{'latitude': '40.68695869710973', 'longitude': '-73.99805289679878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921961,2023-09-25T18:20:16.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,Street,,,,,,,,,,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-12T11:12:24.000,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,
58924696,2023-09-25T18:18:58.000,2023-09-25T19:17:44.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10011,453 WEST   19 STREET,WEST   19 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   19 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T19:17:47.000,04 MANHATTAN,1007170009,MANHATTAN,982909,210616,ONLINE,Unspecified,MANHATTAN,40.74476875800905,-74.0048395019856,"{'latitude': '40.74476875800905', 'longitude': '-74.0048395019856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920698,2023-09-25T18:18:48.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Clear Street Light,Street,11231,14 4 PLACE,4 PLACE,HENRY STREET,CLINTON STREET,HENRY STREET,CLINTON STREET,ADDRESS,BROOKLYN,4 PLACE,In Progress,,,06 BROOKLYN,3003730014,BROOKLYN,983891,186566,PHONE,Unspecified,BROOKLYN,40.67875732684992,-74.00129430386211,"{'latitude': '40.67875732684992', 'longitude': '-74.00129430386211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922300,2023-09-25T18:18:44.000,2023-09-25T18:50:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1440 BRONX RIVER AVENUE,BRONX RIVER AVENUE,EAST  174 STREET,CROSS BRONX EXPRESSWAY,EAST  174 STREET,CROSS BRONX EXPRESSWAY,ADDRESS,BRONX,BRONX RIVER AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T18:50:34.000,09 BRONX,2038860002,BRONX,1018017,243713,PHONE,Unspecified,BRONX,40.83554666365087,-73.87797279135413,"{'latitude': '40.83554666365087', 'longitude': '-73.87797279135413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920114,2023-09-25T18:18:21.000,2023-09-25T18:41:00.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11214,2521 WEST   17 STREET,WEST   17 STREET,BAY   50 STREET,AVENUE Z,BAY   50 STREET,AVENUE Z,ADDRESS,BROOKLYN,WEST   17 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T18:41:03.000,13 BROOKLYN,3069240119,BROOKLYN,988116,152687,MOBILE,Unspecified,BROOKLYN,40.58576581946877,-73.98608130578916,"{'latitude': '40.58576581946877', 'longitude': '-73.98608130578916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917016,2023-09-25T18:18:20.000,2023-10-10T08:44:43.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11414,133-38 AMBER STREET,AMBER STREET,,,,,ADDRESS,HOWARD BEACH,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,10 QUEENS,4113560025,QUEENS,1023424,184287,PHONE,Unspecified,QUEENS,40.6724153198199,-73.85877921963247,"{'latitude': '40.6724153198199', 'longitude': '-73.85877921963247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920723,2023-09-25T18:18:13.000,2023-09-26T08:22:51.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-25T18:18:13.000,11 MANHATTAN,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,40.80143454654757,-73.93443230896085,"{'latitude': '40.80143454654757', 'longitude': '-73.93443230896085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920168,2023-09-25T18:18:00.000,2023-09-28T02:55:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10016,BELLEVUE SOUTH PARK,BELLEVUE SOUTH PARK,,,2 AVENUE,EAST 26 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T02:55:00.000,06 MANHATTAN,,MANHATTAN,989930,208800,UNKNOWN,Unspecified,MANHATTAN,40.73978256844563,-73.97950312127165,"{'latitude': '40.73978256844563', 'longitude': '-73.97950312127165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918601,2023-09-25T18:17:50.000,2023-09-26T12:05:59.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11236,CHURCH AVENUE,CHURCH AVENUE,CHURCH AVENUE,REMSEN AVENUE,CHURCH AVENUE,REMSEN AVENUE,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-26T12:06:02.000,17 BROOKLYN,,BROOKLYN,1006459,177115,PHONE,Unspecified,BROOKLYN,40.652788588970814,-73.91996097640175,"{'latitude': '40.652788588970814', 'longitude': '-73.91996097640175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920676,2023-09-25T18:17:39.000,2023-11-18T07:34:32.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10475,2059 STILLWELL AVENUE,STILLWELL AVENUE,PALMER AVENUE,BOLLER AVENUE,PALMER AVENUE,BOLLER AVENUE,ADDRESS,BRONX,STILLWELL AVENUE,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-11-18T07:34:36.000,10 BRONX,2051340027,BRONX,1032486,253034,PHONE,Unspecified,BRONX,40.861062832492,-73.8256177701783,"{'latitude': '40.861062832492', 'longitude': '-73.8256177701783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918506,2023-09-25T18:17:26.000,2023-09-29T09:00:00.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11230,1825 OCEAN AVENUE,OCEAN AVENUE,AVENUE M,BAY AVENUE,AVENUE M,BAY AVENUE,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,An attempt was made to investigate the condition you reported but the inspector could not gain access to the site.,2023-09-29T09:00:00.000,14 BROOKLYN,3076560058,BROOKLYN,996786,164277,ONLINE,Unspecified,BROOKLYN,40.61756998995872,-73.95484534590416,"{'latitude': '40.61756998995872', 'longitude': '-73.95484534590416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920597,2023-09-25T18:17:07.000,2023-09-25T19:12:02.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10314,24 GARDEN STREET,GARDEN STREET,MANOR ROAD,ELVIN STREET,MANOR ROAD,ELVIN STREET,ADDRESS,STATEN ISLAND,GARDEN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T19:12:07.000,01 STATEN ISLAND,5007110001,STATEN ISLAND,950112,162185,ONLINE,Unspecified,STATEN ISLAND,40.61177098934369,-74.12295438046829,"{'latitude': '40.61177098934369', 'longitude': '-74.12295438046829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58916613,2023-09-25T18:17:00.000,2023-09-25T20:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11436,146-02 116 AVENUE,116 AVENUE,146 ST,147 ST,,,ADDRESS,JAMAICA,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-25T20:25:00.000,12 QUEENS,4120060001,QUEENS,1041007,187775,PHONE,Unspecified,QUEENS,40.6818937998444,-73.79536399377349,"{'latitude': '40.6818937998444', 'longitude': '-73.79536399377349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923478,2023-09-25T18:16:53.000,2023-09-25T18:41:33.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10002,662 WATER STREET,WATER STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,ADDRESS,NEW YORK,WATER STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T18:41:38.000,03 MANHATTAN,1002600075,MANHATTAN,989299,198480,MOBILE,Unspecified,MANHATTAN,40.71145705950813,-73.98178789385234,"{'latitude': '40.71145705950813', 'longitude': '-73.98178789385234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921311,2023-09-25T18:16:50.000,2023-09-25T18:39:08.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11423,88-25 197 STREET,197 STREET,HILLSIDE AVENUE,89 AVENUE,HILLSIDE AVENUE,89 AVENUE,ADDRESS,HOLLIS,197 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T18:39:13.000,12 QUEENS,4104720042,QUEENS,1049377,200919,ONLINE,Unspecified,QUEENS,40.71791325253491,-73.76505919086637,"{'latitude': '40.71791325253491', 'longitude': '-73.76505919086637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920607,2023-09-25T18:16:39.000,2023-09-25T18:31:46.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10458,2770 BRIGGS AVENUE,BRIGGS AVENUE,EAST  196 STREET,EAST  197 STREET,EAST  196 STREET,EAST  197 STREET,ADDRESS,BRONX,BRIGGS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T18:31:48.000,07 BRONX,2032950016,BRONX,1014569,255447,ONLINE,Unspecified,BRONX,40.86776549729065,-73.89038009735448,"{'latitude': '40.86776549729065', 'longitude': '-73.89038009735448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919526,2023-09-25T18:16:32.000,2023-09-27T15:05:49.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10003,15 EAST    2 STREET,EAST    2 STREET,BOND STREET,2 AVENUE,BOND STREET,2 AVENUE,ADDRESS,NEW YORK,EAST    2 STREET,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-27T15:05:54.000,03 MANHATTAN,1004570009,MANHATTAN,986647,203538,PHONE,Unspecified,MANHATTAN,40.72534116993797,-73.99135204732238,"{'latitude': '40.72534116993797', 'longitude': '-73.99135204732238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922342,2023-09-25T18:15:54.000,2023-09-25T18:58:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10009,466 EAST   10 STREET,EAST   10 STREET,AVENUE D,FRANKLIN D ROOSEVELT DRIVE,AVENUE D,FRANKLIN D ROOSEVELT DRIVE,ADDRESS,NEW YORK,EAST   10 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T18:58:24.000,03 MANHATTAN,1003620010,MANHATTAN,991338,203190,MOBILE,Unspecified,MANHATTAN,40.7243834794696,-73.97442811493946,"{'latitude': '40.7243834794696', 'longitude': '-73.97442811493946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922452,2023-09-25T18:15:51.000,2023-09-25T21:55:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11413,224-15 133 AVENUE,133 AVENUE,224 STREET,225 STREET,224 STREET,225 STREET,ADDRESS,SPRINGFIELD GARDENS,133 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T21:55:48.000,13 QUEENS,4129340098,QUEENS,1055047,186757,PHONE,Unspecified,QUEENS,40.6789984726593,-73.74475406257737,"{'latitude': '40.6789984726593', 'longitude': '-73.74475406257737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
