unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough
58850130,2023-09-18T14:18:19.000,2023-09-20T03:44:42.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10036,1190 6 AVENUE,6 AVENUE,ADDRESS,NEW YORK,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-20T03:44:45.000,05 MANHATTAN,1012620076,MANHATTAN,989238,215337,MOBILE,Unspecified,MANHATTAN,40.75772540413981,-73.98199542760761,"{'latitude': '40.75772540413981', 'longitude': '-73.98199542760761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,WEST   46 STREET,WEST   47 STREET,WEST   46 STREET,WEST   47 STREET,AVENUE OF THE AMERICAS,,,,,,
58846990,2023-09-18T14:17:55.000,2023-10-02T11:42:03.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,10472,1149 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,09 BRONX,2037430063,BRONX,1018782,240952,PHONE,Unspecified,BRONX,40.82796556147396,-73.87522245020149,"{'latitude': '40.82796556147396', 'longitude': '-73.87522245020149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58849661,2023-09-18T14:17:55.000,2023-10-02T11:42:03.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10472,1149 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,09 BRONX,2037430063,BRONX,1018782,240952,PHONE,Unspecified,BRONX,40.82796556147396,-73.87522245020149,"{'latitude': '40.82796556147396', 'longitude': '-73.87522245020149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58849559,2023-09-18T14:17:55.000,2023-10-02T11:42:04.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,10472,1149 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,09 BRONX,2037430063,BRONX,1018782,240952,PHONE,Unspecified,BRONX,40.82796556147396,-73.87522245020149,"{'latitude': '40.82796556147396', 'longitude': '-73.87522245020149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58853340,2023-09-18T14:17:55.000,2023-10-02T11:42:03.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,10472,1149 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,09 BRONX,2037430063,BRONX,1018782,240952,PHONE,Unspecified,BRONX,40.82796556147396,-73.87522245020149,"{'latitude': '40.82796556147396', 'longitude': '-73.87522245020149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58854574,2023-09-18T14:17:55.000,2023-10-02T11:42:03.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10472,1149 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,09 BRONX,2037430063,BRONX,1018782,240952,PHONE,Unspecified,BRONX,40.82796556147396,-73.87522245020149,"{'latitude': '40.82796556147396', 'longitude': '-73.87522245020149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847150,2023-09-18T14:17:55.000,2023-10-02T11:42:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10472,1149 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,09 BRONX,2037430063,BRONX,1018782,240952,PHONE,Unspecified,BRONX,40.82796556147396,-73.87522245020149,"{'latitude': '40.82796556147396', 'longitude': '-73.87522245020149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58849656,2023-09-18T14:17:55.000,2023-10-02T11:42:03.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10472,1149 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,09 BRONX,2037430063,BRONX,1018782,240952,PHONE,Unspecified,BRONX,40.82796556147396,-73.87522245020149,"{'latitude': '40.82796556147396', 'longitude': '-73.87522245020149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58854720,2023-09-18T14:17:55.000,2023-10-02T11:42:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,10472,1149 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,09 BRONX,2037430063,BRONX,1018782,240952,PHONE,Unspecified,BRONX,40.82796556147396,-73.87522245020149,"{'latitude': '40.82796556147396', 'longitude': '-73.87522245020149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58849280,2023-09-18T14:17:43.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,10001,7 WEST   29 STREET,WEST   29 STREET,ADDRESS,NEW YORK,N/A,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,05 MANHATTAN,1008310030,MANHATTAN,987746,210896,UNKNOWN,Unspecified,MANHATTAN,40.7455366985273,-73.98738322594075,"{'latitude': '40.7455366985273', 'longitude': '-73.98738322594075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58848553,2023-09-18T14:17:41.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,11412,120-23 199 STREET,199 STREET,ADDRESS,SAINT ALBANS,,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-18T15:49:46.000,12 QUEENS,4126870052,QUEENS,1053356,190575,PHONE,Unspecified,QUEENS,40.689491331753516,-73.75081147010462,"{'latitude': '40.689491331753516', 'longitude': '-73.75081147010462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,120 AVENUE,122 AVENUE,120 AVENUE,122 AVENUE,199 STREET,,,,,,
58852949,2023-09-18T14:17:40.000,2023-09-18T15:21:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11222,266 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T15:21:53.000,01 BROOKLYN,3025520001,BROOKLYN,997612,205698,MOBILE,Unspecified,BROOKLYN,40.73126007495423,-73.95178797942972,"{'latitude': '40.73126007495423', 'longitude': '-73.95178797942972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,KENT STREET,JAVA STREET,KENT STREET,JAVA STREET,MCGUINNESS BOULEVARD,,,,,,
58854532,2023-09-18T14:17:39.000,2023-09-18T16:40:16.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),10467,665 ALLERTON AVENUE,ALLERTON AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T16:40:19.000,11 BRONX,2045070001,BRONX,1020587,254597,PHONE,Unspecified,BRONX,40.865409786595315,-73.86862634805094,"{'latitude': '40.865409786595315', 'longitude': '-73.86862634805094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,BARKER AVENUE,OLINVILLE AVENUE,BARKER AVENUE,OLINVILLE AVENUE,ALLERTON AVENUE,,,,,,
58847565,2023-09-18T14:17:37.000,2023-10-12T12:48:42.000,DOT,Department of Transportation,Outdoor Dining,Site Setup Condition,10001,30 WEST   30 STREET,WEST   30 STREET,ADDRESS,NEW YORK,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer.""",2023-10-12T12:48:50.000,05 MANHATTAN,1008310059,MANHATTAN,987623,211253,ONLINE,Unspecified,MANHATTAN,40.74651662176608,-73.98782694369214,"{'latitude': '40.74651662176608', 'longitude': '-73.98782694369214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,WEST   30 STREET,,,,,,
58848535,2023-09-18T14:17:35.000,2023-09-18T14:39:50.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),11205,686 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T14:39:55.000,03 BROOKLYN,3019140028,BROOKLYN,996373,192324,ONLINE,Unspecified,BROOKLYN,40.69455342193052,-73.95628255205007,"{'latitude': '40.69455342193052', 'longitude': '-73.95628255205007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,SKILLMAN STREET,BEDFORD AVENUE,SKILLMAN STREET,BEDFORD AVENUE,MYRTLE AVENUE,,,,,,
58848458,2023-09-18T14:17:33.000,2023-10-01T13:08:01.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,10466,654 EAST  224 STREET,EAST  224 STREET,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,12 BRONX,2048250068,BRONX,1022296,262678,PHONE,Unspecified,BRONX,40.887582408318465,-73.86240170581544,"{'latitude': '40.887582408318465', 'longitude': '-73.86240170581544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58849677,2023-09-18T14:17:16.000,2023-10-05T09:07:50.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,10451,406 EAST  161 STREET,EAST  161 STREET,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,03 BRONX,2023827502,BRONX,1008212,239515,ONLINE,Unspecified,BRONX,40.82405640826264,-73.9134210739072,"{'latitude': '40.82405640826264', 'longitude': '-73.9134210739072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58848374,2023-09-18T14:17:14.000,2023-09-22T12:21:45.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10453,2007 DAVIDSON AVENUE,DAVIDSON AVENUE,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-22T00:00:00.000,05 BRONX,2028700040,BRONX,1009338,250040,PHONE,Unspecified,BRONX,40.852941334209795,-73.90931327052887,"{'latitude': '40.852941334209795', 'longitude': '-73.90931327052887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58853501,2023-09-18T14:17:08.000,2023-09-24T15:39:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11204,303 AVENUE P,AVENUE P,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,11 BROOKLYN,3066040049,BROOKLYN,990766,160947,PHONE,Unspecified,BROOKLYN,40.608436299378326,-73.97653258917279,"{'latitude': '40.608436299378326', 'longitude': '-73.97653258917279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58845898,2023-09-18T14:17:07.000,2023-10-10T09:56:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11207,1051 BARBEY STREET,BARBEY STREET,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,05 BROOKLYN,3044220059,BROOKLYN,1017619,178648,PHONE,Unspecified,BROOKLYN,40.6569613139609,-73.87973390501092,"{'latitude': '40.6569613139609', 'longitude': '-73.87973390501092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847043,2023-09-18T14:17:03.000,2023-09-20T14:38:37.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,11234,1161 EAST   73 STREET,EAST   73 STREET,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-20T00:00:00.000,18 BROOKLYN,3083430007,BROOKLYN,1007851,167875,ONLINE,Unspecified,BROOKLYN,40.62742317870706,-73.91497667169008,"{'latitude': '40.62742317870706', 'longitude': '-73.91497667169008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847784,2023-09-18T14:17:00.000,2023-09-18T18:50:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),10019,881 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-18T18:50:00.000,05 MANHATTAN,1010090001,MANHATTAN,989667,217966,PHONE,Unspecified,MANHATTAN,40.76494108130292,-73.98044480047186,"{'latitude': '40.76494108130292', 'longitude': '-73.98044480047186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,W 56 ST,W 57 ST,,,,,,,,,
58849096,2023-09-18T14:17:00.000,2023-09-18T20:10:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),10014,100 BANK STREET,BANK STREET,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-18T20:10:00.000,02 MANHATTAN,1006340023,MANHATTAN,982345,207563,PHONE,Unspecified,MANHATTAN,40.7363889286515,-74.00687404312464,"{'latitude': '40.7363889286515', 'longitude': '-74.00687404312464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,GREENWICH ST,WASHINGTON ST,,,,,,,,,
58847786,2023-09-18T14:17:00.000,2023-09-18T21:05:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),10312,5 IBSEN AVENUE,IBSEN AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-18T21:05:00.000,03 STATEN ISLAND,5056780032,STATEN ISLAND,934337,142285,ONLINE,Unspecified,STATEN ISLAND,40.557074738843035,-74.17962388275184,"{'latitude': '40.557074738843035', 'longitude': '-74.17962388275184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,ALEXANDER AVE,WOEHRLE AVE,,,,,,,,,
58851758,2023-09-18T14:16:59.000,2023-09-18T17:46:20.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,10451,909 SHERIDAN AVENUE,SHERIDAN AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T17:46:24.000,04 BRONX,2024610035,BRONX,1006237,240762,PHONE,Unspecified,BRONX,40.82748420400961,-73.92055300623174,"{'latitude': '40.82748420400961', 'longitude': '-73.92055300623174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  162 STREET,EAST  163 STREET,EAST  162 STREET,EAST  163 STREET,SHERIDAN AVENUE,,,,,,
58847870,2023-09-18T14:16:55.000,2023-09-18T15:21:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11222,256 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T15:21:31.000,01 BROOKLYN,3025600001,BROOKLYN,997655,205544,MOBILE,Unspecified,BROOKLYN,40.730837317686486,-73.95163313607256,"{'latitude': '40.730837317686486', 'longitude': '-73.95163313607256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GREENPOINT AVENUE,KENT STREET,GREENPOINT AVENUE,KENT STREET,MCGUINNESS BOULEVARD,,,,,,
