unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough,taxi_pick_up_location
58915697,2023-09-24T12:08:24.000,2023-09-24T18:25:56.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10463,3210 RIVERDALE AVENUE,RIVERDALE AVENUE,WEST  232 STREET,GREYSTONE AVENUE,WEST  232 STREET,GREYSTONE AVENUE,ADDRESS,BRONX,RIVERDALE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T18:25:59.000,08 BRONX,2057597501,BRONX,1009642,260990,ONLINE,Unspecified,BRONX,40.882994863097466,-73.90817289601947,"{'latitude': '40.882994863097466', 'longitude': '-73.90817289601947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912058,2023-09-24T12:08:17.000,2023-10-10T08:44:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11225,348 MAPLE STREET,MAPLE STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,09 BROOKLYN,3047960026,BROOKLYN,998338,180066,ONLINE,Unspecified,BROOKLYN,40.660905078924074,-73.94922207805784,"{'latitude': '40.660905078924074', 'longitude': '-73.94922207805784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914561,2023-09-24T12:08:01.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10304,50 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,STATEN ISLAND,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-24T00:00:00.000,01 STATEN ISLAND,5028400064,STATEN ISLAND,963990,165345,PHONE,Unspecified,STATEN ISLAND,40.62048713153432,-74.0729796856319,"{'latitude': '40.62048713153432', 'longitude': '-74.0729796856319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915402,2023-09-24T12:08:01.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10304,50 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,STATEN ISLAND,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-24T00:00:00.000,01 STATEN ISLAND,5028400064,STATEN ISLAND,963990,165345,PHONE,Unspecified,STATEN ISLAND,40.62048713153432,-74.0729796856319,"{'latitude': '40.62048713153432', 'longitude': '-74.0729796856319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912840,2023-09-24T12:08:01.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10304,50 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,STATEN ISLAND,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-24T00:00:00.000,01 STATEN ISLAND,5028400064,STATEN ISLAND,963990,165345,PHONE,Unspecified,STATEN ISLAND,40.62048713153432,-74.0729796856319,"{'latitude': '40.62048713153432', 'longitude': '-74.0729796856319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913785,2023-09-24T12:08:01.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10304,50 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,STATEN ISLAND,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-24T00:00:00.000,01 STATEN ISLAND,5028400064,STATEN ISLAND,963990,165345,PHONE,Unspecified,STATEN ISLAND,40.62048713153432,-74.0729796856319,"{'latitude': '40.62048713153432', 'longitude': '-74.0729796856319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58909947,2023-09-24T12:08:00.000,2023-10-11T17:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10002,227 BOWERY,BOWERY,RIVINGTON ST,PRINCE ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-11T17:45:00.000,03 MANHATTAN,1004260008,MANHATTAN,986096,202360,ONLINE,Unspecified,MANHATTAN,40.72210797747618,-73.99334028111839,"{'latitude': '40.72210797747618', 'longitude': '-73.99334028111839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58911767,2023-09-24T12:08:00.000,2023-09-27T20:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11358,,,,,NORTHERN BOULEVARD,171 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T20:30:00.000,07 QUEENS,,QUEENS,1040820,215536,UNKNOWN,Unspecified,QUEENS,40.75809204251098,-73.79580489539882,"{'latitude': '40.75809204251098', 'longitude': '-73.79580489539882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58911548,2023-09-24T12:08:00.000,2023-10-05T12:33:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11221,568 HART STREET,HART STREET,BUSHWICK AVE,EVERGREEN AVE,,,ADDRESS,BROOKLYN,,Closed,,2023-10-05T12:33:00.000,04 BROOKLYN,3032260025,BROOKLYN,1003866,193189,ONLINE,Unspecified,BROOKLYN,40.69691420904922,-73.92925910397587,"{'latitude': '40.69691420904922', 'longitude': '-73.92925910397587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58911060,2023-09-24T12:07:56.000,2023-09-24T12:15:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224,2832 WEST   23 STREET,WEST   23 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   23 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T12:15:19.000,13 BROOKLYN,3070150015,BROOKLYN,986923,149719,ONLINE,Unspecified,BROOKLYN,40.577619686746154,-73.99037761720334,"{'latitude': '40.577619686746154', 'longitude': '-73.99037761720334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910636,2023-09-24T12:07:52.000,2023-09-24T12:51:18.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10016,421 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST   28 STREET,EAST   29 STREET,EAST   28 STREET,EAST   29 STREET,ADDRESS,NEW YORK,PARK AVENUE SOUTH,Closed,The Police Department visited the location and no Encampment was found.,2023-09-24T12:51:24.000,05 MANHATTAN,,MANHATTAN,988771,210280,ONLINE,Unspecified,MANHATTAN,40.74384546808836,-73.98368450008911,"{'latitude': '40.74384546808836', 'longitude': '-73.98368450008911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910720,2023-09-24T12:07:45.000,2023-09-25T15:47:03.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11423,99-37 201 STREET,201 STREET,99 AVENUE,100 AVENUE,99 AVENUE,100 AVENUE,ADDRESS,HOLLIS,201 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-25T15:47:08.000,12 QUEENS,,QUEENS,1051122,198540,ONLINE,Unspecified,QUEENS,40.71137047259596,-73.75878789649201,"{'latitude': '40.71137047259596', 'longitude': '-73.75878789649201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914110,2023-09-24T12:07:17.000,2023-09-24T14:30:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,305 96 STREET,96 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,96 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T14:31:03.000,10 BROOKLYN,3061170001,BROOKLYN,974958,163816,ONLINE,Unspecified,BROOKLYN,40.616308636633796,-74.033469137613,"{'latitude': '40.616308636633796', 'longitude': '-74.033469137613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912154,2023-09-24T12:07:13.000,2023-09-25T14:52:17.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11366,73-18 167 STREET,167 STREET,73 AVENUE,75 AVENUE,73 AVENUE,75 AVENUE,ADDRESS,FRESH MEADOWS,167 STREET,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-25T14:52:22.000,08 QUEENS,4069740001,QUEENS,1039078,204572,PHONE,Unspecified,QUEENS,40.72800965032618,-73.80218217008485,"{'latitude': '40.72800965032618', 'longitude': '-73.80218217008485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915003,2023-09-24T12:06:27.000,2023-09-24T13:56:46.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11432,GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,UTOPIA PARKWAY,GRAND CENTRAL PARKWAY,UTOPIA PARKWAY,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T13:56:50.000,08 QUEENS,,QUEENS,1042358,201710,PHONE,Unspecified,QUEENS,40.72013323771417,-73.79037278029215,"{'latitude': '40.72013323771417', 'longitude': '-73.79037278029215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915176,2023-09-24T12:06:23.000,2023-09-24T12:30:39.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11375,102-56 63 ROAD,63 ROAD,APEX PLACE,YELLOWSTONE BOULEVARD,APEX PLACE,YELLOWSTONE BOULEVARD,ADDRESS,FOREST HILLS,63 ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T12:30:44.000,06 QUEENS,,QUEENS,1025051,206546,ONLINE,Unspecified,QUEENS,40.733503612175376,-73.85277909673243,"{'latitude': '40.733503612175376', 'longitude': '-73.85277909673243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912672,2023-09-24T12:06:05.000,2023-09-24T12:15:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224,2832 WEST   23 STREET,WEST   23 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   23 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T12:15:51.000,13 BROOKLYN,3070150015,BROOKLYN,986923,149719,ONLINE,Unspecified,BROOKLYN,40.577619686746154,-73.99037761720334,"{'latitude': '40.577619686746154', 'longitude': '-73.99037761720334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916311,2023-09-24T12:05:58.000,2023-09-24T12:07:30.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11691,1 GREENWOOD COURT,GREENWOOD COURT,GATEWAY BOULEVARD,CAFFREY AVENUE,GATEWAY BOULEVARD,CAFFREY AVENUE,ADDRESS,FAR ROCKAWAY,GREENWOOD COURT,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-24T12:07:34.000,14 QUEENS,4155730032,QUEENS,1054202,158806,MOBILE,Unspecified,QUEENS,40.60228600702923,-73.74809033968806,"{'latitude': '40.60228600702923', 'longitude': '-73.74809033968806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914482,2023-09-24T12:05:57.000,2023-09-24T12:42:08.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10019,306 WEST   54 STREET,WEST   54 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   54 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T12:42:14.000,04 MANHATTAN,1010440038,MANHATTAN,988451,217993,ONLINE,Unspecified,MANHATTAN,40.76501585078629,-73.98483450522959,"{'latitude': '40.76501585078629', 'longitude': '-73.98483450522959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912547,2023-09-24T12:05:56.000,2023-09-24T12:08:42.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,41-51 150 STREET,150 STREET,BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,150 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-24T12:08:46.000,07 QUEENS,4050590010,QUEENS,1035943,216767,MOBILE,Unspecified,QUEENS,40.761500673291984,-73.81339939623913,"{'latitude': '40.761500673291984', 'longitude': '-73.81339939623913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912426,2023-09-24T12:05:55.000,2023-09-24T18:11:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10463,231 WEST  230 STREET,WEST  230 STREET,GODWIN TERRACE,KINGSBRIDGE AVENUE,GODWIN TERRACE,KINGSBRIDGE AVENUE,ADDRESS,BRONX,WEST  230 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T18:11:29.000,08 BRONX,2057030160,BRONX,1009883,259020,ONLINE,Unspecified,BRONX,40.87758713153509,-73.90730888779717,"{'latitude': '40.87758713153509', 'longitude': '-73.90730888779717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910852,2023-09-24T12:05:42.000,2023-09-24T12:08:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T12:08:46.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916267,2023-09-24T12:05:12.000,2023-10-06T16:08:04.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10031,3600 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,09 MANHATTAN,1020800001,MANHATTAN,998372,241104,PHONE,Unspecified,MANHATTAN,40.82843897309511,-73.94897137150336,"{'latitude': '40.82843897309511', 'longitude': '-73.94897137150336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910796,2023-09-24T12:05:10.000,2023-09-24T12:14:00.000,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,11249,GRAND STREET,GRAND STREET,GRAND STREET,KENT AVENUE,GRAND STREET,KENT AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T12:14:04.000,01 BROOKLYN,,BROOKLYN,993648,200212,ONLINE,Unspecified,BROOKLYN,40.71620743522191,-73.96609832138279,"{'latitude': '40.71620743522191', 'longitude': '-73.96609832138279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913712,2023-09-24T12:04:58.000,2023-10-04T20:26:35.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10019,1691 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,05 MANHATTAN,1010250019,MANHATTAN,989029,217449,ONLINE,Unspecified,MANHATTAN,40.76352241762585,-73.98274832789612,"{'latitude': '40.76352241762585', 'longitude': '-73.98274832789612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915331,2023-09-24T12:04:58.000,2023-10-04T20:26:35.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10019,1691 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,05 MANHATTAN,1010250019,MANHATTAN,989029,217449,ONLINE,Unspecified,MANHATTAN,40.76352241762585,-73.98274832789612,"{'latitude': '40.76352241762585', 'longitude': '-73.98274832789612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58909974,2023-09-24T12:04:55.000,2023-09-24T12:39:24.000,NYPD,New York City Police Department,Urinating in Public,N/A,Residential Building/House,11238,476 CLINTON AVENUE,CLINTON AVENUE,GATES AVENUE,FULTON STREET,GATES AVENUE,FULTON STREET,ADDRESS,BROOKLYN,CLINTON AVENUE,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-24T12:39:29.000,02 BROOKLYN,3019760007,BROOKLYN,993401,188484,PHONE,Unspecified,BROOKLYN,40.684017077825295,-73.96700526701377,"{'latitude': '40.684017077825295', 'longitude': '-73.96700526701377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911988,2023-09-24T12:04:49.000,2023-11-01T08:48:07.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11203,664 RUTLAND ROAD,RUTLAND ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-01T00:00:00.000,09 BROOKLYN,3048130019,BROOKLYN,1001315,179790,PHONE,Unspecified,BROOKLYN,40.660142282840894,-73.93849266382631,"{'latitude': '40.660142282840894', 'longitude': '-73.93849266382631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
