unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,taxi_company_borough
58887259,2023-09-21T11:13:55.000,2023-09-22T19:20:48.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11233,2153 PACIFIC STREET,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,16 BROOKLYN,3014330060,BROOKLYN,1007775,185490,PHONE,Unspecified,BROOKLYN,40.6757726986901,-73.91518902375847,"{'latitude': '40.6757726986901', 'longitude': '-73.91518902375847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,,,,
58885982,2023-09-21T11:13:51.000,2023-09-25T02:03:34.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,11233,1583 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,08 BROOKLYN,3013630078,BROOKLYN,1005359,184438,PHONE,Unspecified,BROOKLYN,40.67289128714317,-73.92390233801905,"{'latitude': '40.67289128714317', 'longitude': '-73.92390233801905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,,,,
58890386,2023-09-21T11:13:51.000,2023-09-25T12:43:17.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,11693,88-22 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,Closed,The Department of Sanitation cleaned the location.,2023-09-21T11:14:02.000,14 QUEENS,4161230099,QUEENS,1036106,153289,ONLINE,Unspecified,QUEENS,40.58726735019487,-73.81329938466712,"{'latitude': '40.58726735019487', 'longitude': '-73.81329938466712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sidewalk,BEACH   88 STREET,BEACH   90 STREET,BEACH   88 STREET,BEACH   90 STREET,ROCKAWAY BEACH BOULEVARD,,,,,,,
58884710,2023-09-21T11:13:46.000,2023-09-21T11:32:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10009,42 AVENUE C,AVENUE C,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T11:33:02.000,03 MANHATTAN,1003730002,MANHATTAN,989679,202293,MOBILE,Unspecified,MANHATTAN,40.72192260538138,-73.98041413136012,"{'latitude': '40.72192260538138', 'longitude': '-73.98041413136012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,EAST    3 STREET,EAST    4 STREET,EAST    3 STREET,EAST    4 STREET,AVENUE C,,,,,,,
58884300,2023-09-21T11:13:28.000,2023-09-21T11:44:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11691,29-32 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,ADDRESS,FAR ROCKAWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T11:44:37.000,14 QUEENS,4157440007,QUEENS,1049727,157805,ONLINE,Unspecified,QUEENS,40.599572668185026,-73.76421523730716,"{'latitude': '40.599572668185026', 'longitude': '-73.76421523730716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Residential Building/House,HARTMAN LANE,BEACH   32 STREET,HARTMAN LANE,BEACH   32 STREET,BEACH CHANNEL DRIVE,,,,,,,
58886440,2023-09-21T11:13:25.000,2023-09-21T13:01:26.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,10025,601 WEST  115 STREET,WEST  115 STREET,ADDRESS,NEW YORK,Closed,N/A,2023-09-21T13:01:31.000,09 MANHATTAN,1018960065,MANHATTAN,994058,233445,ONLINE,Unspecified,MANHATTAN,40.80742301620198,-73.96457082955617,"{'latitude': '40.80742301620198', 'longitude': '-73.96457082955617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,WEST  115 STREET,,,,,,,
58883380,2023-09-21T11:13:25.000,2023-09-21T11:29:22.000,NYPD,New York City Police Department,Drug Activity,Use Outside,11211,398 SOUTH    1 STREET,SOUTH    1 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T11:29:27.000,01 BROOKLYN,3024130113,BROOKLYN,997779,197975,PHONE,Unspecified,BROOKLYN,40.71006205171409,-73.95120094304536,"{'latitude': '40.71006205171409', 'longitude': '-73.95120094304536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,MAUJER STREET,UNION AVENUE,MAUJER STREET,UNION AVENUE,SOUTH    1 STREET,,,,,,,
58882144,2023-09-21T11:13:17.000,2023-09-22T03:16:26.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10472,1111 THIERIOT AVENUE,THIERIOT AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T03:16:31.000,09 BRONX,2037550074,BRONX,1021973,241158,PHONE,Unspecified,BRONX,40.82851791966873,-73.8636909853636,"{'latitude': '40.82851791966873', 'longitude': '-73.8636909853636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,THIERIOT AVENUE,,,,,,,
58885371,2023-09-21T11:13:13.000,2023-09-21T11:42:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11369,27-27 96 STREET,96 STREET,ADDRESS,EAST ELMHURST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T11:42:33.000,03 QUEENS,,QUEENS,1019398,216923,PHONE,Unspecified,QUEENS,40.76201010850777,-73.873122366312,"{'latitude': '40.76201010850777', 'longitude': '-73.873122366312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,ASTORIA BOULEVARD,30 AVENUE,ASTORIA BOULEVARD,30 AVENUE,96 STREET,,,,,,,
58884242,2023-09-21T11:13:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,11366,69-28 199 STREET,199 STREET,INTERSECTION,QUEENS,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T12:30:00.000,08 QUEENS,4071510016,QUEENS,1047006,207529,UNKNOWN,Unspecified,QUEENS,40.73607316905106,-73.77355071597772,"{'latitude': '40.73607316905106', 'longitude': '-73.77355071597772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,69 AVE,73 AVE,199 STREET,73 AVENUE,,,,,,,,
58884410,2023-09-21T11:12:31.000,2023-09-21T13:15:03.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),10002,180 BROOME STREET,BROOME STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T13:15:09.000,03 MANHATTAN,1003467502,MANHATTAN,988041,200480,PHONE,Unspecified,MANHATTAN,40.716947210377654,-73.9863244639873,"{'latitude': '40.716947210377654', 'longitude': '-73.9863244639873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,BROOME STREET,,,,,,,
58884112,2023-09-21T11:12:24.000,2023-09-21T11:13:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10009,56 AVENUE C,AVENUE C,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T11:13:17.000,03 MANHATTAN,1003740002,MANHATTAN,989800,202513,MOBILE,Unspecified,MANHATTAN,40.72252637710556,-73.9799774257181,"{'latitude': '40.72252637710556', 'longitude': '-73.9799774257181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,EAST    4 STREET,EAST    5 STREET,EAST    4 STREET,EAST    5 STREET,AVENUE C,,,,,,,
58889049,2023-09-21T11:12:15.000,2023-09-23T10:01:58.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,11215,500 7 STREET,7 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-22T10:41:44.000,06 BROOKLYN,3010880020,BROOKLYN,989959,182479,ONLINE,Unspecified,BROOKLYN,40.667537596078716,-73.97942078586024,"{'latitude': '40.667537596078716', 'longitude': '-73.97942078586024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,7 STREET,,,,,,,
58891555,2023-09-21T11:12:06.000,2023-09-27T10:44:47.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,11354,133-50 32 AVENUE,32 AVENUE,ADDRESS,FLUSHING,Closed,The Department of Sanitation cleaned the location.,2023-09-21T20:46:01.000,07 QUEENS,4049460006,QUEENS,1030155,218830,ONLINE,Unspecified,QUEENS,40.767195012903684,-73.83427868885107,"{'latitude': '40.767195012903684', 'longitude': '-73.83427868885107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sidewalk,DOWNING STREET,MILLER STREET,DOWNING STREET,MILLER STREET,32 AVENUE,,,,,,,
58882949,2023-09-21T11:11:57.000,2023-09-21T11:11:57.000,DOT,Department of Transportation,Street Condition,Pothole,10016,EAST   30 STREET,EAST   30 STREET,BLOCKFACE,MANHATTAN,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-21T11:11:57.000,05 MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,N/A,,5 AVENUE,MADISON AVENUE,,,,,,,,,,
58893037,2023-09-21T11:11:56.000,2023-09-21T13:01:33.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,10010,1133 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,N/A,2023-09-21T13:01:39.000,05 MANHATTAN,1008270049,MANHATTAN,987278,210162,PHONE,Unspecified,MANHATTAN,40.74352222480504,-73.98907252955563,"{'latitude': '40.74352222480504', 'longitude': '-73.98907252955563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,WEST   25 STREET,WEST   26 STREET,WEST   25 STREET,WEST   26 STREET,BROADWAY,,,,,,,
58885702,2023-09-21T11:11:35.000,2023-09-21T11:41:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10023,2094 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T11:41:32.000,07 MANHATTAN,1011430064,MANHATTAN,989317,222892,ONLINE,Unspecified,MANHATTAN,40.778461872508935,-73.98170457535068,"{'latitude': '40.778461872508935', 'longitude': '-73.98170457535068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,WEST   71 STREET,WEST   72 STREET,WEST   71 STREET,WEST   72 STREET,BROADWAY,,,,,,,
58890659,2023-09-21T11:11:32.000,2023-09-21T11:54:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,11373,87-11 CORONA AVENUE,CORONA AVENUE,ADDRESS,ELMHURST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T11:54:18.000,04 QUEENS,4015820036,QUEENS,1018350,208942,MOBILE,Unspecified,QUEENS,40.74010840662238,-73.87694591438401,"{'latitude': '40.74010840662238', 'longitude': '-73.87694591438401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,87 STREET,88 STREET,87 STREET,88 STREET,CORONA AVENUE,,,,,,,
58890760,2023-09-21T11:11:14.000,2023-09-21T11:11:14.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,11229,23 LESTER COURT,LESTER COURT,ADDRESS,BROOKLYN,Assigned,The Department of Buildings reviewed this complaint and assigned it to the Special Operations Team for further action.,2023-09-21T00:00:00.000,15 BROOKLYN,3088661298,BROOKLYN,1005107,153432,UNKNOWN,Unspecified,BROOKLYN,40.587787000878684,-73.92490661516942,"{'latitude': '40.587787000878684', 'longitude': '-73.92490661516942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,,,,,,
58885250,2023-09-21T11:11:00.000,2023-09-28T08:00:00.000,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11236,174 CONKLIN AVENUE,CONKLIN AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T08:00:00.000,18 BROOKLYN,3081830063,BROOKLYN,1011363,173806,PHONE,Unspecified,BROOKLYN,40.643692449351555,-73.90230076282542,"{'latitude': '40.643692449351555', 'longitude': '-73.90230076282542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,E 95 ST,E 96 ST,,,,,,,,,,
58881395,2023-09-21T11:10:59.000,2023-09-21T11:18:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11104,41-21 39 STREET,39 STREET,ADDRESS,SUNNYSIDE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T11:18:27.000,02 QUEENS,4001870012,QUEENS,1004890,211496,MOBILE,Unspecified,QUEENS,40.74716015167127,-73.92551012787364,"{'latitude': '40.74716015167127', 'longitude': '-73.92551012787364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,SKILLMAN AVENUE,43 AVENUE,SKILLMAN AVENUE,43 AVENUE,39 STREET,,,,,,,
58885921,2023-09-21T11:10:50.000,2023-10-11T10:08:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11203,1122 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,17 BROOKLYN,3049170026,BROOKLYN,999194,174599,ONLINE,Unspecified,BROOKLYN,40.64589795618206,-73.9461488787473,"{'latitude': '40.64589795618206', 'longitude': '-73.9461488787473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,,,,
58888417,2023-09-21T11:10:50.000,2023-09-26T08:06:06.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,11105,21-06 35 STREET,35 STREET,ADDRESS,ASTORIA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,01 QUEENS,4008307501,QUEENS,1009976,222135,ONLINE,Unspecified,QUEENS,40.77634812213299,-73.90711402424552,"{'latitude': '40.77634812213299', 'longitude': '-73.90711402424552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,,,,
58887089,2023-09-21T11:10:50.000,2023-10-11T10:08:20.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,11203,1122 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,17 BROOKLYN,3049170026,BROOKLYN,999194,174599,ONLINE,Unspecified,BROOKLYN,40.64589795618206,-73.9461488787473,"{'latitude': '40.64589795618206', 'longitude': '-73.9461488787473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,,,,
58883329,2023-09-21T11:10:50.000,2023-10-11T10:08:20.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,11203,1122 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,17 BROOKLYN,3049170026,BROOKLYN,999194,174599,ONLINE,Unspecified,BROOKLYN,40.64589795618206,-73.9461488787473,"{'latitude': '40.64589795618206', 'longitude': '-73.9461488787473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,,,,
58881831,2023-09-21T11:10:50.000,2023-10-11T10:08:20.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,11203,1122 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,17 BROOKLYN,3049170026,BROOKLYN,999194,174599,ONLINE,Unspecified,BROOKLYN,40.64589795618206,-73.9461488787473,"{'latitude': '40.64589795618206', 'longitude': '-73.9461488787473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,,,,
58889764,2023-09-21T11:10:50.000,2023-10-11T10:08:20.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,11203,1122 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,17 BROOKLYN,3049170026,BROOKLYN,999194,174599,ONLINE,Unspecified,BROOKLYN,40.64589795618206,-73.9461488787473,"{'latitude': '40.64589795618206', 'longitude': '-73.9461488787473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,,,,
