unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,landmark,bbl,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,vehicle_type,taxi_company_borough
58802881,2023-09-13T09:30:03.000,2023-09-13T10:18:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11215,65 16 STREET,16 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T10:18:22.000,07 BROOKLYN,BROOKLYN,985900,182292,PHONE,Unspecified,BROOKLYN,40.66702600962105,-73.99405229591711,"{'latitude': '40.66702600962105', 'longitude': '-73.99405229591711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,16 STREET,3010460075,,,,,,,,,
58803814,2023-09-13T09:29:49.000,2023-09-13T14:29:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11379,67-46 80 STREET,80 STREET,67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T14:29:24.000,05 QUEENS,QUEENS,1019909,198753,MOBILE,Unspecified,QUEENS,40.71213596103052,-73.87137406687111,"{'latitude': '40.71213596103052', 'longitude': '-73.87137406687111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MIDDLE VILLAGE,80 STREET,4037810043,,,,,,,,,
58810251,2023-09-13T09:29:47.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-15T11:18:41.000,Unspecified BROOKLYN,BROOKLYN,995710,183564,MOBILE,Unspecified,BROOKLYN,40.67051010234505,-73.95868833224745,"{'latitude': '40.67051010234505', 'longitude': '-73.95868833224745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,2,,Platform,,2 3 4 5 to Manhattan,,,
58807589,2023-09-13T09:29:38.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-11T09:00:32.000,Unspecified MANHATTAN,MANHATTAN,987963,208829,MOBILE,Unspecified,MANHATTAN,40.73986321079606,-73.98660123196585,"{'latitude': '40.73986321079606', 'longitude': '-73.98660123196585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,6,,Platform,,6 Downtown,,,
58808060,2023-09-13T09:29:36.000,2023-09-13T09:48:42.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10128,1 AVENUE,1 AVENUE,EAST   89 STREET,EAST   90 STREET,EAST   89 STREET,EAST   90 STREET,BLOCKFACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T09:48:46.000,Unspecified MANHATTAN,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,,,,,,,,,,,,
58809144,2023-09-13T09:29:27.000,2023-09-14T11:01:11.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,11694,420 BEACH  129 STREET,BEACH  129 STREET,NEWPORT AVENUE,CRONSTON AVENUE,NEWPORT AVENUE,CRONSTON AVENUE,ADDRESS,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Commission on Human Rights (CCHR). NYC311 can help you file a complaint or contact the agency for further assistance.,2023-09-14T11:01:15.000,14 QUEENS,QUEENS,1026092,150029,ONLINE,Unspecified,QUEENS,40.57837223606904,-73.84937355965542,"{'latitude': '40.57837223606904', 'longitude': '-73.84937355965542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FAR ROCKAWAY,BEACH  129 STREET,4162100052,,,,,,,,,
58801222,2023-09-13T09:29:11.000,2023-09-13T09:55:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11229,STUART STREET,STUART STREET,AVENUE S,STUART STREET,AVENUE S,STUART STREET,INTERSECTION,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T09:55:13.000,15 BROOKLYN,BROOKLYN,1001489,159882,MOBILE,Unspecified,BROOKLYN,40.60549872000381,-73.93791637142294,"{'latitude': '40.60549872000381', 'longitude': '-73.93791637142294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58809641,2023-09-13T09:29:03.000,2023-09-13T10:31:26.000,DPR,Department of Parks and Recreation,Animal in a Park,Dog Off Leash,Park,10009,144 AVENUE A,AVENUE A,ST MARKS PLACE,EAST    9 STREET,ST MARKS PLACE,EAST    9 STREET,ADDRESS,Closed,NYC Parks couldn't respond to your complaint because they had to devote resources to other critical services at the time. The agency will use your complaint for future planning.,2023-09-13T10:31:32.000,03 MANHATTAN,MANHATTAN,989042,204204,ONLINE,Unspecified,MANHATTAN,40.72716820472698,-73.98271083621445,"{'latitude': '40.72716820472698', 'longitude': '-73.98271083621445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,AVENUE A,1004030001,,,,,,,,,
58809155,2023-09-13T09:29:00.000,2023-09-13T18:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11357,2-35 147 PLACE,147 PLACE,2 AVE,3 AVE,,,ADDRESS,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-13T18:00:00.000,07 QUEENS,QUEENS,1033446,229789,ONLINE,Unspecified,QUEENS,40.79725679516216,-73.82231765529741,"{'latitude': '40.79725679516216', 'longitude': '-73.82231765529741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WHITESTONE,,4044680037,N/A,,,,,,,,
58800798,2023-09-13T09:29:00.000,2023-09-13T19:30:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11385,82-60 88 PLACE,88 PLACE,MYRTLE AVE,DEAD END,,,ADDRESS,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-13T19:30:00.000,05 QUEENS,QUEENS,1023581,195038,PHONE,Unspecified,QUEENS,40.70192361533664,-73.85815048105074,"{'latitude': '40.70192361533664', 'longitude': '-73.85815048105074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIDGEWOOD,,4038660014,,,,,,,,,
58806400,2023-09-13T09:28:58.000,2023-09-16T13:30:57.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,382 BLEECKER STREET,BLEECKER STREET,CHARLES STREET,PERRY STREET,CHARLES STREET,PERRY STREET,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-16T13:31:01.000,02 MANHATTAN,MANHATTAN,982892,207113,ONLINE,Unspecified,MANHATTAN,40.73515389061707,-74.0049001456871,"{'latitude': '40.73515389061707', 'longitude': '-74.0049001456871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,BLEECKER STREET,1006217503,,,,,,,,,
58802875,2023-09-13T09:28:52.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10040,282 CABRINI BOULEVARD,CABRINI BOULEVARD,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-14T00:00:00.000,12 MANHATTAN,MANHATTAN,1001540,251215,UNKNOWN,Unspecified,MANHATTAN,40.85618507257834,-73.93749801193064,"{'latitude': '40.85618507257834', 'longitude': '-73.93749801193064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1021790429,,,,,,,,,
58809922,2023-09-13T09:28:51.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10454,352 EAST  141 STREET,EAST  141 STREET,,,,,ADDRESS,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T00:00:00.000,01 BRONX,BRONX,1005571,234994,UNKNOWN,Unspecified,BRONX,40.81165430803461,-73.92297782992952,"{'latitude': '40.81165430803461', 'longitude': '-73.92297782992952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2023030016,,,,,,,,,
58805150,2023-09-13T09:28:50.000,2023-09-13T09:28:50.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11432,182-25 WEXFORD TERRACE,WEXFORD TERRACE,,,,,ADDRESS,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-13T00:00:00.000,08 QUEENS,QUEENS,1045022,199722,UNKNOWN,Unspecified,QUEENS,40.7146587723791,-73.78078026791634,"{'latitude': '40.7146587723791', 'longitude': '-73.78078026791634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA,,4099510011,,,,,,,,,
58800322,2023-09-13T09:28:50.000,2023-09-13T10:07:24.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,34-38 65 STREET,65 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T10:07:29.000,02 QUEENS,QUEENS,1012543,212978,PHONE,Unspecified,QUEENS,40.751206691436074,-73.89788419591197,"{'latitude': '40.751206691436074', 'longitude': '-73.89788419591197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODSIDE,65 STREET,4011910019,,,,,,,,,
58802905,2023-09-13T09:28:33.000,2023-09-13T10:45:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11416,101-02 101 AVENUE,101 AVENUE,101 STREET,102 STREET,101 STREET,102 STREET,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T10:45:17.000,09 QUEENS,QUEENS,1028216,189079,PHONE,Unspecified,QUEENS,40.68554575148886,-73.84147301456662,"{'latitude': '40.68554575148886', 'longitude': '-73.84147301456662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OZONE PARK,101 AVENUE,4094190001,,,,,,,,,
58809671,2023-09-13T09:28:16.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10310,50 WEST STREET,WEST STREET,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,951430,169977,PHONE,Unspecified,STATEN ISLAND,40.633163362001206,-74.11824524659286,"{'latitude': '40.633163362001206', 'longitude': '-74.11824524659286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,,5002080074,,,,,,,,,
58803242,2023-09-13T09:28:16.000,2023-09-25T07:44:45.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11423,100-11 205 PLACE,205 PLACE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,12 QUEENS,QUEENS,1052461,198619,ONLINE,Unspecified,QUEENS,40.71157708633459,-73.75395725215475,"{'latitude': '40.71157708633459', 'longitude': '-73.75395725215475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOLLIS,,4108730059,,,,,,,,,
58805980,2023-09-13T09:28:02.000,,DOT,Department of Transportation,Street Condition,Pothole,,10306,BEACHVIEW AVENUE,BEACHVIEW AVENUE,BOUNDARY AVENUE,DEAD END,,,BLOCKFACE,Pending,The Department of Transportation referred this complaint to the Inspections Unit for further action.,2023-09-18T11:33:00.000,02 STATEN ISLAND,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,STATEN ISLAND,,,N/A,,,,,,,,
58802546,2023-09-13T09:27:36.000,2023-09-20T08:07:42.000,DSNY,Department of Sanitation,Missed Collection,Compost,Street,11211,432 GRAND STREET,GRAND STREET,SOUTH    1 STREET,GRAND STREET,SOUTH    1 STREET,GRAND STREET,ADDRESS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T13:10:00.000,01 BROOKLYN,BROOKLYN,997181,198419,ONLINE,Unspecified,BROOKLYN,40.71128162027375,-73.95335707383835,"{'latitude': '40.71128162027375', 'longitude': '-73.95335707383835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,GRAND STREET,3023987501,,,,,,,,,
58802767,2023-09-13T09:27:11.000,2023-09-13T09:58:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11216,71 BROOKLYN AVENUE,BROOKLYN AVENUE,PACIFIC STREET,DEAN STREET,PACIFIC STREET,DEAN STREET,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T09:58:43.000,08 BROOKLYN,BROOKLYN,999719,186016,MOBILE,Unspecified,BROOKLYN,40.67723419267206,-73.94423083418961,"{'latitude': '40.67723419267206', 'longitude': '-73.94423083418961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,BROOKLYN AVENUE,3012090007,,,,,,,,,
58802409,2023-09-13T09:27:04.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10016,1 AVENUE,1 AVENUE,1 AVENUE,EAST   34 STREET,1 AVENUE,EAST 34 STREET,INTERSECTION,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-13T12:54:44.000,06 MANHATTAN,MANHATTAN,991591,210258,PHONE,Unspecified,MANHATTAN,40.743783192311035,-73.97350763680087,"{'latitude': '40.743783192311035', 'longitude': '-73.97350763680087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MANHATTAN,,,,,,,,,,,
58804965,2023-09-13T09:27:00.000,2023-09-14T12:11:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10304,95 WAVE STREET,WAVE STREET,BAY STREET,SANDS STREET,,,ADDRESS,Closed,The Department of Sanitation collected the E-waste.,2023-09-14T12:11:00.000,01 STATEN ISLAND,STATEN ISLAND,962646,168735,PHONE,Unspecified,STATEN ISLAND,40.62978879180713,-74.07783183114563,"{'latitude': '40.62978879180713', 'longitude': '-74.07783183114563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,,5005100019,,,,,,,,,
58800200,2023-09-13T09:27:00.000,2023-09-13T09:53:10.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10013,182 CANAL STREET,CANAL STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,MOTT STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T09:53:16.000,03 MANHATTAN,MANHATTAN,984901,200414,MOBILE,Unspecified,MANHATTAN,40.71676684448384,-73.99765160912237,"{'latitude': '40.71676684448384', 'longitude': '-73.99765160912237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,CANAL STREET,1002010013,,,,,,,,,
58806719,2023-09-13T09:26:59.000,2023-09-13T11:34:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11433,166 STREET,166 STREET,166 STREET,MATHIAS AVENUE,166 STREET,MATHIAS AVENUE,INTERSECTION,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T11:34:43.000,12 QUEENS,QUEENS,1043865,191639,PHONE,Unspecified,QUEENS,40.692480775108656,-73.78502539376618,"{'latitude': '40.692480775108656', 'longitude': '-73.78502539376618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58806649,2023-09-13T09:26:57.000,2023-09-13T09:49:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T09:50:01.000,06 BROOKLYN,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,UNION STREET,3003370027,,,,,,,,,
58804944,2023-09-13T09:26:42.000,2023-09-28T10:35:29.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11357,149-35 6 AVENUE,6 AVENUE,149 STREET,150 STREET,149 STREET,150 STREET,ADDRESS,Closed,The condition was inspected and determined not to be under Department of Transportation's jurisdiction. The Department of Transportation notified the appropriate responsible party of the complaint.,2023-09-28T10:35:32.000,07 QUEENS,QUEENS,1034694,229035,UNKNOWN,Unspecified,QUEENS,40.79518023802988,-73.81781590108979,"{'latitude': '40.79518023802988', 'longitude': '-73.81781590108979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WHITESTONE,6 AVENUE,4044960039,,,,,,,,,
58809221,2023-09-13T09:26:21.000,2023-09-13T10:14:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11356,119-20 9 AVENUE,9 AVENUE,119 STREET,120 STREET,119 STREET,120 STREET,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T10:14:51.000,07 QUEENS,QUEENS,1026170,226903,PHONE,Unspecified,QUEENS,40.789373029604675,-73.84861451168553,"{'latitude': '40.789373029604675', 'longitude': '-73.84861451168553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLLEGE POINT,9 AVENUE,4040270032,,,,,,,,,
