unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58968100,2023-09-29T23:11:45.000,2023-10-24T08:05:33.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10014,2 7 AVENUE SOUTH,7 AVENUE SOUTH,CARMINE STREET,LEROY STREET,CARMINE STREET,LEROY STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,Closed,2023-10-24T08:05:56.000,02 MANHATTAN,1005820050,MANHATTAN,982834,205083,ONLINE,Unspecified,MANHATTAN,40.72958202991034,-74.00510900303995,"{'latitude': '40.72958202991034', 'longitude': '-74.00510900303995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,,,,"2 7 AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10014",,
58956400,2023-09-29T23:11:42.000,2023-09-30T00:06:52.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10458,2645 BRIGGS AVENUE,BRIGGS AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,BRIGGS AVENUE,Closed,2023-09-30T00:06:55.000,07 BRONX,2033000001,BRONX,1013985,254569,MOBILE,Unspecified,BRONX,40.86535764249122,-73.892495473103,"{'latitude': '40.86535764249122', 'longitude': '-73.892495473103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
58964866,2023-09-29T23:11:27.000,2023-11-20T09:13:33.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,,11430,JFK AIRPORT,JFK AIRPORT,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,JOHN F KENNEDY AIRPORT,Closed,2023-11-20T09:13:38.000,83 QUEENS,4142600001,QUEENS,1043001,175548,MOBILE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",,,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,
58956179,2023-09-29T23:11:06.000,2023-09-29T23:16:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11370,32-02 76 STREET,76 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,76 STREET,Closed,2023-09-29T23:16:24.000,03 QUEENS,4011710006,QUEENS,1014362,215063,ONLINE,Unspecified,QUEENS,40.756923475301946,-73.89130968481886,"{'latitude': '40.756923475301946', 'longitude': '-73.89130968481886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department reviewed your complaint and provided additional information below.,,,,,,
58956453,2023-09-29T23:11:01.000,2023-09-30T01:43:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3625 GREYSTONE AVENUE,GREYSTONE AVENUE,WEST  236 STREET,WEST  238 STREET,WEST  236 STREET,WEST  238 STREET,ADDRESS,BRONX,GREYSTONE AVENUE,Closed,2023-09-30T01:43:27.000,08 BRONX,2057710052,BRONX,1010312,262220,MOBILE,Unspecified,BRONX,40.88636887306702,-73.90574513749733,"{'latitude': '40.88636887306702', 'longitude': '-73.90574513749733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58965643,2023-09-29T23:11:00.000,2023-09-29T23:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10128,,,,,2 AVENUE,EAST 93 STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-29T23:50:00.000,08 MANHATTAN,,MANHATTAN,998509,224302,UNKNOWN,Unspecified,MANHATTAN,40.78232189963025,-73.94851201962811,"{'latitude': '40.78232189963025', 'longitude': '-73.94851201962811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,
58963449,2023-09-29T23:11:00.000,2023-09-29T23:20:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11211,523 METROPOLITAN AVENUE,METROPOLITAN AVENUE,UNION AVE,LORIMER ST,,,ADDRESS,BROOKLYN,,Closed,2023-09-29T23:20:00.000,01 BROOKLYN,3027560001,BROOKLYN,997814,199437,ONLINE,Unspecified,BROOKLYN,40.714074839571325,-73.95107175266818,"{'latitude': '40.714074839571325', 'longitude': '-73.95107175266818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,,,,,,
58957446,2023-09-29T23:11:00.000,2023-10-02T17:11:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10038,85 JOHN STREET,JOHN STREET,WILLIAM ST,GOLD ST,,,ADDRESS,NEW YORK,,Closed,2023-10-02T17:11:00.000,01 MANHATTAN,1000770001,MANHATTAN,982384,197354,ONLINE,Unspecified,MANHATTAN,40.70836770045829,-74.00673048422725,"{'latitude': '40.70836770045829', 'longitude': '-74.00673048422725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,N/A,,,,,
58967254,2023-09-29T23:10:54.000,2023-09-29T23:59:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,25 CONVENT AVENUE,CONVENT AVENUE,WEST  128 STREET,WEST  129 STREET,WEST  128 STREET,WEST  129 STREET,ADDRESS,NEW YORK,CONVENT AVENUE,Closed,2023-09-29T23:59:08.000,09 MANHATTAN,1019680031,MANHATTAN,997236,235754,MOBILE,Unspecified,MANHATTAN,40.81375647953048,-73.95308656195377,"{'latitude': '40.81375647953048', 'longitude': '-73.95308656195377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58970927,2023-09-29T23:10:52.000,2023-10-24T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,11207,17 VAN SICLEN AVENUE,VAN SICLEN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-24T00:00:00.000,05 BROOKLYN,3039180032,BROOKLYN,1014151,187070,UNKNOWN,Unspecified,BROOKLYN,40.680090197966514,-73.89219564608626,"{'latitude': '40.680090197966514', 'longitude': '-73.89219564608626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Buildings investigated this complaint and determined that no further action was necessary.,,,,,,
58967306,2023-09-29T23:10:39.000,2023-09-29T23:31:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,111 ORIENTAL BOULEVARD,ORIENTAL BOULEVARD,WEST END AVENUE,AMHERST STREET,WEST END AVENUE,AMHERST STREET,ADDRESS,BROOKLYN,ORIENTAL BOULEVARD,Closed,2023-09-29T23:31:42.000,15 BROOKLYN,3087320006,BROOKLYN,997428,149469,ONLINE,Unspecified,BROOKLYN,40.57692409469654,-73.95256174864991,"{'latitude': '40.57692409469654', 'longitude': '-73.95256174864991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58962307,2023-09-29T23:10:32.000,2023-09-30T00:58:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,65-45 OTTO ROAD,OTTO ROAD,65 STREET,66 STREET,65 STREET,66 STREET,ADDRESS,RIDGEWOOD,OTTO ROAD,Closed,2023-09-30T00:58:53.000,05 QUEENS,4036670625,QUEENS,1014592,195890,ONLINE,Unspecified,QUEENS,40.704297541284014,-73.89056595025376,"{'latitude': '40.704297541284014', 'longitude': '-73.89056595025376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,
59456719,2023-09-29T23:10:29.000,2023-09-29T23:20:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11211,523 METROPOLITAN AVENUE,METROPOLITAN AVENUE,UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,ADDRESS,BROOKLYN,METROPOLITAN AVENUE,Closed,2023-09-29T23:20:00.000,01 BROOKLYN,3027560001,BROOKLYN,997814,199437,ONLINE,Unspecified,BROOKLYN,40.714074839571325,-73.95107175266818,"{'latitude': '40.714074839571325', 'longitude': '-73.95107175266818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58959518,2023-09-29T23:10:22.000,2023-09-29T23:23:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,109 WEST   10 STREET,WEST   10 STREET,AVENUE OF THE AMERICAS,PATCHIN PLACE,AVENUE OF THE AMERICAS,PATCHIN PLACE,ADDRESS,NEW YORK,WEST   10 STREET,Closed,2023-09-29T23:23:39.000,02 MANHATTAN,1006060077,MANHATTAN,984488,206988,MOBILE,Unspecified,MANHATTAN,40.73481089748116,-73.99914121600169,"{'latitude': '40.73481089748116', 'longitude': '-73.99914121600169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58960285,2023-09-29T23:10:22.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,11230,1865 OCEAN AVENUE,OCEAN AVENUE,BAY AVENUE,AVENUE N,BAY AVENUE,AVENUE N,ADDRESS,BROOKLYN,OCEAN AVENUE,In Progress,2023-10-02T09:54:32.000,14 BROOKLYN,3076560073,BROOKLYN,996842,163889,ONLINE,Unspecified,BROOKLYN,40.61650493113303,-73.95464435764946,"{'latitude': '40.61650493113303', 'longitude': '-73.95464435764946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",,,,,,
58961013,2023-09-29T23:10:07.000,2023-09-30T01:34:38.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,1545 MYRTLE AVENUE,MYRTLE AVENUE,LINDEN STREET,GATES AVENUE,LINDEN STREET,GATES AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,2023-09-30T01:34:41.000,04 BROOKLYN,3033370006,BROOKLYN,1008259,194072,MOBILE,Unspecified,BROOKLYN,40.699327009277525,-73.91341355362138,"{'latitude': '40.699327009277525', 'longitude': '-73.91341355362138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58962511,2023-09-29T23:10:00.000,2023-09-30T01:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10029,,,,,PARK AVENUE,EAST 104 STREET,INTERSECTION,MANHATTAN,,Closed,2023-09-30T01:00:00.000,11 MANHATTAN,,MANHATTAN,998414,227690,UNKNOWN,Unspecified,MANHATTAN,40.79162120466542,-73.94884791223447,"{'latitude': '40.79162120466542', 'longitude': '-73.94884791223447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,
58968101,2023-09-29T23:09:58.000,2023-11-20T10:18:07.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10014,2 7 AVENUE SOUTH,7 AVENUE SOUTH,CARMINE STREET,LEROY STREET,CARMINE STREET,LEROY STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,Closed,2023-11-20T10:18:10.000,02 MANHATTAN,1005820050,MANHATTAN,982834,205083,ONLINE,Unspecified,MANHATTAN,40.72958202991034,-74.00510900303995,"{'latitude': '40.72958202991034', 'longitude': '-74.00510900303995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,,,,"2 7 AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10014",,
58964158,2023-09-29T23:09:48.000,2023-09-29T23:55:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11423,89-29 202 STREET,202 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,HOLLIS,202 STREET,Closed,2023-09-29T23:55:55.000,12 QUEENS,4104900011,QUEENS,1050653,200952,ONLINE,Unspecified,QUEENS,40.71799434385748,-73.76045581294667,"{'latitude': '40.71799434385748', 'longitude': '-73.76045581294667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58964175,2023-09-29T23:09:30.000,2023-09-29T23:45:03.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10026,307 WEST  113 STREET,WEST  113 STREET,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,ADDRESS,NEW YORK,WEST  113 STREET,Closed,2023-09-29T23:45:07.000,10 MANHATTAN,1018470050,MANHATTAN,996139,231694,MOBILE,Unspecified,MANHATTAN,40.80261444851045,-73.95705679198701,"{'latitude': '40.80261444851045', 'longitude': '-73.95705679198701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58964133,2023-09-29T23:09:23.000,2023-09-29T23:17:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,360 DUMONT AVENUE,DUMONT AVENUE,OSBORN STREET,MOTHER GASTON BOULEVARD,OSBORN STREET,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,DUMONT AVENUE,Closed,2023-09-29T23:17:56.000,16 BROOKLYN,3035760001,BROOKLYN,1010286,181410,ONLINE,Unspecified,BROOKLYN,40.66456698813642,-73.90615227618277,"{'latitude': '40.66456698813642', 'longitude': '-73.90615227618277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58967003,2023-09-29T23:09:20.000,2023-09-30T00:07:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,45 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,JEROME AVENUE,KOSSUTH AVENUE,JEROME AVENUE,KOSSUTH AVENUE,ADDRESS,BRONX,EAST MOSHOLU PARKWAY NORTH,Closed,2023-09-30T00:07:40.000,07 BRONX,2033260105,BRONX,1016541,259702,MOBILE,Unspecified,BRONX,40.87943716046651,-73.88322973055384,"{'latitude': '40.87943716046651', 'longitude': '-73.88322973055384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
58962534,2023-09-29T23:09:15.000,2023-09-29T23:16:06.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11433,107-61 MERRICK BOULEVARD,MERRICK BOULEVARD,HENDRICKSON PLACE,108 AVENUE,HENDRICKSON PLACE,108 AVENUE,ADDRESS,JAMAICA,MERRICK BOULEVARD,Closed,2023-09-29T23:16:10.000,12 QUEENS,4102440216,QUEENS,1043213,193934,ONLINE,Unspecified,QUEENS,40.69878436663666,-73.78735643858765,"{'latitude': '40.69878436663666', 'longitude': '-73.78735643858765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58965579,2023-09-29T23:08:43.000,2023-09-30T00:22:07.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11232,196 31 STREET,31 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,31 STREET,Closed,2023-09-30T00:22:11.000,07 BROOKLYN,3006770018,BROOKLYN,984142,178427,PHONE,Unspecified,BROOKLYN,40.6564175911334,-74.00038924236016,"{'latitude': '40.6564175911334', 'longitude': '-74.00038924236016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
58959507,2023-09-29T23:08:39.000,2023-09-30T01:34:22.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11221,93 LINDEN STREET,LINDEN STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,LINDEN STREET,Closed,2023-09-30T01:34:26.000,04 BROOKLYN,3033230001,BROOKLYN,1006424,191678,ONLINE,Unspecified,BROOKLYN,40.69276082638579,-73.92003920460266,"{'latitude': '40.69276082638579', 'longitude': '-73.92003920460266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
58957285,2023-09-29T23:08:13.000,2023-11-16T08:01:08.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10014,2 7 AVENUE SOUTH,7 AVENUE SOUTH,CARMINE STREET,LEROY STREET,CARMINE STREET,LEROY STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,Closed,2023-11-16T08:01:15.000,02 MANHATTAN,1005820050,MANHATTAN,982834,205083,ONLINE,Unspecified,MANHATTAN,40.72958202991034,-74.00510900303995,"{'latitude': '40.72958202991034', 'longitude': '-74.00510900303995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,,,,"2 7 AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10014",,
