unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_pick_up_location,due_date
58897759,2023-09-22T23:48:25.000,2023-09-23T00:49:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11435,142-10 HOOVER AVENUE,HOOVER AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:49:50.000,08 QUEENS,4097160126,QUEENS,1035238,199540,ONLINE,Unspecified,QUEENS,40.71422102330878,-73.81607485625346,"{'latitude': '40.71422102330878', 'longitude': '-73.81607485625346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LANDER STREET,DANIELS STREET,,LANDER STREET,DANIELS STREET,HOOVER AVENUE,,,,,
58900559,2023-09-22T23:48:24.000,2023-09-23T00:25:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,23 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T00:26:01.000,03 MANHATTAN,1003850003,MANHATTAN,988892,202418,PHONE,Unspecified,MANHATTAN,40.722266148143504,-73.98325325645892,"{'latitude': '40.722266148143504', 'longitude': '-73.98325325645892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    2 STREET,EAST    3 STREET,,EAST    2 STREET,EAST    3 STREET,AVENUE B,,,,,
58894973,2023-09-22T23:48:18.000,2023-09-23T00:09:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,AVENUE J,AVENUE J,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:09:16.000,18 BROOKLYN,,BROOKLYN,1005263,168224,ONLINE,Unspecified,BROOKLYN,40.628387626662814,-73.92429892981464,"{'latitude': '40.628387626662814', 'longitude': '-73.92429892981464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE J,FLATLANDS AVENUE,,AVENUE J,FLATLANDS AVENUE,,,,,,
58900662,2023-09-22T23:48:04.000,2023-09-23T00:27:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,2112 GREENE AVENUE,GREENE AVENUE,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:27:49.000,05 QUEENS,4033710017,QUEENS,1009891,197947,ONLINE,Unspecified,QUEENS,40.70995838823379,-73.90751313170067,"{'latitude': '40.70995838823379', 'longitude': '-73.90751313170067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRANDVIEW AVENUE,RICARD STREET,,GRANDVIEW AVENUE,RICARD STREET,GREENE AVENUE,,,,,
58896222,2023-09-22T23:48:00.000,2023-09-24T06:45:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10027,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T06:45:00.000,09 MANHATTAN,,MANHATTAN,997374,234664,UNKNOWN,Unspecified,MANHATTAN,40.81076452955481,-73.952590152183,"{'latitude': '40.81076452955481', 'longitude': '-73.952590152183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,ST NICHOLAS AVENUE,WEST 125 STREET,,,,,,
58902405,2023-09-22T23:47:54.000,2023-09-22T23:47:54.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10034,125 VERMILYEA AVENUE,VERMILYEA AVENUE,ADDRESS,NEW YORK,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-22T23:47:54.000,12 MANHATTAN,1022260015,MANHATTAN,1006014,254974,ONLINE,Unspecified,MANHATTAN,40.86649249523626,-73.92131265580899,"{'latitude': '40.86649249523626', 'longitude': '-73.92131265580899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 204 STREET,WEST 207 STREET,,WEST  204 STREET,WEST  207 STREET,VERMILYEA AVENUE,,,,,
58897702,2023-09-22T23:47:38.000,2023-09-23T01:43:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,496 HENDRIX STREET,HENDRIX STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:43:42.000,05 BROOKLYN,3040420029,BROOKLYN,1015155,183240,MOBILE,Unspecified,BROOKLYN,40.66957427011969,-73.88859341404066,"{'latitude': '40.66957427011969', 'longitude': '-73.88859341404066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SUTTER AVENUE,BLAKE AVENUE,,SUTTER AVENUE,BLAKE AVENUE,HENDRIX STREET,,,,,
58894863,2023-09-22T23:47:37.000,2023-09-23T01:01:06.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,98 BERRY STREET,BERRY STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:01:10.000,01 BROOKLYN,3023180017,BROOKLYN,995750,201271,ONLINE,Unspecified,BROOKLYN,40.71911165311201,-73.95851390747367,"{'latitude': '40.71911165311201', 'longitude': '-73.95851390747367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORTH    8 STREET,NORTH    7 STREET,,NORTH    8 STREET,NORTH    7 STREET,BERRY STREET,,,,,
58898152,2023-09-22T23:47:33.000,2023-09-23T04:47:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,120-10 ATLANTIC AVENUE,ATLANTIC AVENUE,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:47:39.000,09 QUEENS,4094380005,QUEENS,1032296,192299,MOBILE,Unspecified,QUEENS,40.69436268617851,-73.8267389443442,"{'latitude': '40.69436268617851', 'longitude': '-73.8267389443442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",120 STREET,121 STREET,,120 STREET,121 STREET,ATLANTIC AVENUE,,,,,
58892165,2023-09-22T23:47:05.000,2023-09-23T00:27:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10001,440 WEST   34 STREET,WEST   34 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:27:49.000,04 MANHATTAN,1007310065,MANHATTAN,984850,213986,MOBILE,Unspecified,MANHATTAN,40.75401863980135,-73.99783437405175,"{'latitude': '40.75401863980135', 'longitude': '-73.99783437405175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DYER AVENUE,DYER AVENUE UNDERPASS   31 ST,,DYER AVENUE,DYER AVENUE UNDERPASS   31 ST,WEST   34 STREET,,,,,
58898878,2023-09-22T23:47:00.000,2023-09-23T01:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10470,420 EAST  236 STREET,EAST  236 STREET,ADDRESS,BRONX,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-23T01:00:00.000,12 BRONX,2033840075,BRONX,1021678,266675,ONLINE,Unspecified,BRONX,40.89855553511164,-73.86461443750613,"{'latitude': '40.89855553511164', 'longitude': '-73.86461443750613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARTHA AVE,VIREO AVE,N/A,,,,,,,,
58892102,2023-09-22T23:47:00.000,2023-09-24T09:00:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10027,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T09:00:00.000,10 MANHATTAN,,MANHATTAN,997768,234449,UNKNOWN,Unspecified,MANHATTAN,40.8101738202654,-73.95116727852542,"{'latitude': '40.8101738202654', 'longitude': '-73.95116727852542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,WEST 125 STREET,8 AVENUE,,,,,,
58891766,2023-09-22T23:47:00.000,2023-09-25T17:48:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10016,455 1 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T17:48:00.000,06 MANHATTAN,1009320017,MANHATTAN,990653,208574,ONLINE,Unspecified,MANHATTAN,40.739161760669404,-73.97689431479226,"{'latitude': '40.739161760669404', 'longitude': '-73.97689431479226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E 26 ST,E 27 ST,N/A,,,,,,,,
58901472,2023-09-22T23:47:00.000,2023-09-25T03:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11104,40-01 43 AVENUE,43 AVENUE,ADDRESS,SUNNYSIDE,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T03:15:00.000,02 QUEENS,4001850001,QUEENS,1005371,210905,ONLINE,Unspecified,QUEENS,40.7455368698023,-73.92377605311836,"{'latitude': '40.7455368698023', 'longitude': '-73.92377605311836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40 ST,41 ST,N/A,,,,,,,,
58900097,2023-09-22T23:47:00.000,2023-09-25T04:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11104,41-41 41 STREET,41 STREET,ADDRESS,SUNNYSIDE,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T04:00:00.000,02 QUEENS,4001840001,QUEENS,1005669,211370,ONLINE,Unspecified,QUEENS,40.74681246091547,-73.92269911535894,"{'latitude': '40.74681246091547', 'longitude': '-73.92269911535894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SKILLMAN AVE,43 AVE,N/A,,,,,,,,
58892630,2023-09-22T23:46:54.000,2023-09-23T02:31:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11428,90-02 BORKEL PLACE,BORKEL PLACE,ADDRESS,QUEENS VILLAGE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T02:31:16.000,13 QUEENS,4107220006,QUEENS,1056757,204775,ONLINE,Unspecified,QUEENS,40.72843958527686,-73.73839499778683,"{'latitude': '40.72843958527686', 'longitude': '-73.73839499778683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 AVENUE,91 AVENUE,,90 AVENUE,91 AVENUE,BORKEL PLACE,,,,,
58891876,2023-09-22T23:46:53.000,2023-09-23T01:13:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11229,2180 BATCHELDER STREET,BATCHELDER STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T01:13:23.000,15 BROOKLYN,3073650039,BROOKLYN,1001265,157528,MOBILE,Unspecified,BROOKLYN,40.59903790293195,-73.93872900272994,"{'latitude': '40.59903790293195', 'longitude': '-73.93872900272994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE U,AVENUE V,,AVENUE U,AVENUE V,BATCHELDER STREET,,,,,
58892119,2023-09-22T23:46:50.000,2023-09-23T00:11:19.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,37-10 31 AVENUE,31 AVENUE,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:11:24.000,01 QUEENS,4006570041,QUEENS,1006823,216898,ONLINE,Unspecified,QUEENS,40.761982539437,-73.91851578890973,"{'latitude': '40.761982539437', 'longitude': '-73.91851578890973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 STREET,38 STREET,,37 STREET,38 STREET,31 AVENUE,,,,,
58896742,2023-09-22T23:46:49.000,2023-09-23T04:52:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,132-25 AVERY AVENUE,AVERY AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T04:52:10.000,07 QUEENS,4051040055,QUEENS,1030944,213540,PHONE,Unspecified,QUEENS,40.75267121329248,-73.83146707501415,"{'latitude': '40.75267121329248', 'longitude': '-73.83146707501415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLLEGE POINT BOULEVARD,SAULL STREET,,COLLEGE POINT BOULEVARD,SAULL STREET,AVERY AVENUE,,,,,
58901916,2023-09-22T23:46:42.000,2023-09-23T00:22:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,141 BROADWAY,BROADWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:22:14.000,01 BROOKLYN,3024570043,BROOKLYN,994357,198087,ONLINE,Unspecified,BROOKLYN,40.7103740358234,-73.96354391560291,"{'latitude': '40.7103740358234', 'longitude': '-73.96354391560291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,,,BEDFORD AVENUE,,BROADWAY,,,,,
58898747,2023-09-22T23:46:41.000,2023-09-23T00:46:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,689 6 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:46:27.000,07 BROOKLYN,3008860001,BROOKLYN,986874,179971,MOBILE,Unspecified,BROOKLYN,40.660655143628304,-73.99054225150822,"{'latitude': '40.660655143628304', 'longitude': '-73.99054225150822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19 STREET,20 STREET,,19 STREET,20 STREET,6 AVENUE,,,,,
58899121,2023-09-22T23:46:35.000,2023-09-23T00:04:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2663 BRIGGS AVENUE,BRIGGS AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T00:04:34.000,07 BRONX,2033000075,BRONX,1014049,254671,ONLINE,Unspecified,BRONX,40.86563738552249,-73.89226363287189,"{'latitude': '40.86563738552249', 'longitude': '-73.89226363287189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  194 STREET,EAST  196 STREET,,EAST  194 STREET,EAST  196 STREET,BRIGGS AVENUE,,,,,
58897626,2023-09-22T23:46:27.000,2023-09-23T00:26:31.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11101,11-01 43 AVENUE,43 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:26:36.000,02 QUEENS,4004590005,QUEENS,998678,213177,ONLINE,Unspecified,QUEENS,40.75178638925487,-73.94792565667927,"{'latitude': '40.75178638925487', 'longitude': '-73.94792565667927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11 STREET,12 STREET,,11 STREET,12 STREET,43 AVENUE,,,,,
58900538,2023-09-22T23:46:24.000,2023-09-22T23:57:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10016,344 EAST   28 STREET,EAST   28 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-22T23:57:15.000,06 MANHATTAN,1009330025,MANHATTAN,990637,208987,ONLINE,Unspecified,MANHATTAN,40.740295354643706,-73.97695165980414,"{'latitude': '40.740295354643706', 'longitude': '-73.97695165980414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MOUNT CARMEL PLACE,1 AVENUE,,MOUNT CARMEL PLACE,1 AVENUE,EAST   28 STREET,,,,,
58895195,2023-09-22T23:46:09.000,2023-09-28T11:04:20.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10460,345 BRONX PARK AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,06 BRONX,2039060023,BRONX,1018432,244822,PHONE,Unspecified,BRONX,40.83858894775754,-73.87646741423704,"{'latitude': '40.83858894775754', 'longitude': '-73.87646741423704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58895271,2023-09-22T23:46:09.000,2023-09-28T11:04:21.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10460,345 BRONX PARK AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,06 BRONX,2039060023,BRONX,1018432,244822,PHONE,Unspecified,BRONX,40.83858894775754,-73.87646741423704,"{'latitude': '40.83858894775754', 'longitude': '-73.87646741423704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
