unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58960939,2023-09-28T13:19:26.000,2023-09-29T10:20:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10128,,,INTERSECTION,MANHATTAN,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-09-29T10:20:00.000,08 MANHATTAN,,MANHATTAN,996940,223976,UNKNOWN,Unspecified,MANHATTAN,40.7814295082462,-73.95417815370344,"{'latitude': '40.7814295082462', 'longitude': '-73.95417815370344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,EAST 89 STREET,LEXINGTON AVENUE,,,N/A,,,,,
58949185,2023-09-28T13:19:18.000,2023-09-28T13:51:36.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11222,39 BROOME STREET,BROOME STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T13:51:39.000,01 BROOKLYN,,BROOKLYN,999306,202433,ONLINE,Unspecified,BROOKLYN,40.72229572510028,-73.9456830897728,"{'latitude': '40.72229572510028', 'longitude': '-73.9456830897728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MCGUINNESS BLVD SOUTH,HUMBOLDT STREET,MCGUINNESS BLVD SOUTH,HUMBOLDT STREET,BROOME STREET,,,,,,,
58946401,2023-09-28T13:19:14.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11210,3620 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,14 BROOKLYN,3067710006,BROOKLYN,998328,162943,PHONE,Unspecified,BROOKLYN,40.61390612071512,-73.94929384671877,"{'latitude': '40.61390612071512', 'longitude': '-73.94929384671877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58946562,2023-09-28T13:19:14.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11210,3620 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,14 BROOKLYN,3067710006,BROOKLYN,998328,162943,PHONE,Unspecified,BROOKLYN,40.61390612071512,-73.94929384671877,"{'latitude': '40.61390612071512', 'longitude': '-73.94929384671877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58951391,2023-09-28T13:19:14.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11210,3620 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,14 BROOKLYN,3067710006,BROOKLYN,998328,162943,PHONE,Unspecified,BROOKLYN,40.61390612071512,-73.94929384671877,"{'latitude': '40.61390612071512', 'longitude': '-73.94929384671877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58954005,2023-09-28T13:19:14.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11210,3620 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,14 BROOKLYN,3067710006,BROOKLYN,998328,162943,PHONE,Unspecified,BROOKLYN,40.61390612071512,-73.94929384671877,"{'latitude': '40.61390612071512', 'longitude': '-73.94929384671877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58960344,2023-09-28T13:18:59.000,2023-10-02T08:03:47.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,10027,1395 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,A Litter Basket was placed at the location.,2023-09-29T14:20:05.000,09 MANHATTAN,,MANHATTAN,996663,236164,ONLINE,Unspecified,MANHATTAN,40.81488263854203,-73.95515583258062,"{'latitude': '40.81488263854203', 'longitude': '-73.95515583258062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  128 STREET,WEST  129 STREET,WEST  128 STREET,WEST  129 STREET,AMSTERDAM AVENUE,,,,,,,
58950657,2023-09-28T13:18:56.000,2023-09-28T13:26:15.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10022,611 5 AVENUE,5 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-28T13:26:15.000,05 MANHATTAN,1012857501,MANHATTAN,990462,215438,MOBILE,Unspecified,MANHATTAN,40.75800184808886,-73.9775772116447,"{'latitude': '40.75800184808886', 'longitude': '-73.9775772116447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 49 STREET,EAST 50 STREET,EAST   49 STREET,EAST   50 STREET,5 AVENUE,,,,,,,
58949892,2023-09-28T13:18:52.000,2023-09-28T14:24:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10451,670 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T14:24:50.000,04 BRONX,,BRONX,1004872,238561,ONLINE,Unspecified,BRONX,40.821446378668,-73.92549200774754,"{'latitude': '40.821446378668', 'longitude': '-73.92549200774754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  153 STREET,EAST  156 STREET,EAST  153 STREET,EAST  156 STREET,GRAND CONCOURSE,,,,,,,
58947765,2023-09-28T13:18:49.000,2023-10-05T11:30:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10304,529 ODER AVENUE,ODER AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,02 STATEN ISLAND,5031700010,STATEN ISLAND,959132,159605,PHONE,Unspecified,STATEN ISLAND,40.604719581893555,-74.09045759792787,"{'latitude': '40.604719581893555', 'longitude': '-74.09045759792787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58953563,2023-09-28T13:18:46.000,2023-09-28T13:35:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11103,25-83 38 STREET,38 STREET,ADDRESS,ASTORIA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T13:35:57.000,01 QUEENS,4006540003,QUEENS,1008365,219005,PHONE,Unspecified,QUEENS,40.76776163590108,-73.91294190843745,"{'latitude': '40.76776163590108', 'longitude': '-73.91294190843745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASTORIA BOULEVARD SOUTH,28 AVENUE,ASTORIA BOULEVARD SOUTH,28 AVENUE,38 STREET,,,,,,,
58964002,2023-09-28T13:18:35.000,2023-09-29T09:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10128,1317 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-29T09:30:00.000,08 MANHATTAN,1015177502,MANHATTAN,996855,223814,UNKNOWN,Unspecified,MANHATTAN,40.78098498286999,-73.95448538090739,"{'latitude': '40.78098498286999', 'longitude': '-73.95448538090739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   88 STREET,EAST   89 STREET,,,,,N/A,,,,,
58948101,2023-09-28T13:18:34.000,2023-10-05T14:47:48.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11361,35-27 208 STREET,208 STREET,ADDRESS,BAYSIDE,Closed,"The Department of Transportation inspected the condition and made the determination that the street meets resurfacing standards and will be planned for either the next or future resurfacing seasons (2 - 3 years). The Department of Transportation works with Community Boards and elected officials to determine resurfacing priority. For specific scheduling information regarding your street, contact your Community Board.",2023-10-05T14:47:50.000,11 QUEENS,4061570038,QUEENS,1045230,218799,ONLINE,Unspecified,QUEENS,40.76701879379458,-73.77985702158203,"{'latitude': '40.76701879379458', 'longitude': '-73.77985702158203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,208 STREET,,,,,,,
58952379,2023-09-28T13:18:34.000,2023-10-02T12:17:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10306,,,INTERSECTION,STATEN ISLAND,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-10-02T12:17:00.000,02 STATEN ISLAND,,STATEN ISLAND,951054,145428,UNKNOWN,Unspecified,STATEN ISLAND,40.565779993233896,-74.1194792761016,"{'latitude': '40.565779993233896', 'longitude': '-74.1194792761016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,ELLA PLACE,TYSENS LANE,,,N/A,,,,,
58953264,2023-09-28T13:18:33.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,,,,,,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:05:15.000,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,
58947584,2023-09-28T13:18:26.000,2023-09-28T14:10:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10314,91 QUINLAN AVENUE,QUINLAN AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T14:10:58.000,01 STATEN ISLAND,,STATEN ISLAND,948465,161493,ONLINE,Unspecified,STATEN ISLAND,40.6098650952254,-74.12888268305225,"{'latitude': '40.6098650952254', 'longitude': '-74.12888268305225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PURDY AVENUE,NORTH GANNON AVENUE,PURDY AVENUE,NORTH GANNON AVENUE,QUINLAN AVENUE,,,,,,,
58954736,2023-09-28T13:18:19.000,2023-09-28T13:43:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10033,663 WEST  183 STREET,WEST  183 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T13:43:07.000,12 MANHATTAN,1021640038,MANHATTAN,1002370,249399,ONLINE,Unspecified,MANHATTAN,40.85119903001581,-73.93450253690138,"{'latitude': '40.85119903001581', 'longitude': '-73.93450253690138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WADSWORTH AVENUE,BROADWAY,WADSWORTH AVENUE,BROADWAY,WEST  183 STREET,,,,,,,
58949946,2023-09-28T13:18:15.000,2023-09-28T13:48:52.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,10012,143 BLEECKER STREET,BLEECKER STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T13:48:58.000,02 MANHATTAN,1005370033,MANHATTAN,984512,204553,MOBILE,Unspecified,MANHATTAN,40.72812741878508,-73.99905471075033,"{'latitude': '40.72812741878508', 'longitude': '-73.99905471075033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LA GUARDIA PLACE,THOMPSON STREET,LA GUARDIA PLACE,THOMPSON STREET,BLEECKER STREET,,,,,,,
58954869,2023-09-28T13:18:12.000,2023-09-28T14:04:10.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11377,47-41 59 STREET,59 STREET,ADDRESS,WOODSIDE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T14:04:14.000,02 QUEENS,,QUEENS,1010184,208763,ONLINE,Unspecified,QUEENS,40.73964481238704,-73.90641460384288,"{'latitude': '40.73964481238704', 'longitude': '-73.90641460384288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,59 STREET,,,,,,,
58950975,2023-09-28T13:17:50.000,2023-09-28T18:12:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10457,2098 VALENTINE AVENUE,VALENTINE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T18:12:19.000,05 BRONX,2031440008,BRONX,1011978,250078,MOBILE,Unspecified,BRONX,40.85303773657432,-73.89977019376504,"{'latitude': '40.85303773657432', 'longitude': '-73.89977019376504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,VALENTINE AVENUE,,,,,,,
58951819,2023-09-28T13:17:46.000,2023-10-04T14:01:04.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10002,247 ELDRIDGE STREET,ELDRIDGE STREET,ADDRESS,NEW YORK,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-04T14:01:09.000,03 MANHATTAN,1004220056,MANHATTAN,987133,202611,ONLINE,Unspecified,MANHATTAN,40.72279663460636,-73.9895990422749,"{'latitude': '40.72279663460636', 'longitude': '-73.9895990422749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ELDRIDGE STREET,,,,,,,
58951730,2023-09-28T13:17:31.000,2023-09-29T07:59:19.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10037,58 EAST  132 STREET,EAST  132 STREET,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-28T13:17:31.000,11 MANHATTAN,1017560039,MANHATTAN,1001764,234344,MOBILE,Unspecified,MANHATTAN,40.80987860650001,-73.93673231835619,"{'latitude': '40.80987860650001', 'longitude': '-73.93673231835619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,EAST  132 STREET,,,,,,,
58962460,2023-09-28T13:17:20.000,2023-09-29T08:20:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10025,320 WEST   96 STREET,WEST   96 STREET,ADDRESS,NEW YORK,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-29T08:20:00.000,07 MANHATTAN,1012530086,MANHATTAN,991520,229089,UNKNOWN,Unspecified,MANHATTAN,40.79546944187736,-73.97374349341943,"{'latitude': '40.79546944187736', 'longitude': '-73.97374349341943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIVERSIDE DRIVE,WEST END AVENUE,,,,,N/A,,,,,
58953045,2023-09-28T13:17:12.000,2023-09-28T13:26:00.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10024,250 WEST   79 STREET,WEST   79 STREET,ADDRESS,NEW YORK,Closed,"Due to technical issues or other circumstances, the Department of Homeless Services has determined that this request should now be administratively closed.",2023-09-28T13:26:00.000,07 MANHATTAN,1011707502,MANHATTAN,989682,224913,MOBILE,Unspecified,MANHATTAN,40.784008764968945,-73.98038503532374,"{'latitude': '40.784008764968945', 'longitude': '-73.98038503532374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,WEST   79 STREET,,,,,,,
58949870,2023-09-28T13:17:05.000,2023-09-28T14:17:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,233 BAY   31 STREET,BAY   31 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T14:17:13.000,11 BROOKLYN,,BROOKLYN,984859,156748,PHONE,Unspecified,BROOKLYN,40.596913273044535,-73.99780706159336,"{'latitude': '40.596913273044535', 'longitude': '-73.99780706159336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BATH AVENUE,CROPSEY AVENUE,BATH AVENUE,CROPSEY AVENUE,BAY   31 STREET,,,,,,,
58948415,2023-09-28T13:17:00.000,2023-09-29T10:31:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10128,234 EAST   87 STREET,EAST   87 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-29T10:31:00.000,08 MANHATTAN,1015320034,MANHATTAN,997502,223063,ONLINE,Unspecified,MANHATTAN,40.77892274041935,-73.95215065012947,"{'latitude': '40.77892274041935', 'longitude': '-73.95215065012947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVE,2 AVE,,,,,N/A,,,,,
58945885,2023-09-28T13:17:00.000,2023-10-18T10:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11215,243 4 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-18T10:45:00.000,06 BROOKLYN,3009587504,BROOKLYN,988773,185721,ONLINE,Unspecified,BROOKLYN,40.67643684460325,-73.9836937807482,"{'latitude': '40.67643684460325', 'longitude': '-73.9836937807482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PRESIDENT ST,CARROLL ST,,,,,N/A,,,,,
