unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58948685,2023-09-28T04:31:41.000,2023-09-28T06:18:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218,1242 36 STREET,36 STREET,TEHAMA STREET,CLARA STREET,TEHAMA STREET,CLARA STREET,ADDRESS,BROOKLYN,36 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T06:18:40.000,12 BROOKLYN,BROOKLYN,988241,173497,MOBILE,Unspecified,BROOKLYN,40.642884912419085,-73.9856189703267,"{'latitude': '40.642884912419085', 'longitude': '-73.9856189703267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58948544,2023-09-28T04:31:20.000,2023-09-28T09:53:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11414,79-03 155 AVENUE,155 AVENUE,79 STREET,80 STREET,79 STREET,80 STREET,ADDRESS,HOWARD BEACH,155 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T09:53:31.000,10 QUEENS,QUEENS,1024611,181225,MOBILE,Unspecified,QUEENS,40.66400549186066,-73.8545184700767,"{'latitude': '40.66400549186066', 'longitude': '-73.8545184700767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58950626,2023-09-28T04:30:27.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10036,11 TIMES SQUARE,TIMES SQUARE,WEST 41 STREET,WEST 42 STREET,WEST   41 STREET,WEST   42 STREET,ADDRESS,NEW YORK,TIMES SQUARE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T07:18:32.000,05 MANHATTAN,MANHATTAN,987014,215035,ONLINE,Unspecified,MANHATTAN,40.75689746618155,-73.99002325194542,"{'latitude': '40.75689746618155', 'longitude': '-73.99002325194542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010137501,,,,,,,
58951900,2023-09-28T04:28:02.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-06T23:34:52.000,Unspecified BRONX,BRONX,1004446,237448,MOBILE,Unspecified,BRONX,40.81839249273989,-73.92703450922772,"{'latitude': '40.81839249273989', 'longitude': '-73.92703450922772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,2,,Platform,2 5 to Manhattan,
58954380,2023-09-28T04:27:11.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-13T10:41:23.000,Unspecified MANHATTAN,MANHATTAN,987690,214615,ONLINE,Unspecified,MANHATTAN,40.75574443605485,-73.98758342283777,"{'latitude': '40.75574443605485', 'longitude': '-73.98758342283777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,2,,Entrance,,
58952612,2023-09-28T04:27:10.000,2023-09-29T09:37:56.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10456,1120 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,04 BRONX,BRONX,1008648,241736,PHONE,Unspecified,BRONX,40.83015122327508,-73.91183765354256,"{'latitude': '40.83015122327508', 'longitude': '-73.91183765354256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2024260004,,,,,,,
58954644,2023-09-28T04:26:28.000,2023-09-28T04:38:24.000,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11102,23-23 30 AVENUE,30 AVENUE,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,30 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T04:38:28.000,01 QUEENS,QUEENS,1004736,219482,ONLINE,Unspecified,QUEENS,40.769080031042535,-73.92604158041814,"{'latitude': '40.769080031042535', 'longitude': '-73.92604158041814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58946090,2023-09-28T04:26:15.000,2023-09-28T04:50:00.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10033,1509 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  185 STREET,WEST  186 STREET,WEST  185 STREET,WEST  186 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T04:50:07.000,12 MANHATTAN,MANHATTAN,1003140,249725,ONLINE,Unspecified,MANHATTAN,40.85209218922723,-73.93171833875036,"{'latitude': '40.85209218922723', 'longitude': '-73.93171833875036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021660044,,,,,,,
58953738,2023-09-28T04:26:14.000,2023-09-28T04:35:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10023,111 WEST   68 STREET,WEST   68 STREET,COLUMBUS AVENUE,BROADWAY,COLUMBUS AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   68 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T04:35:57.000,07 MANHATTAN,MANHATTAN,989480,221651,ONLINE,Unspecified,MANHATTAN,40.77505555922182,-73.98111699694579,"{'latitude': '40.77505555922182', 'longitude': '-73.98111699694579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58950661,2023-09-28T04:25:32.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-30T19:28:50.000,Unspecified BRONX,BRONX,1009788,250226,MOBILE,Unspecified,BRONX,40.85345055846364,-73.9076859278027,"{'latitude': '40.85345055846364', 'longitude': '-73.9076859278027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,4,,Mezzanine,,
58951318,2023-09-28T04:23:29.000,2023-09-28T05:04:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11377,61 STREET,61 STREET,61 STREET,ROOSEVELT AVENUE,61 STREET,ROOSEVELT AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T05:04:08.000,02 QUEENS,QUEENS,1011020,210932,ONLINE,Unspecified,QUEENS,40.745595681752405,-73.90338918538406,"{'latitude': '40.745595681752405', 'longitude': '-73.90338918538406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945919,2023-09-28T04:23:00.000,2023-10-05T23:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10029,405 EAST  105 STREET,EAST  105 STREET,1 AVE,F D R DR,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-05T23:30:00.000,11 MANHATTAN,MANHATTAN,1000765,226691,ONLINE,Unspecified,MANHATTAN,40.78887513802842,-73.94035993341167,"{'latitude': '40.78887513802842', 'longitude': '-73.94035993341167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1016990001,,N/A,,,,,
58954765,2023-09-28T04:22:28.000,2023-09-28T05:24:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10451,415 EAST  157 STREET,EAST  157 STREET,MELROSE AVENUE,ELTON AVENUE,MELROSE AVENUE,ELTON AVENUE,ADDRESS,BRONX,EAST  157 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T05:24:42.000,01 BRONX,BRONX,1007911,238573,MOBILE,Unspecified,BRONX,40.82147169768157,-73.91451196088087,"{'latitude': '40.82147169768157', 'longitude': '-73.91451196088087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023790007,,,,,,,
58948050,2023-09-28T04:22:27.000,2023-09-28T09:51:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,69-66 64 STREET,64 STREET,CATALPA AVENUE,SHALER AVENUE,CATALPA AVENUE,SHALER AVENUE,ADDRESS,RIDGEWOOD,64 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T09:51:48.000,05 QUEENS,QUEENS,1013796,195511,MOBILE,Unspecified,QUEENS,40.70325996980079,-73.89343853186207,"{'latitude': '40.70325996980079', 'longitude': '-73.89343853186207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4036310040,,,,,,,
58951912,2023-09-28T04:22:16.000,2023-09-28T11:16:17.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10035,121 EAST  119 STREET,EAST  119 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST  119 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-28T11:16:22.000,11 MANHATTAN,MANHATTAN,1000593,231068,MOBILE,Unspecified,MANHATTAN,40.800889134578185,-73.94097041945203,"{'latitude': '40.800889134578185', 'longitude': '-73.94097041945203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58949256,2023-09-28T04:21:21.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,10029,75 EAST  116 STREET,EAST  116 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST  116 STREET,In Progress,,,11 MANHATTAN,MANHATTAN,999745,230618,MOBILE,Unspecified,MANHATTAN,40.799655535529105,-73.94403436374232,"{'latitude': '40.799655535529105', 'longitude': '-73.94403436374232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58947577,2023-09-28T04:21:21.000,2023-09-28T04:47:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,50 SHORE BOULEVARD,SHORE BOULEVARD,EMMONS AVENUE,CASS PLACE,EMMONS AVENUE,CASS PLACE,ADDRESS,BROOKLYN,SHORE BOULEVARD,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T04:47:54.000,15 BROOKLYN,BROOKLYN,997026,151415,ONLINE,Unspecified,BROOKLYN,40.58226606842714,-73.95400519238939,"{'latitude': '40.58226606842714', 'longitude': '-73.95400519238939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58946942,2023-09-28T04:20:57.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,215 WEST   42 STREET,WEST   42 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-28T05:37:12.000,05 MANHATTAN,MANHATTAN,987664,214836,ONLINE,Unspecified,MANHATTAN,40.75635103483363,-73.98767715684289,"{'latitude': '40.75635103483363', 'longitude': '-73.98767715684289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010140020,,,,,,,
58946384,2023-09-28T04:20:23.000,2023-09-28T04:29:45.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11225,2111 BEEKMAN PLACE,BEEKMAN PLACE,DEAD END,FLATBUSH AVENUE,DEAD END,FLATBUSH AVENUE,ADDRESS,BROOKLYN,BEEKMAN PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T04:29:47.000,09 BROOKLYN,BROOKLYN,994992,179735,MOBILE,Unspecified,BROOKLYN,40.66000124850346,-73.96128272045006,"{'latitude': '40.66000124850346', 'longitude': '-73.96128272045006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58950994,2023-09-28T04:20:09.000,2023-09-28T04:45:58.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10467,3256 DECATUR AVENUE,DECATUR AVENUE,EAST  207 STREET,EAST  209 STREET,EAST  207 STREET,EAST  209 STREET,ADDRESS,BRONX,DECATUR AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T04:46:03.000,07 BRONX,BRONX,1019000,258256,MOBILE,Unspecified,BRONX,40.87545900230474,-73.87434504119759,"{'latitude': '40.87545900230474', 'longitude': '-73.87434504119759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58946921,2023-09-28T04:19:35.000,2023-09-28T04:58:41.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10025,840 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST  100 STREET,WEST  103 STREET,WEST  100 STREET,WEST  103 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T04:58:45.000,07 MANHATTAN,MANHATTAN,993916,229363,ONLINE,Unspecified,MANHATTAN,40.79621920145586,-73.96508964870316,"{'latitude': '40.79621920145586', 'longitude': '-73.96508964870316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018550001,,,,,,,
58955107,2023-09-28T04:18:01.000,2023-09-30T14:19:58.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11378,60-24 54 PLACE,54 PLACE,,,,,ADDRESS,MASPETH,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,05 QUEENS,QUEENS,1008633,199743,PHONE,Unspecified,QUEENS,40.71489153431824,-73.91204421917175,"{'latitude': '40.71489153431824', 'longitude': '-73.91204421917175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4026350021,,,,,,,
58950240,2023-09-28T04:18:01.000,2023-09-30T14:19:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11378,60-24 54 PLACE,54 PLACE,,,,,ADDRESS,MASPETH,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-30T00:00:00.000,05 QUEENS,QUEENS,1008633,199743,PHONE,Unspecified,QUEENS,40.71489153431824,-73.91204421917175,"{'latitude': '40.71489153431824', 'longitude': '-73.91204421917175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4026350021,,,,,,,
58946440,2023-09-28T04:18:01.000,2023-09-30T14:19:58.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11378,60-24 54 PLACE,54 PLACE,,,,,ADDRESS,MASPETH,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 QUEENS,QUEENS,1008633,199743,PHONE,Unspecified,QUEENS,40.71489153431824,-73.91204421917175,"{'latitude': '40.71489153431824', 'longitude': '-73.91204421917175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4026350021,,,,,,,
58953830,2023-09-28T04:18:01.000,2023-09-30T14:19:58.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11378,60-24 54 PLACE,54 PLACE,,,,,ADDRESS,MASPETH,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-30T00:00:00.000,05 QUEENS,QUEENS,1008633,199743,PHONE,Unspecified,QUEENS,40.71489153431824,-73.91204421917175,"{'latitude': '40.71489153431824', 'longitude': '-73.91204421917175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4026350021,,,,,,,
58953737,2023-09-28T04:17:54.000,2023-09-28T04:44:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1248 ST MARKS AVENUE,ST MARKS AVENUE,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T04:44:37.000,08 BROOKLYN,BROOKLYN,1004091,184849,ONLINE,Unspecified,BROOKLYN,40.67402232211897,-73.92847224907698,"{'latitude': '40.67402232211897', 'longitude': '-73.92847224907698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58950036,2023-09-28T04:17:09.000,2023-09-28T04:40:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11434,125-60 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD,125 AVENUE,150 STREET,125 AVENUE,150 STREET,ADDRESS,JAMAICA,SUTPHIN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T04:40:57.000,12 QUEENS,QUEENS,1042861,184841,UNKNOWN,Unspecified,QUEENS,40.673828574471,-73.78870498311142,"{'latitude': '40.673828574471', 'longitude': '-73.78870498311142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58949630,2023-09-28T04:14:00.000,2023-09-28T17:55:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,,,,,HANOVER STREET,BEAVER STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T17:55:00.000,01 MANHATTAN,MANHATTAN,981747,196240,ONLINE,Unspecified,MANHATTAN,40.705309876221186,-74.00902766842657,"{'latitude': '40.705309876221186', 'longitude': '-74.00902766842657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,
