unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58882773,2023-09-21T18:00:02.000,2023-09-21T18:14:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11377,61-03 NORTHERN BOULEVARD,NORTHERN BOULEVARD,61 STREET,62 STREET,61 STREET,62 STREET,ADDRESS,WOODSIDE,NORTHERN BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T18:14:36.000,01 QUEENS,4011620053,QUEENS,1011660,213967,MOBILE,Unspecified,QUEENS,40.753924025376186,-73.90106710742776,"{'latitude': '40.753924025376186', 'longitude': '-73.90106710742776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881337,2023-09-21T18:00:00.000,2023-09-21T20:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11229,,,,,AVENUE R,OCEAN AVENUE,INTERSECTION,BROOKLYN,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-21T20:00:00.000,15 BROOKLYN,,BROOKLYN,997377,160189,UNKNOWN,Unspecified,BROOKLYN,40.606348417415234,-73.95272451209406,"{'latitude': '40.606348417415234', 'longitude': '-73.95272451209406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,
58889496,2023-09-21T17:59:58.000,2023-09-21T18:54:23.000,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,11222,1068 MANHATTAN AVENUE,MANHATTAN AVENUE,EAGLE STREET,DUPONT STREET,EAGLE STREET,DUPONT STREET,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T18:54:28.000,01 BROOKLYN,3024960001,BROOKLYN,996699,207157,ONLINE,Unspecified,BROOKLYN,40.73526600285563,-73.95507951477204,"{'latitude': '40.73526600285563', 'longitude': '-73.95507951477204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887517,2023-09-21T17:59:39.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,11364,75-35 210 STREET,210 STREET,75 AVENUE,DEAD END,75 AVENUE,DEAD END,ADDRESS,OAKLAND GARDENS,210 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-22T12:14:01.000,11 QUEENS,4077480400,QUEENS,1050071,207793,ONLINE,Unspecified,QUEENS,40.73677550236592,-73.76248841392639,"{'latitude': '40.73677550236592', 'longitude': '-73.76248841392639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884191,2023-09-21T17:59:18.000,2023-09-21T19:28:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11211,246 FROST STREET,FROST STREET,HUMBOLDT STREET,WOODPOINT ROAD,HUMBOLDT STREET,WOODPOINT ROAD,ADDRESS,BROOKLYN,FROST STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T19:28:34.000,01 BROOKLYN,3028660032,BROOKLYN,1000551,201013,PHONE,Unspecified,BROOKLYN,40.718395961664626,-73.94119499496313,"{'latitude': '40.718395961664626', 'longitude': '-73.94119499496313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58885726,2023-09-21T17:59:09.000,2023-09-21T18:10:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11226,1050 FLATBUSH AVENUE,FLATBUSH AVENUE,REGENT PLACE,DURYEA PLACE,REGENT PLACE,DURYEA PLACE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T18:10:22.000,14 BROOKLYN,3051250069,BROOKLYN,995888,174464,MOBILE,Unspecified,BROOKLYN,40.64553237177799,-73.95806237287843,"{'latitude': '40.64553237177799', 'longitude': '-73.95806237287843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58885666,2023-09-21T17:59:08.000,2023-09-21T20:03:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,1350 MYRTLE AVENUE,MYRTLE AVENUE,STANHOPE STREET,WILSON AVENUE,STANHOPE STREET,WILSON AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-21T20:04:02.000,04 BROOKLYN,3032660035,BROOKLYN,1005875,193739,ONLINE,Unspecified,BROOKLYN,40.69841914921344,-73.9220123142237,"{'latitude': '40.69841914921344', 'longitude': '-73.9220123142237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881265,2023-09-21T17:59:00.000,2023-09-27T15:42:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10016,162 EAST   36 STREET,EAST   36 STREET,SNIFFEN CT,3 AVE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T15:42:00.000,06 MANHATTAN,1008910044,MANHATTAN,990449,211497,PHONE,Unspecified,MANHATTAN,40.74718481101178,-73.97762776949612,"{'latitude': '40.74718481101178', 'longitude': '-73.97762776949612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,
58886195,2023-09-21T17:58:49.000,2023-10-04T10:10:38.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,Closed,The Department of Health and Mental Hygiene has determined that this issue is not within its jurisdiction; it cannot be determined if another agency would regulate the issue reported. This Service Request has been closed.,2023-10-04T10:10:45.000,06 MANHATTAN,1009080047,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887337,2023-09-21T17:58:38.000,2023-09-21T22:57:51.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11221,191 WOODBINE STREET,WOODBINE STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,WOODBINE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:57:56.000,04 BROOKLYN,3033510001,BROOKLYN,1007673,192048,ONLINE,Unspecified,BROOKLYN,40.693773172836366,-73.91553395065016,"{'latitude': '40.693773172836366', 'longitude': '-73.91553395065016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887122,2023-09-21T17:58:36.000,2023-09-22T20:44:18.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10457,1846 ARTHUR AVENUE,ARTHUR AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,06 BRONX,2029450027,BRONX,1013492,246893,PHONE,Unspecified,BRONX,40.84429097371801,-73.89431135718803,"{'latitude': '40.84429097371801', 'longitude': '-73.89431135718803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881813,2023-09-21T17:58:36.000,2023-09-22T20:44:18.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10457,1846 ARTHUR AVENUE,ARTHUR AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,06 BRONX,2029450027,BRONX,1013492,246893,PHONE,Unspecified,BRONX,40.84429097371801,-73.89431135718803,"{'latitude': '40.84429097371801', 'longitude': '-73.89431135718803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884657,2023-09-21T17:58:36.000,2023-09-22T20:44:18.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10457,1846 ARTHUR AVENUE,ARTHUR AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,06 BRONX,2029450027,BRONX,1013492,246893,PHONE,Unspecified,BRONX,40.84429097371801,-73.89431135718803,"{'latitude': '40.84429097371801', 'longitude': '-73.89431135718803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58891100,2023-09-21T17:58:36.000,2023-09-22T20:44:17.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10457,1846 ARTHUR AVENUE,ARTHUR AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,06 BRONX,2029450027,BRONX,1013492,246893,PHONE,Unspecified,BRONX,40.84429097371801,-73.89431135718803,"{'latitude': '40.84429097371801', 'longitude': '-73.89431135718803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884520,2023-09-21T17:58:36.000,2023-09-22T20:44:18.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10457,1846 ARTHUR AVENUE,ARTHUR AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,06 BRONX,2029450027,BRONX,1013492,246893,PHONE,Unspecified,BRONX,40.84429097371801,-73.89431135718803,"{'latitude': '40.84429097371801', 'longitude': '-73.89431135718803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889775,2023-09-21T17:58:36.000,2023-09-22T20:44:18.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,10457,1846 ARTHUR AVENUE,ARTHUR AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,06 BRONX,2029450027,BRONX,1013492,246893,PHONE,Unspecified,BRONX,40.84429097371801,-73.89431135718803,"{'latitude': '40.84429097371801', 'longitude': '-73.89431135718803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887111,2023-09-21T17:58:36.000,2023-09-22T20:44:19.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457,1846 ARTHUR AVENUE,ARTHUR AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,06 BRONX,2029450027,BRONX,1013492,246893,PHONE,Unspecified,BRONX,40.84429097371801,-73.89431135718803,"{'latitude': '40.84429097371801', 'longitude': '-73.89431135718803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58888781,2023-09-21T17:58:35.000,2023-09-22T07:32:59.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-21T17:58:35.000,11 MANHATTAN,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,40.80143454654757,-73.93443230896085,"{'latitude': '40.80143454654757', 'longitude': '-73.93443230896085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890540,2023-09-21T17:58:28.000,2023-09-21T18:21:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234,1604 EAST   54 STREET,EAST   54 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,EAST   54 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T18:21:35.000,18 BROOKLYN,3078980058,BROOKLYN,1005647,164564,ONLINE,Unspecified,BROOKLYN,40.61834077680583,-73.92292714005045,"{'latitude': '40.61834077680583', 'longitude': '-73.92292714005045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58882459,2023-09-21T17:58:23.000,2023-09-22T13:36:06.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11103,30-12 41 STREET,41 STREET,30 AVENUE,NEWTOWN ROAD,30 AVENUE,NEWTOWN ROAD,ADDRESS,ASTORIA,41 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-22T13:36:09.000,01 QUEENS,4006810112,QUEENS,1007931,217320,MOBILE,Unspecified,QUEENS,40.763137921917085,-73.91451463677137,"{'latitude': '40.763137921917085', 'longitude': '-73.91451463677137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884336,2023-09-21T17:58:16.000,2023-09-21T19:43:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,1026 EAST   38 STREET,EAST   38 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   38 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T19:43:24.000,18 BROOKLYN,3075830075,BROOKLYN,1000997,168906,ONLINE,Unspecified,BROOKLYN,40.630268664323154,-73.93966584983951,"{'latitude': '40.630268664323154', 'longitude': '-73.93966584983951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58882474,2023-09-21T17:58:03.000,2023-09-26T13:54:27.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,10030,2592 FREDERICK DOUGLAS BOULEVARD,FREDERICK DOUGLAS BOULEVARD,WEST  138 STREET,WEST  139 STREET,WEST  138 STREET,WEST  139 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-22T08:05:34.000,10 MANHATTAN,1020240001,MANHATTAN,999460,237497,PHONE,Unspecified,MANHATTAN,40.81853697607821,-73.94504815465369,"{'latitude': '40.81853697607821', 'longitude': '-73.94504815465369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58886178,2023-09-21T17:57:44.000,2023-09-22T02:14:42.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10465,1055 BRINSMADE AVENUE,BRINSMADE AVENUE,BARKLEY AVENUE,BRUCKNER BOULEVARD,BARKLEY AVENUE,BRUCKNER BOULEVARD,ADDRESS,BRONX,BRINSMADE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T02:14:46.000,10 BRONX,2055360011,BRONX,1030942,241674,ONLINE,Unspecified,BRONX,40.82989132878385,-73.83127870923988,"{'latitude': '40.82989132878385', 'longitude': '-73.83127870923988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58882159,2023-09-21T17:57:11.000,2023-09-26T08:41:00.000,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,Commercial Building,11375,70-20 AUSTIN STREET,AUSTIN STREET,70 AVENUE,70 ROAD,70 AVENUE,70 ROAD,ADDRESS,FOREST HILLS,AUSTIN STREET,Closed,The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.,2023-09-26T08:41:00.000,06 QUEENS,4032340173,QUEENS,1026862,201883,PHONE,Unspecified,QUEENS,40.72069629291746,-73.8462740653409,"{'latitude': '40.72069629291746', 'longitude': '-73.8462740653409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887785,2023-09-21T17:57:08.000,2023-09-22T14:59:44.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11370,79 STREET,79 STREET,79 STREET,ASTORIA BLVD SOUTH,79 STREET,ASTORIA BLVD SOUTH,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T13:36:43.000,03 QUEENS,,QUEENS,1014720,218161,PHONE,Unspecified,QUEENS,40.76542545663209,-73.89000343092295,"{'latitude': '40.76542545663209', 'longitude': '-73.89000343092295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883480,2023-09-21T17:57:03.000,2023-09-21T17:57:03.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Other (Explain Below),10024,137 RIVERSIDE DRIVE,RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST 86 STREET,RIVERSIDE DRIVE,WEST   86 STREET,ADDRESS,NEW YORK,,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-21T17:57:03.000,07 MANHATTAN,1012470057,MANHATTAN,989731,226991,PHONE,Unspecified,MANHATTAN,40.78971228890517,-73.98020640067669,"{'latitude': '40.78971228890517', 'longitude': '-73.98020640067669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
